track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20050604_091802,-2.771,0.076,56.173,57.091,44.517,-74.335,41.950,22258.303,20050604_051802,1.200000,9984.2878,0.000000
1,KOKX20050604_092349,3.012,0.099,56.730,57.331,51.367,-74.331,41.949,25683.624,20050604_052349,1.200000,7628.9192,0.000000
2,KOKX20050604_094701,26.212,0.175,60.404,82.301,31.274,-74.307,41.837,15637.140,20050604_054701,1.200000,4713.0525,0.000000
2,KOKX20050604_095249,32.012,0.112,65.366,92.782,28.092,-74.276,41.790,14046.185,20050604_055249,1.200000,3676.9418,0.000000
4,KOKX20050604_095837,37.812,0.088,211.105,30.326,13.343,-73.402,42.078,6671.370,20050604_055837,1.200000,564.8354,0.000000
1,KOKX20050605_085405,-26.405,0.340,429.386,227.738,11.959,-72.093,41.188,5979.412,20050605_045405,1.200000,3839.1135,0.000000
1,KOKX20050606_090325,-16.790,0.168,352.297,277.368,7.575,-72.554,40.967,3787.655,20050606_050325,1.200000,9.2943,0.000000
2,KOKX20050606_094229,22.277,0.141,386.164,203.640,12.706,-72.350,41.298,6353.085,20050606_054229,1.200000,197.8550,0.000000
3,KOKX20050606_101148,51.594,0.126,147.957,27.852,5.069,-73.783,42.087,2534.687,20050606_061148,1.200000,6633.9738,0.000000
1,KOKX20050607_085151,-28.107,0.602,478.946,512.366,12.335,-71.818,39.905,6167.614,20050607_045151,1.200000,6420.5970,0.000000
1,KOKX20050607_085609,-23.807,0.276,476.990,511.815,19.481,-71.830,39.907,9740.733,20050607_045609,1.200000,8263.6169,0.000000
4,KOKX20050607_092154,1.943,0.058,417.642,499.705,14.400,-72.176,39.964,7200.233,20050607_052154,1.200000,1857.3485,0.000000
5,KOKX20050607_102341,63.726,0.083,484.150,459.144,33.698,-71.784,40.144,16848.804,20050607_062341,1.200000,282239.2807,0.038351
1,KOKX20050608_090418,-15.442,0.139,428.129,227.173,16.824,-72.101,41.191,8412.098,20050608_050418,1.200000,1806.2445,0.000000
1,KOKX20050608_091404,-5.675,0.315,426.398,227.164,24.994,-72.111,41.191,12496.774,20050608_051404,1.200000,21154.7862,0.000696
1,KOKX20050608_092350,4.092,0.191,417.373,225.427,19.688,-72.165,41.199,9844.025,20050608_052350,1.200000,23388.6443,0.000000
2,KOKX20050608_091404,-5.675,0.094,360.573,303.385,5.562,-72.505,40.850,2780.872,20050608_051404,1.200000,1219.4612,0.000000
4,KOKX20050608_092350,4.092,0.078,367.156,502.008,16.200,-72.472,39.955,8100.226,20050608_052350,1.200000,934.9487,0.000000
1,KOKX20050611_085100,-28.295,0.092,529.648,257.915,18.244,-71.499,41.047,9122.116,20050611_045100,1.200000,198901.9082,0.000000
2,KOKX20050611_090830,-10.795,0.102,538.126,262.788,19.702,-71.449,41.024,9851.116,20050611_050830,1.200000,178269.5471,0.001850
3,KOKX20050611_094326,24.139,0.128,556.333,275.616,21.886,-71.342,40.965,10942.982,20050611_054326,1.200000,1603.7186,0.000000
1,KOKX20050612_085328,-25.745,0.697,115.657,336.479,12.011,-73.955,40.696,6005.651,20050612_045328,1.200000,6596.0256,0.011719
2,KOKX20050612_085328,-25.745,0.077,377.441,197.591,2.129,-72.402,41.326,1064.640,20050612_045328,1.200000,67.9077,0.000000
3,KOKX20050612_101503,55.838,0.060,174.369,303.928,8.295,-73.609,40.845,4147.461,20050612_061503,1.200000,9422.7006,0.089918
3,KOKX20050613_085549,-23.345,0.392,190.278,166.467,6.569,-73.521,41.465,3284.727,20050613_045549,1.200000,50.1540,0.000000
3,KOKX20050613_090137,-17.545,0.078,190.009,166.383,13.235,-73.523,41.465,6617.422,20050613_050137,1.200000,52.6260,0.000000
1,KOKX20050613_084959,-29.179,0.176,245.453,398.897,2.743,-73.186,40.420,1371.450,20050613_044959,1.200000,35.7845,0.000000
4,KOKX20050613_085549,-23.345,0.062,169.880,320.230,2.194,-73.635,40.772,1097.107,20050613_045549,1.200000,24.3919,0.000000
5,KOKX20050613_093636,17.438,0.113,383.022,58.562,21.728,-72.364,41.951,10864.071,20050613_053636,1.200000,203.1630,0.000000
1,KOKX20050614_085009,-28.995,0.109,376.522,24.974,18.907,-72.402,42.103,9453.255,20050614_045009,1.200000,111193.8492,0.112693
1,KOKX20050614_085558,-23.178,0.227,377.437,25.528,26.007,-72.396,42.100,13003.561,20050614_045558,1.200000,208803.9268,0.067542
1,KOKX20050614_090148,-17.345,0.707,382.351,23.972,24.941,-72.367,42.107,12470.732,20050614_050148,1.200000,234125.4231,0.065007
2,KOKX20050614_085558,-23.178,0.253,220.582,294.521,5.321,-73.336,40.889,2660.360,20050614_045558,1.200000,4.3777,0.000000
1,KOKX20050618_092437,5.219,0.617,215.005,231.338,27.985,-73.371,41.174,13992.292,20050618_052437,1.200000,16597.1971,0.000000
1,KOKX20050618_093026,11.036,0.908,223.705,231.890,30.033,-73.319,41.171,15016.343,20050618_053026,1.200000,19087.2284,0.000000
1,KOKX20050618_093615,16.853,0.533,231.604,234.694,32.485,-73.272,41.159,16242.392,20050618_053615,1.200000,17650.3806,0.000000
3,KOKX20050618_093615,16.853,0.096,292.981,158.419,38.554,-72.906,41.503,19277.088,20050618_053615,1.200000,1531.7778,0.000000
1,KOKX20050619_093529,15.944,0.067,424.406,201.486,6.268,-72.122,41.307,3133.854,20050619_053529,1.200000,58.0218,0.000000
1,KOKX20050620_092140,1.954,0.062,432.349,104.085,5.384,-72.069,41.745,2691.776,20050620_052140,1.200000,115.2052,0.000000
1,KOKX20050621_090616,-13.651,0.098,372.410,298.404,12.870,-72.435,40.872,6434.757,20050621_050616,1.200000,12735.7135,0.214101
1,KOKX20050621_091204,-7.851,0.103,372.061,297.097,20.214,-72.437,40.878,10106.802,20050621_051204,1.200000,10884.0490,0.116351
3,KOKX20050624_090638,-14.077,0.450,240.705,515.805,47.265,-73.211,39.893,23632.549,20050624_050638,1.200000,57144.4806,0.000000
3,KOKX20050624_091624,-4.310,0.328,243.098,512.331,52.012,-73.197,39.909,26006.009,20050624_051624,1.200000,53877.5324,0.000000
3,KOKX20050624_092610,5.456,0.061,265.183,506.779,32.846,-73.068,39.934,16422.810,20050624_052610,1.200000,21996.2673,0.000000
1,KOKX20050624_085651,-23.860,0.137,156.694,328.993,2.948,-73.713,40.732,1474.123,20050624_045651,1.200000,30.2374,0.000000
2,KOKX20050625_093608,15.099,0.064,200.844,562.922,18.245,-73.442,39.680,9122.506,20050625_053608,1.200000,2952.7541,0.000000
2,KOKX20050625_094554,24.866,0.331,201.267,565.624,31.580,-73.440,39.668,15790.098,20050625_054554,1.200000,14798.1935,0.000000
1,KOKX20050625_085702,-24.001,0.110,505.683,449.100,30.415,-71.657,40.188,15207.551,20050625_045702,1.200000,792.8555,0.000000
1,KOKX20050626_085738,-23.753,0.093,248.592,500.825,23.947,-73.165,39.961,11973.631,20050626_045738,1.200000,385.7557,0.000000
2,KOKX20050626_101551,54.463,0.058,290.057,485.481,24.079,-72.923,40.030,12039.612,20050626_061551,1.200000,3568.2381,0.000000
3,KOKX20050626_103525,74.030,0.756,502.317,406.331,40.657,-71.673,40.381,20328.442,20050626_063525,1.200000,6512.3534,0.001644
2,KOKX20050627_085555,-25.851,0.077,421.424,374.932,6.601,-72.148,40.526,3300.671,20050627_045555,1.200000,75.5816,0.000000
2,KOKX20050627_090144,-20.034,0.105,421.814,375.499,13.862,-72.146,40.523,6931.210,20050627_050144,1.200000,81.0458,0.000000
3,KOKX20050627_091912,-2.568,0.063,135.978,476.019,27.566,-73.826,40.069,13783.234,20050627_051912,1.200000,31545.0706,0.000000
3,KOKX20050627_092502,3.266,0.239,134.267,474.038,32.836,-73.836,40.078,16417.756,20050627_052502,1.200000,113178.5315,0.000000
2,KOKX20050628_095120,29.157,0.098,165.300,235.150,24.960,-73.667,41.155,12480.043,20050628_055120,1.200000,3275.1928,0.000000
2,KOKX20050628_095709,34.973,0.217,166.179,233.685,30.418,-73.662,41.161,15208.890,20050628_055709,1.200000,3129.9177,0.000000
2,KOKX20050628_100259,40.807,0.054,172.648,228.519,18.741,-73.623,41.185,9370.369,20050628_060259,1.200000,3276.8268,0.000000
1,KOKX20050628_090339,-18.527,0.179,137.444,290.013,16.927,-73.829,40.906,8463.477,20050628_050339,1.200000,1191.6102,0.000000
4,KOKX20050628_100847,46.607,0.067,309.604,423.798,38.677,-72.808,40.308,19338.259,20050628_060847,1.200000,73698.9975,0.000121
4,KOKX20050628_101438,52.457,0.722,294.619,424.984,23.228,-72.896,40.303,11614.170,20050628_061438,1.200000,45792.5064,0.000000
7,KOKX20050628_102616,64.090,0.053,378.496,284.042,31.268,-72.398,40.936,15634.212,20050628_062616,1.200000,364.9880,0.000000
2,KOKX20050629_085654,-25.713,0.097,393.487,381.548,17.162,-72.313,40.497,8580.772,20050629_045654,1.200000,3418.7695,0.000000
2,KOKX20050629_090218,-20.313,-1.000,393.487,381.548,25.748,-72.313,40.497,12873.772,20050629_050218,1.200000,2844.1889,0.000000
2,KOKX20050629_090637,-15.996,-1.000,393.487,381.548,32.611,-72.313,40.497,16305.522,20050629_050637,1.200000,2399.9198,0.000000
2,KOKX20050629_091055,-11.696,0.052,395.496,377.341,30.634,-72.301,40.516,15316.906,20050629_051055,1.200000,1550.3196,0.000000
4,KOKX20050629_101948,57.187,0.665,269.299,128.734,9.340,-73.049,41.636,4670.208,20050629_061948,1.200000,906.3344,0.000000
4,KOKX20050629_102407,61.504,0.274,269.499,128.501,15.492,-73.047,41.638,7746.247,20050629_062407,1.200000,1857.0665,0.000000
1,KOKX20050629_085654,-25.713,0.099,261.289,447.670,8.628,-73.092,40.200,4314.114,20050629_045654,1.200000,327.3881,0.000000
3,KOKX20050629_090218,-20.313,0.053,26.584,432.388,20.476,-74.471,40.258,10238.081,20050629_050218,1.200000,108.9562,0.000000
1,KOKX20050630_085336,-29.476,0.115,158.063,125.942,8.160,-73.716,41.646,4079.927,20050630_045336,1.200000,827.6797,0.000000
3,KOKX20050630_090515,-17.826,0.088,170.151,402.988,18.643,-73.629,40.399,9321.354,20050630_050515,1.200000,3214.5135,0.000000
4,KOKX20050630_092244,-0.343,0.101,177.219,394.355,17.716,-73.588,40.438,8857.977,20050630_052244,1.200000,1684.3706,0.000000
5,KOKX20050630_094601,22.940,0.128,297.008,539.878,28.261,-72.882,39.785,14130.505,20050630_054601,1.200000,13124.0532,0.000000
6,KOKX20050630_100329,40.407,0.152,384.317,326.830,16.060,-72.365,40.744,8029.850,20050630_060329,1.200000,3477.1878,0.000000
7,KOKX20050630_102059,57.907,0.052,396.284,330.956,20.393,-72.295,40.725,10196.413,20050630_062059,1.200000,59584.0550,0.021990
8,KOKX20050630_102647,63.707,0.123,339.563,351.802,11.834,-72.631,40.632,5916.931,20050630_062647,1.200000,3975.9134,0.000000
9,KOKX20050630_103237,69.540,0.092,36.225,172.662,24.298,-74.442,41.428,12149.023,20050630_063237,1.200000,2276.6735,0.000000
1,KOKX20050702_085510,-28.915,0.166,234.660,417.988,19.688,-73.249,40.334,9843.975,20050702_045510,1.200000,17877.7382,0.000000
1,KOKX20050702_085928,-24.615,0.152,235.714,417.653,25.515,-73.243,40.335,12757.501,20050702_045928,1.200000,14380.2407,0.000000
1,KOKX20050702_090347,-20.298,0.186,239.769,417.628,26.380,-73.219,40.335,13190.047,20050702_050347,1.200000,11167.1319,0.000000
1,KOKX20050702_090805,-15.998,0.563,248.314,413.380,26.014,-73.169,40.355,13006.802,20050702_050805,1.200000,8062.2907,0.000000
1,KOKX20050702_091223,-11.698,-1.000,254.962,410.630,26.535,-73.130,40.367,13267.336,20050702_051223,1.200000,4039.5362,0.000000
1,KOKX20050702_091641,-7.398,0.123,259.710,411.133,26.523,-73.102,40.365,13261.387,20050702_051641,1.200000,1603.5300,0.000000
1,KOKX20050702_092101,-3.065,0.068,264.771,409.356,28.085,-73.072,40.373,14042.613,20050702_052101,1.200000,484.5265,0.000000
2,KOKX20050702_085928,-24.615,0.127,394.570,191.588,8.620,-72.299,41.352,4310.234,20050702_045928,1.200000,683.8718,0.000000
3,KOKX20050702_085928,-24.615,0.085,285.027,406.378,18.442,-72.953,40.387,9221.094,20050702_045928,1.200000,135.8870,0.000000
4,KOKX20050702_090805,-15.998,0.056,415.989,509.611,11.751,-72.186,39.920,5875.743,20050702_050805,1.200000,1725.3163,0.000000
5,KOKX20050702_091223,-11.698,0.626,257.265,408.028,21.886,-73.116,40.379,10942.759,20050702_051223,1.200000,4022.8720,0.000000
2,KOKX20050704_100607,40.931,0.829,530.016,394.368,49.555,-71.509,40.433,24777.349,20050704_060607,1.200000,35113.0175,0.000000
2,KOKX20050704_101553,50.697,0.750,529.017,402.302,52.831,-71.516,40.397,26415.653,20050704_061553,1.200000,20871.2632,0.000000
2,KOKX20050704_102540,60.481,0.874,528.598,409.683,50.875,-71.519,40.364,25437.396,20050704_062540,1.200000,25996.9254,0.000000
2,KOKX20050704_103527,70.264,0.085,509.918,406.355,51.535,-71.628,40.380,25767.547,20050704_063527,1.200000,23625.0190,0.000000
2,KOKX20050704_104514,80.047,0.065,548.974,434.514,31.689,-71.401,40.251,15844.587,20050704_064514,1.200000,9864.5751,0.000000
1,KOKX20050704_090727,-17.736,0.055,378.672,194.369,2.546,-72.394,41.340,1273.125,20050704_050727,1.200000,8.2841,0.000000
1,KOKX20050705_090751,-17.924,0.068,351.900,308.989,9.137,-72.557,40.825,4568.321,20050705_050751,1.200000,0.7098,0.000000
1,KOKX20050706_092056,-5.451,0.149,324.101,211.135,20.729,-72.721,41.266,10364.372,20050706_052056,1.200000,1244.6080,0.000000
2,KOKX20050706_100818,41.916,0.100,371.222,342.978,20.254,-72.443,40.671,10126.984,20050706_060818,1.200000,129220.5044,0.042152
1,KOKX20050709_090246,-25.578,0.110,391.871,193.080,11.705,-72.316,41.346,5852.634,20050709_050246,1.200000,226.1824,0.000000
2,KOKX20050709_101236,44.255,0.081,297.162,338.759,13.591,-72.881,40.691,6795.254,20050709_061236,1.200000,2.8730,0.000000
1,KOKX20050710_090104,-27.972,0.080,159.476,331.765,2.965,-73.696,40.720,1482.380,20050710_050104,1.200000,78.4163,0.000000
1,KOKX20050711_091425,-15.335,0.169,338.285,302.371,13.318,-72.637,40.855,6658.981,20050711_051425,1.200000,852.2786,0.000000
2,KOKX20050711_092411,-5.568,0.175,211.415,355.879,3.466,-73.388,40.613,1732.897,20050711_052411,1.200000,1143.4795,0.000000
5,KOKX20050711_102249,53.065,0.069,512.798,236.345,11.326,-71.597,41.145,5663.025,20050711_062249,1.200000,2739.5571,0.000000
1,KOKX20050712_091753,-12.599,0.073,420.731,262.514,15.109,-72.147,41.032,7554.749,20050712_051753,1.200000,2569.1748,0.000000
2,KOKX20050712_092343,-6.766,0.088,358.971,285.721,13.734,-72.514,40.929,6867.207,20050712_052343,1.200000,789.7155,0.000000
3,KOKX20050712_104515,74.768,0.116,25.249,284.411,32.621,-74.495,40.924,16310.568,20050712_064515,1.200000,34849.2427,0.000000
4,KOKX20050712_105106,80.618,0.058,270.376,167.036,10.318,-73.042,41.464,5158.829,20050712_065106,1.200000,102.0618,0.000000
24,KOKX20050713_103904,67.836,0.136,344.448,422.281,21.473,-72.603,40.315,10736.324,20050713_063904,1.200000,66421.5457,0.012114
24,KOKX20050713_104322,72.136,0.249,344.984,423.323,26.328,-72.600,40.310,13163.979,20050713_064322,1.200000,51033.2725,0.005897
24,KOKX20050713_104740,76.436,0.237,345.165,427.860,28.324,-72.599,40.290,14161.892,20050713_064740,1.200000,62358.6960,0.005226
24,KOKX20050713_105158,80.736,0.255,347.596,431.723,26.883,-72.585,40.272,13441.346,20050713_065158,1.200000,55051.8570,0.003716
24,KOKX20050713_105616,85.036,0.250,347.385,433.365,28.185,-72.586,40.265,14092.341,20050713_065616,1.200000,68143.9012,0.003942
24,KOKX20050713_110034,89.336,0.165,349.700,434.629,30.285,-72.572,40.259,15142.279,20050713_070034,1.200000,63754.3258,0.010614
25,KOKX20050713_104322,72.136,0.251,455.042,449.649,19.953,-71.954,40.188,9976.732,20050713_064322,1.200000,75412.0253,0.000000
25,KOKX20050713_104740,76.436,0.224,455.716,450.812,25.126,-71.950,40.183,12563.203,20050713_064740,1.200000,77652.0151,0.001026
25,KOKX20050713_105158,80.736,0.464,459.860,454.774,26.390,-71.926,40.165,13195.075,20050713_065158,1.200000,78929.4623,0.000000
25,KOKX20050713_105616,85.036,0.687,465.822,459.192,26.901,-71.891,40.145,13450.401,20050713_065616,1.200000,89158.5646,0.000000
25,KOKX20050713_110034,89.336,0.695,469.108,461.497,30.482,-71.872,40.134,15240.894,20050713_070034,1.200000,97330.5283,0.000000
15,KOKX20050713_101315,42.019,0.552,417.677,298.224,16.359,-72.166,40.871,8179.604,20050713_061315,1.200000,26849.4008,0.005848
15,KOKX20050713_101733,46.319,0.101,417.448,297.383,22.941,-72.168,40.875,11470.344,20050713_061733,1.200000,28101.9527,0.000660
15,KOKX20050713_102151,50.619,0.480,418.277,298.664,24.122,-72.163,40.869,12060.858,20050713_062151,1.200000,18127.4215,0.003360
15,KOKX20050713_102610,54.936,0.180,421.577,306.213,19.685,-72.144,40.835,9842.518,20050713_062610,1.200000,17701.0557,0.001859
15,KOKX20050713_103028,59.236,0.165,426.769,315.218,15.870,-72.113,40.795,7934.978,20050713_063028,1.200000,16460.7101,0.003823
1,KOKX20050713_090424,-26.831,0.711,244.406,313.130,11.022,-73.194,40.806,5510.988,20050713_050424,1.200000,3888.1006,0.013324
1,KOKX20050713_090841,-22.547,0.094,244.576,313.651,16.394,-73.193,40.804,8197.120,20050713_050841,1.200000,4242.5046,0.008422
5,KOKX20050713_093430,3.269,0.067,171.735,50.173,17.650,-73.638,41.988,8824.797,20050713_053430,1.200000,119792.6480,0.268456
5,KOKX20050713_093849,7.586,0.281,171.873,51.799,22.902,-73.637,41.980,11450.857,20050713_053849,1.200000,141732.2711,0.169725
5,KOKX20050713_094308,11.903,0.162,175.617,58.383,18.244,-73.614,41.951,9121.973,20050713_054308,1.200000,171337.0136,0.282396
5,KOKX20050713_094726,16.203,-1.000,175.617,58.383,25.081,-73.614,41.951,12540.473,20050713_054726,1.200000,179308.6724,0.185448
5,KOKX20050713_095144,20.503,0.134,176.801,62.239,19.940,-73.607,41.934,9970.192,20050713_055144,1.200000,148912.2157,0.299000
9,KOKX20050713_095601,24.786,0.457,283.380,359.615,13.937,-72.963,40.597,6968.725,20050713_055601,1.200000,7525.8623,0.040689
