track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20040601_085650,-25.030,0.052,362.470,199.228,8.185,-72.491,41.319,4092.667,20040601_045650,1.200000,71992.0068,0.142480
2,KOKX20040601_094901,27.154,0.077,334.734,433.563,18.143,-72.660,40.264,9071.373,20040601_054901,1.200000,104625.5935,0.007238
3,KOKX20040601_100036,38.737,0.097,83.455,174.303,10.182,-74.160,41.424,5090.971,20040601_060036,1.200000,851.2520,0.000000
1,KOKX20040602_085538,-25.820,0.355,109.920,325.673,10.146,-73.990,40.744,5072.991,20040602_045538,1.200000,4235.5148,0.000000
1,KOKX20040602_085951,-21.603,0.147,110.113,325.672,15.586,-73.989,40.744,7793.125,20040602_045951,1.200000,6966.8326,0.000000
3,KOKX20040602_093752,16.413,0.102,75.439,220.135,19.468,-74.203,41.217,9734.095,20040602_053752,1.200000,374.1297,0.000000
3,KOKX20040603_094639,25.573,0.100,47.486,141.599,57.543,-74.378,41.569,28771.534,20040603_054639,1.200000,520145.7678,0.000000
3,KOKX20040603_095227,31.373,0.191,45.181,143.483,62.538,-74.392,41.560,31269.157,20040603_055227,1.200000,436401.7139,0.000000
3,KOKX20040603_095816,37.190,0.432,44.780,146.681,59.006,-74.394,41.546,29502.908,20040603_055816,1.200000,329873.1565,0.000253
3,KOKX20040603_100404,42.990,0.285,51.166,153.519,58.209,-74.355,41.515,29104.322,20040603_060404,1.200000,208890.3679,0.000000
1,KOKX20040603_085428,-26.610,0.214,34.147,157.363,35.840,-74.456,41.497,17920.057,20040603_045428,1.200000,25821.3336,0.000000
2,KOKX20040603_092328,2.390,0.069,42.296,262.763,45.868,-74.397,41.023,22934.010,20040603_052328,1.200000,21741.4675,0.000000
4,KOKX20040603_095816,37.190,0.201,159.927,330.299,22.089,-73.693,40.726,11044.533,20040603_055816,1.200000,1818.5178,0.000000
5,KOKX20040603_095816,37.190,0.074,81.057,291.842,30.017,-74.164,40.895,15008.514,20040603_055816,1.200000,33094.2808,0.000000
6,KOKX20040603_103303,71.973,0.054,421.627,234.019,30.390,-72.140,41.160,15195.221,20040603_063303,1.200000,7836.3738,0.000000
3,KOKX20040605_090303,-17.373,0.148,373.641,187.409,28.298,-72.424,41.372,14148.766,20040605_050303,1.200000,80762.0728,0.004730
3,KOKX20040605_090851,-11.573,0.242,374.412,186.913,35.223,-72.420,41.374,17611.254,20040605_050851,1.200000,105831.2987,0.003045
1,KOKX20040605_085127,-28.973,0.095,309.112,65.931,13.373,-72.810,41.919,6686.260,20040605_045127,1.200000,1049.4298,0.000000
2,KOKX20040605_085127,-28.973,0.065,345.835,528.005,45.876,-72.597,39.839,22937.954,20040605_045127,1.200000,43906.3041,0.000000
4,KOKX20040605_100650,46.411,0.129,173.475,104.773,7.152,-73.625,41.742,3575.830,20040605_060650,1.200000,18834.8464,0.046667
5,KOKX20040605_101826,58.011,0.059,445.568,524.756,28.740,-72.014,39.850,14370.142,20040605_061826,1.200000,2171.3334,0.000000
7,KOKX20040606_103720,77.188,0.068,346.407,230.477,16.770,-72.588,41.178,8384.884,20040606_063720,1.200000,5949.4713,0.000000
7,KOKX20040606_104308,82.988,0.067,346.491,229.881,24.440,-72.587,41.181,12219.831,20040606_064308,1.200000,6630.1830,0.000000
1,KOKX20040606_085257,-27.196,0.343,192.261,355.706,3.592,-73.501,40.613,1795.776,20040606_045257,1.200000,825.5753,0.000000
3,KOKX20040606_092745,7.604,0.126,293.949,354.838,19.590,-72.900,40.619,9795.000,20040606_052745,1.200000,27744.0507,0.002508
4,KOKX20040606_092745,7.604,0.094,117.847,133.171,19.937,-73.957,41.612,9968.709,20040606_052745,1.200000,6289.4427,0.000000
4,KOKX20040606_093333,13.404,-1.000,117.847,133.171,29.159,-73.957,41.612,14579.709,20040606_053333,1.200000,6091.1653,0.000000
4,KOKX20040606_093921,19.204,0.089,113.235,131.366,19.503,-73.985,41.619,9751.367,20040606_053921,1.200000,5507.1124,0.000000
6,KOKX20040606_101408,53.988,0.405,208.977,270.857,29.573,-73.405,40.996,14786.421,20040606_061408,1.200000,2207.5457,0.000000
1,KOKX20040607_095012,30.298,0.253,352.538,334.073,28.811,-72.554,40.712,14405.418,20040607_055012,1.200000,27.2350,0.000000
1,KOKX20040611_085105,-28.182,0.086,234.650,83.878,9.713,-73.258,41.838,4856.379,20040611_045105,1.200000,10390.9775,0.000000
2,KOKX20040611_085520,-23.932,0.058,283.763,138.178,12.479,-72.962,41.594,6239.658,20040611_045520,1.200000,4951.6296,0.000000
3,KOKX20040611_091832,-0.732,0.259,282.223,136.833,12.449,-72.971,41.600,6224.651,20040611_051832,1.200000,15134.9174,0.007599
5,KOKX20040611_093009,10.885,0.051,198.175,40.589,7.150,-73.479,42.032,3574.982,20040611_053009,1.200000,4451.9384,0.000000
1,KOKX20040612_095653,37.694,0.067,426.087,248.048,3.047,-72.114,41.097,1523.293,20040612_055653,1.200000,3266.1461,0.022222
1,KOKX20040613_090755,-11.231,0.107,20.244,301.484,8.263,-74.523,40.847,4131.643,20040613_050755,1.200000,15302.5449,0.000000
1,KOKX20040615_085324,-25.763,0.493,123.650,375.152,23.870,-73.905,40.522,11935.246,20040615_045324,1.200000,6710.1816,0.000000
1,KOKX20040615_085913,-19.946,0.725,125.701,373.902,30.546,-73.893,40.528,15273.032,20040615_045913,1.200000,5586.5859,0.000000
1,KOKX20040615_090501,-14.146,0.602,127.382,370.987,38.047,-73.883,40.541,19023.357,20040615_050501,1.200000,5304.2963,0.000000
1,KOKX20040615_091049,-8.346,0.617,143.960,371.099,35.549,-73.785,40.542,17774.550,20040615_051049,1.200000,3175.9044,0.000000
1,KOKX20040615_091637,-2.546,0.461,154.357,369.280,36.248,-73.724,40.550,18124.086,20040615_051637,1.200000,2094.5294,0.000000
1,KOKX20040615_092225,3.254,0.307,166.728,369.014,35.877,-73.651,40.552,17938.298,20040615_052225,1.200000,754.3471,0.000000
2,KOKX20040615_085324,-25.763,0.062,251.594,437.252,13.777,-73.149,40.247,6888.329,20040615_045324,1.200000,1216.7605,0.000000
2,KOKX20040616_092034,1.348,0.242,110.447,324.713,9.952,-73.987,40.749,4976.002,20040616_052034,1.200000,10187.2544,0.008523
2,KOKX20040616_092621,7.131,0.236,110.030,324.658,17.594,-73.989,40.749,8797.153,20040616_052621,1.200000,12670.0136,0.011712
2,KOKX20040616_093209,12.931,0.073,110.480,322.326,20.746,-73.987,40.760,10372.781,20040616_053209,1.200000,50325.3491,0.068410
1,KOKX20040616_090310,-16.052,0.457,350.114,137.415,8.672,-72.564,41.597,4335.972,20040616_050310,1.200000,15078.7650,0.023973
4,KOKX20040616_092621,7.131,0.063,512.125,228.258,8.040,-71.600,41.182,4020.172,20040616_052621,1.200000,1153.5117,0.000000
1,KOKX20040617_102736,68.292,0.085,254.938,148.080,24.495,-73.134,41.549,12247.274,20040617_062736,1.200000,12387.5572,0.000783
1,KOKX20040620_085242,-27.064,0.051,293.366,157.172,2.012,-72.904,41.509,1005.890,20040620_045242,1.200000,39.1652,0.000000
1,KOKX20040621_092304,3.088,0.065,308.521,510.005,30.904,-72.815,39.920,15451.763,20040621_052304,1.200000,1891.1503,0.000000
2,KOKX20040622_090017,-19.939,0.511,344.178,86.948,8.676,-72.599,41.824,4337.898,20040622_050017,1.200000,1262.2017,0.000000
2,KOKX20040622_091003,-10.173,0.461,348.566,85.941,22.771,-72.572,41.829,11385.272,20040622_051003,1.200000,1984.1776,0.000000
1,KOKX20040622_085031,-29.706,0.092,479.581,302.477,21.493,-71.800,40.849,10746.563,20040622_045031,1.200000,732.7374,0.000000
1,KOKX20040623_091821,-2.147,0.154,12.674,462.649,18.805,-74.550,40.121,9402.629,20040623_051821,1.200000,7168.8170,0.000000
1,KOKX20040623_092409,3.653,0.395,15.643,462.645,26.319,-74.532,40.121,13159.499,20040623_052409,1.200000,7397.3989,0.000000
1,KOKX20040623_092957,9.453,0.271,24.401,471.534,35.418,-74.480,40.082,17708.929,20040623_052957,1.200000,6967.6352,0.000000
2,KOKX20040623_095309,32.653,0.076,27.470,462.931,29.647,-74.463,40.121,14823.448,20040623_055309,1.200000,10249.8449,0.000000
2,KOKX20040623_095857,38.453,0.131,28.814,459.761,37.037,-74.455,40.135,18518.523,20040623_055857,1.200000,23250.3160,0.000000
1,KOKX20040624_092518,4.499,0.057,513.194,230.098,10.656,-71.594,41.173,5327.873,20040624_052518,1.200000,17547.0049,0.000000
2,KOKX20040624_094242,21.899,0.143,515.235,230.735,10.821,-71.582,41.170,5410.385,20040624_054242,1.200000,26738.2163,0.002890
3,KOKX20040624_101729,56.683,0.161,198.533,40.516,9.135,-73.477,42.032,4567.675,20040624_061729,1.200000,33472.5759,0.029703
1,KOKX20040625_090020,-20.800,0.125,396.105,239.113,8.635,-72.292,41.138,4317.509,20040625_050020,1.200000,93.4813,0.000000
2,KOKX20040626_092816,6.773,0.222,400.511,477.580,24.603,-72.275,40.064,12301.454,20040626_052816,1.200000,3094.2809,0.000000
2,KOKX20040626_093404,12.573,0.809,400.047,471.710,30.396,-72.278,40.091,15197.880,20040626_053404,1.200000,10559.1091,0.000000
1,KOKX20040626_085915,-22.244,0.055,322.930,144.668,2.808,-72.727,41.565,1403.969,20040626_045915,1.200000,156.6134,0.000000
1,KOKX20040628_085431,-27.781,0.057,517.813,230.883,10.670,-71.567,41.169,5334.900,20040628_045431,1.200000,6867.5944,0.000000
1,KOKX20040628_090019,-21.981,0.156,516.246,230.732,17.347,-71.576,41.170,8673.315,20040628_050019,1.200000,44492.5825,0.001127
2,KOKX20040628_085431,-27.781,0.056,372.889,201.697,2.413,-72.429,41.307,1206.707,20040628_045431,1.200000,455.9429,0.000000
3,KOKX20040628_090019,-21.981,0.121,397.835,513.160,11.315,-72.292,39.904,5657.523,20040628_050019,1.200000,92.6052,0.000000
4,KOKX20040628_090607,-16.181,0.066,172.582,333.842,5.667,-73.618,40.711,2833.576,20040628_050607,1.200000,10429.5392,0.036810
5,KOKX20040628_101542,53.402,0.184,451.838,505.522,15.759,-71.976,39.937,7879.318,20040628_061542,1.200000,100.9549,0.000000
6,KOKX20040628_102718,65.002,0.093,368.012,270.919,11.461,-72.460,40.996,5730.553,20040628_062718,1.200000,9912.6930,0.033417
1,KOKX20040629_093702,14.294,0.132,355.848,311.002,11.751,-72.533,40.816,5875.278,20040629_053702,1.200000,214.2648,0.000000
1,KOKX20040630_095314,30.025,0.075,218.904,280.136,26.842,-73.346,40.954,13420.757,20040630_055314,1.200000,2298.7762,0.000000
1,KOKX20040701_090500,-18.702,0.722,298.137,540.404,21.249,-72.875,39.783,10624.732,20040701_050500,1.200000,749.7786,0.000000
1,KOKX20040701_091447,-8.918,0.971,295.733,533.229,30.785,-72.889,39.815,15392.714,20040701_051447,1.200000,1600.2240,0.000000
1,KOKX20040701_092433,0.848,0.671,310.854,539.638,47.704,-72.801,39.786,23852.158,20040701_052433,1.200000,1525.5717,0.000000
1,KOKX20040701_093419,10.615,0.214,319.447,528.231,47.732,-72.751,39.838,23865.904,20040701_053419,1.200000,704.9890,0.000000
2,KOKX20040701_092433,0.848,0.055,430.463,516.528,37.111,-72.102,39.888,18555.544,20040701_052433,1.200000,185.3275,0.000000
3,KOKX20040701_095352,30.165,0.067,366.530,385.018,18.580,-72.472,40.482,9290.148,20040701_055352,1.200000,17.7124,0.000000
4,KOKX20040701_101324,49.698,0.457,309.002,515.822,26.802,-72.812,39.894,13401.046,20040701_061324,1.200000,462.2411,0.000000
5,KOKX20040701_101324,49.698,0.117,387.463,511.229,33.486,-72.353,39.913,16742.886,20040701_061324,1.200000,100.0890,0.000000
1,KOKX20040702_085758,-26.254,0.060,337.528,432.427,34.641,-72.644,40.269,17320.618,20040702_045758,1.200000,274870.1167,0.096518
1,KOKX20040702_090212,-22.020,-1.000,337.528,432.427,41.372,-72.644,40.269,20686.118,20040702_050212,1.200000,264690.4706,0.056530
1,KOKX20040702_090625,-17.804,0.565,340.346,427.196,40.894,-72.627,40.293,20447.199,20040702_050625,1.200000,263592.5496,0.042732
1,KOKX20040702_091039,-13.570,-1.000,342.402,423.378,42.383,-72.615,40.310,21191.719,20040702_051039,1.200000,191646.7078,0.029325
1,KOKX20040702_091452,-9.354,-1.000,344.451,419.575,43.867,-72.603,40.327,21933.309,20040702_051452,1.200000,181859.5136,0.016970
1,KOKX20040702_091906,-5.120,-1.000,346.507,415.757,45.356,-72.591,40.344,22677.830,20040702_051906,1.200000,196320.5907,0.008500
1,KOKX20040702_092319,-0.904,-1.000,348.555,411.954,46.839,-72.579,40.361,23419.420,20040702_052319,1.200000,125080.3900,0.003120
1,KOKX20040702_092732,3.313,-1.000,350.604,408.150,48.322,-72.566,40.378,24161.009,20040702_052732,1.200000,83964.3275,0.003288
1,KOKX20040702_093146,7.546,0.583,366.054,417.858,45.759,-72.476,40.334,22879.743,20040702_053146,1.200000,48856.1489,0.005603
1,KOKX20040702_093600,11.780,0.242,370.876,417.112,45.246,-72.447,40.337,22622.976,20040702_053600,1.200000,29920.9610,0.007267
1,KOKX20040702_094013,15.996,0.421,375.053,414.797,48.155,-72.423,40.348,24077.729,20040702_054013,1.200000,27569.4519,0.004612
2,KOKX20040702_091452,-9.354,0.235,391.878,140.079,8.043,-72.314,41.584,4021.519,20040702_051452,1.200000,3055.6691,0.000000
3,KOKX20040702_092732,3.313,0.799,367.400,419.969,37.029,-72.468,40.325,18514.263,20040702_052732,1.200000,84154.9208,0.006612
4,KOKX20040702_101816,54.046,0.052,488.702,441.632,20.704,-71.756,40.222,10352.083,20040702_061816,1.200000,2007.4753,0.000000
1,KOKX20040703_094102,16.270,0.087,179.981,246.219,49.891,-73.579,41.105,24945.719,20040703_054102,1.200000,34487.1228,0.000000
1,KOKX20040704_091125,-13.913,0.557,211.931,355.985,8.687,-73.385,40.612,4343.468,20040704_051125,1.200000,2238.2711,0.000000
1,KOKX20040704_092112,-4.130,0.056,213.872,357.884,17.949,-73.373,40.604,8974.635,20040704_052112,1.200000,1682.9715,0.000000
3,KOKX20040704_092112,-4.130,0.059,502.247,235.628,7.239,-71.660,41.149,3619.373,20040704_052112,1.200000,252.7066,0.000000
3,KOKX20040704_093058,5.637,0.148,498.425,232.287,18.964,-71.682,41.164,9482.167,20040704_053058,1.200000,4148.0938,0.000000
3,KOKX20040708_091339,-14.174,0.063,93.540,287.047,27.213,-74.090,40.917,13606.642,20040708_051339,1.200000,461.3559,0.000000
3,KOKX20040708_091927,-8.374,0.100,95.854,285.950,33.746,-74.076,40.922,16872.827,20040708_051927,1.200000,669.5717,0.000000
1,KOKX20040708_090203,-25.774,0.106,190.545,198.796,9.122,-73.518,41.319,4561.022,20040708_050203,1.200000,161.7511,0.000000
2,KOKX20040708_090751,-19.974,0.093,238.204,311.451,7.880,-73.231,40.813,3939.957,20040708_050751,1.200000,11.2256,0.000000
1,KOKX20040713_095038,19.232,0.198,140.083,59.165,29.045,-73.829,41.946,14522.514,20040713_055038,1.200000,198930.7783,0.000000
