track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
14,KOKX20150602_093520_V06,13.571,0.071,43.936,243.698,62.875,-74.389,41.109,31437.363,20150602_053520,1.200000,207000.6967,0.002279
23,KOKX20150602_104140_V06,79.904,0.090,25.016,506.264,27.535,-74.473,39.925,13767.294,20150602_064140,1.200000,167026.5291,0.000000
4,KOKX20150603_091929_V06,-1.881,0.066,19.577,384.204,21.913,-74.518,40.475,10956.329,20150603_051929,1.200000,4450.4002,0.000000
4,KOKX20150603_092909_V06,7.786,0.145,20.556,385.416,29.997,-74.512,40.469,14998.354,20150603_052909,1.200000,5570.6157,0.000000
4,KOKX20150603_093849_V06,17.453,0.161,23.507,388.613,26.378,-74.494,40.455,13188.913,20150603_053849,1.200000,3678.3298,0.000000
4,KOKX20150603_094830_V06,27.136,0.157,24.446,389.961,35.362,-74.489,40.449,17680.899,20150603_054830,1.200000,3577.8796,0.000000
3,KOKX20150603_090635_V06,-14.781,0.098,466.992,454.877,14.664,-71.884,40.164,7331.951,20150603_050635,1.200000,349.2413,0.000000
1,KOKX20150607_091540_V06,-4.438,0.064,275.315,325.401,2.270,-73.011,40.751,1134.899,20150607_051540,1.200000,4.4832,0.000000
1,KOKX20150608_094724_V06,27.526,0.058,514.198,485.336,28.876,-71.610,40.024,14438.074,20150608_054724,1.200000,118.4246,0.000000
2,KOKX20150608_101126_V06,51.559,0.456,394.092,466.014,32.355,-72.313,40.117,16177.578,20150608_061126,1.200000,1054.3485,0.000000
20,KOKX20150609_100706_V06,47.423,0.200,20.446,454.038,26.753,-74.505,40.160,13376.736,20150609_060706,1.200000,5352.7963,0.000000
20,KOKX20150609_101118_V06,51.623,0.130,20.979,452.863,32.300,-74.502,40.166,16150.069,20150609_061118,1.200000,11679.0898,0.000000
20,KOKX20150609_101517_V06,55.607,0.165,22.793,451.600,32.827,-74.492,40.171,16413.359,20150609_061517,1.200000,14774.9857,0.000000
20,KOKX20150609_101917_V06,59.607,0.265,28.235,450.837,33.872,-74.460,40.175,16936.043,20150609_061917,1.200000,13084.6076,0.000000
20,KOKX20150609_102316_V06,63.590,0.091,32.698,442.111,33.547,-74.435,40.215,16773.366,20150609_062316,1.200000,12116.1204,0.000000
14,KOKX20150609_092456_V06,5.257,0.114,14.207,410.614,17.774,-74.547,40.355,8886.780,20150609_052456,1.200000,6789.0125,0.000000
14,KOKX20150609_092855_V06,9.240,0.121,15.092,410.283,23.477,-74.541,40.357,11738.536,20150609_052855,1.200000,5736.2148,0.000000
14,KOKX20150609_093313_V06,13.540,0.082,20.836,411.030,30.513,-74.508,40.354,15256.443,20150609_053313,1.200000,6995.6408,0.000000
14,KOKX20150609_093733_V06,17.873,0.222,26.083,401.642,30.556,-74.478,40.397,15277.807,20150609_053733,1.200000,3830.9790,0.000000
