track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20110602_085338_V03,-28.145,0.059,427.617,233.417,13.763,-72.104,41.163,6881.496,20110602_045338,1.200000,1318.3204,0.000000
2,KOKX20110602_091144_V03,-10.045,0.059,214.129,359.490,7.893,-73.372,40.597,3946.251,20110602_051144,1.200000,429.4573,0.000000
3,KOKX20110602_102415_V03,62.472,0.061,298.454,408.623,22.827,-72.874,40.376,11413.395,20110602_062415,1.200000,15623.8365,0.000469
1,KOKX20110608_085148_V03,-28.098,0.141,300.883,145.433,1.950,-72.859,41.561,974.880,20110608_045148,1.200000,8.6343,0.000000
1,KOKX20110608_090053_V03,-19.014,0.177,301.202,145.466,8.864,-72.857,41.561,4432.017,20110608_050053,1.200000,51.3556,0.000000
13,KOKX20110609_100713_V03,47.517,0.143,444.697,403.790,24.228,-72.012,40.395,12114.061,20110609_060713,1.200000,1544.8132,0.000000
13,KOKX20110609_101232_V03,52.833,0.381,445.684,402.628,29.621,-72.006,40.400,14810.670,20110609_061232,1.200000,2069.6046,0.000000
13,KOKX20110609_101750_V03,58.133,-1.000,446.496,401.672,35.532,-72.002,40.405,17765.906,20110609_061750,1.200000,2491.1136,0.000000
13,KOKX20110609_102307_V03,63.417,0.073,451.143,408.561,34.372,-71.975,40.373,17186.018,20110609_062307,1.200000,1423.9521,0.000000
3,KOKX20110609_085223_V03,-27.317,0.268,423.408,226.818,5.632,-72.129,41.193,2816.071,20110609_045223,1.200000,5305.5577,0.003390
3,KOKX20110609_085746_V03,-21.933,0.144,423.589,227.330,12.665,-72.128,41.190,6332.706,20110609_045746,1.200000,1120.8250,0.000000
11,KOKX20110609_095636_V03,36.900,0.079,450.984,416.409,31.854,-71.976,40.338,15926.908,20110609_055636,1.200000,3370.6477,0.000000
11,KOKX20110609_100155_V03,42.217,0.120,450.237,415.698,37.552,-71.980,40.341,18775.819,20110609_060155,1.200000,3217.0247,0.000000
12,KOKX20110609_100155_V03,42.217,0.083,434.527,239.325,19.571,-72.063,41.136,9785.397,20110609_060155,1.200000,23700.8276,0.000291
12,KOKX20110609_100713_V03,47.517,0.172,435.695,239.954,26.024,-72.056,41.133,13011.849,20110609_060713,1.200000,30890.7431,0.000165
12,KOKX20110609_101232_V03,52.833,0.103,437.695,240.212,21.138,-72.044,41.132,10568.829,20110609_061232,1.200000,33407.9335,0.000759
12,KOKX20110609_101750_V03,58.133,-1.000,437.695,240.212,29.565,-72.044,41.132,14782.329,20110609_061750,1.200000,15403.0943,0.000000
12,KOKX20110609_102307_V03,63.417,0.051,436.289,242.327,22.848,-72.053,41.122,11423.870,20110609_062307,1.200000,7927.4896,0.000000
17,KOKX20110609_103901_V03,79.317,0.534,439.183,66.745,5.363,-72.026,41.913,2681.461,20110609_063901,1.200000,32693.6745,0.371429
17,KOKX20110609_104419_V03,84.617,0.074,440.466,67.277,13.182,-72.018,41.910,6591.072,20110609_064419,1.200000,89546.1073,0.345972
2,KOKX20110609_085223_V03,-27.317,0.289,173.372,359.704,3.063,-73.612,40.594,1531.399,20110609_045223,1.200000,2499.2497,0.000000
8,KOKX20110609_085223_V03,-27.317,0.084,100.284,356.356,2.848,-74.044,40.606,1424.044,20110609_045223,1.200000,262.8322,0.000000
9,KOKX20110609_085746_V03,-21.933,0.068,442.630,397.900,17.209,-72.024,40.422,8604.271,20110609_045746,1.200000,251.2009,0.000000
10,KOKX20110609_094556_V03,26.233,0.307,443.380,24.696,5.367,-71.998,42.102,2683.582,20110609_054556,1.200000,23380.7547,0.170732
15,KOKX20110609_101750_V03,58.133,0.092,447.007,397.618,24.617,-71.998,40.423,12308.699,20110609_061750,1.200000,2207.0604,0.000000
18,KOKX20110609_104419_V03,84.617,0.109,438.723,244.731,20.742,-72.039,41.111,10371.239,20110609_064419,1.200000,13242.2406,0.001832
19,KOKX20110609_104419_V03,84.617,0.089,449.449,104.329,2.305,-71.966,41.743,1152.729,20110609_064419,1.200000,1215.7800,0.000000
1,KOKX20110610_085010_V03,-29.369,0.172,301.838,145.427,2.011,-72.853,41.561,1005.295,20110610_045010,1.200000,23.8603,0.000000
13,KOKX20110611_100355_V03,44.513,0.222,215.718,316.459,17.111,-73.364,40.790,8555.553,20110611_060355,1.200000,10492.6272,0.000000
13,KOKX20110611_100756_V03,48.530,0.253,215.613,316.212,22.746,-73.364,40.791,11372.965,20110611_060756,1.200000,8053.2106,0.000000
13,KOKX20110611_101156_V03,52.530,0.490,218.436,317.150,23.188,-73.348,40.787,11593.925,20110611_061156,1.200000,6518.5346,0.000000
13,KOKX20110611_101556_V03,56.530,0.331,219.584,315.141,23.939,-73.341,40.796,11969.657,20110611_061556,1.200000,4455.0426,0.000000
13,KOKX20110611_101957_V03,60.546,0.213,222.717,315.628,23.528,-73.322,40.794,11763.910,20110611_061957,1.200000,2743.3290,0.000000
13,KOKX20110611_102358_V03,64.563,0.078,228.881,315.660,25.040,-73.286,40.794,12519.913,20110611_062358,1.200000,1754.4851,0.000000
5,KOKX20110611_092347_V03,4.380,0.688,257.310,325.535,19.366,-73.117,40.750,9683.138,20110611_052347,1.200000,7699.4636,0.000096
5,KOKX20110611_092747_V03,8.380,0.572,257.360,326.911,25.264,-73.117,40.744,12632.163,20110611_052747,1.200000,5842.5846,0.000164
5,KOKX20110611_093148_V03,12.396,0.199,261.158,328.273,26.894,-73.094,40.738,13446.795,20110611_053148,1.200000,4489.0557,0.000176
5,KOKX20110611_093549_V03,16.413,0.102,264.295,326.887,28.675,-73.076,40.744,14337.575,20110611_053549,1.200000,3557.0876,0.000341
1,KOKX20110611_085542_V03,-23.704,0.393,321.773,327.850,12.583,-72.736,40.740,6291.660,20110611_045542,1.200000,2884.9952,0.000163
1,KOKX20110611_085943_V03,-19.687,0.107,322.331,328.125,18.074,-72.732,40.739,9037.109,20110611_045943,1.200000,2703.5874,0.000000
2,KOKX20110611_090343_V03,-15.687,0.107,235.897,330.517,26.169,-73.244,40.728,13084.282,20110611_050343,1.200000,37239.9417,0.002951
2,KOKX20110611_090744_V03,-11.670,0.053,236.650,330.304,31.239,-73.239,40.729,15619.652,20110611_050744,1.200000,31076.7758,0.001801
2,KOKX20110611_091145_V03,-7.654,0.147,243.617,328.302,23.539,-73.198,40.738,11769.461,20110611_051145,1.200000,22343.9553,0.002653
2,KOKX20110611_091545_V03,-3.654,0.273,244.984,328.538,28.544,-73.190,40.737,14272.201,20110611_051545,1.200000,17145.1394,0.000811
2,KOKX20110611_091946_V03,0.363,0.621,253.544,328.727,24.183,-73.139,40.736,12091.366,20110611_051946,1.200000,11857.9989,0.000797
6,KOKX20110611_093549_V03,16.413,0.109,252.454,250.679,26.192,-73.147,41.087,13096.170,20110611_053549,1.200000,15031.3811,0.000289
6,KOKX20110611_093950_V03,20.430,0.067,253.996,250.520,31.199,-73.138,41.088,15599.308,20110611_053950,1.200000,15797.3314,0.000146
6,KOKX20110611_094351_V03,24.446,-1.000,255.119,250.403,36.579,-73.132,41.089,18289.522,20110611_054351,1.200000,23229.3185,0.001515
6,KOKX20110611_094751_V03,28.446,0.085,241.301,241.153,14.072,-73.214,41.130,7036.207,20110611_054751,1.200000,1990.0149,0.000000
12,KOKX20110611_095954_V03,40.496,0.221,255.768,240.316,12.612,-73.128,41.134,6305.790,20110611_055954,1.200000,789.5759,0.000000
12,KOKX20110611_100355_V03,44.513,0.098,256.892,239.831,17.686,-73.121,41.136,8843.098,20110611_060355,1.200000,759.4992,0.000000
15,KOKX20110611_100756_V03,48.530,0.081,315.028,330.953,17.262,-72.776,40.726,8630.753,20110611_060756,1.200000,2402.8453,0.000000
15,KOKX20110611_101156_V03,52.530,0.057,317.100,331.405,22.505,-72.763,40.724,11252.683,20110611_061156,1.200000,2133.2572,0.000092
15,KOKX20110611_101556_V03,56.530,-1.000,318.608,331.734,28.054,-72.754,40.723,14026.815,20110611_061556,1.200000,1541.8561,0.000300
15,KOKX20110611_101957_V03,60.546,0.082,336.333,330.112,11.579,-72.649,40.730,5789.688,20110611_061957,1.200000,695.5957,0.000000
9,KOKX20110611_094751_V03,28.446,0.054,320.356,144.846,18.515,-72.742,41.564,9257.286,20110611_054751,1.200000,10042.0518,0.000000
10,KOKX20110611_095553_V03,36.480,0.076,335.365,219.958,33.525,-72.654,41.226,16762.447,20110611_055553,1.200000,234998.0093,0.076160
14,KOKX20110611_100756_V03,48.530,0.112,355.408,218.126,34.627,-72.534,41.234,17313.721,20110611_060756,1.200000,240817.4029,0.068916
16,KOKX20110611_101156_V03,52.530,0.122,186.758,269.945,18.826,-73.537,40.999,9412.914,20110611_061156,1.200000,29212.9241,0.011429
17,KOKX20110611_101556_V03,56.530,0.139,460.159,216.706,22.545,-71.909,41.237,11272.713,20110611_061556,1.200000,8095.5869,0.000000
18,KOKX20110611_101556_V03,56.530,0.081,317.443,226.807,18.671,-72.760,41.195,9335.632,20110611_061556,1.200000,29801.1113,0.064084
20,KOKX20110611_104001_V03,80.613,0.066,380.825,206.242,24.722,-72.382,41.287,12361.221,20110611_064001,1.200000,344784.1621,0.090730
9,KOKX20110612_095240_V03,33.362,0.057,236.907,34.490,17.726,-73.246,42.060,8863.132,20110612_055240,1.200000,1194.2859,0.000000
9,KOKX20110612_095641_V03,37.379,-1.000,236.907,34.490,24.113,-73.246,42.060,12056.382,20110612_055641,1.200000,1704.2719,0.000000
9,KOKX20110612_100042_V03,41.395,0.595,238.998,30.935,23.651,-73.233,42.076,11825.448,20110612_060042,1.200000,2049.4506,0.000000
9,KOKX20110612_100443_V03,45.412,0.856,243.402,29.766,21.616,-73.206,42.082,10807.871,20110612_060443,1.200000,1690.4389,0.000000
9,KOKX20110612_100844_V03,49.429,0.849,245.235,29.186,23.298,-73.195,42.084,11649.039,20110612_060844,1.200000,2402.2429,0.000000
4,KOKX20110612_092833_V03,9.245,0.189,273.845,340.736,33.561,-73.019,40.682,16780.464,20110612_052833,1.200000,19875.9010,0.008963
