track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20100602_085511_V03,-26.469,0.078,340.697,139.296,2.306,-72.620,41.589,1152.809,20100602_045511,1.200000,8.2368,0.000000
3,KOKX20100602_090100_V03,-20.652,0.115,362.683,269.893,2.420,-72.492,41.001,1209.766,20100602_050100,1.200000,1184.6314,0.116071
5,KOKX20100602_092411_V03,2.531,0.192,234.137,340.360,20.198,-73.254,40.683,10098.875,20100602_052411,1.200000,16970.1962,0.007327
1,KOKX20100603_094700_V03,25.738,0.086,554.457,434.193,3.160,-71.369,40.252,1579.893,20100603_054700,1.200000,129.3254,0.000000
4,KOKX20100604_090059_V03,-19.922,0.866,426.250,233.481,16.314,-72.112,41.163,8157.158,20100604_050059,1.200000,40959.6122,0.039724
4,KOKX20100604_091039_V03,-10.255,0.899,428.635,235.154,23.123,-72.098,41.155,11561.657,20100604_051039,1.200000,66550.6778,0.017039
4,KOKX20100604_092019_V03,-0.588,0.321,429.635,234.100,26.615,-72.092,41.160,13307.685,20100604_052019,1.200000,59385.9823,0.007714
1,KOKX20100604_085119_V03,-29.588,0.773,408.482,405.226,10.529,-72.226,40.390,5264.299,20100604_045119,1.200000,21351.7148,0.106625
3,KOKX20100604_085119_V03,-29.588,0.156,398.921,422.872,7.036,-72.283,40.311,3518.110,20100604_045119,1.200000,4817.5029,0.000000
6,KOKX20100604_090059_V03,-19.922,0.126,249.455,92.563,5.827,-73.169,41.799,2913.620,20100604_050059,1.200000,646.6426,0.000000
7,KOKX20100604_090059_V03,-19.922,0.094,436.850,491.181,13.336,-72.063,40.002,6667.911,20100604_050059,1.200000,208.6846,0.000000
9,KOKX20100604_090059_V03,-19.922,0.056,203.156,354.397,14.805,-73.437,40.619,7402.674,20100604_050059,1.200000,14070.5639,0.000765
11,KOKX20100604_094919_V03,28.412,0.065,328.661,95.600,4.598,-72.692,41.786,2299.114,20100604_054919,1.200000,5061.4443,0.000000
12,KOKX20100604_101820_V03,57.428,0.057,438.097,244.748,14.815,-72.042,41.111,7407.722,20100604_061820,1.200000,6627.5861,0.000511
12,KOKX20100604_102800_V03,67.095,-1.000,438.097,244.748,30.185,-72.042,41.111,15092.722,20100604_062800,1.200000,7582.4353,0.000000
12,KOKX20100604_103740_V03,76.762,0.094,442.520,235.731,21.182,-72.016,41.152,10591.175,20100604_063740,1.200000,10281.0454,0.000262
17,KOKX20100605_103240_V03,72.085,0.063,157.761,229.163,16.200,-73.712,41.181,8099.924,20100605_063240,1.200000,2397.5570,0.000000
17,KOKX20100605_103655_V03,76.335,0.239,159.698,228.525,21.495,-73.701,41.184,10747.576,20100605_063655,1.200000,2740.6160,0.000000
17,KOKX20100605_104111_V03,80.602,0.113,165.683,227.785,25.037,-73.665,41.188,12518.499,20100605_064111,1.200000,1748.6934,0.000000
17,KOKX20100605_104525_V03,84.835,0.061,168.804,227.048,30.556,-73.646,41.191,15278.098,20100605_064525,1.200000,2782.7824,0.000000
