track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
3,KOKX20170601_085415_V06,-27.724,0.059,300.925,162.583,9.026,-72.859,41.484,4512.852,20170601_045415,1.200000,1365.4742,0.000000
3,KOKX20170601_090356_V06,-18.040,0.053,302.795,164.626,23.105,-72.848,41.475,11552.339,20170601_050356,1.200000,5011.2076,0.000000
10,KOKX20170601_093259_V06,11.010,0.060,352.066,418.820,26.279,-72.558,40.330,13139.662,20170601_053259,1.200000,26.0741,0.000000
10,KOKX20170601_094241_V06,20.710,0.463,357.089,415.970,33.080,-72.528,40.343,16540.015,20170601_054241,1.200000,54.4072,0.000000
9,KOKX20170601_092317_V06,1.310,0.068,340.483,204.955,2.034,-72.623,41.293,1016.926,20170601_052317,1.200000,234.8934,0.000000
14,KOKX20170601_102126_V06,59.460,0.428,386.331,284.117,5.019,-72.352,40.936,2509.594,20170601_062126,1.200000,8.7713,0.000000
3,KOKX20170603_091843_V06,-2.464,0.550,425.776,220.689,5.625,-72.114,41.220,2812.279,20170603_051843,1.200000,2453.8579,0.000000
3,KOKX20170603_092828_V06,7.286,0.204,425.254,220.240,13.929,-72.118,41.222,6964.455,20170603_052828,1.200000,858.4073,0.000000
1,KOKX20170603_085913_V06,-21.964,0.115,362.422,500.423,6.639,-72.499,39.963,3319.705,20170603_045913,1.200000,1081.7073,0.000000
2,KOKX20170603_090858_V06,-12.214,0.296,26.093,441.663,39.441,-74.473,40.216,19720.388,20170603_050858,1.200000,13772.9025,0.000000
2,KOKX20170603_091843_V06,-2.464,0.059,16.693,417.471,25.588,-74.531,40.325,12794.117,20170603_051843,1.200000,8745.3730,0.000000
7,KOKX20170603_092828_V06,7.286,0.082,24.935,251.379,28.328,-74.501,41.073,14164.061,20170603_052828,1.200000,1622.0231,0.000000
8,KOKX20170603_100726_V06,46.253,0.111,432.321,406.923,16.283,-72.085,40.381,8141.289,20170603_060726,1.200000,281.0551,0.000000
