track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
3,KOKX20020602_091457,-6.695,0.196,167.031,343.806,27.211,-73.651,40.666,13605.461,20020602_051457,1.200000,193889.8662,0.372692
3,KOKX20020602_092049,-0.828,0.055,169.331,343.687,34.708,-73.637,40.666,17353.974,20020602_052049,1.200000,293007.9116,0.290187
4,KOKX20020602_093232,10.888,0.108,238.875,556.239,19.162,-73.221,39.711,9580.916,20020602_053232,1.200000,26018.5706,0.000000
4,KOKX20020602_093824,16.755,0.070,240.139,557.754,29.056,-73.213,39.704,14527.848,20020602_053824,1.200000,11288.4845,0.000000
6,KOKX20020602_095008,28.488,0.092,337.944,83.377,51.318,-72.636,41.841,25658.787,20020602_055008,1.200000,420612.1120,0.000231
6,KOKX20020602_095600,34.355,0.070,343.453,84.070,56.690,-72.603,41.837,28344.939,20020602_055600,1.200000,288338.5565,0.000101
1,KOKX20020602_090312,-18.445,0.168,469.717,537.199,26.080,-71.874,39.793,13040.022,20020602_050312,1.200000,10482.7089,0.000000
1,KOKX20020602_090904,-12.578,0.076,467.169,522.471,45.233,-71.888,39.860,22616.636,20020602_050904,1.200000,17748.5294,0.000000
5,KOKX20020602_093232,10.888,0.064,398.270,480.949,28.737,-72.289,40.049,14368.564,20020602_053232,1.200000,9442.9201,0.000000
8,KOKX20020602_101928,57.822,0.200,416.405,321.591,16.730,-72.175,40.766,8365.070,20020602_061928,1.200000,51137.3557,0.000628
9,KOKX20020602_101928,57.822,0.091,368.256,560.312,28.261,-72.467,39.693,14130.289,20020602_061928,1.200000,889.0330,0.000000
12,KOKX20020602_104255,81.272,0.107,326.642,83.901,51.174,-72.704,41.838,25587.025,20020602_064255,1.200000,102694.0326,0.000000
1,KOKX20020603_092923,8.131,0.211,86.062,423.663,24.922,-74.123,40.302,12460.917,20020603_052923,1.200000,3723.4333,0.000000
1,KOKX20020603_093914,17.981,0.086,82.316,426.124,35.956,-74.144,40.291,17977.824,20020603_053914,1.200000,1814.0806,0.000000
1,KOKX20020604_090216,-18.627,0.114,369.934,267.070,12.389,-72.449,41.013,6194.290,20020604_050216,1.200000,5745.1834,0.005243
2,KOKX20020604_090216,-18.627,0.054,217.987,303.272,10.515,-73.351,40.850,5257.542,20020604_050216,1.200000,903.0970,0.000000
10,KOKX20020605_103101,70.449,0.212,102.002,424.069,14.930,-74.029,40.301,7464.831,20020605_063101,1.200000,51455.4781,0.130503
10,KOKX20020605_103652,76.299,0.065,102.386,423.130,24.645,-74.027,40.305,12322.262,20020605_063652,1.200000,30282.9462,0.060345
10,KOKX20020605_104244,82.166,-1.000,102.713,422.329,34.325,-74.025,40.309,17162.613,20020605_064244,1.200000,67060.1970,0.036950
10,KOKX20020605_104834,87.999,0.079,118.796,418.577,33.368,-73.931,40.327,16683.840,20020605_064834,1.200000,67656.0670,0.042608
1,KOKX20020605_090313,-17.351,0.052,295.984,407.474,24.603,-72.888,40.382,12301.636,20020605_050313,1.200000,120397.4689,0.176563
1,KOKX20020605_090905,-11.484,0.310,296.223,408.049,31.005,-72.887,40.379,15502.413,20020605_050905,1.200000,169692.1688,0.188957
2,KOKX20020605_093822,17.799,0.069,328.591,391.960,45.818,-72.696,40.451,22909.210,20020605_053822,1.200000,316705.4350,0.098538
2,KOKX20020605_094412,23.632,0.106,330.492,391.582,52.199,-72.685,40.453,26099.352,20020605_054412,1.200000,336761.3762,0.074052
2,KOKX20020605_095005,29.516,0.159,346.388,388.202,45.169,-72.591,40.468,22584.724,20020605_055005,1.200000,419318.7165,0.102596
2,KOKX20020605_095557,35.382,-1.000,346.388,388.202,54.497,-72.591,40.468,27248.724,20020605_055557,1.200000,525589.9058,0.064164
2,KOKX20020605_100147,41.216,0.075,357.100,388.826,53.958,-72.528,40.465,26978.819,20020605_060147,1.200000,593743.7231,0.064201
3,KOKX20020605_094412,23.632,0.253,41.501,351.286,25.968,-74.392,40.625,12983.811,20020605_054412,1.200000,25398.2336,0.019767
3,KOKX20020605_095005,29.516,0.428,47.729,349.259,31.660,-74.355,40.634,15829.824,20020605_055005,1.200000,25121.2824,0.014638
6,KOKX20020605_100147,41.216,0.113,195.180,386.216,7.892,-73.482,40.476,3946.001,20020605_060147,1.200000,319.4100,0.000000
7,KOKX20020605_100737,47.049,0.071,90.851,341.354,19.245,-74.101,40.673,9622.278,20020605_060737,1.200000,1495.5846,0.000000
8,KOKX20020605_101329,52.916,0.066,218.386,300.293,11.247,-73.348,40.863,5623.310,20020605_061329,1.200000,565.6351,0.000000
9,KOKX20020605_101921,58.782,0.064,389.487,62.636,17.575,-72.325,41.933,8787.300,20020605_061921,1.200000,26074.2258,0.000000
2,KOKX20020606_092445,4.474,0.053,50.305,219.271,30.039,-74.353,41.219,15019.575,20020606_052445,1.200000,8164.4785,0.000000
2,KOKX20020606_093037,10.341,0.097,53.801,218.399,37.373,-74.333,41.224,18686.749,20020606_053037,1.200000,9151.8001,0.000000
1,KOKX20020606_090121,-18.926,0.064,14.270,247.493,17.034,-74.565,41.089,8516.914,20020606_050121,1.200000,8606.2145,0.000000
3,KOKX20020606_093629,16.208,0.269,271.537,419.307,26.303,-73.032,40.328,13151.415,20020606_053629,1.200000,120554.4162,0.000000
5,KOKX20020606_100546,45.491,0.090,32.051,204.484,30.896,-74.464,41.285,15448.179,20020606_060546,1.200000,8667.0489,0.000000
7,KOKX20020606_102909,68.874,0.054,351.159,403.450,23.647,-72.563,40.399,11823.578,20020606_062909,1.200000,10351.6602,0.000000
1,KOKX20020607_094707,27.099,0.053,349.822,297.197,7.407,-72.569,40.878,3703.400,20020607_054707,1.200000,21011.2758,0.025780
2,KOKX20020609_095355,34.316,0.073,405.542,56.836,24.122,-72.228,41.959,12061.085,20020609_055355,1.200000,195042.0985,0.000679
2,KOKX20020609_095946,40.166,0.513,410.123,58.334,32.057,-72.200,41.952,16028.457,20020609_055946,1.200000,183987.2079,0.001543
2,KOKX20020609_100536,45.999,0.157,419.019,57.773,37.226,-72.147,41.954,18612.877,20020609_060536,1.200000,175789.2868,0.001161
2,KOKX20020609_101128,51.866,0.519,436.515,63.680,34.822,-72.042,41.927,17410.865,20020609_061128,1.200000,153290.5332,0.000000
2,KOKX20020609_101719,57.716,-1.000,451.155,67.749,34.838,-71.954,41.908,17419.070,20020609_061719,1.200000,137985.8354,0.002722
2,KOKX20020609_102310,63.566,-1.000,465.796,71.817,34.855,-71.866,41.889,17427.274,20020609_062310,1.200000,126955.5535,0.003810
2,KOKX20020609_102902,69.432,-1.000,480.479,75.898,34.871,-71.778,41.869,17435.501,20020609_062902,1.200000,102697.3483,0.000000
2,KOKX20020609_103452,75.266,0.428,485.786,85.245,31.512,-71.746,41.827,15756.162,20020609_063452,1.200000,67983.8175,0.000000
