track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20120710_093703_V06,7.755,0.943,377.852,202.656,27.347,-72.400,41.303,13673.331,20120710_053703,1.200000,19136.0460,0.000000
1,KOKX20120710_094651_V06,17.555,0.687,378.277,204.087,33.919,-72.397,41.296,16959.742,20120710_054651,1.200000,20208.3209,0.000000
4,KOKX20120710_092717_V06,-2.012,0.112,28.540,412.834,48.502,-74.462,40.346,24251.198,20120710_052717,1.200000,38519.5570,0.000000
6,KOKX20120710_104528_V06,76.172,0.051,270.165,234.126,18.647,-73.042,41.162,9323.347,20120710_064528,1.200000,7162.6532,0.000000
1,KOKX20120711_091240_V06,-17.345,0.976,388.581,194.628,8.183,-72.335,41.339,4091.572,20120711_051240,1.200000,15883.5714,0.013910
1,KOKX20120711_092224_V06,-7.612,0.971,390.754,193.523,17.274,-72.322,41.344,8636.983,20120711_052224,1.200000,27643.9897,0.000000
1,KOKX20120711_092814_V06,-1.779,0.978,393.480,195.666,23.802,-72.306,41.334,11901.016,20120711_052814,1.200000,32291.3373,0.000186
1,KOKX20120711_093403_V06,4.038,0.977,393.317,195.950,29.511,-72.307,41.333,14755.325,20120711_053403,1.200000,18382.8056,0.000000
1,KOKX20120711_093951_V06,9.838,0.938,396.460,196.143,34.647,-72.288,41.332,17323.592,20120711_053951,1.200000,15940.0788,0.000000
1,KOKX20120711_094540_V06,15.655,0.833,396.616,196.003,37.592,-72.287,41.332,18796.229,20120711_054540,1.200000,11651.6995,0.000075
1,KOKX20120711_095128_V06,21.455,0.177,395.904,195.606,42.813,-72.292,41.334,21406.263,20120711_055128,1.200000,13498.4309,0.000000
3,KOKX20120712_092656_V06,-3.814,0.909,390.504,195.297,13.454,-72.324,41.336,6726.772,20120712_052656,1.200000,17758.1314,0.002316
3,KOKX20120712_093643_V06,5.969,0.961,390.454,195.260,21.998,-72.324,41.336,10999.065,20120712_053643,1.200000,18350.4411,0.000215
3,KOKX20120712_094233_V06,11.802,0.633,395.112,196.632,29.728,-72.296,41.330,14864.142,20120712_054233,1.200000,37001.9892,0.003093
3,KOKX20120712_094823_V06,17.636,0.058,394.723,193.361,32.696,-72.299,41.344,16347.824,20120712_054823,1.200000,49834.3084,0.000299
1,KOKX20120712_091710_V06,-13.581,0.497,211.714,68.005,5.412,-73.396,41.909,2705.917,20120712_051710,1.200000,8688.2393,0.000000
4,KOKX20120712_092656_V06,-3.814,0.118,250.519,294.280,6.278,-73.158,40.891,3138.828,20120712_052656,1.200000,1240.8601,0.000000
7,KOKX20120712_093643_V06,5.969,0.052,123.954,375.392,10.769,-73.903,40.521,5384.542,20120712_053643,1.200000,4193.1593,0.000000
2,KOKX20120713_092231_V06,-8.985,0.939,388.875,193.998,16.950,-72.334,41.342,8474.895,20120713_052231,1.200000,84908.5969,0.026163
2,KOKX20120713_092820_V06,-3.168,0.986,391.192,192.466,26.835,-72.320,41.348,13417.422,20120713_052820,1.200000,74723.8041,0.003673
2,KOKX20120713_093409_V06,2.649,0.966,393.418,191.476,32.111,-72.306,41.353,16055.312,20120713_053409,1.200000,49318.5583,0.001142
2,KOKX20120713_093957_V06,8.449,0.923,395.122,187.894,34.849,-72.296,41.369,17424.613,20120713_053957,1.200000,57370.4045,0.000361
2,KOKX20120713_094547_V06,14.282,0.282,397.340,184.544,40.318,-72.283,41.384,20159.132,20120713_054547,1.200000,71815.5020,0.000414
1,KOKX20120713_091050_V06,-20.668,0.088,426.112,315.357,6.750,-72.117,40.794,3374.783,20120713_051050,1.200000,230.2781,0.000000
3,KOKX20120713_093957_V06,8.449,0.104,406.588,107.226,29.565,-72.224,41.732,14782.719,20120713_053957,1.200000,4718.0801,0.000000
9,KOKX20120714_102409_V06,51.878,0.101,337.637,221.745,4.840,-72.640,41.218,2420.078,20120714_062409,1.200000,3689.4415,0.022535
9,KOKX20120714_102957_V06,57.678,0.240,339.982,218.474,14.739,-72.626,41.232,7369.446,20120714_062957,1.200000,5490.8727,0.000315
9,KOKX20120714_103545_V06,63.478,0.485,346.328,212.981,19.509,-72.588,41.257,9754.719,20120714_063545,1.200000,7537.4264,0.000972
10,KOKX20120714_102409_V06,51.878,0.058,327.994,381.948,28.255,-72.699,40.496,14127.407,20120714_062409,1.200000,867.2632,0.000000
14,KOKX20120714_105310_V06,80.895,0.062,192.206,483.434,32.030,-73.496,40.038,16014.919,20120714_065310,1.200000,29806.2470,0.000000
1,KOKX20120715_091054_V06,-22.159,0.501,390.064,194.358,5.099,-72.326,41.340,2549.660,20120715_051054,1.200000,274.9573,0.000000
1,KOKX20120715_092032_V06,-12.525,0.084,390.194,193.270,13.387,-72.326,41.345,6693.356,20120715_052032,1.200000,1659.5893,0.000000
1,KOKX20120715_093014_V06,-2.825,0.981,400.637,197.242,21.461,-72.263,41.327,10730.590,20120715_053014,1.200000,5719.8842,0.000000
1,KOKX20120715_093953_V06,6.825,0.989,407.132,198.436,30.303,-72.225,41.321,15151.250,20120715_053953,1.200000,6471.6608,0.000000
1,KOKX20120715_094934_V06,16.508,0.955,410.709,196.841,37.094,-72.203,41.328,18546.827,20120715_054934,1.200000,4091.1145,0.000000
1,KOKX20120715_095915_V06,26.191,0.856,418.418,195.537,45.706,-72.157,41.334,22853.054,20120715_055915,1.200000,2310.2092,0.000000
1,KOKX20120715_100856_V06,35.875,0.213,419.558,193.752,49.021,-72.150,41.342,24510.512,20120715_060856,1.200000,1669.2635,0.000000
6,KOKX20120715_092032_V06,-12.525,0.065,296.998,220.690,4.585,-72.882,41.223,2292.366,20120715_052032,1.200000,6.1674,0.000000
7,KOKX20120715_095915_V06,26.191,0.079,141.577,382.005,16.854,-73.799,40.493,8427.158,20120715_055915,1.200000,3898.8677,0.000000
1,KOKX20120716_091511_V06,-18.678,0.919,390.512,200.263,7.161,-72.324,41.313,3580.345,20120716_051511,1.200000,477.9635,0.000000
1,KOKX20120716_092059_V06,-12.878,0.981,390.336,203.323,10.720,-72.325,41.300,5360.040,20120716_052059,1.200000,2259.8466,0.000000
1,KOKX20120716_092646_V06,-7.094,0.084,388.220,202.130,11.629,-72.338,41.305,5814.726,20120716_052646,1.200000,3395.1550,0.000000
1,KOKX20120716_093233_V06,-1.311,0.054,389.299,206.736,13.100,-72.331,41.284,6550.122,20120716_053233,1.200000,5356.2050,0.000000
1,KOKX20120716_093821_V06,4.489,0.973,399.360,216.125,29.015,-72.272,41.242,14507.317,20120716_053821,1.200000,7640.3232,0.000000
1,KOKX20120716_094408_V06,10.272,0.881,402.985,220.582,31.373,-72.250,41.221,15686.657,20120716_054408,1.200000,5942.9364,0.000000
1,KOKX20120716_094955_V06,16.056,0.674,404.693,225.505,34.729,-72.240,41.199,17364.397,20120716_054955,1.200000,3938.7591,0.000000
1,KOKX20120716_095543_V06,21.856,0.094,409.364,230.031,40.069,-72.213,41.179,20034.265,20120716_055543,1.200000,3737.0368,0.000000
5,KOKX20120716_092646_V06,-7.094,0.061,314.966,282.020,4.755,-72.776,40.946,2377.666,20120716_052646,1.200000,415.9179,0.000000
5,KOKX20120716_093233_V06,-1.311,0.302,314.548,283.016,11.904,-72.778,40.942,5952.140,20120716_053233,1.200000,1543.7993,0.004292
8,KOKX20120716_103433_V06,60.689,0.068,21.383,433.162,27.898,-74.502,40.254,13948.951,20120716_063433,1.200000,2441.5424,0.000000
1,KOKX20120717_090846_V06,-25.912,0.294,387.632,198.997,2.956,-72.341,41.319,1477.818,20120717_050846,1.200000,912.7728,0.000000
1,KOKX20120717_091829_V06,-16.195,0.174,387.410,199.464,11.385,-72.342,41.317,5692.527,20120717_051829,1.200000,6695.1649,0.000000
1,KOKX20120717_092811_V06,-6.495,0.095,387.324,201.975,11.916,-72.343,41.306,5957.839,20120717_052811,1.200000,6947.5375,0.000000
1,KOKX20120717_093753_V06,3.205,0.069,388.903,203.998,13.325,-72.334,41.297,6662.537,20120717_053753,1.200000,7773.7418,0.000000
1,KOKX20120717_094733_V06,12.872,0.061,391.158,205.319,17.518,-72.320,41.291,8759.033,20120717_054733,1.200000,8073.4749,0.000000
4,KOKX20120717_092811_V06,-6.495,0.122,342.760,275.591,9.645,-72.610,40.975,4822.639,20120717_052811,1.200000,1179.7011,0.000000
2,KOKX20120718_092042_V06,-14.810,0.297,401.268,193.893,7.654,-72.259,41.342,3827.206,20120718_052042,1.200000,157.8685,0.000000
2,KOKX20120718_092658_V06,-8.543,-1.000,401.268,193.893,17.618,-72.259,41.342,8809.206,20120718_052658,1.200000,221.5049,0.000000
2,KOKX20120718_093245_V06,-2.760,0.759,397.122,200.283,18.849,-72.285,41.313,9424.420,20120718_053245,1.200000,295.8911,0.000000
2,KOKX20120718_093833_V06,3.040,0.595,404.837,199.092,26.486,-72.238,41.318,13243.171,20120718_053833,1.200000,765.9913,0.000000
2,KOKX20120718_094418_V06,8.790,0.464,411.170,199.191,30.187,-72.201,41.318,15093.712,20120718_054418,1.200000,629.9164,0.000000
2,KOKX20120718_095004_V06,14.557,0.212,413.403,199.077,33.115,-72.187,41.318,16557.474,20120718_055004,1.200000,922.5794,0.000000
4,KOKX20120718_093833_V06,3.040,0.073,218.368,361.976,5.682,-73.347,40.586,2840.799,20120718_053833,1.200000,237.4281,0.000000
5,KOKX20120718_095004_V06,14.557,0.059,156.049,378.960,21.038,-73.714,40.507,10519.165,20120718_055004,1.200000,1705.4427,0.000000
11,KOKX20120719_101510_V06,38.813,0.216,287.334,338.482,12.893,-72.939,40.692,6446.394,20120719_061510,1.200000,1667.3000,0.000180
11,KOKX20120719_101930_V06,43.146,0.499,286.352,338.687,18.299,-72.945,40.691,9149.537,20120719_061930,1.200000,2736.2035,0.000000
11,KOKX20120719_102350_V06,47.479,0.561,283.558,340.535,18.942,-72.962,40.683,9471.082,20120719_062350,1.200000,3408.3068,0.000000
11,KOKX20120719_102811_V06,51.829,0.784,279.858,343.780,17.453,-72.984,40.668,8726.377,20120719_062811,1.200000,3483.3012,0.000000
11,KOKX20120719_103231_V06,56.163,0.645,275.090,347.634,16.691,-73.012,40.651,8345.602,20120719_063231,1.200000,3487.0468,0.000142
11,KOKX20120719_103650_V06,60.479,0.576,272.425,348.919,18.197,-73.027,40.645,9098.508,20120719_063650,1.200000,4347.8007,0.000000
11,KOKX20120719_104111_V06,64.829,0.636,267.787,353.108,18.281,-73.055,40.626,9140.704,20120719_064111,1.200000,4534.0954,0.000000
11,KOKX20120719_104531_V06,69.163,0.718,263.927,355.705,19.624,-73.078,40.615,9811.905,20120719_064531,1.200000,5267.6982,0.000000
11,KOKX20120719_104951_V06,73.496,0.312,260.349,357.415,20.346,-73.099,40.607,10172.751,20120719_064951,1.200000,5500.7127,0.000000
11,KOKX20120719_105410_V06,77.813,0.155,256.882,359.386,22.238,-73.119,40.598,11118.954,20120719_065410,1.200000,6611.8774,0.000000
11,KOKX20120719_105832_V06,82.179,0.355,259.942,361.369,28.981,-73.101,40.589,14490.298,20120719_065832,1.200000,9905.3056,0.000000
3,KOKX20120719_092311_V06,-13.171,0.902,379.482,201.860,6.772,-72.390,41.306,3385.853,20120719_052311,1.200000,13741.1080,0.002092
3,KOKX20120719_092732_V06,-8.821,0.845,377.190,203.366,12.053,-72.404,41.300,6026.331,20120719_052732,1.200000,32337.2739,0.000000
3,KOKX20120719_093152_V06,-4.487,0.855,372.765,204.372,13.358,-72.430,41.295,6678.882,20120719_053152,1.200000,40014.3601,0.000000
3,KOKX20120719_093611_V06,-0.171,0.413,369.408,203.877,16.302,-72.450,41.298,8151.219,20120719_053611,1.200000,50346.5883,0.000000
3,KOKX20120719_094031_V06,4.163,0.286,367.627,202.687,18.766,-72.461,41.303,9383.107,20120719_054031,1.200000,61506.0824,0.000761
3,KOKX20120719_094452_V06,8.513,0.300,364.796,201.676,19.631,-72.478,41.308,9815.726,20120719_054452,1.200000,72541.9914,0.000230
3,KOKX20120719_094912_V06,12.846,0.140,363.321,201.108,21.537,-72.486,41.310,10768.388,20120719_054912,1.200000,83612.0276,0.000000
3,KOKX20120719_095331_V06,17.163,-1.000,361.438,200.405,23.281,-72.498,41.313,11640.654,20120719_055331,1.200000,90436.6769,0.000000
3,KOKX20120719_095751_V06,21.496,-1.000,359.549,199.700,25.033,-72.509,41.317,12516.289,20120719_055751,1.200000,105456.7036,0.000418
3,KOKX20120719_100210_V06,25.813,0.102,360.899,195.080,23.510,-72.501,41.337,11754.950,20120719_060210,1.200000,85377.1369,0.001153
3,KOKX20120719_100629_V06,30.129,0.142,360.661,196.779,27.999,-72.502,41.330,13999.527,20120719_060629,1.200000,111947.7116,0.001254
3,KOKX20120719_101048_V06,34.446,0.062,364.846,196.702,31.641,-72.477,41.330,15820.332,20120719_061048,1.200000,118396.0544,0.001269
7,KOKX20120719_094031_V06,4.163,0.051,122.474,378.058,6.080,-73.912,40.509,3040.031,20120719_054031,1.200000,612.9723,0.000000
3,KOKX20120720_093537_V06,-1.594,0.911,378.806,195.530,7.133,-72.394,41.335,3566.513,20120720_053537,1.200000,6283.9093,0.000000
3,KOKX20120720_093958_V06,2.756,0.871,376.043,194.892,12.086,-72.410,41.338,6043.146,20120720_053958,1.200000,15879.5459,0.000000
