track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time
3,KBUF20220715_094204_V06,-7.646,0.559,154.413,318.459,10.006,-79.628,42.862,5003.111,20220715_054204
3,KBUF20220715_095035_V06,0.871,0.713,155.809,317.491,16.834,-79.619,42.866,8417.029,20220715_055035
3,KBUF20220715_100745_V06,18.038,0.654,158.630,314.309,21.462,-79.602,42.881,10730.985,20220715_060745
3,KBUF20220715_101624_V06,26.688,0.296,162.149,314.708,28.099,-79.581,42.879,14049.501,20220715_061624
4,KBUF20220715_100745_V06,18.038,0.283,43.666,425.332,45.539,-80.293,42.374,22769.733,20220715_060745
4,KBUF20220715_101624_V06,26.688,0.216,42.319,424.297,53.582,-80.301,42.378,26790.815,20220715_061624
1,KBUF20220715_093333_V06,-16.162,0.380,216.194,420.801,5.760,-79.246,42.404,2880.005,20220715_053333
1,KBUF20220716_092302_V06,-27.533,0.370,346.055,256.196,12.545,-78.454,43.145,6272.530,20220716_052302
1,KBUF20220716_093122_V06,-19.200,0.901,344.783,255.854,16.192,-78.462,43.147,8096.182,20220716_053122
1,KBUF20220716_094000_V06,-10.567,0.373,347.432,261.036,16.971,-78.446,43.124,8485.340,20220716_054000
1,KBUF20220716_094839_V06,-1.917,0.471,346.050,264.578,20.194,-78.454,43.108,10097.037,20220716_054839
9,KBUF20220716_103153_V06,41.317,0.078,24.261,441.048,29.391,-80.409,42.301,14695.440,20220716_063153
9,KBUF20220716_104032_V06,49.967,0.120,25.301,441.255,39.522,-80.403,42.301,19761.197,20220716_064032
3,KBUF20220716_093122_V06,-19.200,0.119,231.775,276.746,5.652,-79.156,43.053,2825.993,20220716_053122
4,KBUF20220716_093122_V06,-19.200,0.052,167.337,413.045,6.101,-79.543,42.437,3050.568,20220716_053122
7,KBUF20220716_100557_V06,15.383,0.052,162.402,311.852,26.432,-79.579,42.892,13215.967,20220716_060557
8,KBUF20220716_103153_V06,41.317,0.103,183.668,111.162,37.535,-79.460,43.796,18767.723,20220716_063153
10,KBUF20220716_110627_V06,75.883,0.065,215.854,424.743,17.001,-79.248,42.386,8500.530,20220716_070627
11,KBUF20220716_110627_V06,75.883,0.057,249.643,88.510,13.204,-79.050,43.900,6602.072,20220716_070627
5,KBUF20220717_093303_V06,-18.388,0.153,347.497,263.265,8.642,-78.445,43.114,4321.239,20220717_053303
5,KBUF20220717_094142_V06,-9.738,0.062,347.845,259.703,17.401,-78.443,43.130,8700.488,20220717_054142
5,KBUF20220717_095019_V06,-1.121,0.113,347.063,261.428,18.187,-78.448,43.122,9093.736,20220717_055019
5,KBUF20220717_100737_V06,16.179,0.058,350.994,259.576,18.242,-78.424,43.130,9120.797,20220717_060737
2,KBUF20220717_092425_V06,-27.021,0.079,216.136,421.556,6.200,-79.246,42.400,3099.821,20220717_052425
2,KBUF20220717_093303_V06,-18.388,0.248,216.105,422.476,13.628,-79.246,42.396,6813.836,20220717_053303
1,KBUF20220717_092425_V06,-27.021,0.201,304.917,91.784,6.897,-78.706,43.886,3448.303,20220717_052425
6,KBUF20220717_093303_V06,-18.388,0.053,259.434,239.705,2.250,-78.987,43.220,1125.076,20220717_053303
8,KBUF20220717_100737_V06,16.179,0.274,164.459,321.569,16.406,-79.566,42.849,8203.165,20220717_060737
2,KBUF20220719_095140_V06,-1.562,0.158,176.701,312.721,12.183,-79.492,42.889,6091.635,20220719_055140
2,KBUF20220719_100848_V06,15.571,0.454,183.130,318.599,22.205,-79.452,42.863,11102.304,20220719_060848
1,KBUF20220719_094606_V06,-7.129,0.184,247.614,288.879,23.111,-79.058,42.998,11555.378,20220719_054606
1,KBUF20220720_100059_V06,6.837,0.068,23.801,236.813,32.315,-80.437,43.220,16157.511,20220720_060059
3,KBUF20220721_094158_V06,-13.113,0.384,171.740,310.656,7.877,-79.522,42.898,3938.307,20220721_054158
3,KBUF20220721_100230_V06,7.421,0.616,193.107,314.228,19.082,-79.391,42.883,9540.882,20220721_060230
3,KBUF20220721_101246_V06,17.687,0.101,196.493,309.272,27.173,-79.371,42.905,13586.281,20220721_061246
4,KBUF20220721_100230_V06,7.421,0.054,386.656,235.577,43.076,-78.204,43.237,21537.956,20220721_060230
4,KBUF20220721_101246_V06,17.687,0.144,388.361,233.397,54.022,-78.193,43.247,27010.848,20220721_061246
1,KBUF20220721_093152_V06,-23.213,0.450,235.852,278.347,11.148,-79.131,43.045,5574.024,20220721_053152
2,KBUF20220721_093152_V06,-23.213,0.060,218.670,421.501,7.949,-79.231,42.401,3974.375,20220721_053152
5,KBUF20220721_104257_V06,47.871,0.074,196.829,371.421,19.140,-79.366,42.625,9570.232,20220721_064257
5,KBUF20220722_093739_V06,-18.375,0.390,229.250,279.671,6.518,-79.171,43.039,3258.802,20220722_053739
5,KBUF20220722_094408_V06,-11.892,0.243,229.979,280.089,15.373,-79.167,43.037,7686.635,20220722_054408
5,KBUF20220722_095036_V06,-5.425,0.117,232.022,280.415,17.965,-79.154,43.036,8982.455,20220722_055036
7,KBUF20220722_100312_V06,7.175,0.230,164.767,311.642,13.759,-79.565,42.893,6879.253,20220722_060312
7,KBUF20220722_100930_V06,13.475,0.100,166.325,311.048,22.373,-79.555,42.896,11186.364,20220722_060930
7,KBUF20220722_101558_V06,19.942,0.235,170.527,305.588,27.454,-79.530,42.921,13726.816,20220722_061558
4,KBUF20220722_093136_V06,-24.425,0.051,354.765,264.703,5.302,-78.401,43.107,2650.852,20220722_053136
4,KBUF20220722_093739_V06,-18.375,-1.000,354.765,264.703,14.921,-78.401,43.107,7460.602,20220722_053739
4,KBUF20220722_094408_V06,-11.892,0.139,353.805,268.048,16.648,-78.407,43.092,8323.862,20220722_054408
4,KBUF20220722_095036_V06,-5.425,-1.000,353.068,270.618,20.335,-78.411,43.080,10167.354,20220722_055036
4,KBUF20220722_100312_V06,7.175,0.051,355.911,269.539,17.961,-78.394,43.085,8980.537,20220722_060312
1,KBUF20220722_093136_V06,-24.425,0.145,276.826,96.880,2.077,-78.881,43.863,1038.330,20220722_053136
3,KBUF20220722_093136_V06,-24.425,0.054,275.350,98.978,2.458,-78.890,43.853,1229.233,20220722_053136
6,KBUF20220723_094412_V06,-12.784,0.280,174.696,312.819,10.752,-79.504,42.888,5376.144,20220723_054412
6,KBUF20220723_100127_V06,4.466,0.066,172.980,311.083,22.128,-79.515,42.896,11064.163,20220723_060127
6,KBUF20220723_101005_V06,13.100,0.222,190.214,320.982,26.063,-79.409,42.852,13031.608,20220723_061005
6,KBUF20220723_101843_V06,21.733,0.419,197.328,321.401,27.584,-79.365,42.851,13791.804,20220723_061843
6,KBUF20220723_102721_V06,30.366,0.318,192.135,329.029,22.819,-79.396,42.816,11409.374,20220723_062721
2,KBUF20220723_092705_V06,-29.900,0.053,231.031,278.759,5.328,-79.160,43.043,2663.986,20220723_052705
2,KBUF20220723_093534_V06,-21.417,0.185,233.343,279.724,14.617,-79.146,43.039,7308.482,20220723_053534
1,KBUF20220723_092705_V06,-29.900,0.229,357.300,272.650,14.383,-78.385,43.071,7191.261,20220723_052705
1,KBUF20220723_093534_V06,-21.417,-1.000,357.300,272.650,27.871,-78.385,43.071,13935.511,20220723_053534
1,KBUF20220723_094412_V06,-12.784,0.141,348.220,271.379,28.776,-78.441,43.077,14387.931,20220723_054412
3,KBUF20220723_093534_V06,-21.417,0.215,217.916,421.668,7.444,-79.235,42.400,3721.855,20220723_053534
8,KBUF20220723_100127_V06,4.466,0.208,76.244,379.032,33.637,-80.100,42.585,16818.676,20220723_060127
10,KBUF20220723_103558_V06,38.983,0.077,218.005,421.099,4.582,-79.235,42.402,2290.945,20220723_063558
4,KBUF20220724_101823_V06,20.429,0.057,19.377,249.940,21.502,-80.462,43.161,10751.116,20220724_061823
4,KBUF20220724_102452_V06,26.912,0.147,22.041,250.677,29.113,-80.446,43.158,14556.436,20220724_062452
6,KBUF20220725_100142_V06,2.764,0.286,65.112,391.838,27.601,-80.166,42.526,13800.304,20220725_060142
6,KBUF20220725_100814_V06,9.297,0.254,66.643,393.206,38.593,-80.157,42.520,19296.276,20220725_060814
6,KBUF20220725_101446_V06,15.830,0.397,72.172,392.260,43.900,-80.123,42.525,21950.235,20220725_061446
6,KBUF20220725_102118_V06,22.364,0.055,73.984,395.943,49.196,-80.112,42.508,24597.943,20220725_062118
7,KBUF20220725_100142_V06,2.764,0.112,162.460,321.293,11.725,-79.578,42.850,5862.392,20220725_060142
7,KBUF20220725_100814_V06,9.297,0.450,162.789,320.951,18.495,-79.576,42.851,9247.585,20220725_060814
7,KBUF20220725_101446_V06,15.830,0.415,165.635,321.071,20.511,-79.559,42.851,10255.710,20220725_061446
7,KBUF20220725_102118_V06,22.364,0.059,165.615,322.010,21.466,-79.559,42.847,10732.999,20220725_062118
1,KBUF20220725_092859_V06,-29.953,0.067,352.658,293.466,29.407,-78.414,42.978,14703.339,20220725_052859
1,KBUF20220725_093532_V06,-23.403,0.074,353.194,292.263,36.115,-78.411,42.983,18057.264,20220725_053532
1,KBUF20220725_094205_V06,-16.853,-1.000,353.665,291.208,43.277,-78.408,42.988,21638.580,20220725_054205
1,KBUF20220725_094836_V06,-10.336,0.083,359.067,268.800,11.859,-78.374,43.088,5929.642,20220725_054836
1,KBUF20220725_100142_V06,2.764,0.232,362.911,272.663,22.452,-78.351,43.071,11226.070,20220725_060142
2,KBUF20220725_093532_V06,-23.403,0.135,235.892,281.015,3.676,-79.130,43.033,1838.211,20220725_053532
2,KBUF20220725_094205_V06,-16.853,-1.000,235.892,281.015,14.091,-79.130,43.033,7045.461,20220725_054205
2,KBUF20220725_094836_V06,-10.336,0.187,238.606,288.057,15.711,-79.113,43.002,7855.476,20220725_054836
4,KBUF20220725_094205_V06,-16.853,0.275,527.989,109.741,41.341,-77.320,43.796,20670.570,20220725_054205
8,KBUF20220725_100142_V06,2.764,0.078,25.982,417.883,35.787,-80.401,42.406,17893.261,20220725_060142
9,KBUF20220725_112006_V06,81.164,0.093,268.501,409.074,13.515,-78.928,42.458,6757.265,20220725_072006
4,KBUF20220726_100348_V06,3.871,0.616,56.807,383.032,29.798,-80.218,42.565,14899.130,20220726_060348
4,KBUF20220726_101227_V06,12.521,0.643,59.346,386.012,45.500,-80.202,42.552,22750.247,20220726_061227
4,KBUF20220726_102057_V06,21.021,0.467,68.340,382.983,56.179,-80.148,42.566,28089.426,20220726_062057
4,KBUF20220726_102928_V06,29.538,0.212,74.162,381.807,63.453,-80.112,42.572,31726.263,20220726_062928
1,KBUF20220726_093002_V06,-29.895,0.166,233.970,277.736,6.930,-79.142,43.048,3465.115,20220726_053002
1,KBUF20220726_093821_V06,-21.579,0.589,234.391,278.367,12.456,-79.140,43.045,6228.110,20220726_053821
1,KBUF20220726_094644_V06,-13.195,0.103,233.071,288.841,18.192,-79.147,42.998,9096.012,20220726_054644
3,KBUF20220726_093821_V06,-21.579,0.053,353.526,264.709,9.263,-78.408,43.107,4631.489,20220726_053821
7,KBUF20220727_100217_V06,1.352,0.764,62.655,386.180,30.899,-80.182,42.552,15449.669,20220727_060217
7,KBUF20220727_101056_V06,10.002,0.805,65.466,386.936,44.754,-80.165,42.548,22377.022,20220727_061056
7,KBUF20220727_101934_V06,18.636,0.699,72.179,390.917,56.207,-80.123,42.531,28103.564,20220727_061934
7,KBUF20220727_102813_V06,27.286,0.390,73.613,386.031,64.757,-80.115,42.553,32378.679,20220727_062813
2,KBUF20220727_093620_V06,-24.598,0.095,353.577,263.771,8.267,-78.408,43.111,4133.472,20220727_053620
2,KBUF20220727_094459_V06,-15.948,0.782,353.888,263.283,11.541,-78.406,43.113,5770.377,20220727_054459
2,KBUF20220727_100217_V06,1.352,0.080,360.051,268.781,23.069,-78.368,43.089,11534.635,20220727_060217
1,KBUF20220727_093620_V06,-24.598,0.183,214.199,422.998,7.538,-79.258,42.394,3768.997,20220727_053620
1,KBUF20220727_094459_V06,-15.948,0.141,214.146,423.526,14.873,-79.258,42.391,7436.422,20220727_054459
3,KBUF20220727_093620_V06,-24.598,0.072,235.415,277.308,8.311,-79.133,43.050,4155.519,20220727_053620
3,KBUF20220727_094459_V06,-15.948,0.051,234.376,277.015,19.678,-79.140,43.051,9839.161,20220727_054459
8,KBUF20220727_101056_V06,10.002,0.072,24.912,413.550,38.310,-80.408,42.425,19155.046,20220727_061056
3,KBUF20220728_094341_V06,-18.259,0.106,353.194,260.066,7.788,-78.410,43.128,3893.894,20220728_054341
3,KBUF20220728_095111_V06,-10.759,0.152,353.979,258.444,17.607,-78.405,43.135,8803.426,20220728_055111
5,KBUF20220728_095111_V06,-10.759,0.267,287.376,311.881,6.878,-78.814,42.895,3439.171,20220728_055111
5,KBUF20220728_100606_V06,4.158,0.085,313.032,301.401,18.709,-78.657,42.942,9354.340,20220728_060606
12,KBUF20220728_103726_V06,35.491,0.116,38.170,420.436,31.085,-80.327,42.395,15542.692,20220728_063726
12,KBUF20220728_104522_V06,43.424,0.051,40.694,419.773,42.622,-80.312,42.399,21311.133,20220728_064522
7,KBUF20220728_095111_V06,-10.759,0.086,321.266,293.601,7.546,-78.607,42.977,3773.155,20220728_055111
9,KBUF20220728_100606_V06,4.158,0.360,73.445,379.436,32.007,-80.117,42.583,16003.677,20220728_060606
10,KBUF20220728_102132_V06,19.591,0.103,22.492,300.635,27.607,-80.437,42.933,13803.584,20220728_062132
11,KBUF20220728_103726_V06,35.491,0.523,359.484,275.285,20.465,-78.372,43.059,10232.731,20220728_063726
18,KBUF20220728_111429_V06,72.541,0.060,292.342,387.226,14.580,-78.784,42.556,7289.780,20220728_071429
19,KBUF20220728_112127_V06,79.508,0.177,335.283,279.043,10.087,-78.520,43.043,5043.324,20220728_072127
2,KBUF20220729_093416_V06,-28.695,0.413,352.313,274.387,12.310,-78.416,43.063,6155.064,20220729_053416
2,KBUF20220729_094433_V06,-18.412,0.262,352.868,274.697,20.446,-78.412,43.062,10222.776,20220729_054433
2,KBUF20220729_100506_V06,2.138,0.054,355.143,283.805,29.533,-78.399,43.021,14766.298,20220729_060506
2,KBUF20220729_101523_V06,12.421,0.125,361.306,281.172,30.070,-78.361,43.033,15034.952,20220729_061523
6,KBUF20220729_100506_V06,2.138,0.608,69.338,394.695,34.193,-80.140,42.514,17096.565,20220729_060506
6,KBUF20220729_101523_V06,12.421,0.723,74.908,394.251,49.632,-80.107,42.516,24816.061,20220729_061523
6,KBUF20220729_102540_V06,22.705,0.462,79.299,395.031,58.474,-80.080,42.513,29237.199,20220729_062540
6,KBUF20220729_103556_V06,32.971,0.073,94.101,385.752,72.442,-79.991,42.556,36221.213,20220729_063556
1,KBUF20220729_093416_V06,-28.695,0.598,231.808,280.162,8.791,-79.155,43.037,4395.506,20220729_053416
1,KBUF20220729_094433_V06,-18.412,0.073,231.949,279.792,16.950,-79.154,43.039,8474.781,20220729_054433
8,KBUF20220729_101523_V06,12.421,0.056,24.602,421.960,38.094,-80.409,42.387,19047.134,20220729_061523
4,KBUF20220730_094920_V06,-14.656,0.899,61.209,391.810,20.614,-80.190,42.526,10306.937,20220730_054920
4,KBUF20220730_100630_V06,2.510,0.710,75.177,400.163,44.936,-80.104,42.490,22468.035,20220730_060630
4,KBUF20220730_101509_V06,11.160,0.737,85.435,405.474,54.729,-80.041,42.466,27364.499,20220730_061509
4,KBUF20220730_102348_V06,19.810,0.450,90.746,412.811,62.071,-80.008,42.434,31035.296,20220730_062348
4,KBUF20220730_103227_V06,28.460,0.260,92.718,414.674,73.295,-79.996,42.426,36647.464,20220730_063227
1,KBUF20220730_094049_V06,-23.173,0.813,351.571,266.999,11.110,-78.420,43.097,5554.928,20220730_054049
1,KBUF20220730_094920_V06,-14.656,0.864,357.578,267.880,12.930,-78.383,43.093,6465.154,20220730_054920
1,KBUF20220730_100630_V06,2.510,0.895,363.622,270.844,16.042,-78.346,43.079,8021.230,20220730_060630
1,KBUF20220730_101509_V06,11.160,0.202,379.035,272.213,29.031,-78.252,43.073,14515.616,20220730_061509
3,KBUF20220730_094049_V06,-23.173,0.231,238.673,284.213,9.568,-79.113,43.019,4784.117,20220730_054049
3,KBUF20220730_094920_V06,-14.656,0.085,238.750,285.198,18.499,-79.113,43.015,9249.606,20220730_054920
5,KBUF20220730_101509_V06,11.160,0.159,183.180,318.733,33.445,-79.452,42.862,16722.290,20220730_061509
5,KBUF20220730_102348_V06,19.810,0.407,188.559,328.511,37.619,-79.418,42.818,18809.442,20220730_062348
4,KBUF20220731_100148_V06,-3.224,0.755,59.996,382.618,31.810,-80.198,42.567,15905.201,20220731_060148
4,KBUF20220731_101027_V06,5.426,0.739,60.847,383.762,44.350,-80.193,42.562,22174.922,20220731_061027
4,KBUF20220731_101905_V06,14.059,0.695,63.542,382.836,55.897,-80.177,42.567,27948.326,20220731_061905
4,KBUF20220731_102743_V06,22.692,0.587,69.043,383.609,65.792,-80.143,42.564,32896.240,20220731_062743
4,KBUF20220731_103622_V06,31.342,0.240,75.060,379.007,75.996,-80.107,42.585,37998.219,20220731_063622
4,KBUF20220731_104500_V06,39.976,0.106,71.982,386.696,78.433,-80.125,42.550,39216.357,20220731_064500
1,KBUF20220731_093553_V06,-29.141,0.087,356.668,274.603,16.338,-78.389,43.062,8169.140,20220731_053553
1,KBUF20220731_094431_V06,-20.508,0.070,356.497,273.284,24.193,-78.390,43.068,12096.690,20220731_054431
2,KBUF20220731_094431_V06,-20.508,0.161,236.921,277.124,10.435,-79.124,43.051,5217.459,20220731_054431
3,KBUF20220731_094431_V06,-20.508,0.127,280.090,314.464,6.022,-78.859,42.883,3010.815,20220731_054431
1,KBUF20220702_092031_V06,-19.948,0.172,232.766,282.107,7.535,-79.149,43.028,3767.508,20220702_052031
2,KBUF20220702_092031_V06,-19.948,0.063,265.924,100.951,1.910,-78.949,43.844,955.143,20220702_052031
4,KBUF20220702_093119_V06,-9.148,0.070,267.745,106.696,5.338,-78.937,43.818,2669.224,20220702_053119
7,KBUF20220702_100343_V06,23.252,0.104,267.165,89.531,15.848,-78.941,43.896,7924.088,20220702_060343
8,KBUF20220702_102602_V06,45.568,0.054,367.563,63.456,23.549,-78.316,44.012,11774.578,20220702_062602
9,KBUF20220702_103141_V06,51.218,0.076,302.919,80.313,17.630,-78.719,43.937,8814.934,20220702_063141
1,KBUF20220703_091502_V06,-26.002,0.123,218.756,420.957,5.373,-79.230,42.403,2686.417,20220703_051502
3,KBUF20220703_092327_V06,-17.585,0.074,356.979,272.672,12.434,-78.387,43.071,6216.797,20220703_052327
4,KBUF20220703_094017_V06,-0.752,0.055,316.346,298.808,9.859,-78.637,42.954,4929.371,20220703_054017
1,KBUF20220704_091439_V06,-26.981,0.098,353.784,264.780,9.174,-78.407,43.107,4586.899,20220704_051439
2,KBUF20220704_093954_V06,-1.731,0.188,147.751,176.680,3.663,-79.678,43.500,1831.522,20220704_053954
4,KBUF20220704_102253_V06,41.252,0.056,216.479,422.014,7.489,-79.244,42.398,3744.631,20220704_062253
6,KBUF20220705_093733_V06,-4.703,0.179,45.068,413.358,58.795,-80.286,42.428,29397.377,20220705_053733
6,KBUF20220705_094424_V06,2.147,0.126,47.384,414.163,69.202,-80.272,42.424,34600.923,20220705_054424
7,KBUF20220705_093733_V06,-4.703,0.060,401.713,63.961,60.201,-78.103,44.009,30100.418,20220705_053733
7,KBUF20220705_094424_V06,2.147,0.102,408.868,63.864,67.328,-78.058,44.009,33663.813,20220705_054424
8,KBUF20220705_093733_V06,-4.703,0.055,26.488,335.040,27.143,-80.408,42.779,13571.428,20220705_053733
8,KBUF20220705_094424_V06,2.147,0.074,29.736,333.049,34.618,-80.389,42.788,17308.868,20220705_054424
11,KBUF20220705_101200_V06,29.747,0.082,220.222,66.008,24.982,-79.234,44.001,12491.108,20220705_061200
11,KBUF20220705_101822_V06,36.114,0.116,224.396,65.873,33.114,-79.208,44.001,16557.046,20220705_061822
11,KBUF20220705_102428_V06,42.214,0.164,246.916,62.222,29.118,-79.068,44.018,14559.076,20220705_062428
11,KBUF20220705_103035_V06,48.331,0.383,254.171,65.838,34.371,-79.023,44.002,17185.648,20220705_063035
3,KBUF20220705_092350_V06,-18.419,0.095,113.243,61.851,17.045,-79.901,44.015,8522.691,20220705_052350
19,KBUF20220705_104313_V06,60.964,0.082,310.160,127.559,13.070,-78.674,43.725,6535.183,20220705_064313
20,KBUF20220705_104920_V06,67.081,0.088,110.890,330.210,18.842,-79.893,42.807,9420.884,20220705_064920
1,KBUF20220706_100700_V06,24.101,0.171,342.228,263.840,8.749,-78.478,43.111,4374.722,20220706_060700
2,KBUF20220706_102805_V06,45.184,0.065,214.590,421.482,5.355,-79.256,42.401,2677.563,20220706_062805
1,KBUF20220707_091539_V06,-27.920,0.062,377.122,374.504,8.756,-78.267,42.612,4377.996,20220707_051539
