track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20090601_103825_V03,76.441,0.181,302.183,347.235,15.688,-72.852,40.653,7843.779,20090601_063825,1.200000,10.3541,0.000000
6,KOKX20090602_093541_V03,14.122,0.063,12.847,152.136,21.236,-74.585,41.519,10617.950,20090602_053541,1.200000,86317.8713,0.001084
6,KOKX20090602_094523_V03,23.822,0.147,19.526,149.590,36.510,-74.545,41.531,18254.901,20090602_054523,1.200000,139253.5286,0.000721
6,KOKX20090602_095504_V03,33.506,0.130,41.599,142.792,53.823,-74.413,41.563,26911.698,20090602_055504,1.200000,191838.6226,0.000784
4,KOKX20090602_090640_V03,-14.894,0.054,37.258,146.454,40.050,-74.439,41.546,20025.093,20090602_050640,1.200000,42883.8740,0.000000
4,KOKX20090602_091620_V03,-5.228,0.233,45.700,143.729,52.457,-74.389,41.559,26228.333,20090602_051620,1.200000,34980.0409,0.000000
7,KOKX20090602_100444_V03,43.172,0.229,169.283,146.147,37.279,-73.648,41.556,18639.486,20090602_060444,1.200000,3259.2663,0.000000
7,KOKX20090602_101425_V03,52.856,0.190,183.440,148.155,43.321,-73.563,41.547,21660.377,20090602_061425,1.200000,1554.4553,0.000000
10,KOKX20090602_103348_V03,72.239,0.103,255.946,152.103,17.175,-73.128,41.531,8587.517,20090602_063348,1.200000,475.7599,0.000000
10,KOKX20090602_104328_V03,81.906,0.116,258.188,154.134,32.367,-73.115,41.522,16183.668,20090602_064328,1.200000,235.6351,0.000000
1,KOKX20090602_085659_V03,-24.578,0.303,314.337,320.961,5.667,-72.780,40.771,2833.271,20090602_045659,1.200000,34.1708,0.000000
11,KOKX20090603_092343_V03,2.538,0.077,14.055,336.298,23.783,-74.556,40.690,11891.578,20090603_052343,1.200000,1501.9639,0.000000
11,KOKX20090603_092759_V03,6.805,0.358,15.379,337.147,29.687,-74.548,40.686,14843.691,20090603_052759,1.200000,1859.8202,0.000000
11,KOKX20090603_093214_V03,11.055,0.294,22.259,339.197,30.902,-74.507,40.677,15451.076,20090603_053214,1.200000,1865.4998,0.000000
11,KOKX20090603_093629_V03,15.305,0.210,27.550,339.305,32.951,-74.476,40.677,16475.362,20090603_053629,1.200000,1333.2743,0.000000
2,KOKX20090603_085356_V03,-27.245,0.301,319.629,364.188,3.173,-72.749,40.576,1586.536,20090603_045356,1.200000,1903.4074,0.136364
2,KOKX20090603_085811_V03,-22.995,0.065,322.032,363.949,8.908,-72.734,40.578,4453.941,20090603_045811,1.200000,2147.0407,0.047619
2,KOKX20090603_090227_V03,-18.729,0.344,324.139,367.429,18.377,-72.722,40.562,9188.691,20090603_050227,1.200000,6413.0574,0.023116
1,KOKX20090603_085356_V03,-27.245,0.583,257.089,361.476,8.884,-73.118,40.588,4441.854,20090603_045356,1.200000,9519.9383,0.130714
1,KOKX20090603_085811_V03,-22.995,0.228,258.311,361.709,14.445,-73.111,40.587,7222.438,20090603_045811,1.200000,8606.9368,0.075341
6,KOKX20090603_090642_V03,-14.479,0.643,351.596,365.639,6.322,-72.560,40.570,3161.144,20090603_050642,1.200000,10814.5144,0.246423
6,KOKX20090603_091057_V03,-10.229,0.867,357.425,366.691,9.419,-72.525,40.565,4709.442,20090603_051057,1.200000,13954.0221,0.146177
10,KOKX20090603_091513_V03,-5.962,0.403,371.382,367.133,7.067,-72.443,40.563,3533.594,20090603_051513,1.200000,14244.5891,0.247392
10,KOKX20090603_091928_V03,-1.712,0.185,374.358,367.428,12.295,-72.425,40.561,6147.637,20090603_051928,1.200000,14744.8726,0.062563
16,KOKX20090603_101037_V03,49.438,0.105,234.680,272.839,14.934,-73.253,40.987,7466.883,20090603_061037,1.200000,2451.1961,0.000000
16,KOKX20090603_101452_V03,53.688,0.363,235.129,272.507,21.407,-73.250,40.989,10703.507,20090603_061452,1.200000,1518.4315,0.000000
17,KOKX20090603_101452_V03,53.688,0.105,267.691,336.846,20.652,-73.056,40.700,10325.941,20090603_061452,1.200000,92391.3749,0.075725
17,KOKX20090603_101907_V03,57.938,0.088,269.828,336.795,25.679,-73.043,40.700,12839.253,20090603_061907,1.200000,112101.9869,0.047669
17,KOKX20090603_102322_V03,62.188,0.164,286.572,335.152,20.527,-72.944,40.707,10263.487,20090603_062322,1.200000,78961.2188,0.035296
17,KOKX20090603_102738_V03,66.455,0.072,289.003,334.839,26.314,-72.930,40.709,13156.815,20090603_062738,1.200000,98867.0037,0.027276
18,KOKX20090603_101907_V03,57.938,0.185,190.784,318.003,10.827,-73.511,40.783,5413.666,20090603_061907,1.200000,773.2315,0.000000
18,KOKX20090603_102322_V03,62.188,0.074,192.751,317.679,16.142,-73.500,40.784,8071.068,20090603_062322,1.200000,489.4546,0.000000
23,KOKX20090603_103153_V03,70.705,0.156,228.543,387.349,45.325,-73.286,40.471,22662.329,20090603_063153,1.200000,383364.4818,0.032543
23,KOKX20090603_103608_V03,74.955,0.431,230.510,386.948,51.071,-73.274,40.473,25535.504,20090603_063608,1.200000,561171.3622,0.039257
23,KOKX20090603_104025_V03,79.238,0.059,256.425,386.420,41.426,-73.121,40.476,20712.864,20090603_064025,1.200000,286288.0661,0.035852
26,KOKX20090603_104442_V03,83.521,0.120,254.395,225.781,16.957,-73.136,41.199,8478.655,20090603_064442,1.200000,1738.4476,0.000227
26,KOKX20090603_104857_V03,87.771,0.096,256.516,224.689,23.888,-73.124,41.204,11943.917,20090603_064857,1.200000,1547.0633,0.000452
5,KOKX20090603_090227_V03,-18.729,0.454,278.034,362.281,6.977,-72.994,40.585,3488.489,20090603_050227,1.200000,8183.1390,0.332305
8,KOKX20090603_090642_V03,-14.479,0.081,56.799,302.731,70.502,-74.306,40.844,35250.824,20090603_050642,1.200000,1830041.2400,0.096646
12,KOKX20090603_092343_V03,2.538,0.058,391.044,373.244,8.005,-72.327,40.535,4002.577,20090603_052343,1.200000,14420.8626,0.160221
13,KOKX20090603_092759_V03,6.805,0.056,227.574,352.000,32.307,-73.292,40.631,16153.650,20090603_052759,1.200000,429048.2093,0.383634
13,KOKX20090603_093214_V03,11.055,-1.000,227.574,352.000,39.065,-73.292,40.631,19532.400,20090603_053214,1.200000,661140.9812,0.319449
13,KOKX20090603_093629_V03,15.305,0.078,252.132,348.867,26.073,-73.147,40.645,13036.463,20090603_053629,1.200000,215433.3685,0.247781
