track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20140601_085601_V06,-26.071,0.113,289.048,204.708,2.078,-72.930,41.295,1038.841,20140601_045601,1.200000,62.4407,0.000000
2,KOKX20140601_093136_V06,9.513,0.107,509.358,218.790,9.360,-71.616,41.224,4679.897,20140601_053136,1.200000,552.0894,0.000000
1,KOKX20140603_093516_V06,13.988,0.273,469.489,518.285,28.121,-71.874,39.878,14060.399,20140603_053516,1.200000,6470.4738,0.000000
1,KOKX20140608_085723_V06,-22.451,0.124,438.697,223.816,13.129,-72.038,41.206,6564.655,20140608_045723,1.200000,3139.1166,0.000000
1,KOKX20140609_091453_V06,-4.761,0.360,296.710,516.129,11.983,-72.884,39.892,5991.303,20140609_051453,1.200000,1794.9611,0.000000
1,KOKX20140612_085458_V06,-24.307,0.363,437.266,325.993,14.769,-72.052,40.746,7384.319,20140612_045458,1.200000,2047.9132,0.000000
3,KOKX20140612_101253_V06,53.609,0.051,32.706,126.728,48.425,-74.468,41.635,24212.639,20140612_061253,1.200000,24738.1898,0.000000
3,KOKX20140614_085624_V06,-22.792,0.094,301.381,71.182,15.204,-72.856,41.896,7602.139,20140614_045624,1.200000,3429.9849,0.000000
3,KOKX20140614_090609_V06,-13.042,0.225,302.792,72.536,28.542,-72.848,41.890,14271.092,20140614_050609,1.200000,8211.0468,0.000000
3,KOKX20140614_091552_V06,-3.325,0.432,305.745,68.733,33.332,-72.830,41.907,16666.023,20140614_051552,1.200000,8772.0635,0.000000
4,KOKX20140614_085624_V06,-22.792,0.085,390.361,276.424,6.600,-72.328,40.970,3299.843,20140614_045624,1.200000,102.3002,0.000000
7,KOKX20140614_092537_V06,6.425,0.331,328.198,222.325,25.691,-72.696,41.215,12845.509,20140614_052537,1.200000,380.9694,0.000000
1,KOKX20140616_092527_V06,6.209,0.356,354.331,194.151,16.181,-72.540,41.342,8090.725,20140616_052527,1.200000,910.1077,0.000000
1,KOKX20140616_093513_V06,15.975,0.563,354.403,194.590,21.135,-72.539,41.340,10567.316,20140616_053513,1.200000,830.3000,0.000000
6,KOKX20140621_103429_V06,74.554,0.080,451.072,404.312,25.238,-71.975,40.392,12619.146,20140621_063429,1.200000,954.5546,0.000000
1,KOKX20140622_090524_V06,-14.762,0.372,348.864,185.606,2.987,-72.572,41.380,1493.294,20140622_050524,1.200000,363.4182,0.000000
4,KOKX20140622_090524_V06,-14.762,0.068,439.232,219.660,11.630,-72.034,41.224,5814.785,20140622_050524,1.200000,413.5749,0.000000
4,KOKX20140622_091510_V06,-4.995,-1.000,439.232,219.660,27.159,-72.034,41.224,13579.285,20140622_051510,1.200000,10252.6258,0.000000
4,KOKX20140622_092706_V06,6.938,0.107,444.356,231.363,23.421,-72.004,41.171,11710.579,20140622_052706,1.200000,5532.5239,0.000220
6,KOKX20140622_092706_V06,6.938,0.114,193.301,390.335,19.239,-73.493,40.457,9619.667,20140622_052706,1.200000,1485.4191,0.000000
1,KOKX20140624_085459_V06,-25.734,0.066,211.314,517.150,13.669,-73.383,39.887,6834.327,20140624_045459,1.200000,191.3057,0.000000
12,KOKX20140626_101733_V06,56.160,0.083,17.495,203.784,17.746,-74.551,41.286,8873.211,20140626_061733,1.200000,1123.6298,0.000000
1,KOKX20140627_091311_V06,-8.586,0.073,273.383,201.228,13.905,-73.023,41.310,6952.320,20140627_051311,1.200000,13322.1682,0.000000
1,KOKX20140628_103703_V06,74.874,0.174,503.637,227.779,17.652,-71.651,41.184,8826.233,20140628_063703,1.200000,19635.3144,0.002099
1,KOKX20140628_104650_V06,84.657,0.053,503.351,230.795,24.878,-71.653,41.171,12438.816,20140628_064650,1.200000,40841.3545,0.005236
