track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
5,KOKX20070601_085834,-23.627,0.110,196.109,133.637,13.168,-73.488,41.613,6584.034,20070601_045834,1.200000,3161.8293,0.000000
5,KOKX20070601_090257,-19.244,0.071,193.275,132.715,20.455,-73.505,41.617,10227.575,20070601_050257,1.200000,3508.5307,0.000000
5,KOKX20070601_090722,-14.827,0.052,183.458,131.095,27.160,-73.564,41.624,13580.219,20070601_050722,1.200000,2116.4305,0.000000
7,KOKX20070601_091611,-6.010,0.107,373.827,124.517,44.613,-72.421,41.655,22306.728,20070601_051611,1.200000,117793.5919,0.001999
7,KOKX20070601_092035,-1.610,0.160,376.323,125.317,50.032,-72.406,41.651,25016.096,20070601_052035,1.200000,147639.5735,0.002720
7,KOKX20070601_092459,2.790,0.165,385.575,124.978,51.925,-72.351,41.652,25962.725,20070601_052459,1.200000,151210.5843,0.000215
7,KOKX20070601_092924,7.206,-1.000,393.121,124.863,54.750,-72.306,41.653,27374.782,20070601_052924,1.200000,206462.5922,0.002951
7,KOKX20070601_093348,11.606,0.076,396.808,131.633,48.476,-72.284,41.622,24238.220,20070601_053348,1.200000,213178.6329,0.008005
1,KOKX20070601_085409,-28.044,0.889,416.263,316.677,10.911,-72.176,40.788,5455.471,20070601_045409,1.200000,1145.2205,0.000000
1,KOKX20070601_085834,-23.627,0.610,417.114,316.813,15.872,-72.171,40.788,7936.000,20070601_045834,1.200000,1439.1342,0.000000
9,KOKX20070601_095126,29.240,0.061,421.441,143.551,52.594,-72.136,41.568,26296.776,20070601_055126,1.200000,293663.4340,0.000851
9,KOKX20070601_095550,33.640,0.156,423.425,145.371,56.934,-72.125,41.559,28467.068,20070601_055550,1.200000,210852.4783,0.000181
2,KOKX20070601_085409,-28.044,0.174,297.329,169.616,10.330,-72.880,41.453,5165.115,20070601_045409,1.200000,34546.0721,0.154851
4,KOKX20070601_085409,-28.044,0.054,226.571,381.082,7.214,-73.298,40.500,3607.113,20070601_045409,1.200000,12132.6877,0.101911
2,KOKX20070602_095153,30.123,0.249,320.896,418.719,33.493,-72.741,40.331,16746.651,20070602_055153,1.200000,484.9767,0.000000
2,KOKX20070602_100200,40.240,0.672,331.458,417.090,39.713,-72.679,40.338,19856.520,20070602_060200,1.200000,858.3512,0.000000
2,KOKX20070602_101207,50.356,0.221,343.600,413.914,37.268,-72.608,40.352,18634.016,20070602_061207,1.200000,696.2465,0.000000
2,KOKX20070602_102214,60.473,-1.000,355.550,410.883,35.641,-72.537,40.366,17820.718,20070602_062214,1.200000,640.9582,0.000000
2,KOKX20070602_103221,70.590,0.205,314.949,419.949,36.204,-72.776,40.325,18102.161,20070602_063221,1.200000,406.7666,0.000000
1,KOKX20070602_085922,-22.394,0.127,258.884,426.071,15.514,-73.106,40.298,7757.095,20070602_045922,1.200000,933.3621,0.000000
4,KOKX20070602_102214,60.473,0.114,353.035,417.566,33.529,-72.552,40.336,16764.574,20070602_062214,1.200000,482.6504,0.000000
1,KOKX20070603_100714,45.873,0.084,337.086,64.723,12.305,-72.641,41.925,6152.637,20070603_060714,1.200000,3585.5278,0.000000
1,KOKX20070603_101316,51.906,0.245,338.333,64.624,20.294,-72.633,41.925,10147.204,20070603_061316,1.200000,6466.1247,0.000000
1,KOKX20070603_101918,57.940,0.210,341.514,64.086,21.951,-72.614,41.927,10975.572,20070603_061918,1.200000,16384.7068,0.016517
2,KOKX20070604_094352,22.873,0.371,419.158,392.044,22.335,-72.162,40.449,11167.608,20070604_054352,1.200000,18203.3687,0.000000
2,KOKX20070604_094952,28.873,0.703,415.237,388.272,28.563,-72.185,40.466,14281.462,20070604_054952,1.200000,18033.8872,0.000000
2,KOKX20070604_095550,34.840,0.075,410.222,378.966,30.476,-72.214,40.508,15238.220,20070604_055550,1.200000,18287.4312,0.000000
1,KOKX20070604_093044,9.740,0.106,429.296,417.481,20.521,-72.104,40.334,10260.660,20070604_053044,1.200000,380.2337,0.000000
1,KOKX20070604_093646,15.773,0.156,427.298,413.788,27.866,-72.115,40.351,13932.954,20070604_053646,1.200000,7495.0455,0.000000
6,KOKX20070604_103156,70.940,0.053,381.174,445.792,17.341,-72.388,40.208,8670.713,20070604_063156,1.200000,123794.7461,0.012521
6,KOKX20070604_103758,76.973,0.138,379.238,442.826,23.828,-72.399,40.222,11913.981,20070604_063758,1.200000,412943.4408,0.112798
3,KOKX20070604_094952,28.873,0.272,167.793,325.515,14.656,-73.647,40.748,7328.108,20070604_054952,1.200000,12592.0034,0.000946
4,KOKX20070606_093602,15.674,0.129,284.678,442.965,29.558,-72.954,40.222,14779.037,20070606_053602,1.200000,5194.1213,0.000000
4,KOKX20070606_094203,21.691,0.222,286.705,441.884,35.394,-72.943,40.227,17697.038,20070606_054203,1.200000,4615.4694,0.000000
4,KOKX20070606_094805,27.724,0.570,301.550,432.272,30.181,-72.855,40.270,15090.738,20070606_054805,1.200000,3825.0701,0.000000
4,KOKX20070606_095407,33.757,0.184,306.058,430.496,36.471,-72.829,40.278,18235.436,20070606_055407,1.200000,3673.3252,0.000000
7,KOKX20070606_103718,76.941,0.050,24.276,306.575,28.574,-74.499,40.824,14286.751,20070606_063718,1.200000,695.6473,0.000000
7,KOKX20070606_104319,82.957,0.069,27.184,302.804,35.875,-74.482,40.842,17937.486,20070606_064319,1.200000,807.1065,0.000000
2,KOKX20070606_085350,-26.526,0.057,276.979,172.138,1.730,-73.002,41.441,864.952,20070606_045350,1.200000,25.6667,0.000000
