track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
9,KOKX20200612_092123_V06,2.136,0.056,271.165,146.449,2.096,-73.037,41.557,1047.806,20200612_052123,1.200000,43.0218,0.000000
1,KOKX20200613_091702_V06,-2.175,0.112,288.830,207.264,9.607,-72.931,41.283,4803.467,20200613_051702,1.200000,348.0420,0.000000
1,KOKX20200613_092648_V06,7.591,0.064,290.895,207.208,16.688,-72.919,41.283,8344.117,20200613_052648,1.200000,394.2026,0.000000
2,KOKX20200613_092648_V06,7.591,0.299,242.084,237.944,8.565,-73.209,41.144,4282.457,20200613_052648,1.200000,225.3594,0.000000
3,KOKX20200613_092648_V06,7.591,0.147,312.481,153.285,4.161,-72.790,41.526,2080.410,20200613_052648,1.200000,50.6807,0.000000
6,KOKX20200613_094622_V06,27.158,0.057,308.534,334.771,14.046,-72.814,40.709,7023.020,20200613_054622,1.200000,6.2977,0.000000
1,KOKX20200615_091658_V06,-2.264,0.159,283.493,210.018,4.485,-72.963,41.271,2242.580,20200615_051658,1.200000,24.6271,0.000000
2,KOKX20200615_092645_V06,7.519,0.408,268.668,151.888,7.736,-73.052,41.532,3867.798,20200615_052645,1.200000,118.0955,0.000000
4,KOKX20200615_092645_V06,7.519,0.075,274.854,144.774,2.186,-73.015,41.564,1093.082,20200615_052645,1.200000,33.5678,0.000000
5,KOKX20200615_092645_V06,7.519,0.073,305.806,134.807,15.173,-72.830,41.609,7586.609,20200615_052645,1.200000,195.9451,0.000000
1,KOKX20200616_091408_V06,-5.158,0.410,358.595,202.558,11.523,-72.515,41.304,5761.620,20200616_051408,1.200000,718.6729,0.000000
1,KOKX20200616_092356_V06,4.642,0.095,362.717,196.524,23.985,-72.490,41.331,11992.512,20200616_052356,1.200000,1334.7406,0.000000
3,KOKX20200616_102246_V06,63.475,0.051,99.161,357.394,3.318,-74.051,40.601,1659.203,20200616_062246,1.200000,4695.1705,0.055556
1,KOKX20200625_090053_V06,-20.361,0.340,443.047,229.108,7.213,-72.012,41.182,3606.533,20200625_050053,1.200000,1293.5272,0.000000
1,KOKX20200625_091040_V06,-10.578,0.117,446.738,230.407,18.244,-71.990,41.176,9122.021,20200625_051040,1.200000,2636.1997,0.000000
5,KOKX20200625_092026_V06,-0.811,0.083,160.922,391.986,20.550,-73.684,40.448,10275.011,20200625_052026,1.200000,11091.3890,0.000000
5,KOKX20200625_093013_V06,8.972,0.179,160.993,395.780,31.240,-73.684,40.431,15619.976,20200625_053013,1.200000,36443.7551,0.001039
2,KOKX20200625_091040_V06,-10.578,0.107,431.801,194.379,2.076,-72.077,41.338,1038.185,20200625_051040,1.200000,238.8084,0.000000
3,KOKX20200625_091040_V06,-10.578,0.095,96.429,407.940,13.713,-74.063,40.373,6856.614,20200625_051040,1.200000,2879.2100,0.002773
6,KOKX20200625_093013_V06,8.972,0.058,425.399,250.380,2.596,-72.118,41.087,1297.905,20200625_053013,1.200000,1252.6426,0.000000
7,KOKX20200625_094202_V06,20.789,0.067,430.569,193.519,2.654,-72.084,41.342,1327.015,20200625_054202,1.200000,341.5378,0.000000
8,KOKX20200625_094202_V06,20.789,0.053,183.163,521.790,28.366,-73.547,39.865,14182.887,20200625_054202,1.200000,8008.8031,0.000000
9,KOKX20200625_103051_V06,69.605,0.112,346.441,217.786,12.107,-72.587,41.235,6053.516,20200625_063051,1.200000,1053.4272,0.000000
1,KOKX20200627_090147_V06,-20.219,0.184,247.012,230.555,2.451,-73.180,41.178,1225.594,20200627_050147,1.200000,780.7498,0.032258
11,KOKX20200627_092122_V06,-0.636,0.062,328.101,429.904,20.905,-72.699,40.281,10452.297,20200627_052122,1.200000,20.6393,0.000000
12,KOKX20200627_100031_V06,38.514,0.060,357.872,407.194,31.096,-72.524,40.382,15547.815,20200627_060031,1.200000,87.1993,0.000000
12,KOKX20200627_101019_V06,48.314,-1.000,357.872,407.194,46.678,-72.524,40.382,23338.815,20200627_061019,1.200000,86.5664,0.000000
12,KOKX20200627_102007_V06,58.114,0.085,341.370,412.541,22.516,-72.621,40.359,11258.091,20200627_062007,1.200000,14.2296,0.000000
4,KOKX20200629_094740_V06,24.797,0.085,246.434,4.727,9.271,-73.189,42.194,4635.622,20200629_054740,1.200000,59884.3814,0.005362
2,KOKX20200630_092304_V06,-0.275,0.086,274.925,145.049,1.851,-73.015,41.563,925.602,20200630_052304,1.200000,35.7082,0.000000
2,KOKX20200630_092718_V06,3.958,0.078,274.829,144.912,7.503,-73.015,41.564,3751.434,20200630_052718,1.200000,114.7296,0.000000
2,KOKX20200630_093132_V06,8.192,0.087,272.327,144.946,2.308,-73.030,41.564,1154.156,20200630_053132,1.200000,88.4219,0.000000
7,KOKX20200701_101836_V06,54.761,0.929,390.924,208.224,7.005,-72.322,41.277,3502.266,20200701_061836,1.200000,153.2740,0.000000
7,KOKX20200701_102230_V06,58.661,0.958,391.708,208.721,10.326,-72.317,41.275,5162.981,20200701_062230,1.200000,139.7226,0.000000
7,KOKX20200701_102624_V06,62.561,0.656,392.162,209.866,13.595,-72.314,41.270,6797.720,20200701_062624,1.200000,135.9077,0.000000
7,KOKX20200701_103018_V06,66.461,0.589,391.668,208.345,17.315,-72.317,41.277,8657.461,20200701_063018,1.200000,157.1166,0.000000
7,KOKX20200701_103412_V06,70.361,0.296,395.394,213.054,15.468,-72.295,41.256,7733.910,20200701_063412,1.200000,126.6750,0.000000
2,KOKX20200701_091851_V06,-4.989,0.543,386.570,196.629,16.944,-72.347,41.330,8472.164,20200701_051851,1.200000,118.4430,0.000000
2,KOKX20200701_092315_V06,-0.589,0.845,387.192,193.727,23.860,-72.344,41.343,11930.041,20200701_052315,1.200000,240.6493,0.000000
2,KOKX20200701_092739_V06,3.811,0.629,389.317,194.565,25.411,-72.331,41.339,12705.430,20200701_052739,1.200000,340.5039,0.000000
2,KOKX20200701_093203_V06,8.211,0.447,386.895,203.312,14.567,-72.346,41.300,7283.325,20200701_053203,1.200000,350.6062,0.000000
2,KOKX20200701_093627_V06,12.611,0.443,387.432,203.232,20.015,-72.342,41.300,10007.598,20200701_053627,1.200000,456.5513,0.000000
2,KOKX20200701_094050_V06,16.994,0.323,389.996,202.226,22.502,-72.327,41.305,11250.868,20200701_054050,1.200000,358.6015,0.000000
1,KOKX20200702_091340_V06,-10.695,0.059,218.876,384.851,5.107,-73.343,40.483,2553.486,20200702_051340,1.200000,93.6665,0.000000
1,KOKX20200703_093945_V06,14.842,0.421,25.101,284.951,28.701,-74.496,40.922,14350.290,20200703_053945,1.200000,649.3237,0.000000
1,KOKX20200704_092037_V06,-4.862,0.051,271.118,147.610,1.617,-73.038,41.552,808.613,20200704_052037,1.200000,22.3510,0.000000
1,KOKX20200704_093025_V06,4.938,0.550,271.946,147.512,6.985,-73.033,41.552,3492.336,20200704_053025,1.200000,213.8343,0.000000
1,KOKX20200704_094012_V06,14.722,0.249,274.771,144.972,8.793,-73.016,41.563,4396.444,20200704_054012,1.200000,217.3036,0.000000
1,KOKX20200704_095000_V06,24.522,0.120,277.201,145.719,14.926,-73.001,41.560,7463.230,20200704_055000,1.200000,209.2427,0.000000
2,KOKX20200704_093025_V06,4.938,0.479,315.866,124.465,2.614,-72.769,41.656,1306.808,20200704_053025,1.200000,109.2668,0.000000
2,KOKX20200704_094012_V06,14.722,0.438,316.386,124.718,9.867,-72.766,41.655,4933.544,20200704_054012,1.200000,161.5724,0.000000
2,KOKX20200704_095000_V06,24.522,0.092,309.347,126.518,12.387,-72.808,41.647,6193.444,20200704_055000,1.200000,136.7450,0.000000
3,KOKX20200706_091127_V06,-15.237,0.086,338.386,226.380,6.673,-72.636,41.197,3336.430,20200706_051127,1.200000,8239.4119,0.024045
3,KOKX20200706_092113_V06,-5.470,0.363,339.837,222.741,17.372,-72.627,41.213,8686.007,20200706_052113,1.200000,28143.9414,0.014258
3,KOKX20200706_093100_V06,4.313,0.760,345.571,222.848,16.670,-72.593,41.213,8334.954,20200706_053100,1.200000,21018.4821,0.001452
3,KOKX20200706_094046_V06,14.080,0.709,348.983,223.810,18.122,-72.572,41.208,9061.103,20200706_054046,1.200000,8824.4711,0.000000
3,KOKX20200706_100020_V06,33.647,0.106,345.538,224.227,17.289,-72.593,41.206,8644.257,20200706_060020,1.200000,19897.6225,0.000665
