track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
12,KOKX20220601_094211_V06,20.101,0.077,323.008,134.505,16.007,-72.726,41.611,8003.693,20220601_054211,1.200000,795.1832,0.000000
14,KOKX20220601_094211_V06,20.101,0.061,262.410,153.820,13.019,-73.090,41.523,6509.321,20220601_054211,1.200000,661.2005,0.000000
14,KOKX20220601_094726_V06,25.351,0.095,267.249,152.963,10.740,-73.061,41.527,5370.022,20220601_054726,1.200000,529.1089,0.000000
17,KOKX20220601_095241_V06,30.601,0.051,206.865,429.460,23.311,-73.412,40.281,11655.342,20220601_055241,1.200000,10564.9896,0.000000
19,KOKX20220601_100747_V06,45.701,0.076,270.016,508.828,20.593,-73.040,39.925,10296.614,20220601_060747,1.200000,1875.1961,0.000000
20,KOKX20220601_100747_V06,45.701,0.067,331.128,501.574,23.507,-72.682,39.958,11753.644,20220601_060747,1.200000,3990.2628,0.000000
6,KOKX20220602_095051_V06,29.186,0.138,419.130,263.973,7.847,-72.156,41.026,3923.576,20220602_055051,1.200000,1512.4044,0.000000
6,KOKX20220602_100239_V06,40.986,-1.000,419.130,263.973,26.609,-72.156,41.026,13304.576,20220602_060239,1.200000,3568.0721,0.000000
6,KOKX20220602_100826_V06,46.769,0.084,431.590,269.964,26.490,-72.082,40.998,13245.235,20220602_060826,1.200000,3689.0400,0.000000
6,KOKX20220602_101511_V06,53.519,0.066,447.436,267.996,26.351,-71.988,41.006,13175.518,20220602_061511,1.200000,2664.1340,0.000000
8,KOKX20220602_095051_V06,29.186,0.062,344.359,401.455,30.228,-72.603,40.408,15114.061,20220602_055051,1.200000,358.5186,0.000000
9,KOKX20220602_100826_V06,46.769,0.114,249.556,308.645,27.849,-73.163,40.826,13924.639,20220602_060826,1.200000,1998.7554,0.004777
1,KOKX20220605_093211_V06,11.576,0.117,272.517,152.395,4.421,-73.029,41.530,2210.541,20220605_053211,1.200000,78.2367,0.000000
1,KOKX20220606_090953_V06,-10.438,0.400,174.907,373.460,9.997,-73.603,40.532,4998.617,20220606_050953,1.200000,27829.5754,0.013187
