track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,count_scaling,n_animals,overthresh_percent
1,KOKX20180607_093235_V06,12.540,0.080,209.745,354.714,2.156,-73.398,40.618,1078.104,20180607_053235,1.200000,3.3751,0.000000
1,KOKX20180609_091854_V06,-0.735,0.436,166.058,376.404,16.719,-73.655,40.519,8359.430,20180609_051854,1.200000,6205.0582,0.000000
3,KOKX20180609_091854_V06,-0.735,0.064,258.987,513.542,23.697,-73.104,39.904,11848.594,20180609_051854,1.200000,323.5760,0.000000
1,KOKX20180610_090135_V06,-17.898,0.087,508.515,218.550,8.472,-71.621,41.226,4236.080,20180610_050135,1.200000,241.4744,0.000000
2,KOKX20180612_093350_V06,14.558,0.160,463.191,357.651,12.284,-71.900,40.602,6141.752,20180612_053350,1.200000,445.0312,0.000000
2,KOKX20180612_094336_V06,24.325,0.067,463.580,357.924,20.633,-71.898,40.601,10316.691,20180612_054336,1.200000,1008.7195,0.000000
4,KOKX20180612_100309_V06,43.875,0.106,238.942,518.544,18.768,-73.221,39.881,9383.789,20180612_060309,1.200000,2712.6921,0.000000
4,KOKX20180612_101256_V06,53.658,0.051,251.549,523.531,32.602,-73.148,39.859,16301.087,20180612_061256,1.200000,2519.5993,0.000648
1,KOKX20180612_093350_V06,14.558,0.548,402.177,51.242,11.678,-72.248,41.984,5839.138,20180612_053350,1.200000,1959.0476,0.000000
1,KOKX20180613_093418_V06,15.078,0.051,250.045,231.389,4.646,-73.162,41.174,2323.193,20180613_053418,1.200000,92.7748,0.000000
1,KOKX20180614_094202_V06,22.832,0.075,130.337,122.450,2.563,-73.883,41.660,1281.728,20180614_054202,1.200000,54.0755,0.000000
2,KOKX20180616_090940_V06,-9.591,0.741,169.707,374.265,14.548,-73.633,40.529,7274.218,20180616_050940,1.200000,28472.7984,0.006427
2,KOKX20180616_091926_V06,0.176,0.902,172.947,371.600,21.462,-73.614,40.541,10731.014,20180616_051926,1.200000,36100.8252,0.008105
2,KOKX20180616_092913_V06,9.959,0.572,176.662,371.193,24.475,-73.592,40.543,12237.286,20180616_052913,1.200000,26118.0326,0.004110
2,KOKX20180616_093859_V06,19.726,0.307,188.859,379.151,28.827,-73.520,40.507,14413.564,20180616_053859,1.200000,29695.0534,0.004423
1,KOKX20180616_085006_V06,-29.158,0.052,383.184,198.297,2.428,-72.368,41.322,1214.100,20180616_045006,1.200000,32.3768,0.000000
4,KOKX20180616_090940_V06,-9.591,0.058,290.037,204.119,2.239,-72.924,41.297,1119.308,20180616_050940,1.200000,219.1665,0.000000
5,KOKX20180616_091926_V06,0.176,0.066,108.131,364.351,15.726,-73.997,40.570,7863.129,20180616_051926,1.200000,1989.6789,0.004950
7,KOKX20180616_102305_V06,63.826,0.100,241.839,537.048,9.393,-73.204,39.798,4696.594,20180616_062305,1.200000,1471.5708,0.000000
8,KOKX20180616_103308_V06,73.876,0.063,152.842,354.059,22.651,-73.734,40.619,11325.506,20180616_063308,1.200000,3488.0385,0.000000
1,KOKX20180617_090459_V06,-14.351,0.104,331.874,498.047,34.485,-72.678,39.974,17242.727,20180617_050459,1.200000,21073.1473,0.000127
