track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KOKX20110103_121720_V03,0,0.483,1.200,5749,0,374.041
1,KOKX20110103_121720_V03,2,1.494,1.200,5753,0,4.136
1,KOKX20110103_122704_V03,0,0.483,1.200,11687,0,428.173
1,KOKX20110103_122704_V03,2,1.494,1.200,11702,0,5.153
6,KOKX20110104_125114_V03,0,0.483,1.200,962,0,221.590
6,KOKX20110104_125114_V03,2,1.494,1.200,965,0,0.357
6,KOKX20110104_130059_V03,0,0.483,1.200,2771,0,194.910
6,KOKX20110104_130059_V03,2,1.494,1.200,2774,0,1.039
1,KOKX20110104_120229_V03,0,0.483,1.200,585,0,143.770
1,KOKX20110104_120229_V03,2,1.494,1.200,585,0,0.039
1,KOKX20110104_120229_V03,4,2.505,1.200,295,0,0.040
1,KOKX20110104_120229_V03,5,3.516,1.200,294,0,0.040
1,KOKX20110104_120229_V03,6,4.482,1.200,294,0,0.040
4,KOKX20110104_121214_V03,0,0.483,1.200,14815,119,2774.167
4,KOKX20110104_121214_V03,2,1.494,1.200,14820,0,1.017
4,KOKX20110104_121214_V03,4,2.505,1.200,7410,0,3.932
4,KOKX20110104_121214_V03,5,3.516,1.200,7429,0,1.162
4,KOKX20110104_121214_V03,6,4.482,1.200,7439,0,0.711
5,KOKX20110104_123144_V03,0,0.483,1.200,2591,0,205.536
5,KOKX20110104_123144_V03,2,1.494,1.200,2588,0,1.084
5,KOKX20110105_130538_V03,0,0.483,1.200,2579,0,7116.196
5,KOKX20110105_130538_V03,2,1.494,1.200,2588,0,1.257
5,KOKX20110105_131522_V03,0,0.483,1.200,4343,0,6789.660
5,KOKX20110105_131522_V03,2,1.494,1.200,4345,0,1.972
5,KOKX20110105_132507_V03,0,0.483,1.200,4626,0,12819.309
5,KOKX20110105_132507_V03,2,1.494,1.200,4635,0,6.473
5,KOKX20110105_133452_V03,0,0.483,1.200,11547,0,22889.122
5,KOKX20110105_133452_V03,2,1.494,1.200,11559,0,8.667
3,KOKX20110105_123624_V03,0,0.483,1.200,7528,0,1318.064
3,KOKX20110105_124608_V03,0,0.483,1.200,13214,0,1610.189
3,KOKX20110105_125553_V03,0,0.483,1.200,16039,0,4164.577
1,KOKX20110105_115725_V03,0,0.483,1.200,233,0,235.801
1,KOKX20110105_115725_V03,2,1.494,1.200,237,0,0.097
2,KOKX20110105_120709_V03,0,0.483,1.200,14696,207,2077.617
2,KOKX20110105_120709_V03,2,1.494,1.200,14699,0,1.106
2,KOKX20110105_120709_V03,4,2.505,1.200,7355,0,0.610
2,KOKX20110105_120709_V03,5,3.516,1.200,7367,0,0.347
2,KOKX20110105_120709_V03,6,4.482,1.200,7376,0,0.447
6,KOKX20110106_131004_V03,0,0.483,1.200,4461,0,146.402
6,KOKX20110106_131949_V03,0,0.483,1.200,6803,0,408.087
1,KOKX20110106_120148_V03,0,0.483,1.200,79,0,2.838
1,KOKX20110106_120148_V03,2,1.494,1.200,80,0,0.005
1,KOKX20110106_120148_V03,4,2.505,1.200,41,0,0.005
1,KOKX20110106_120148_V03,5,3.516,1.200,40,0,0.005
1,KOKX20110106_120148_V03,6,4.482,1.200,40,0,0.005
5,KOKX20110106_130019_V03,0,0.483,1.200,4146,0,180.709
5,KOKX20110106_130019_V03,2,1.494,1.200,4150,0,155.648
5,KOKX20110106_130019_V03,4,2.505,1.200,2078,0,0.518
5,KOKX20110106_130019_V03,5,3.516,1.200,2079,0,0.519
1,KOKX20110107_115432_V03,0,0.483,1.200,5106,0,65930.664
1,KOKX20110107_115432_V03,2,1.494,1.200,5104,0,4469.094
1,KOKX20110107_115432_V03,4,2.505,1.200,5112,0,301.268
1,KOKX20110107_120419_V03,0,0.483,1.200,7822,12,72262.864
1,KOKX20110107_120419_V03,2,1.494,1.200,7836,0,5603.852
1,KOKX20110107_121406_V03,0,0.483,1.200,6327,12,63852.014
1,KOKX20110107_121406_V03,2,1.494,1.200,6376,0,5096.019
1,KOKX20110107_121406_V03,4,2.505,1.200,6377,0,597.605
1,KOKX20110107_122352_V03,0,0.483,1.200,8721,18,64907.794
1,KOKX20110107_122352_V03,2,1.494,1.200,8725,0,4581.707
1,KOKX20110107_122352_V03,4,2.505,1.200,8734,0,801.534
4,KOKX20110107_122352_V03,0,0.483,1.200,5839,0,108436.370
4,KOKX20110107_122352_V03,2,1.494,1.200,5848,0,1403.505
4,KOKX20110107_122352_V03,4,2.505,1.200,5854,0,2.575
4,KOKX20110107_123339_V03,0,0.483,1.200,13741,4,153476.219
4,KOKX20110107_123339_V03,2,1.494,1.200,13749,0,3520.017
4,KOKX20110107_123339_V03,4,2.505,1.200,13755,0,24.086
4,KOKX20110107_124326_V03,0,0.483,1.200,15973,0,144336.955
4,KOKX20110107_124326_V03,2,1.494,1.200,15977,0,3353.210
4,KOKX20110107_124326_V03,4,2.505,1.200,16003,0,84.644
4,KOKX20110107_125313_V03,0,0.483,1.200,1027,0,20361.435
4,KOKX20110107_125313_V03,2,1.494,1.200,1032,0,38.788
6,KOKX20110107_123339_V03,0,0.483,1.200,5459,0,9865.481
6,KOKX20110107_123339_V03,2,1.494,1.200,5464,0,1140.231
6,KOKX20110107_123339_V03,4,2.505,1.200,5480,0,932.681
6,KOKX20110107_123339_V03,6,3.516,1.200,2734,0,373.363
6,KOKX20110107_124326_V03,0,0.483,1.200,11099,0,7341.521
6,KOKX20110107_124326_V03,2,1.494,1.200,11095,0,1690.362
6,KOKX20110107_124326_V03,4,2.505,1.200,11100,0,1082.348
6,KOKX20110107_124326_V03,6,3.516,1.200,5549,0,514.991
6,KOKX20110107_124326_V03,7,4.482,1.200,5555,0,161.612
7,KOKX20110107_123339_V03,0,0.483,1.200,5527,0,10064.128
7,KOKX20110107_123339_V03,2,1.494,1.200,5529,0,22.601
7,KOKX20110107_124326_V03,0,0.483,1.200,8622,0,17842.944
7,KOKX20110107_124326_V03,2,1.494,1.200,8629,0,69.976
7,KOKX20110107_125313_V03,0,0.483,1.200,6345,0,17605.623
7,KOKX20110107_125313_V03,2,1.494,1.200,6351,0,65.225
7,KOKX20110107_130300_V03,0,0.483,1.200,11271,0,14179.835
7,KOKX20110107_130300_V03,2,1.494,1.200,11276,0,508.429
7,KOKX20110107_131247_V03,0,0.483,1.200,7553,0,13135.156
7,KOKX20110107_131247_V03,2,1.494,1.200,7555,0,616.411
7,KOKX20110107_132235_V03,0,0.483,1.200,13032,0,7871.368
7,KOKX20110107_132235_V03,2,1.494,1.200,13039,0,1647.797
13,KOKX20110107_132235_V03,0,0.483,1.200,3422,0,81.216
13,KOKX20110107_132235_V03,2,1.494,1.200,3433,0,290.006
13,KOKX20110107_132235_V03,4,2.505,1.200,3433,0,537.050
13,KOKX20110107_132235_V03,6,3.516,1.200,1719,0,237.598
13,KOKX20110107_132235_V03,7,4.482,1.200,1719,0,101.393
13,KOKX20110107_133222_V03,0,0.483,1.200,31071,21,4250.087
13,KOKX20110107_133222_V03,2,1.494,1.200,31080,0,2820.277
13,KOKX20110107_133222_V03,4,2.505,1.200,31098,0,775.521
13,KOKX20110107_133222_V03,6,3.516,1.200,15559,0,341.972
13,KOKX20110107_133222_V03,7,4.482,1.200,15586,0,130.510
2,KOKX20110107_120419_V03,0,0.483,1.200,2652,0,347.592
2,KOKX20110107_120419_V03,2,1.494,1.200,2653,0,1263.523
2,KOKX20110107_120419_V03,4,2.505,1.200,2662,0,751.867
2,KOKX20110107_120419_V03,6,3.516,1.200,1338,0,209.977
5,KOKX20110107_122352_V03,0,0.483,1.200,4112,0,41.016
5,KOKX20110107_122352_V03,2,1.494,1.200,4114,0,29.306
5,KOKX20110107_122352_V03,4,2.505,1.200,4115,0,45.467
5,KOKX20110107_122352_V03,6,3.516,1.200,2058,0,26.996
5,KOKX20110107_122352_V03,7,4.482,1.200,2062,0,6.370
8,KOKX20110107_124326_V03,0,0.483,1.200,7542,0,418.331
8,KOKX20110107_124326_V03,2,1.494,1.200,7542,0,637.548
8,KOKX20110107_124326_V03,4,2.505,1.200,7544,0,902.515
8,KOKX20110107_124326_V03,6,3.516,1.200,3775,0,341.323
12,KOKX20110107_132235_V03,0,0.483,1.200,9682,0,1800.747
12,KOKX20110107_132235_V03,2,1.494,1.200,9688,0,1261.613
12,KOKX20110107_132235_V03,4,2.505,1.200,9694,0,478.561
12,KOKX20110107_132235_V03,6,3.516,1.200,4855,0,276.392
1,KOKX20110108_122255_V03,0,0.483,1.200,13774,0,112044.795
1,KOKX20110108_123240_V03,0,0.483,1.200,22680,0,181659.069
1,KOKX20110108_124225_V03,0,0.483,1.200,38983,0,323299.762
1,KOKX20110108_124225_V03,2,1.494,1.200,39007,0,5974.433
1,KOKX20110108_125211_V03,0,0.483,1.200,55402,0,402154.988
1,KOKX20110108_125211_V03,2,1.494,1.200,55446,0,6122.769
1,KOKX20110108_130156_V03,0,0.483,1.200,12736,0,22931.069
1,KOKX20110111_115123_V03,0,0.483,1.200,515,0,280.437
1,KOKX20110111_115123_V03,2,1.494,1.200,515,0,0.015
1,KOKX20110111_115123_V03,4,2.505,1.200,260,0,0.015
1,KOKX20110111_115123_V03,5,3.516,1.200,257,0,0.015
