track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KOKX19970101_122019,4.288,0.062,398.055,285.699,34.107,-72.282,40.928,17053.429,49546.016,19970101_072019
1,KOKX19970103_115923,-16.778,0.083,94.154,192.029,64.827,-74.094,41.345,32413.559,116222.333,19970103_065923
1,KOKX19970103_120515,-10.911,0.344,130.112,226.222,34.943,-73.877,41.193,17471.317,92608.264,19970103_070515
3,KOKX19970103_130352,47.705,0.053,39.535,429.711,29.552,-74.396,40.271,14775.871,145488.106,19970103_080352
4,KOKX19970103_130946,53.605,0.270,296.500,170.404,10.084,-72.885,41.449,5042.065,64821.510,19970103_080946
6,KOKX19970103_130946,53.605,0.096,102.763,178.874,14.606,-74.044,41.405,7303.155,115730.242,19970103_080946
1,KOKX19970104_115634,-19.604,0.064,314.557,408.864,24.337,-72.779,40.375,12168.459,54916.611,19970104_065634
1,KOKX19970105_120817,-7.860,0.129,375.595,286.314,23.655,-72.416,40.926,11827.667,38411.907,19970105_070817
2,KOKX19970105_122853,12.740,0.123,300.076,212.659,44.958,-72.864,41.259,22478.891,43670.640,19970105_072853
3,KOKX19970105_123847,22.640,0.807,314.577,408.476,33.502,-72.779,40.377,16750.917,54725.669,19970105_073847
4,KOKX19970105_125835,42.440,0.104,178.353,248.704,17.731,-73.588,41.094,8865.545,66010.196,19970105_075835
1,KOKX19970106_125340,37.590,0.150,235.397,61.136,8.742,-73.254,41.940,4370.924,123722.969,19970106_075340
2,KOKX19970109_130627,50.797,0.084,20.153,251.591,30.900,-74.529,41.072,15449.889,142001.679,19970109_080627
2,KOKX19970109_131616,60.614,0.073,23.060,254.124,41.518,-74.512,41.060,20758.902,140357.187,19970109_081616
1,KOKX19970109_124651,31.197,0.081,23.635,438.396,45.687,-74.488,40.231,22843.357,154540.622,19970109_074651
1,KOKX19970110_123840,23.231,0.052,115.662,55.268,25.934,-73.976,41.962,12967.054,153194.700,19970110_073840
2,KOKX19970110_131351,58.414,0.098,221.123,277.656,22.695,-73.333,40.965,11347.322,40990.175,19970110_081351
3,KOKX19970110_133133,76.114,0.061,232.011,381.648,35.119,-73.265,40.497,17559.612,53124.702,19970110_083133
2,KOKX19970111_120754,-7.281,0.066,46.932,241.060,84.448,-74.371,41.121,42224.159,129920.409,19970111_070754
2,KOKX19970111_121345,-1.431,-1.000,46.932,241.060,93.750,-74.371,41.121,46874.909,129920.409,19970111_071345
2,KOKX19970111_121935,4.403,0.055,45.490,250.205,88.746,-74.379,41.080,44373.250,129667.957,19970111_071935
6,KOKX19970111_130629,51.303,0.216,28.784,332.163,33.335,-74.469,40.710,16667.301,136558.192,19970111_080629
6,KOKX19970111_131221,57.169,0.096,30.535,330.781,39.963,-74.459,40.716,19981.499,135608.623,19970111_081221
1,KOKX19970111_120754,-7.281,0.126,36.663,405.507,67.580,-74.415,40.380,33790.245,141843.478,19970111_070754
3,KOKX19970111_124302,27.853,0.074,35.653,178.453,49.357,-74.445,41.402,24678.467,145475.896,19970111_074302
3,KOKX19970111_124853,33.703,0.051,30.328,170.931,43.200,-74.478,41.435,21600.216,149484.000,19970111_074853
4,KOKX19970111_124853,33.703,0.052,43.157,361.409,84.656,-74.381,40.579,42327.972,132041.098,19970111_074853
3,KOKX19970112_131926,64.545,0.272,511.222,451.558,32.771,-71.624,40.176,16385.307,129984.976,19970112_081926
3,KOKX19970112_132914,74.345,0.162,524.360,458.677,41.279,-71.548,40.144,20639.742,137400.454,19970112_082914
1,KOKX19970112_124012,25.312,0.065,502.556,481.435,43.601,-71.678,40.042,21800.404,135966.187,19970112_074012
1,KOKX19970112_125001,35.128,0.232,493.077,479.957,29.851,-71.733,40.050,14925.266,131969.109,19970112_075001
1,KOKX19970114_122408,9.942,0.062,385.523,285.938,13.358,-72.357,40.928,6678.940,43335.402,19970114_072408
2,KOKX19970115_130819,54.529,0.096,402.654,389.632,23.097,-72.259,40.460,11548.662,68138.923,19970115_080819
2,KOKX19970115_131813,64.429,0.217,404.535,393.626,35.594,-72.248,40.442,17796.768,70166.642,19970115_081813
2,KOKX19970115_132912,75.413,0.169,397.952,404.687,37.543,-72.288,40.393,18771.314,71683.123,19970115_082912
1,KOKX19970115_125825,44.629,0.061,419.431,374.276,26.430,-72.160,40.529,13214.848,70321.872,19970115_075825
1,KOKX19970116_122804,14.720,0.179,178.830,238.950,19.027,-73.586,41.138,9513.695,67840.607,19970116_072804
2,KOKX19970116_123355,20.570,0.052,304.458,316.846,12.533,-72.838,40.790,6266.544,8712.942,19970116_073355
3,KOKX19970116_123947,26.437,0.250,334.462,240.043,26.969,-72.659,41.135,13484.592,34577.620,19970116_073947
4,KOKX19970116_123947,26.437,0.066,210.877,251.995,19.819,-73.395,41.080,9909.748,50614.599,19970116_073947
5,KOKX19970116_130314,49.887,0.140,385.259,263.153,18.476,-72.358,41.030,9237.831,46440.170,19970116_080314
6,KOKX19970117_131737,64.747,0.157,362.375,329.237,19.400,-72.495,40.733,9699.911,34443.548,19970117_081737
6,KOKX19970117_132725,74.547,0.068,370.158,332.244,26.822,-72.449,40.720,13411.200,38606.507,19970117_082725
1,KOKX19970117_114847,-24.086,0.114,350.952,321.601,12.974,-72.563,40.768,6487.244,27670.626,19970117_064847
2,KOKX19970117_115835,-14.286,0.111,314.864,501.205,23.722,-72.777,39.960,11861.175,100876.850,19970117_065835
3,KOKX19970117_121812,5.331,0.054,22.144,429.944,18.574,-74.498,40.269,9286.957,153370.057,19970117_071812
4,KOKX19970117_123749,24.947,0.191,377.105,298.306,38.245,-72.407,40.872,19122.669,38561.637,19970117_073749
5,KOKX19970117_130749,54.947,0.080,26.318,415.261,34.231,-74.475,40.335,17115.702,148481.319,19970117_080749
1,KOKX19970118_114800,-24.356,0.102,255.218,194.995,9.775,-73.132,41.338,4887.535,57078.000,19970118_064800
3,KOKX19970118_120748,-4.556,0.106,416.562,511.055,31.805,-72.183,39.913,15902.617,120551.820,19970118_070748
4,KOKX19970118_131738,65.277,0.060,400.408,370.750,89.005,-72.272,40.545,44502.586,61415.117,19970118_081738
1,KOKX19970119_115952,-11.941,0.084,360.361,434.880,17.484,-72.510,40.258,8742.188,73884.952,19970119_065952
2,KOKX19970119_132858,77.159,0.086,358.369,428.770,18.847,-72.521,40.285,9423.574,70690.501,19970119_082858
1,KOKX19970121_114957,-20.655,0.111,190.000,304.684,11.014,-73.517,40.843,5506.918,55049.887,19970121_064957
2,KOKX19970121_130908,58.528,0.112,268.234,403.861,22.423,-73.052,40.398,11211.739,54305.138,19970121_080908
2,KOKX19970121_131902,68.428,-1.000,268.234,403.861,38.164,-73.052,40.398,19082.239,54305.138,19970121_081902
2,KOKX19970121_132856,78.328,0.114,282.875,405.288,33.300,-72.965,40.391,16649.944,53335.799,19970121_082856
3,KOKX19970121_130908,58.528,0.068,225.358,288.883,24.552,-73.307,40.915,12276.018,37732.801,19970121_080908
1,KOKX19970122_114021,-29.603,0.070,166.251,363.644,2.666,-73.654,40.576,1333.006,74059.554,19970122_064021
6,KOKX19970123_121125,2.150,0.056,420.633,306.937,15.568,-72.149,40.832,7784.195,60416.115,19970123_071125
