track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KBGM20090601_083652_V03,-53.301,0.156,389.005,291.818,10.649,-75.446,42.235,5324.425,44689.990,20090601_043652
1,KBGM20090602_093036_V03,0.879,0.222,35.797,349.573,41.912,-77.579,41.965,20955.818,134407.012,20090602_053036
1,KBGM20090602_093623_V03,6.662,0.066,37.123,349.455,49.341,-77.571,41.966,24670.299,133744.424,20090602_053623
1,KBGM20090602_094207_V03,12.396,0.155,51.082,324.403,57.650,-77.489,42.080,28825.058,125055.465,20090602_054207
3,KBGM20090602_093623_V03,6.662,0.345,342.804,382.049,22.004,-75.727,41.830,11001.783,46271.266,20090602_053623
3,KBGM20090602_094207_V03,12.396,0.096,347.525,382.255,30.207,-75.699,41.829,15103.473,47498.466,20090602_054207
2,KBGM20090602_093036_V03,0.879,0.055,323.605,382.758,24.627,-75.843,41.827,12313.311,43029.270,20090602_053036
6,KBGM20090602_095626_V03,26.712,0.056,238.150,369.618,12.966,-76.358,41.886,6483.232,46562.203,20090602_055626
6,KBGM20090602_100210_V03,32.446,-1.000,238.150,369.618,22.082,-76.358,41.886,11041.232,46562.203,20090602_060210
6,KBGM20090602_100754_V03,38.179,0.077,245.894,366.659,18.262,-76.311,41.899,9130.936,42926.860,20090602_060754
7,KBGM20090602_100754_V03,38.179,0.112,204.478,575.196,28.199,-76.552,40.959,14099.736,145651.625,20090602_060754
9,KBGM20090602_101341_V03,43.962,0.239,228.606,341.696,21.954,-76.416,42.011,10976.963,41338.900,20090602_061341
10,KBGM20090602_101341_V03,43.962,0.062,297.267,372.979,8.126,-76.001,41.871,4062.943,36514.995,20090602_061341
11,KBGM20090602_104810_V03,78.446,0.062,361.803,266.108,49.347,-75.610,42.352,24673.279,35243.097,20090602_064810
1,KBGM20090604_083702_V03,-51.896,0.058,384.772,531.828,3.551,-75.480,41.155,1775.681,123420.724,20090604_043702
2,KBGM20090604_093516_V03,6.337,0.106,465.335,433.914,27.336,-74.994,41.593,13667.812,106381.976,20090604_053516
1,KBGM20090605_084436_V03,-43.986,0.053,391.344,429.920,2.595,-75.437,41.614,1297.670,79408.702,20090605_044436
2,KBGM20090605_093118_V03,2.714,0.078,318.044,449.141,26.544,-75.877,41.528,13272.178,75114.433,20090605_053118
3,KBGM20090605_094101_V03,12.431,0.067,250.028,562.549,13.228,-76.282,41.017,6614.043,133631.188,20090605_054101
6,KBGM20090606_091814_V03,-10.043,0.624,333.426,436.025,38.821,-75.785,41.587,19410.652,70035.847,20090606_051814
6,KBGM20090606_092757_V03,-0.327,0.075,331.976,437.522,44.882,-75.793,41.580,22440.966,70595.148,20090606_052757
6,KBGM20090606_093740_V03,9.390,0.441,338.956,442.968,36.694,-75.752,41.556,18347.193,74090.420,20090606_053740
10,KBGM20090606_101633_V03,48.273,0.398,300.871,373.295,21.822,-75.980,41.870,10911.036,36649.944,20090606_061633
10,KBGM20090606_102615_V03,57.973,0.108,302.001,374.367,31.142,-75.973,41.865,15571.167,37196.792,20090606_062615
1,KBGM20090606_082939_V03,-58.627,0.162,485.034,235.860,8.885,-74.860,42.483,4442.719,97917.579,20090606_042939
2,KBGM20090606_083922_V03,-48.910,0.165,174.889,442.843,10.974,-76.735,41.554,5486.832,94943.431,20090606_043922
