track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KMHX20050601_095927,4.184,0.054,175.090,442.029,39.059,-77.553,34.134,19529.732,94571.210,20050601_055927
1,KMHX20050601_100519,10.051,-1.000,175.090,442.029,48.387,-77.553,34.134,24193.732,94571.210,20050601_060519
1,KMHX20050601_101113,15.951,0.070,206.627,441.685,25.516,-77.383,34.136,12757.774,84842.740,20050601_061113
3,KMHX20050601_102300,27.734,0.115,437.962,338.622,57.376,-76.124,34.599,28687.784,71633.293,20050601_062300
3,KMHX20050601_102848,33.534,0.124,427.902,369.130,46.765,-76.180,34.462,23382.601,72694.182,20050601_062848
5,KMHX20050601_103436,39.334,0.376,52.553,243.249,28.420,-78.232,35.024,14209.869,126935.626,20050601_063436
1,KMHX20050602_093235,-22.392,0.077,42.899,201.476,60.987,-78.288,35.212,30493.469,137665.978,20050602_053235
1,KMHX20050602_093735,-17.392,0.059,44.103,200.845,67.280,-78.282,35.215,33639.940,137217.856,20050602_053735
1,KMHX20050602_094237,-12.359,0.121,48.687,195.469,68.565,-78.257,35.239,34282.504,136092.713,20050602_054237
1,KMHX20050602_094738,-7.342,0.113,52.468,187.286,65.411,-78.237,35.276,32705.651,135993.053,20050602_054738
4,KMHX20050602_100736,12.625,0.054,64.063,178.909,85.575,-78.174,35.315,42787.647,132598.138,20050602_060736
4,KMHX20050602_101237,17.641,0.182,64.833,180.346,92.871,-78.169,35.308,46435.346,131928.373,20050602_061237
4,KMHX20050602_101738,22.658,0.084,70.462,176.857,97.596,-78.139,35.324,48798.051,130242.159,20050602_061738
4,KMHX20050602_102240,27.691,0.078,69.911,177.526,96.193,-78.142,35.321,48096.261,130327.426,20050602_062240
2,KMHX20050602_093735,-17.392,0.130,287.517,310.452,19.614,-76.945,34.729,9807.198,8140.480,20050602_053735
2,KMHX20050602_094237,-12.359,0.064,288.116,311.116,25.581,-76.941,34.726,12790.321,8136.309,20050602_054237
3,KMHX20050602_093735,-17.392,0.051,408.151,133.029,25.056,-76.280,35.527,12527.992,99468.383,20050602_053735
5,KMHX20050602_105746,62.791,0.052,238.554,97.118,21.204,-77.216,35.690,10602.152,105991.361,20050602_065746
4,KMHX20050603_093439,-20.063,0.182,164.268,321.486,22.906,-77.617,34.677,11453.127,68710.963,20050603_053439
4,KMHX20050603_094031,-14.196,0.071,164.698,321.358,30.098,-77.615,34.677,15049.021,68488.701,20050603_054031
4,KMHX20050603_094623,-8.329,0.131,170.098,315.259,26.586,-77.585,34.705,13292.908,65397.294,20050603_054623
6,KMHX20050603_105639,61.937,0.071,206.478,220.768,15.414,-77.389,35.132,7707.052,61286.225,20050603_065639
6,KMHX20050603_110226,67.721,0.062,207.359,219.161,23.405,-77.385,35.139,11702.715,61476.183,20050603_070226
1,KMHX20050603_085926,-55.279,0.090,256.035,111.245,15.914,-77.119,35.626,7957.016,96903.880,20050603_045926
2,KMHX20050603_085926,-55.279,0.085,85.953,405.592,20.151,-78.039,34.294,10075.546,119337.420,20050603_045926
3,KMHX20050603_091702,-37.679,0.107,147.502,340.692,17.771,-77.708,34.590,8885.405,78916.725,20050603_051702
5,KMHX20050604_105502,60.556,0.481,251.528,240.351,18.888,-77.142,35.044,9444.000,38430.273,20050604_065502
5,KMHX20050604_110054,66.423,0.858,258.347,240.329,21.180,-77.105,35.045,10590.181,36385.472,20050604_070054
5,KMHX20050604_110643,72.239,0.251,265.017,239.361,22.707,-77.068,35.049,11353.687,35002.953,20050604_070643
2,KMHX20050604_090955,-44.561,0.202,178.373,395.071,33.892,-77.537,34.346,16945.770,77187.621,20050604_050955
2,KMHX20050604_091542,-38.777,0.157,179.546,393.145,39.960,-77.531,34.354,19979.894,76133.498,20050604_051542
1,KMHX20050604_085814,-56.244,0.167,175.200,399.801,32.876,-77.554,34.324,16438.028,79898.848,20050604_045814
3,KMHX20050604_092721,-27.127,0.149,330.887,207.954,10.374,-76.707,35.191,5187.019,48544.852,20050604_052721
4,KMHX20050604_100815,13.773,0.342,310.552,362.899,16.843,-76.819,34.492,8421.562,31888.901,20050604_060815
2,KMHX20050605_091229,-41.787,0.109,389.508,264.007,23.689,-76.387,34.937,11844.559,48236.598,20050605_051229
2,KMHX20050605_091819,-35.953,0.237,390.356,264.800,29.818,-76.382,34.933,14909.059,48485.111,20050605_051819
2,KMHX20050605_092409,-30.120,0.067,393.641,267.162,31.167,-76.364,34.923,15583.291,49615.738,20050605_052409
2,KMHX20050605_092959,-24.287,0.148,396.031,268.073,30.857,-76.351,34.919,15428.560,50599.604,20050605_052959
2,KMHX20050605_093549,-18.453,0.376,396.476,257.441,30.498,-76.348,34.966,15249.106,52723.045,20050605_053549
1,KMHX20050605_085459,-59.287,0.084,226.824,248.181,9.495,-77.277,35.009,4747.524,44833.047,20050605_045459
1,KMHX20050606_085819,-55.773,0.424,378.822,250.100,10.562,-76.445,35.000,5280.830,46644.798,20050606_045819
1,KMHX20050606_090410,-49.923,0.686,379.588,250.492,15.580,-76.440,34.998,7790.009,46865.254,20050606_050410
1,KMHX20050606_091004,-44.023,-1.000,380.246,250.828,21.286,-76.437,34.997,10642.822,47056.740,20050606_051004
1,KMHX20050606_091557,-38.140,-1.000,380.902,251.163,26.975,-76.433,34.995,13487.576,47249.786,20050606_051557
1,KMHX20050606_092151,-32.240,-1.000,381.559,251.499,32.681,-76.430,34.994,16340.390,47445.459,20050606_052151
1,KMHX20050606_092744,-26.356,0.147,391.895,229.836,38.380,-76.373,35.091,19189.956,57809.221,20050606_052744
1,KMHX20050606_093337,-20.473,-1.000,395.665,223.092,44.073,-76.352,35.121,22036.259,61373.401,20050606_053337
1,KMHX20050606_093930,-14.590,0.166,385.084,261.562,24.323,-76.411,34.948,12161.449,46681.783,20050606_053930
4,KMHX20050606_091004,-44.023,0.074,263.918,231.937,14.996,-77.074,35.082,7498.144,38517.586,20050606_051004
4,KMHX20050606_091557,-38.140,0.067,263.841,232.659,21.504,-77.075,35.079,10752.228,38217.545,20050606_051557
3,KMHX20050606_090410,-49.923,0.073,408.082,508.590,17.336,-76.293,33.834,8668.084,117464.335,20050606_050410
2,KMHX20050607_085529,-58.454,0.160,377.430,246.577,10.282,-76.452,35.016,5141.052,47035.476,20050607_045529
