track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KBOX20060602_084754,-23.352,0.091,95.375,267.120,23.397,-72.374,42.097,11698.276,103624.741,20060602_044754
1,KBOX20060602_085212,-19.052,0.094,96.620,266.127,28.633,-72.367,42.102,14316.500,103090.797,20060602_045212
1,KBOX20060602_085629,-14.769,0.203,105.352,261.122,23.908,-72.315,42.125,11954.206,99246.566,20060602_045629
1,KBOX20060602_090045,-10.502,0.211,106.944,260.779,28.588,-72.305,42.126,14294.028,98499.752,20060602_050045
1,KBOX20060602_090502,-6.219,0.242,116.369,258.044,20.296,-72.248,42.139,10147.982,94181.682,20060602_050502
7,KBOX20060602_090502,-6.219,0.078,390.315,200.361,30.612,-70.589,42.403,15305.752,67239.964,20060602_050502
7,KBOX20060602_090919,-1.936,0.053,390.726,200.325,36.265,-70.586,42.403,18132.393,67391.039,20060602_050919
7,KBOX20060602_091336,2.348,0.055,398.489,203.096,32.243,-70.539,42.390,16121.395,69084.231,20060602_051336
2,KBOX20060602_084754,-23.352,0.069,503.122,113.162,19.081,-69.896,42.790,9540.581,137991.876,20060602_044754
10,KBOX20060602_093502,23.781,0.079,413.871,252.153,16.658,-70.448,42.169,8329.151,61757.341,20060602_053502
10,KBOX20060602_093919,28.064,-1.000,413.871,252.153,23.469,-70.448,42.169,11734.401,61757.341,20060602_053919
10,KBOX20060602_094335,32.331,0.086,424.389,250.013,18.059,-70.385,42.178,9029.301,67028.646,20060602_054335
12,KBOX20060602_103459,83.731,0.062,260.254,223.538,18.189,-71.378,42.300,9094.364,43087.700,20060602_063459
1,KBOX20060603_081131,-59.320,0.067,44.326,361.943,8.952,-72.673,41.667,4476.093,131535.556,20060603_041131
2,KBOX20060603_081547,-55.053,0.165,286.693,161.036,9.998,-71.219,42.581,4999.214,69799.969,20060603_041547
3,KBOX20060603_085003,-20.786,0.070,405.646,298.329,18.854,-70.500,41.962,9427.177,52829.664,20060603_045003
4,KBOX20060603_091128,0.630,0.057,338.827,368.552,28.546,-70.904,41.647,14272.890,39392.071,20060603_051128
5,KBOX20060603_092002,9.197,0.052,257.025,425.537,19.851,-71.394,41.390,9925.745,66344.292,20060603_052002
6,KBOX20060603_095001,39.180,0.127,326.552,170.970,14.311,-70.976,42.537,7155.415,65866.949,20060603_055001
7,KBOX20060603_095418,43.464,0.057,268.186,406.734,20.783,-71.328,41.475,10391.365,55687.279,20060603_055418
8,KBOX20060603_095834,47.730,0.085,212.419,93.131,28.540,-71.674,42.886,14269.896,112322.139,20060603_055834
14,KBOX20060604_095025,39.962,0.146,467.981,585.683,18.683,-70.144,40.665,9341.321,165704.759,20060604_055025
14,KBOX20060604_095613,45.762,0.215,469.530,583.655,25.653,-70.135,40.674,12826.333,165227.711,20060604_055613
14,KBOX20060604_100159,51.529,0.371,475.807,573.603,29.023,-70.097,40.719,14511.382,162609.130,20060604_060159
14,KBOX20060604_100747,57.329,0.105,482.411,568.876,30.690,-70.058,40.740,15345.203,162456.006,20060604_060747
14,KBOX20060604_101334,63.112,0.116,468.045,566.922,44.075,-70.143,40.750,22037.288,157707.066,20060604_061334
4,KBOX20060604_090304,-7.388,0.223,262.249,397.701,16.506,-71.364,41.516,8253.160,52370.280,20060604_050304
4,KBOX20060604_090850,-1.621,0.055,262.112,397.261,24.048,-71.364,41.518,12023.820,52189.754,20060604_050850
1,KBOX20060604_081643,-53.738,0.577,210.649,327.077,11.280,-71.675,41.833,5640.139,46681.930,20060604_041643
3,KBOX20060604_085715,-13.205,0.073,197.889,201.911,43.173,-71.758,42.396,21586.714,70795.818,20060604_045715
8,KBOX20060604_092025,9.962,0.053,354.609,338.612,21.893,-70.809,41.782,10946.533,33440.649,20060604_052025
10,KBOX20060604_092613,15.762,0.060,366.459,278.846,21.704,-70.736,42.050,10852.058,34872.224,20060604_052613
12,KBOX20060604_093200,21.545,0.513,283.357,385.708,16.243,-71.237,41.570,8121.428,43654.444,20060604_053200
1,KBOX20060606_100423,54.590,0.070,518.398,540.576,31.812,-69.842,40.865,15906.095,162461.207,20060606_060423
