track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KOKX20050604_091802,-2.771,0.076,56.173,57.091,44.517,-74.335,41.950,22258.301,172087.279,20050604_051802
2,KOKX20050604_092349,3.012,0.099,56.730,57.331,51.367,-74.331,41.949,25683.623,171805.653,20050604_052349
1,KOKX20050604_083726,-43.371,0.143,232.102,495.262,33.069,-73.262,39.986,16534.714,103365.253,20050604_043726
3,KOKX20050604_094701,26.212,0.175,60.404,82.301,31.274,-74.307,41.837,15637.145,161863.219,20050604_054701
3,KOKX20050604_095249,32.012,0.112,65.366,92.782,28.092,-74.276,41.790,14046.185,156518.609,20050604_055249
5,KOKX20050604_095837,37.812,0.088,211.105,30.326,13.343,-73.402,42.078,6671.370,141973.664,20050604_055837
1,KOKX20050605_085405,-26.405,0.062,429.404,226.397,5.221,-72.093,41.194,2610.558,74435.979,20050605_045405
1,KOKX20050606_094229,22.277,0.141,386.164,203.640,12.706,-72.350,41.298,6353.085,64632.760,20050606_054229
2,KOKX20050606_101148,51.594,0.126,147.957,27.852,5.069,-73.783,42.087,2534.687,155869.637,20050606_061148
1,KOKX20050607_091319,-6.641,0.069,482.312,502.944,30.265,-71.798,39.947,15132.363,136403.699,20050607_051319
2,KOKX20050607_092154,1.943,0.058,417.642,499.705,14.400,-72.176,39.964,7200.233,115889.655,20050607_052154
3,KOKX20050607_102341,63.726,0.083,484.150,459.144,33.698,-71.784,40.144,16848.804,121694.250,20050607_062341
3,KOKX20050608_090418,-15.442,0.059,428.381,230.708,17.587,-72.099,41.175,8793.434,72943.413,20050608_050418
3,KOKX20050608_091404,-5.675,0.315,426.500,228.602,25.304,-72.111,41.185,12651.837,72629.303,20050608_051404
3,KOKX20050608_092350,4.092,0.191,417.373,225.427,19.688,-72.165,41.199,9844.025,69529.860,20050608_052350
1,KOKX20050608_090418,-15.442,0.459,329.287,422.267,43.075,-72.692,40.315,21537.251,62862.897,20050608_050418
4,KOKX20050608_091404,-5.675,0.094,360.573,303.385,5.562,-72.505,40.850,2780.872,30333.774,20050608_051404
6,KOKX20050608_092350,4.092,0.078,367.156,502.008,16.200,-72.472,39.955,8100.226,106438.886,20050608_052350
1,KOKX20050611_085100,-28.295,0.088,528.374,256.379,18.156,-71.506,41.054,9078.045,116251.064,20050611_045100
2,KOKX20050611_090830,-10.795,0.102,538.126,262.788,19.702,-71.449,41.024,9851.116,120507.846,20050611_050830
3,KOKX20050611_094326,24.139,0.128,556.333,275.616,21.886,-71.342,40.965,10942.982,128745.095,20050611_054326
1,KOKX20050612_084738,-31.579,0.052,112.743,337.203,8.847,-73.972,40.693,4423.381,95458.568,20050612_044738
2,KOKX20050612_101503,55.838,0.060,174.369,303.928,8.295,-73.609,40.845,4147.461,62846.007,20050612_061503
2,KOKX20050613_085549,-23.345,0.494,190.165,166.949,6.780,-73.522,41.463,3389.837,86264.632,20050613_045549
2,KOKX20050613_090137,-17.545,0.078,189.930,166.721,13.382,-73.523,41.464,6691.159,86427.381,20050613_050137
1,KOKX20050613_082051,-58.312,0.055,226.843,417.805,2.385,-73.295,40.334,1192.339,69336.179,20050613_042051
3,KOKX20050613_093636,17.438,0.113,383.022,58.562,21.728,-72.364,41.951,10864.071,127656.783,20050613_053636
1,KOKX20050614_085009,-28.995,0.500,369.171,26.261,20.689,-72.446,42.097,10344.318,141171.641,20050614_045009
1,KOKX20050614_085558,-23.178,0.853,373.919,24.957,25.762,-72.418,42.103,12880.838,142401.460,20050614_045558
1,KOKX20050614_090148,-17.345,0.707,382.224,23.758,24.900,-72.367,42.108,12449.952,144109.629,20050614_050148
