track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KCBW19970602_075146,-51.499,0.057,266.410,75.979,7.779,-68.028,47.047,3889.328,113262.658,19970602_035146
2,KCBW19970602_094010,56.901,0.140,279.947,407.830,9.101,-67.935,45.554,4550.398,54839.536,19970602_054010
1,KCBW19970604_075833,-43.719,0.089,376.021,255.795,7.517,-67.314,46.237,3758.358,43969.473,19970604_035833
2,KCBW19970606_094239,61.218,0.079,453.545,516.639,32.210,-66.832,45.060,16105.192,132767.418,19970606_054239
2,KCBW19970606_095228,71.035,0.060,458.557,517.574,39.424,-66.801,45.056,19711.839,134609.349,19970606_055228
1,KCBW19970606_083400,-7.432,0.054,486.348,325.068,20.413,-66.606,45.920,10206.554,94013.282,19970606_043400
1,KCBW19970612_094854,69.020,0.051,285.747,418.204,21.713,-67.898,45.507,10856.535,59529.997,19970612_054854
1,KCBW19970612_095446,74.887,0.144,291.112,418.182,28.018,-67.864,45.508,14008.785,59257.923,19970612_055446
1,KCBW19970613_074818,-51.462,0.069,162.041,434.939,16.152,-68.688,45.429,8076.117,96489.977,19970613_034818
1,KCBW19970613_075409,-45.612,0.057,164.225,433.586,23.022,-68.675,45.435,11511.196,95236.422,19970613_035409
1,KCBW19970613_075959,-39.778,0.052,168.618,431.271,28.228,-68.647,45.446,14114.125,92861.868,19970613_035959
18,KCBW19970613_094506,65.338,0.174,147.614,265.059,24.923,-68.794,46.192,12461.424,78170.034,19970613_054506
18,KCBW19970613_095056,71.172,0.249,148.665,261.490,31.030,-68.787,46.208,15515.224,78078.890,19970613_055056
18,KCBW19970613_095647,77.022,0.158,152.470,252.490,32.351,-68.764,46.249,16175.626,77495.653,19970613_055647
4,KCBW19970613_075959,-39.778,0.058,144.011,245.391,28.717,-68.819,46.280,14358.691,82635.710,19970613_035959
4,KCBW19970613_080549,-33.945,0.093,147.535,242.977,35.200,-68.796,46.291,17600.211,81389.661,19970613_040549
11,KCBW19970613_092144,41.972,0.263,111.046,293.522,28.294,-69.028,46.062,14147.056,94532.518,19970613_052144
11,KCBW19970613_092734,47.805,0.212,112.832,291.550,34.601,-69.017,46.071,17300.712,93679.343,19970613_052734
11,KCBW19970613_093325,53.655,0.266,130.083,279.514,26.417,-68.906,46.126,13208.651,85573.571,19970613_053325
11,KCBW19970613_093915,59.488,0.338,133.225,276.596,31.728,-68.886,46.139,15863.867,84204.579,19970613_053915
2,KCBW19970613_075409,-45.612,0.077,306.656,415.633,21.259,-67.764,45.519,10629.448,57912.270,19970613_035409
3,KCBW19970613_075409,-45.612,0.050,136.801,198.119,29.205,-68.870,46.493,14602.259,96194.471,19970613_035409
3,KCBW19970613_075959,-39.778,0.052,156.662,192.140,23.720,-68.741,46.521,11860.006,89693.400,19970613_035959
6,KCBW19970613_081140,-28.095,0.160,197.403,419.617,19.892,-68.463,45.499,9945.829,78794.568,19970613_041140
7,KCBW19970613_081730,-22.262,0.057,157.472,302.419,11.870,-68.727,46.025,5934.820,71274.425,19970613_041730
8,KCBW19970613_082910,-10.595,0.175,171.211,107.613,24.798,-68.652,46.901,12398.888,115757.744,19970613_042910
9,KCBW19970613_091003,30.288,0.444,192.511,392.343,23.519,-68.496,45.622,11759.445,70853.841,19970613_051003
10,KCBW19970613_091003,30.288,0.075,83.711,312.087,30.910,-69.202,45.976,15454.832,108313.388,19970613_051003
12,KCBW19970613_092144,41.972,0.208,243.949,396.064,8.368,-68.166,45.606,4184.149,55610.411,19970613_052144
14,KCBW19970613_092144,41.972,0.054,213.426,377.924,17.430,-68.363,45.687,8714.975,58239.192,19970613_052144
14,KCBW19970613_092734,47.805,-1.000,213.426,377.924,26.705,-68.363,45.687,13352.475,58239.192,19970613_052734
14,KCBW19970613_093325,53.655,0.153,216.832,369.046,19.049,-68.341,45.727,9524.401,54046.817,19970613_053325
17,KCBW19970613_093325,53.655,0.097,163.387,319.491,21.051,-68.688,45.948,10525.564,68997.978,19970613_053325
19,KCBW19970613_095056,71.172,0.187,274.002,385.945,16.574,-67.974,45.652,8287.212,44895.702,19970613_055056
1,KCBW19970616_074925,-50.230,0.132,126.977,144.222,7.725,-68.939,46.734,3862.413,116408.753,19970616_034925
2,KCBW19970616_075913,-40.430,0.055,345.159,96.026,3.107,-67.510,46.956,1553.677,104456.377,19970616_035913
1,KCBW19970617_074130,-58.187,0.086,127.407,320.888,11.791,-68.920,45.940,5895.566,86926.261,19970617_034130
1,KCBW19970617_075119,-48.370,0.141,127.761,321.654,20.200,-68.917,45.936,10100.104,86797.379,19970617_035119
1,KCBW19970618_075403,-45.718,0.111,512.179,438.988,46.400,-66.452,45.406,23199.795,126824.169,19970618_035403
1,KCBW19970618_080351,-35.918,0.118,513.237,448.998,63.591,-66.446,45.361,31795.492,130067.826,19970618_040351
3,KCBW19970618_075403,-45.718,0.054,461.282,399.297,17.994,-66.774,45.588,8997.225,94699.498,19970618_035403
6,KCBW19970619_083948,-0.087,0.503,205.208,388.930,25.048,-68.415,45.637,12523.996,64988.461,19970619_043948
6,KCBW19970619_084539,5.763,0.245,207.943,387.794,31.126,-68.397,45.643,15563.250,63604.983,19970619_044539
6,KCBW19970619_085130,11.613,0.525,220.177,385.995,32.139,-68.319,45.651,16069.720,58666.318,19970619_045130
6,KCBW19970619_085720,17.446,0.086,227.495,375.176,28.362,-68.272,45.700,14181.082,52221.530,19970619_045720
1,KCBW19970619_074641,-53.204,0.133,351.416,269.134,24.720,-67.474,46.178,12360.207,29984.671,19970619_034641
1,KCBW19970619_075232,-47.354,0.774,355.359,265.454,30.340,-67.448,46.194,15170.044,32626.723,19970619_035232
10,KCBW19970619_091453,34.996,0.252,388.494,102.406,30.823,-67.226,46.926,15411.644,108252.958,19970619_051453
10,KCBW19970619_092043,40.830,0.056,389.617,99.880,37.830,-67.218,46.938,18915.221,109634.814,19970619_052043
2,KCBW19970619_080414,-35.654,0.062,305.009,374.901,23.749,-67.775,45.702,11874.348,37534.280,19970619_040414
3,KCBW19970619_081626,-23.454,0.413,268.898,227.137,20.926,-68.009,46.367,10463.207,39611.814,19970619_041626
4,KCBW19970619_081626,-23.454,0.096,274.550,414.510,27.765,-67.970,45.524,13882.622,58652.116,19970619_041626
5,KCBW19970619_083358,-5.920,0.106,193.046,388.309,28.281,-68.493,45.640,14140.692,69349.690,19970619_043358
7,KCBW19970619_085130,11.613,0.135,248.777,302.282,17.175,-68.138,46.028,8587.675,25636.726,19970619_045130
11,KCBW19970619_091453,34.996,0.052,311.175,425.784,16.830,-67.735,45.473,8414.797,63139.734,19970619_051453
