track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KSJT20240111-8,KSJT20240112_011823_V06,0,0.483,1.200,1946,9,48459.431
KSJT20240111-8,KSJT20240112_011823_V06,2,0.879,1.200,1947,0,7076.016
KSJT20240111-8,KSJT20240112_011823_V06,4,1.318,1.200,1953,0,27.258
KSJT20240111-8,KSJT20240112_011823_V06,6,1.802,1.200,976,0,0.325
KSJT20240111-8,KSJT20240112_011823_V06,7,2.417,1.200,976,0,0.326
KSJT20240111-8,KSJT20240112_011823_V06,8,3.120,1.200,978,0,0.327
KSJT20240111-8,KSJT20240112_011823_V06,9,3.999,1.200,979,0,0.328
KSJT20240113-2,KSJT20240113_230553_V06,0,0.483,1.200,54119,15,80858.046
KSJT20240113-2,KSJT20240113_230553_V06,2,0.879,1.200,54131,0,5684.376
KSJT20240113-2,KSJT20240113_230553_V06,4,1.318,1.200,54151,0,222.484
KSJT20240113-2,KSJT20240113_230553_V06,6,1.802,1.200,27082,0,24.609
KSJT20240113-2,KSJT20240113_230553_V06,7,2.417,1.200,27098,0,26.465
KSJT20240113-2,KSJT20240113_230553_V06,8,3.120,1.200,27117,0,17.281
KSJT20240113-2,KSJT20240113_230553_V06,9,3.999,1.200,27153,0,19.972
KSJT20240113-2,KSJT20240113_231243_V06,0,0.483,1.200,71114,26,93105.603
KSJT20240113-2,KSJT20240113_231243_V06,2,0.879,1.200,71132,0,5697.130
KSJT20240113-2,KSJT20240113_231243_V06,4,1.318,1.200,71149,0,916.298
KSJT20240113-2,KSJT20240113_231243_V06,6,1.802,1.200,35592,0,814.002
KSJT20240113-2,KSJT20240113_231243_V06,7,2.417,1.200,35608,0,646.225
KSJT20240113-2,KSJT20240113_231243_V06,8,3.120,1.200,35645,0,677.837
KSJT20240113-2,KSJT20240113_231243_V06,9,3.999,1.200,35679,0,25.911
KSJT20240113-1,KSJT20240113_223835_V06,0,0.483,1.200,2298,19,114300.113
KSJT20240113-1,KSJT20240113_223835_V06,2,0.879,1.200,2296,0,1401.232
KSJT20240113-1,KSJT20240113_223835_V06,4,1.318,1.200,2297,0,481.781
KSJT20240113-1,KSJT20240113_223835_V06,6,1.802,1.200,1151,0,11.907
KSJT20240113-1,KSJT20240113_223835_V06,7,2.417,1.200,1151,0,5.162
KSJT20240113-1,KSJT20240113_223835_V06,8,3.120,1.200,1151,0,1.768
KSJT20240113-1,KSJT20240113_223835_V06,9,3.999,1.200,1154,0,3.237
KSJT20240113-3,KSJT20240114_004207_V06,0,0.483,1.200,115498,66,122853.883
KSJT20240113-3,KSJT20240114_004207_V06,2,0.879,1.200,115512,23,14213.122
KSJT20240113-3,KSJT20240114_004207_V06,4,1.318,1.200,115535,0,850.452
KSJT20240113-3,KSJT20240114_004207_V06,6,1.802,1.200,57779,0,60.851
KSJT20240113-3,KSJT20240114_004207_V06,7,2.417,1.200,57815,0,29.321
KSJT20240113-3,KSJT20240114_004207_V06,8,3.120,1.200,57847,0,31.289
KSJT20240113-3,KSJT20240114_004207_V06,9,3.999,1.200,57911,0,23.097
KSJT20240113-3,KSJT20240114_004207_V06,10,5.098,1.200,58004,0,64.177
KSJT20240113-3,KSJT20240114_004207_V06,11,6.416,1.200,58166,0,27.957
KSJT20240113-4,KSJT20240114_004851_V06,0,0.483,1.200,9952,55,49982.771
KSJT20240113-4,KSJT20240114_004851_V06,2,0.879,1.200,9954,9,13794.158
KSJT20240113-4,KSJT20240114_004851_V06,4,1.318,1.200,9955,0,497.983
KSJT20240113-4,KSJT20240114_004851_V06,6,1.802,1.200,4974,0,39.659
KSJT20240113-4,KSJT20240114_004851_V06,7,2.417,1.200,4979,0,9.303
KSJT20240113-4,KSJT20240114_004851_V06,8,3.120,1.200,4982,0,15.002
KSJT20240113-4,KSJT20240114_004851_V06,9,3.999,1.200,4986,0,3.110
KSJT20240113-4,KSJT20240114_004851_V06,10,5.098,1.200,4990,0,2.701
KSJT20240113-4,KSJT20240114_004851_V06,11,6.416,1.200,5007,0,1.807
KSJT20240115-3,KSJT20240116_001845_V06,0,0.483,1.200,3986,0,137.179
KSJT20240115-3,KSJT20240116_001845_V06,2,1.494,1.200,3988,0,0.797
KSJT20240115-3,KSJT20240116_001845_V06,4,2.505,1.200,3993,0,0.394
KSJT20240115-3,KSJT20240116_001845_V06,6,3.516,1.200,1996,0,0.420
KSJT20240115-3,KSJT20240116_001845_V06,7,4.482,1.200,1999,0,0.337
KSJT20240115-3,KSJT20240116_002824_V06,0,0.483,1.200,8314,0,69.525
KSJT20240115-3,KSJT20240116_002824_V06,2,1.494,1.200,8318,0,1.352
KSJT20240115-3,KSJT20240116_002824_V06,4,2.505,1.200,8330,0,0.799
KSJT20240115-3,KSJT20240116_002824_V06,6,3.516,1.200,4171,0,0.767
KSJT20240115-3,KSJT20240116_002824_V06,7,4.482,1.200,4179,0,0.683
KSJT20240116-1,KSJT20240116_223346_V06,0,0.483,1.200,1628,0,17.930
KSJT20240116-1,KSJT20240116_223346_V06,2,1.494,1.200,1632,0,0.486
KSJT20240116-1,KSJT20240116_223346_V06,4,2.505,1.200,1633,0,0.312
KSJT20240116-1,KSJT20240116_223346_V06,6,3.516,1.200,819,0,0.193
KSJT20240116-1,KSJT20240116_223346_V06,7,4.482,1.200,817,0,0.257
KSJT20240117-1,KSJT20240117_223312_V06,0,0.483,1.200,978,0,190.242
KSJT20240117-1,KSJT20240117_223312_V06,2,1.494,1.200,983,0,0.217
KSJT20240117-1,KSJT20240117_223312_V06,4,2.505,1.200,980,0,0.217
KSJT20240117-1,KSJT20240117_223312_V06,6,3.516,1.200,493,0,0.219
KSJT20240117-2,KSJT20240117_234032_V06,0,0.483,1.200,2355,0,7738.459
KSJT20240117-2,KSJT20240117_234032_V06,2,1.494,1.200,2358,0,3.183
KSJT20240117-2,KSJT20240117_234032_V06,4,2.505,1.200,2357,0,0.545
KSJT20240117-2,KSJT20240117_234032_V06,6,3.516,1.200,1181,0,0.468
KSJT20240117-3,KSJT20240118_021611_V06,0,0.483,1.200,3444,0,95.759
KSJT20240117-3,KSJT20240118_021611_V06,2,1.494,1.200,3448,0,0.484
KSJT20240117-3,KSJT20240118_021611_V06,4,2.505,1.200,3454,0,0.510
KSJT20240117-3,KSJT20240118_021611_V06,6,3.516,1.200,1723,0,0.488
KSJT20240117-3,KSJT20240118_021611_V06,7,4.482,1.200,1722,0,0.486
KSJT20240118-3,KSJT20240119_002601_V06,0,0.483,1.200,4113,10,50315.503
KSJT20240118-3,KSJT20240119_002601_V06,2,1.494,1.200,4115,0,85.843
KSJT20240118-3,KSJT20240119_002601_V06,4,2.505,1.200,2056,0,5.039
KSJT20240118-3,KSJT20240119_002601_V06,5,3.516,1.200,2061,0,6.213
KSJT20240118-3,KSJT20240119_002601_V06,6,4.482,1.200,2061,0,17.859
KSJT20240118-4,KSJT20240119_005447_V06,0,0.483,1.200,44980,5,8387.817
KSJT20240118-4,KSJT20240119_005447_V06,2,1.494,1.200,45005,0,80.943
KSJT20240118-4,KSJT20240119_005447_V06,4,2.505,1.200,22518,0,28.253
KSJT20240118-4,KSJT20240119_005447_V06,5,3.516,1.200,22546,0,16.772
KSJT20240121-7,KSJT20240122_004454_V06,0,0.483,1.200,5779,1,15113.986
KSJT20240121-7,KSJT20240122_004454_V06,2,0.879,1.200,5786,0,1191.990
KSJT20240121-7,KSJT20240122_004454_V06,4,1.318,1.200,5783,0,17.375
KSJT20240121-7,KSJT20240122_004454_V06,6,1.802,1.200,2858,0,1.237
KSJT20240121-7,KSJT20240122_004454_V06,7,2.417,1.200,2862,0,1.253
KSJT20240121-7,KSJT20240122_004454_V06,8,3.120,1.200,2863,0,0.836
KSJT20240121-7,KSJT20240122_004454_V06,9,3.999,1.200,2864,0,0.894
KSJT20240121-7,KSJT20240122_004454_V06,10,5.098,1.200,2867,0,0.728
KSJT20240121-7,KSJT20240122_005136_V06,0,0.483,1.200,11376,0,15372.107
KSJT20240121-7,KSJT20240122_005136_V06,2,0.879,1.200,11373,0,2458.856
KSJT20240121-7,KSJT20240122_005136_V06,4,1.318,1.200,11377,0,45.840
KSJT20240121-7,KSJT20240122_005136_V06,6,1.802,1.200,5689,0,5.782
KSJT20240121-7,KSJT20240122_005136_V06,7,2.417,1.200,5692,0,2.009
KSJT20240121-7,KSJT20240122_005136_V06,8,3.120,1.200,5696,0,1.803
KSJT20240121-7,KSJT20240122_005136_V06,9,3.999,1.200,5697,0,1.716
KSJT20240121-7,KSJT20240122_005136_V06,10,5.098,1.200,5709,0,2.136
KSJT20240121-8,KSJT20240122_004454_V06,0,0.483,1.200,2468,0,43.117
KSJT20240121-8,KSJT20240122_004454_V06,2,0.879,1.200,2470,0,8.346
KSJT20240121-8,KSJT20240122_004454_V06,4,1.318,1.200,2471,0,0.319
KSJT20240121-8,KSJT20240122_004454_V06,6,1.802,1.200,1237,0,0.312
KSJT20240121-8,KSJT20240122_004454_V06,7,2.417,1.200,1236,0,0.313
KSJT20240121-8,KSJT20240122_004454_V06,8,3.120,1.200,1243,0,0.315
KSJT20240121-8,KSJT20240122_004454_V06,9,3.999,1.200,1242,0,0.514
KSJT20240121-8,KSJT20240122_004454_V06,10,5.098,1.200,1239,0,0.316
KSJT20240121-8,KSJT20240122_005136_V06,0,0.483,1.200,7722,0,450.826
KSJT20240121-8,KSJT20240122_005136_V06,2,0.879,1.200,7727,0,68.025
KSJT20240121-8,KSJT20240122_005136_V06,4,1.318,1.200,7727,0,7.202
KSJT20240121-8,KSJT20240122_005136_V06,6,1.802,1.200,3863,0,0.978
KSJT20240121-8,KSJT20240122_005136_V06,7,2.417,1.200,3863,0,0.978
KSJT20240121-8,KSJT20240122_005136_V06,8,3.120,1.200,3863,0,0.980
KSJT20240121-8,KSJT20240122_005136_V06,9,3.999,1.200,3869,0,0.984
KSJT20240121-8,KSJT20240122_005136_V06,10,5.098,1.200,3875,0,95.470
KSJT20240121-8,KSJT20240122_005818_V06,0,0.483,1.200,9826,0,629.712
KSJT20240121-8,KSJT20240122_005818_V06,2,0.879,1.200,9832,0,83.975
KSJT20240121-8,KSJT20240122_005818_V06,4,1.318,1.200,9834,0,3.207
KSJT20240121-8,KSJT20240122_005818_V06,6,1.802,1.200,4920,0,1.503
KSJT20240121-8,KSJT20240122_005818_V06,7,2.417,1.200,4928,0,1.507
KSJT20240121-8,KSJT20240122_005818_V06,8,3.120,1.200,4931,0,1.510
KSJT20240121-8,KSJT20240122_005818_V06,9,3.999,1.200,4934,0,41.545
KSJT20240121-6,KSJT20240122_002422_V06,0,0.483,1.200,7332,2,6560.557
KSJT20240121-6,KSJT20240122_002422_V06,2,0.879,1.200,7330,0,1101.848
KSJT20240121-6,KSJT20240122_002422_V06,4,1.318,1.200,7329,0,17.122
KSJT20240121-6,KSJT20240122_002422_V06,6,1.802,1.200,3681,0,2.565
KSJT20240121-6,KSJT20240122_002422_V06,7,2.417,1.200,3680,0,1.161
KSJT20240121-6,KSJT20240122_002422_V06,8,3.120,1.200,3683,0,9.598
KSJT20240121-6,KSJT20240122_002422_V06,9,3.999,1.200,3683,0,189.939
KSJT20240121-6,KSJT20240122_002422_V06,10,5.098,1.200,3693,0,337.584
KSJT20240122-1,KSJT20240123_021929_V06,0,0.483,1.200,2611,16,97080.879
KSJT20240122-1,KSJT20240123_021929_V06,2,0.879,1.200,2610,0,1448.213
KSJT20240122-1,KSJT20240123_021929_V06,4,1.318,1.200,2607,0,675.131
KSJT20240122-1,KSJT20240123_021929_V06,6,1.802,1.200,1310,0,54.647
KSJT20240122-1,KSJT20240123_021929_V06,7,2.417,1.200,1309,0,12.573
KSJT20240122-1,KSJT20240123_021929_V06,8,3.120,1.200,1308,0,5.893
KSJT20240122-1,KSJT20240123_021929_V06,9,3.999,1.200,1311,0,30.103
KSJT20240123-3,KSJT20240124_020412_V06,0,0.483,1.200,384,0,4547.684
KSJT20240123-3,KSJT20240124_020412_V06,2,0.879,1.200,384,0,145.029
KSJT20240123-3,KSJT20240124_020412_V06,4,1.318,1.200,385,0,0.203
KSJT20240123-3,KSJT20240124_020412_V06,6,1.802,1.200,190,0,0.066
KSJT20240123-3,KSJT20240124_020412_V06,7,2.417,1.200,191,0,0.066
KSJT20240123-3,KSJT20240124_020412_V06,8,3.120,1.200,193,0,0.067
KSJT20240123-3,KSJT20240124_020412_V06,9,3.999,1.200,194,0,0.068
KSJT20240123-4,KSJT20240124_022418_V06,0,0.483,1.200,2894,25,115816.383
KSJT20240123-4,KSJT20240124_022418_V06,2,0.879,1.200,2895,0,2838.280
KSJT20240123-4,KSJT20240124_022418_V06,4,1.318,1.200,2900,0,968.678
KSJT20240123-4,KSJT20240124_022418_V06,6,1.802,1.200,1449,0,33.422
KSJT20240123-4,KSJT20240124_022418_V06,7,2.417,1.200,1451,0,7.099
KSJT20240123-4,KSJT20240124_022418_V06,8,3.120,1.200,1453,0,9.655
KSJT20240123-4,KSJT20240124_022418_V06,9,3.999,1.200,1452,0,518.825
KSJT20240125-1,KSJT20240125_230853_V06,0,0.483,1.200,9611,2,16915.884
KSJT20240125-1,KSJT20240125_230853_V06,2,0.879,1.200,9614,1,3103.229
KSJT20240125-1,KSJT20240125_230853_V06,4,1.318,1.200,9616,0,24.051
KSJT20240125-1,KSJT20240125_230853_V06,6,1.802,1.200,4816,0,5.080
KSJT20240125-1,KSJT20240125_230853_V06,7,2.417,1.200,4819,0,1.135
KSJT20240125-1,KSJT20240125_230853_V06,8,3.120,1.200,4811,0,1.324
KSJT20240125-1,KSJT20240125_230853_V06,9,3.999,1.200,4823,0,1.407
KSJT20240125-1,KSJT20240125_230853_V06,10,5.098,1.200,4836,0,1.428
KSJT20240126-20,KSJT20240127_001839_V06,0,0.483,1.200,3974,0,6640.848
KSJT20240126-20,KSJT20240127_001839_V06,2,0.879,1.200,3978,0,8132.129
KSJT20240126-20,KSJT20240127_001839_V06,4,1.318,1.200,3978,0,7725.763
KSJT20240126-20,KSJT20240127_001839_V06,6,1.802,1.200,1988,0,12366.892
KSJT20240126-20,KSJT20240127_001839_V06,7,2.417,1.200,1986,0,15838.638
KSJT20240126-20,KSJT20240127_001839_V06,8,3.120,1.200,1986,1,10655.929
KSJT20240126-20,KSJT20240127_001839_V06,9,3.999,1.200,1990,1,10450.229
KSJT20240126-20,KSJT20240127_001839_V06,10,5.098,1.200,1994,1,16103.458
KSJT20240126-20,KSJT20240127_001839_V06,11,6.416,1.200,2000,1,11111.641
KSJT20240126-20,KSJT20240127_001839_V06,12,7.998,1.200,2010,0,351.077
KSJT20240126-20,KSJT20240127_002211_V06,0,0.483,1.200,7679,0,22245.889
KSJT20240126-20,KSJT20240127_002211_V06,2,0.879,1.200,7682,1,31134.417
KSJT20240126-20,KSJT20240127_002211_V06,4,1.318,1.200,7686,9,49300.376
KSJT20240126-20,KSJT20240127_002211_V06,6,1.802,1.200,3842,14,54507.337
KSJT20240126-20,KSJT20240127_002211_V06,7,2.417,1.200,3845,12,48894.013
KSJT20240126-20,KSJT20240127_002211_V06,8,3.120,1.200,3847,6,32488.441
KSJT20240126-20,KSJT20240127_002211_V06,9,3.999,1.200,3851,0,23498.295
KSJT20240126-20,KSJT20240127_002211_V06,10,5.098,1.200,3856,0,7916.473
KSJT20240126-20,KSJT20240127_002211_V06,11,6.416,1.200,3870,0,1605.970
KSJT20240126-20,KSJT20240127_002211_V06,12,7.998,1.200,3885,0,74.074
KSJT20240126-20,KSJT20240127_002543_V06,0,0.483,1.200,13463,22,65080.220
KSJT20240126-20,KSJT20240127_002543_V06,2,0.879,1.200,13466,27,76995.339
KSJT20240126-20,KSJT20240127_002543_V06,4,1.318,1.200,13464,29,96377.012
KSJT20240126-20,KSJT20240127_002543_V06,6,1.802,1.200,6735,15,95593.962
KSJT20240126-20,KSJT20240127_002543_V06,7,2.417,1.200,6732,4,69406.371
KSJT20240126-20,KSJT20240127_002543_V06,8,3.120,1.200,6738,0,37749.375
KSJT20240126-20,KSJT20240127_002543_V06,9,3.999,1.200,6743,0,16936.514
KSJT20240126-20,KSJT20240127_002543_V06,10,5.098,1.200,6758,0,8774.682
KSJT20240126-20,KSJT20240127_002543_V06,11,6.416,1.200,6771,0,2800.862
KSJT20240126-20,KSJT20240127_002543_V06,12,7.998,1.200,6810,0,8.709
KSJT20240126-5,KSJT20240126_225247_V06,0,0.483,1.200,8920,25,252179.629
KSJT20240126-5,KSJT20240126_225247_V06,2,0.879,1.200,8927,5,144705.587
KSJT20240126-5,KSJT20240126_225247_V06,4,1.318,1.200,8930,3,116363.291
KSJT20240126-5,KSJT20240126_225247_V06,6,1.802,1.200,4470,2,72301.564
KSJT20240126-5,KSJT20240126_225247_V06,7,2.417,1.200,4468,3,62341.313
KSJT20240126-5,KSJT20240126_225247_V06,8,3.120,1.200,4467,1,52344.820
KSJT20240126-5,KSJT20240126_225247_V06,9,3.999,1.200,4474,0,25247.032
KSJT20240126-5,KSJT20240126_225637_V06,0,0.483,1.200,12445,36,352377.413
KSJT20240126-5,KSJT20240126_225637_V06,2,0.879,1.200,12453,9,238346.739
KSJT20240126-5,KSJT20240126_225637_V06,4,1.318,1.200,12459,13,186057.235
KSJT20240126-5,KSJT20240126_225637_V06,6,1.802,1.200,6225,3,122779.330
KSJT20240126-5,KSJT20240126_225637_V06,7,2.417,1.200,6232,0,121445.421
KSJT20240126-5,KSJT20240126_225637_V06,8,3.120,1.200,6238,0,90915.770
KSJT20240126-5,KSJT20240126_225637_V06,9,3.999,1.200,6243,0,50341.543
KSJT20240126-5,KSJT20240126_230027_V06,0,0.483,1.200,16892,30,406787.581
KSJT20240126-5,KSJT20240126_230027_V06,2,0.879,1.200,16891,15,314067.929
KSJT20240126-5,KSJT20240126_230027_V06,4,1.318,1.200,16899,3,244717.705
KSJT20240126-5,KSJT20240126_230027_V06,6,1.802,1.200,8450,1,154874.362
KSJT20240126-5,KSJT20240126_230027_V06,7,2.417,1.200,8451,0,162991.061
KSJT20240126-5,KSJT20240126_230027_V06,8,3.120,1.200,8460,0,103294.065
