track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KEWX20240101-4,KEWX20240102_010027_V06,0,0.483,1.200,14178,0,67895.911
KEWX20240101-4,KEWX20240102_010027_V06,2,0.879,1.200,14184,0,7413.300
KEWX20240101-4,KEWX20240102_010027_V06,4,1.318,1.200,14182,0,242.193
KEWX20240101-4,KEWX20240102_010027_V06,6,1.802,1.200,7087,0,7.585
KEWX20240101-4,KEWX20240102_010027_V06,7,2.417,1.200,7092,0,6.211
KEWX20240101-4,KEWX20240102_010027_V06,8,3.120,1.200,7101,0,27.976
KEWX20240101-4,KEWX20240102_010027_V06,9,3.999,1.200,7103,0,1.799
KEWX20240101-4,KEWX20240102_010027_V06,10,5.098,1.200,7118,0,2.243
KEWX20240101-4,KEWX20240102_010027_V06,11,6.416,1.200,7139,0,1.669
KEWX20240101-4,KEWX20240102_010728_V06,0,0.483,1.200,22099,0,71865.716
KEWX20240101-4,KEWX20240102_010728_V06,2,0.879,1.200,22104,0,8242.956
KEWX20240101-4,KEWX20240102_010728_V06,4,1.318,1.200,22107,0,267.089
KEWX20240101-4,KEWX20240102_010728_V06,6,1.802,1.200,11062,0,17.942
KEWX20240101-4,KEWX20240102_010728_V06,7,2.417,1.200,11065,0,12.351
KEWX20240101-4,KEWX20240102_010728_V06,8,3.120,1.200,11074,0,18.165
KEWX20240101-4,KEWX20240102_010728_V06,9,3.999,1.200,11090,0,2.604
KEWX20240101-4,KEWX20240102_010728_V06,10,5.098,1.200,11112,0,2.887
KEWX20240101-4,KEWX20240102_011430_V06,0,0.483,1.200,25331,0,75969.575
KEWX20240101-4,KEWX20240102_011430_V06,2,0.879,1.200,25334,0,8803.286
KEWX20240101-4,KEWX20240102_011430_V06,4,1.318,1.200,25336,0,318.379
KEWX20240101-4,KEWX20240102_011430_V06,6,1.802,1.200,12678,0,17.223
KEWX20240101-4,KEWX20240102_011430_V06,7,2.417,1.200,12684,0,11.110
KEWX20240101-4,KEWX20240102_011430_V06,8,3.120,1.200,12699,0,4.882
KEWX20240101-4,KEWX20240102_011430_V06,9,3.999,1.200,12710,0,16.323
KEWX20240101-4,KEWX20240102_011430_V06,10,5.098,1.200,12729,0,4.708
KEWX20240101-4,KEWX20240102_012130_V06,0,0.483,1.200,25966,0,67358.073
KEWX20240101-4,KEWX20240102_012130_V06,2,0.879,1.200,25971,0,8065.000
KEWX20240101-4,KEWX20240102_012130_V06,4,1.318,1.200,25976,0,307.808
KEWX20240101-4,KEWX20240102_012130_V06,6,1.802,1.200,12993,0,16.344
KEWX20240101-4,KEWX20240102_012130_V06,7,2.417,1.200,13000,0,11.186
KEWX20240101-4,KEWX20240102_012130_V06,8,3.120,1.200,13004,0,4.293
KEWX20240101-4,KEWX20240102_012130_V06,9,3.999,1.200,13013,0,50.107
KEWX20240101-4,KEWX20240102_012130_V06,10,5.098,1.200,13047,0,4.580
KEWX20240101-4,KEWX20240102_012835_V06,0,0.483,1.200,26093,0,54957.388
KEWX20240101-4,KEWX20240102_012835_V06,2,0.879,1.200,26100,0,9248.166
KEWX20240101-4,KEWX20240102_012835_V06,4,1.318,1.200,26104,0,261.940
KEWX20240101-4,KEWX20240102_012835_V06,6,1.802,1.200,13060,0,14.576
KEWX20240101-4,KEWX20240102_012835_V06,7,2.417,1.200,13066,0,9.567
KEWX20240101-4,KEWX20240102_012835_V06,8,3.120,1.200,13072,0,4.438
KEWX20240101-4,KEWX20240102_012835_V06,9,3.999,1.200,13080,0,30.590
KEWX20240101-4,KEWX20240102_012835_V06,10,5.098,1.200,13113,0,4.807
KEWX20240101-4,KEWX20240102_013537_V06,0,0.483,1.200,26517,0,45145.193
KEWX20240101-4,KEWX20240102_013537_V06,2,0.879,1.200,26521,0,7239.687
KEWX20240101-4,KEWX20240102_013537_V06,4,1.318,1.200,26522,0,271.855
KEWX20240101-4,KEWX20240102_013537_V06,6,1.802,1.200,13270,0,16.083
KEWX20240101-4,KEWX20240102_013537_V06,7,2.417,1.200,13277,0,8.731
KEWX20240101-4,KEWX20240102_013537_V06,8,3.120,1.200,13283,0,5.223
KEWX20240101-4,KEWX20240102_013537_V06,9,3.999,1.200,13298,0,5.504
KEWX20240101-4,KEWX20240102_013537_V06,10,5.098,1.200,13317,0,3.798
KEWX20240101-4,KEWX20240102_014239_V06,0,0.483,1.200,27943,0,35962.909
KEWX20240101-4,KEWX20240102_014239_V06,2,0.879,1.200,27950,0,4082.305
KEWX20240101-4,KEWX20240102_014239_V06,4,1.318,1.200,27954,0,226.952
KEWX20240101-4,KEWX20240102_014239_V06,6,1.802,1.200,13982,0,23.028
KEWX20240101-4,KEWX20240102_014239_V06,7,2.417,1.200,13991,0,8.803
KEWX20240101-4,KEWX20240102_014239_V06,8,3.120,1.200,14004,0,4.677
KEWX20240101-4,KEWX20240102_014239_V06,9,3.999,1.200,14020,0,4.338
KEWX20240101-4,KEWX20240102_014239_V06,10,5.098,1.200,14033,0,4.342
KEWX20240101-4,KEWX20240102_014940_V06,0,0.483,1.200,30318,0,24875.675
KEWX20240101-4,KEWX20240102_014940_V06,2,0.879,1.200,30325,0,4051.785
KEWX20240101-4,KEWX20240102_014940_V06,4,1.318,1.200,30333,0,182.546
KEWX20240101-4,KEWX20240102_014940_V06,6,1.802,1.200,15173,0,12.738
KEWX20240101-4,KEWX20240102_014940_V06,7,2.417,1.200,15180,0,20.641
KEWX20240101-4,KEWX20240102_014940_V06,8,3.120,1.200,15189,0,5.884
KEWX20240101-4,KEWX20240102_014940_V06,9,3.999,1.200,15205,0,4.700
KEWX20240101-4,KEWX20240102_014940_V06,10,5.098,1.200,15237,0,4.801
KEWX20240101-8,KEWX20240102_013537_V06,0,0.483,1.200,10514,0,7233.975
KEWX20240101-8,KEWX20240102_013537_V06,2,0.879,1.200,10520,0,90.723
KEWX20240101-8,KEWX20240102_013537_V06,4,1.318,1.200,10527,0,29.903
KEWX20240101-8,KEWX20240102_014239_V06,0,0.483,1.200,14386,0,9950.132
KEWX20240101-8,KEWX20240102_014239_V06,2,0.879,1.200,14397,0,170.134
KEWX20240101-8,KEWX20240102_014239_V06,4,1.318,1.200,14404,0,56.436
KEWX20240101-8,KEWX20240102_014940_V06,0,0.483,1.200,13333,0,8243.787
KEWX20240101-8,KEWX20240102_014940_V06,2,0.879,1.200,13336,0,296.483
KEWX20240101-8,KEWX20240102_014940_V06,4,1.318,1.200,13340,0,13.045
KEWX20240101-3,KEWX20240101_222045_V06,0,0.483,1.200,59,0,30.010
KEWX20240101-3,KEWX20240101_222045_V06,2,0.879,1.200,59,0,3.285
KEWX20240101-3,KEWX20240101_222045_V06,4,1.318,1.200,60,0,0.010
KEWX20240101-3,KEWX20240101_222045_V06,6,1.802,1.200,35,0,0.012
KEWX20240101-3,KEWX20240101_222045_V06,7,2.417,1.200,36,0,0.013
KEWX20240101-3,KEWX20240101_222045_V06,8,3.120,1.200,35,0,0.012
KEWX20240101-3,KEWX20240101_222045_V06,9,3.999,1.200,36,0,0.013
KEWX20240101-5,KEWX20240102_002540_V06,0,0.483,1.200,13746,0,13800.876
KEWX20240101-5,KEWX20240102_002540_V06,2,0.879,1.200,13746,0,1718.494
KEWX20240101-5,KEWX20240102_002540_V06,4,1.318,1.200,13747,0,92.830
KEWX20240101-5,KEWX20240102_002540_V06,6,1.802,1.200,6874,0,4.741
KEWX20240101-5,KEWX20240102_002540_V06,7,2.417,1.200,6880,0,3.111
KEWX20240101-5,KEWX20240102_002540_V06,8,3.120,1.200,6879,0,2.307
KEWX20240101-5,KEWX20240102_002540_V06,9,3.999,1.200,6897,0,1.765
KEWX20240101-5,KEWX20240102_002540_V06,10,5.098,1.200,6900,0,1.743
KEWX20240103-2,KEWX20240104_010902_V06,0,0.483,1.200,8242,0,3479.751
KEWX20240103-2,KEWX20240104_010902_V06,2,0.879,1.200,8241,0,422.091
KEWX20240103-2,KEWX20240104_010902_V06,4,1.318,1.200,8242,0,24.614
KEWX20240103-2,KEWX20240104_010902_V06,6,1.802,1.200,4125,0,1.488
KEWX20240103-2,KEWX20240104_010902_V06,7,2.417,1.200,4130,0,1.610
KEWX20240103-2,KEWX20240104_010902_V06,8,3.120,1.200,4130,0,1.132
KEWX20240103-2,KEWX20240104_010902_V06,9,3.999,1.200,4131,0,1.083
KEWX20240103-2,KEWX20240104_010902_V06,10,5.098,1.200,4135,0,0.741
KEWX20240103-2,KEWX20240104_010902_V06,11,6.416,1.200,4150,0,0.879
KEWX20240103-2,KEWX20240104_011545_V06,0,0.483,1.200,15388,0,3151.947
KEWX20240103-2,KEWX20240104_011545_V06,2,0.879,1.200,15386,0,626.810
KEWX20240103-2,KEWX20240104_011545_V06,4,1.318,1.200,15386,0,84.457
KEWX20240103-2,KEWX20240104_011545_V06,6,1.802,1.200,7690,0,2.974
KEWX20240103-2,KEWX20240104_011545_V06,7,2.417,1.200,7694,0,2.297
KEWX20240103-2,KEWX20240104_011545_V06,8,3.120,1.200,7697,0,1.838
KEWX20240103-2,KEWX20240104_011545_V06,9,3.999,1.200,7706,0,1.690
KEWX20240103-2,KEWX20240104_011545_V06,10,5.098,1.200,7715,0,1.346
KEWX20240103-2,KEWX20240104_011545_V06,11,6.416,1.200,7739,0,1.640
KEWX20240103-1,KEWX20240104_010221_V06,0,0.483,1.200,15601,0,4636.658
KEWX20240103-1,KEWX20240104_010221_V06,2,0.879,1.200,15605,0,758.614
KEWX20240103-1,KEWX20240104_010221_V06,4,1.318,1.200,15607,0,56.464
KEWX20240103-1,KEWX20240104_010221_V06,6,1.802,1.200,7793,0,2.773
KEWX20240103-1,KEWX20240104_010221_V06,7,2.417,1.200,7798,0,3.812
KEWX20240103-1,KEWX20240104_010221_V06,8,3.120,1.200,7803,0,2.259
KEWX20240103-1,KEWX20240104_010221_V06,9,3.999,1.200,7820,0,1.830
KEWX20240103-1,KEWX20240104_010221_V06,10,5.098,1.200,7830,0,2.648
KEWX20240103-1,KEWX20240104_010221_V06,11,6.416,1.200,7839,0,1.432
KEWX20240104-3,KEWX20240104_223138_V06,0,0.483,1.200,22799,0,3189.321
KEWX20240104-3,KEWX20240104_223138_V06,2,0.879,1.200,22805,0,1374.384
KEWX20240104-3,KEWX20240104_223138_V06,4,1.318,1.200,22807,0,383.413
KEWX20240104-3,KEWX20240104_223138_V06,6,1.802,1.200,11395,0,199.474
KEWX20240104-3,KEWX20240104_223138_V06,7,2.417,1.200,11408,0,75.247
KEWX20240104-3,KEWX20240104_223138_V06,8,3.120,1.200,11422,0,16.579
KEWX20240104-3,KEWX20240104_223138_V06,9,3.999,1.200,11424,0,4.655
KEWX20240104-3,KEWX20240104_223828_V06,0,0.483,1.200,30244,0,3281.757
KEWX20240104-3,KEWX20240104_223828_V06,2,0.879,1.200,30246,0,1881.582
KEWX20240104-3,KEWX20240104_223828_V06,4,1.318,1.200,30258,0,1215.768
KEWX20240104-3,KEWX20240104_223828_V06,6,1.802,1.200,15117,0,801.914
KEWX20240104-3,KEWX20240104_223828_V06,7,2.417,1.200,15123,0,402.995
KEWX20240104-3,KEWX20240104_223828_V06,8,3.120,1.200,15130,0,124.972
KEWX20240104-3,KEWX20240104_223828_V06,9,3.999,1.200,15152,0,22.599
KEWX20240104-3,KEWX20240104_224530_V06,0,0.483,1.200,24652,0,3063.576
KEWX20240104-3,KEWX20240104_224530_V06,2,0.879,1.200,24662,0,1496.737
KEWX20240104-3,KEWX20240104_224530_V06,4,1.318,1.200,24668,0,826.395
KEWX20240104-3,KEWX20240104_224530_V06,6,1.802,1.200,12335,0,293.297
KEWX20240104-3,KEWX20240104_224530_V06,7,2.417,1.200,12336,0,69.792
KEWX20240104-3,KEWX20240104_224530_V06,8,3.120,1.200,12348,0,17.678
KEWX20240104-9,KEWX20240104_234158_V06,0,0.483,1.200,14290,0,23213.845
KEWX20240104-9,KEWX20240104_234158_V06,2,0.879,1.200,14292,0,15963.109
KEWX20240104-9,KEWX20240104_234158_V06,4,1.318,1.200,14295,0,7240.982
KEWX20240104-9,KEWX20240104_234158_V06,6,1.802,1.200,7143,0,2239.840
KEWX20240104-9,KEWX20240104_234158_V06,7,2.417,1.200,7154,0,274.407
KEWX20240104-9,KEWX20240104_234158_V06,8,3.120,1.200,7156,0,8.653
KEWX20240104-9,KEWX20240104_234158_V06,9,3.999,1.200,7166,0,3.003
KEWX20240104-13,KEWX20240105_002300_V06,0,0.483,1.200,12293,0,3442.606
KEWX20240104-13,KEWX20240105_002300_V06,2,0.879,1.200,12294,0,158.582
KEWX20240104-13,KEWX20240105_002300_V06,4,1.318,1.200,12290,0,46.743
KEWX20240105-4,KEWX20240106_003815_V06,0,0.483,1.200,1322,0,2192.336
KEWX20240105-4,KEWX20240106_003815_V06,2,0.879,1.200,1322,0,1223.171
KEWX20240105-4,KEWX20240106_003815_V06,4,1.318,1.200,1322,0,251.014
KEWX20240105-4,KEWX20240106_003815_V06,6,1.802,1.200,663,0,25.769
KEWX20240105-4,KEWX20240106_003815_V06,7,2.417,1.200,662,0,1.332
KEWX20240105-4,KEWX20240106_003815_V06,8,3.120,1.200,664,0,0.358
KEWX20240105-4,KEWX20240106_003815_V06,9,3.999,1.200,665,0,0.362
KEWX20240105-4,KEWX20240106_003815_V06,10,5.098,1.200,667,0,0.566
KEWX20240105-4,KEWX20240106_003815_V06,11,6.416,1.200,666,0,0.500
KEWX20240105-4,KEWX20240106_004501_V06,0,0.483,1.200,4832,0,3684.853
KEWX20240105-4,KEWX20240106_004501_V06,2,0.879,1.200,4830,0,2278.967
KEWX20240105-4,KEWX20240106_004501_V06,4,1.318,1.200,4830,0,1081.762
KEWX20240105-4,KEWX20240106_004501_V06,6,1.802,1.200,2414,0,192.433
KEWX20240105-4,KEWX20240106_004501_V06,7,2.417,1.200,2412,0,27.681
KEWX20240105-4,KEWX20240106_004501_V06,8,3.120,1.200,2413,0,3.269
KEWX20240105-4,KEWX20240106_004501_V06,9,3.999,1.200,2419,0,1.626
KEWX20240105-4,KEWX20240106_004501_V06,10,5.098,1.200,2423,0,2.317
KEWX20240105-4,KEWX20240106_004501_V06,11,6.416,1.200,2430,0,1.136
KEWX20240105-4,KEWX20240106_005143_V06,0,0.483,1.200,2319,0,4231.539
KEWX20240105-4,KEWX20240106_005143_V06,2,0.879,1.200,2319,0,2899.155
KEWX20240105-4,KEWX20240106_005143_V06,4,1.318,1.200,2318,0,1070.851
KEWX20240105-4,KEWX20240106_005143_V06,6,1.802,1.200,1160,0,115.797
KEWX20240105-4,KEWX20240106_005143_V06,7,2.417,1.200,1158,0,13.364
KEWX20240105-4,KEWX20240106_005143_V06,8,3.120,1.200,1158,0,2.137
KEWX20240105-4,KEWX20240106_005143_V06,9,3.999,1.200,1160,0,0.561
KEWX20240105-4,KEWX20240106_005143_V06,10,5.098,1.200,1157,0,0.425
KEWX20240105-4,KEWX20240106_005143_V06,11,6.416,1.200,1167,0,0.764
KEWX20240105-1,KEWX20240105_222057_V06,0,0.483,1.200,50,0,513.841
KEWX20240105-1,KEWX20240105_222057_V06,2,0.879,1.200,50,0,2.975
KEWX20240105-1,KEWX20240105_222057_V06,4,1.318,1.200,49,0,0.011
KEWX20240105-1,KEWX20240105_222057_V06,6,1.802,1.200,24,0,0.011
KEWX20240105-1,KEWX20240105_222057_V06,7,2.417,1.200,26,0,0.012
KEWX20240105-1,KEWX20240105_222057_V06,8,3.120,1.200,27,0,0.012
KEWX20240105-2,KEWX20240106_003815_V06,0,0.483,1.200,804,0,987.412
KEWX20240105-2,KEWX20240106_003815_V06,2,0.879,1.200,803,0,455.609
KEWX20240105-2,KEWX20240106_003815_V06,4,1.318,1.200,803,0,20.987
KEWX20240105-2,KEWX20240106_003815_V06,6,1.802,1.200,402,0,0.117
KEWX20240105-2,KEWX20240106_003815_V06,7,2.417,1.200,404,0,0.118
KEWX20240105-2,KEWX20240106_003815_V06,8,3.120,1.200,402,0,0.117
KEWX20240105-2,KEWX20240106_003815_V06,9,3.999,1.200,401,0,0.117
KEWX20240105-5,KEWX20240106_003815_V06,0,0.483,1.200,5416,0,2455.188
KEWX20240105-5,KEWX20240106_003815_V06,2,0.879,1.200,5417,0,593.301
KEWX20240105-5,KEWX20240106_003815_V06,4,1.318,1.200,5420,0,73.027
KEWX20240105-5,KEWX20240106_003815_V06,6,1.802,1.200,2711,0,3.629
KEWX20240105-5,KEWX20240106_003815_V06,7,2.417,1.200,2712,0,1.590
KEWX20240105-5,KEWX20240106_003815_V06,8,3.120,1.200,2717,0,0.720
KEWX20240105-5,KEWX20240106_003815_V06,9,3.999,1.200,2722,0,0.723
KEWX20240105-5,KEWX20240106_003815_V06,10,5.098,1.200,2724,0,1.403
KEWX20240105-7,KEWX20240106_010527_V06,0,0.483,1.200,907,0,1519.487
KEWX20240105-7,KEWX20240106_010527_V06,2,0.879,1.200,907,0,521.562
KEWX20240105-7,KEWX20240106_010527_V06,4,1.318,1.200,909,0,4.071
KEWX20240105-7,KEWX20240106_010527_V06,6,1.802,1.200,450,0,0.186
KEWX20240105-7,KEWX20240106_010527_V06,7,2.417,1.200,449,0,0.186
KEWX20240105-7,KEWX20240106_010527_V06,8,3.120,1.200,449,0,0.186
KEWX20240105-7,KEWX20240106_010527_V06,9,3.999,1.200,451,0,0.187
KEWX20240105-8,KEWX20240106_013257_V06,0,0.483,1.200,1369,0,2161.232
KEWX20240105-8,KEWX20240106_013257_V06,2,0.879,1.200,1376,0,759.962
KEWX20240105-8,KEWX20240106_013257_V06,4,1.318,1.200,1375,0,22.777
KEWX20240105-8,KEWX20240106_013257_V06,6,1.802,1.200,699,0,0.292
KEWX20240105-8,KEWX20240106_013257_V06,7,2.417,1.200,699,0,0.292
KEWX20240105-8,KEWX20240106_013257_V06,8,3.120,1.200,699,0,0.293
KEWX20240105-8,KEWX20240106_013257_V06,9,3.999,1.200,700,0,0.294
KEWX20240106-3,KEWX20240107_002539_V06,0,0.483,1.200,1289,0,2730.575
KEWX20240106-3,KEWX20240107_002539_V06,2,0.879,1.200,1289,0,606.958
KEWX20240106-3,KEWX20240107_002539_V06,4,1.318,1.200,1290,0,44.269
KEWX20240106-3,KEWX20240107_002539_V06,6,1.802,1.200,644,0,14.517
KEWX20240106-3,KEWX20240107_002539_V06,7,2.417,1.200,645,0,11.001
KEWX20240106-3,KEWX20240107_002539_V06,8,3.120,1.200,644,0,9.337
KEWX20240106-3,KEWX20240107_002539_V06,9,3.999,1.200,645,0,2.452
KEWX20240106-3,KEWX20240107_002539_V06,10,5.098,1.200,646,0,0.194
KEWX20240106-3,KEWX20240107_002539_V06,11,6.416,1.200,650,0,0.275
KEWX20240106-3,KEWX20240107_003241_V06,0,0.483,1.200,6796,0,4269.770
KEWX20240106-3,KEWX20240107_003241_V06,2,0.879,1.200,6799,0,1702.354
KEWX20240106-3,KEWX20240107_003241_V06,4,1.318,1.200,6798,0,329.164
KEWX20240106-3,KEWX20240107_003241_V06,6,1.802,1.200,3391,0,108.704
KEWX20240106-3,KEWX20240107_003241_V06,7,2.417,1.200,3393,0,72.375
KEWX20240106-3,KEWX20240107_003241_V06,8,3.120,1.200,3396,0,44.984
KEWX20240106-3,KEWX20240107_003241_V06,9,3.999,1.200,3397,0,17.924
KEWX20240106-3,KEWX20240107_003241_V06,10,5.098,1.200,3402,0,5.052
KEWX20240106-3,KEWX20240107_003241_V06,11,6.416,1.200,3414,0,1.736
KEWX20240106-3,KEWX20240107_003936_V06,0,0.483,1.200,11764,0,4252.327
KEWX20240106-3,KEWX20240107_003936_V06,2,0.879,1.200,11768,0,1849.703
KEWX20240106-3,KEWX20240107_003936_V06,4,1.318,1.200,11771,0,543.358
KEWX20240106-3,KEWX20240107_003936_V06,6,1.802,1.200,5886,0,176.999
KEWX20240106-3,KEWX20240107_003936_V06,7,2.417,1.200,5887,0,119.622
KEWX20240106-3,KEWX20240107_003936_V06,8,3.120,1.200,5893,0,69.318
KEWX20240106-3,KEWX20240107_003936_V06,9,3.999,1.200,5896,0,32.548
KEWX20240106-3,KEWX20240107_003936_V06,10,5.098,1.200,5906,0,10.429
KEWX20240106-3,KEWX20240107_003936_V06,11,6.416,1.200,5924,0,4.601
KEWX20240106-4,KEWX20240107_002539_V06,0,0.483,1.200,339,0,14.491
KEWX20240106-4,KEWX20240107_002539_V06,2,0.879,1.200,339,0,1.164
KEWX20240106-4,KEWX20240107_002539_V06,4,1.318,1.200,342,0,0.077
KEWX20240106-4,KEWX20240107_002539_V06,6,1.802,1.200,168,0,0.076
KEWX20240106-4,KEWX20240107_002539_V06,7,2.417,1.200,170,0,0.077
KEWX20240106-4,KEWX20240107_002539_V06,8,3.120,1.200,172,0,0.078
KEWX20240107-2,KEWX20240108_003252_V06,0,0.483,1.200,4821,0,6578.023
KEWX20240107-2,KEWX20240108_003252_V06,2,0.879,1.200,4822,0,2327.134
KEWX20240107-2,KEWX20240108_003252_V06,4,1.318,1.200,4825,0,499.590
KEWX20240107-2,KEWX20240108_003252_V06,6,1.802,1.200,2412,0,53.954
KEWX20240107-2,KEWX20240108_003252_V06,7,2.417,1.200,2415,0,27.134
KEWX20240107-2,KEWX20240108_003252_V06,8,3.120,1.200,2420,0,24.672
KEWX20240107-2,KEWX20240108_003252_V06,9,3.999,1.200,2419,0,12.054
KEWX20240107-2,KEWX20240108_003252_V06,10,5.098,1.200,2423,0,3.206
KEWX20240107-2,KEWX20240108_003252_V06,11,6.416,1.200,2426,0,1.205
KEWX20240107-2,KEWX20240108_003943_V06,0,0.483,1.200,12335,0,10046.422
KEWX20240107-2,KEWX20240108_003943_V06,2,0.879,1.200,12334,0,4125.486
KEWX20240107-2,KEWX20240108_003943_V06,4,1.318,1.200,12336,0,965.078
KEWX20240107-2,KEWX20240108_003943_V06,6,1.802,1.200,6176,0,222.424
KEWX20240107-2,KEWX20240108_003943_V06,7,2.417,1.200,6179,0,87.696
KEWX20240107-2,KEWX20240108_003943_V06,8,3.120,1.200,6179,0,53.681
KEWX20240107-2,KEWX20240108_003943_V06,9,3.999,1.200,6186,0,34.260
KEWX20240107-2,KEWX20240108_003943_V06,10,5.098,1.200,6199,0,16.514
KEWX20240107-2,KEWX20240108_003943_V06,11,6.416,1.200,6209,0,6.929
KEWX20240107-3,KEWX20240108_004625_V06,0,0.483,1.200,6859,0,7534.762
KEWX20240107-3,KEWX20240108_004625_V06,2,0.879,1.200,6865,0,2558.552
KEWX20240107-3,KEWX20240108_004625_V06,4,1.318,1.200,6868,0,105.801
KEWX20240107-3,KEWX20240108_004625_V06,6,1.802,1.200,3435,0,5.891
KEWX20240107-3,KEWX20240108_004625_V06,7,2.417,1.200,3435,0,2.338
KEWX20240107-3,KEWX20240108_005306_V06,0,0.483,1.200,11621,0,12556.188
KEWX20240107-3,KEWX20240108_005306_V06,2,0.879,1.200,11619,0,4779.822
KEWX20240107-3,KEWX20240108_005306_V06,4,1.318,1.200,11623,0,313.944
KEWX20240107-3,KEWX20240108_005306_V06,6,1.802,1.200,5812,0,6.240
KEWX20240107-3,KEWX20240108_005306_V06,7,2.417,1.200,5819,0,3.791
KEWX20240107-4,KEWX20240108_013358_V06,0,0.483,1.200,14842,0,41832.015
KEWX20240107-4,KEWX20240108_013358_V06,2,0.879,1.200,14839,0,16881.336
KEWX20240107-4,KEWX20240108_013358_V06,4,1.318,1.200,14841,0,5552.513
KEWX20240107-4,KEWX20240108_013358_V06,6,1.802,1.200,7435,0,1183.865
KEWX20240107-4,KEWX20240108_013358_V06,7,2.417,1.200,7439,0,441.096
KEWX20240107-4,KEWX20240108_013358_V06,8,3.120,1.200,7439,0,170.655
KEWX20240107-4,KEWX20240108_013358_V06,9,3.999,1.200,7444,0,36.921
KEWX20240107-4,KEWX20240108_013358_V06,10,5.098,1.200,7458,0,3.262
