track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
1,KGRK20250203_003526_V06,28.609,0.827,245.235,340.610,11.984,-97.668,30.538,5991.927,34089.697,20250202_183526,479175,0
1,KGRK20250203_004225_V06,35.593,0.085,244.884,343.783,23.706,-97.670,30.524,11853.081,35195.101,20250202_184225,479170,0
1,KGRK20250203_005032_V06,43.709,-1.000,244.736,346.614,36.766,-97.671,30.511,18382.830,36148.878,20250202_185032,479174,0
1,KGRK20250203_010428_V06,57.643,0.764,245.496,322.309,33.360,-97.667,30.621,16679.890,29446.454,20250202_190428,479179,0
1,KGRK20250203_011121_V06,64.526,0.289,246.884,317.251,32.949,-97.660,30.644,16474.558,27923.506,20250202_191121,479172,0
1,KGRK20250203_011814_V06,71.409,0.066,242.976,310.630,41.154,-97.680,30.673,20576.780,29003.320,20250202_191814,479180,0
3,KGRK20250203_003526_V06,28.609,0.754,296.871,207.859,10.322,-97.399,31.137,5160.778,46096.945,20250202_183526,479175,0
3,KGRK20250203_004225_V06,35.593,0.511,297.979,206.374,19.046,-97.393,31.144,9522.765,46823.744,20250202_184225,479170,0
3,KGRK20250203_005032_V06,43.709,0.053,300.762,199.353,27.050,-97.379,31.176,13524.968,50324.920,20250202_185032,479174,0
5,KGRK20250203_005032_V06,43.709,0.284,234.973,385.890,16.589,-97.721,30.334,8294.485,53864.895,20250202_185032,479174,0
5,KGRK20250204_003226_V06,24.738,0.759,243.204,342.854,7.969,-97.679,30.528,3984.367,35574.886,20250203_183226,479176,0
5,KGRK20250204_003925_V06,31.721,0.856,242.888,337.708,15.624,-97.680,30.551,7812.230,34218.569,20250203_183925,479174,0
5,KGRK20250204_004605_V06,38.388,0.611,243.581,332.710,18.204,-97.677,30.574,9102.120,32607.701,20250203_184605,479174,0
5,KGRK20250204_005248_V06,45.105,0.593,244.836,328.151,22.955,-97.670,30.594,11477.579,30965.770,20250203_185248,479171,0
5,KGRK20250204_010736_V06,59.905,0.724,244.353,322.629,33.658,-97.673,30.619,16828.872,30036.091,20250203_190736,479176,0
5,KGRK20250204_011434_V06,66.871,0.259,244.548,315.003,38.742,-97.672,30.654,19371.089,28722.754,20250203_191434,479172,0
5,KGRK20250204_012132_V06,73.838,0.391,244.569,309.747,41.252,-97.672,30.677,20626.218,28140.521,20250203_192132,479176,0
3,KGRK20250204_002527_V06,17.755,0.261,298.864,212.205,4.775,-97.389,31.118,2387.402,43901.321,20250203_182527,479171,0
3,KGRK20250204_003226_V06,24.738,0.925,300.258,203.973,12.474,-97.381,31.155,6236.974,48013.767,20250203_183226,479176,0
3,KGRK20250204_003925_V06,31.721,0.918,300.392,196.463,23.580,-97.381,31.189,11790.226,51768.892,20250203_183925,479174,0
3,KGRK20250204_004605_V06,38.388,0.939,304.307,190.303,29.656,-97.360,31.216,14828.116,54890.903,20250203_184605,479174,0
3,KGRK20250204_005248_V06,45.105,0.630,304.771,186.367,37.448,-97.358,31.234,18723.790,56866.370,20250203_185248,479171,0
1,KGRK20250204_001828_V06,10.771,0.331,224.364,202.853,2.542,-97.779,31.159,1271.187,61559.613,20250203_181828,479171,0
1,KGRK20250204_002527_V06,17.755,0.097,224.774,204.019,14.851,-97.777,31.154,7425.443,60974.147,20250203_182527,479171,0
7,KGRK20250204_004605_V06,38.388,0.408,398.750,298.823,23.100,-96.867,30.726,11550.167,49378.415,20250203_184605,479174,0
7,KGRK20250204_005248_V06,45.105,0.361,397.558,299.141,33.955,-96.873,30.725,16977.589,48780.754,20250203_185248,479171,0
9,KGRK20250204_004605_V06,38.388,0.079,241.878,352.183,18.459,-97.685,30.486,9229.679,39055.200,20250203_184605,479174,0
10,KGRK20250204_005248_V06,45.105,0.074,231.120,384.385,17.479,-97.741,30.341,8739.677,54464.153,20250203_185248,479171,0
3,KGRK20250206_001809_V06,8.725,0.130,216.032,337.736,2.969,-97.820,30.551,1484.686,46028.762,20250205_181809,479174,0
3,KGRK20250206_002507_V06,15.692,0.412,230.400,341.812,12.610,-97.745,30.533,6305.037,40596.871,20250205_182507,479171,2
3,KGRK20250206_003206_V06,22.675,0.836,250.547,339.572,13.986,-97.640,30.543,6992.820,31668.068,20250205_183206,479175,0
3,KGRK20250206_003901_V06,29.592,0.926,248.813,340.055,24.143,-97.649,30.541,12071.594,32498.128,20250205_183901,479178,0
3,KGRK20250206_004715_V06,37.825,0.949,247.299,336.030,34.131,-97.657,30.559,17065.369,31919.965,20250205_184715,479173,0
3,KGRK20250206_010103_V06,51.625,0.914,252.064,325.071,43.305,-97.633,30.608,21652.721,27048.502,20250205_190103,479174,0
3,KGRK20250206_010803_V06,58.625,0.812,254.308,316.656,48.461,-97.621,30.646,24230.379,24316.462,20250205_190803,479174,0
3,KGRK20250206_011502_V06,65.608,0.710,247.276,313.734,61.161,-97.658,30.659,30580.644,27241.889,20250205_191502,479171,0
3,KGRK20250206_012200_V06,72.575,0.616,255.418,310.778,63.679,-97.615,30.673,31839.351,22933.175,20250205_192200,479173,0
3,KGRK20250206_012859_V06,79.558,0.057,264.702,306.132,64.880,-97.567,30.694,32439.975,17913.257,20250205_192859,479175,0
1,KGRK20250206_001809_V06,8.725,0.786,242.455,388.543,6.217,-97.682,30.322,3108.635,52799.700,20250205_181809,479174,0
1,KGRK20250206_002507_V06,15.692,0.816,243.842,385.698,14.470,-97.675,30.335,7235.133,51229.655,20250205_182507,479171,2
1,KGRK20250206_003206_V06,22.675,0.516,243.411,383.383,17.589,-97.677,30.345,8794.436,50386.160,20250205_183206,479175,0
1,KGRK20250206_003901_V06,29.592,0.058,234.378,386.457,18.652,-97.724,30.331,9326.189,54270.492,20250205_183901,479178,0
1,KGRK20250206_004715_V06,37.825,-1.000,225.791,388.786,20.558,-97.769,30.321,10279.217,57857.529,20250205_184715,479173,0
1,KGRK20250206_010103_V06,51.625,0.745,239.451,387.036,23.625,-97.698,30.329,11812.288,53012.775,20250205_190103,479174,0
1,KGRK20250206_010803_V06,58.625,0.181,238.442,387.783,26.382,-97.703,30.325,13191.182,53607.913,20250205_190803,479174,0
1,KGRK20250206_011502_V06,65.608,0.082,240.060,381.814,30.977,-97.694,30.352,15488.532,50710.694,20250205_191502,479171,0
6,KGRK20250206_002507_V06,15.692,0.667,302.648,211.263,6.006,-97.369,31.122,3003.204,44388.409,20250205_182507,479171,2
6,KGRK20250206_003206_V06,22.675,0.840,303.817,207.607,13.679,-97.363,31.138,6839.683,46235.699,20250205_183206,479175,0
6,KGRK20250206_003901_V06,29.592,0.916,302.927,201.437,28.217,-97.367,31.166,14108.421,49303.042,20250205_183901,479178,0
6,KGRK20250206_004715_V06,37.825,0.928,309.264,194.047,34.025,-97.334,31.199,17012.621,53178.618,20250205_184715,479173,0
6,KGRK20250206_010103_V06,51.625,0.494,324.646,187.264,32.877,-97.253,31.230,16438.714,57699.343,20250205_190103,479174,0
9,KGRK20250206_002507_V06,15.692,0.117,250.787,414.147,2.529,-97.638,30.207,1264.494,62151.813,20250205_182507,479171,2
9,KGRK20250206_003206_V06,22.675,0.054,247.990,403.742,11.943,-97.653,30.253,5971.527,58024.553,20250205_183206,479175,0
9,KGRK20250206_003901_V06,29.592,0.130,247.947,406.267,13.176,-97.653,30.242,6587.778,59165.640,20250205_183901,479178,0
9,KGRK20250206_004715_V06,37.825,0.617,237.277,393.890,15.544,-97.709,30.298,7772.223,56456.763,20250205_184715,479173,0
9,KGRK20250206_010103_V06,51.625,0.063,238.165,366.714,39.825,-97.705,30.420,19912.293,45481.646,20250205_190103,479174,0
7,KGRK20250207_002619_V06,16.034,0.816,244.942,344.114,9.449,-97.670,30.522,4724.663,35275.463,20250206_182619,479175,0
7,KGRK20250207_003304_V06,22.784,0.880,245.400,339.491,15.194,-97.667,30.543,7596.852,33692.247,20250206_183304,479175,0
7,KGRK20250207_004002_V06,29.751,0.053,245.366,336.971,16.300,-97.667,30.555,8150.025,32983.880,20250206_184002,479171,0
7,KGRK20250207_004642_V06,36.418,0.866,245.262,333.151,30.633,-97.668,30.572,15316.696,31996.799,20250206_184642,479174,0
7,KGRK20250207_010021_V06,50.068,0.563,245.158,326.056,39.111,-97.669,30.604,19555.679,30358.275,20250206_190021,479176,0
7,KGRK20250207_010837_V06,58.334,0.159,244.733,315.786,44.793,-97.671,30.650,22396.691,28738.495,20250206_190837,479173,0
7,KGRK20250207_011531_V06,65.234,0.296,250.083,316.861,43.544,-97.643,30.645,21771.962,26343.703,20250206_191531,479176,0
5,KGRK20250207_001938_V06,9.351,0.300,300.726,213.239,3.367,-97.379,31.113,1683.521,43382.103,20250206_181938,479174,12
5,KGRK20250207_002619_V06,16.034,0.879,301.923,208.968,12.263,-97.373,31.132,6131.496,45525.974,20250206_182619,479175,0
5,KGRK20250207_003304_V06,22.784,0.898,300.973,203.101,21.195,-97.378,31.159,10597.266,48451.906,20250206_183304,479175,0
5,KGRK20250207_004002_V06,29.751,0.879,302.687,199.543,30.043,-97.369,31.175,15021.554,50246.353,20250206_184002,479171,0
5,KGRK20250207_004642_V06,36.418,0.706,306.476,196.943,28.955,-97.349,31.186,14477.277,51629.979,20250206_184642,479174,0
5,KGRK20250207_010021_V06,50.068,0.109,301.766,194.370,44.818,-97.374,31.198,22409.229,52822.625,20250206_190021,479176,0
8,KGRK20250207_002619_V06,16.034,0.354,222.540,202.259,4.576,-97.789,31.162,2288.017,62356.417,20250206_182619,479175,0
8,KGRK20250207_003304_V06,22.784,0.121,223.273,202.349,12.974,-97.785,31.161,6486.775,62094.218,20250206_183304,479175,0
8,KGRK20250207_004002_V06,29.751,0.070,225.758,200.654,18.926,-97.772,31.169,9462.854,62011.203,20250206_184002,479171,0
11,KGRK20250207_002619_V06,16.034,0.050,249.152,412.831,2.869,-97.647,30.213,1434.681,61879.835,20250206_182619,479175,0
11,KGRK20250207_003304_V06,22.784,0.100,249.783,411.464,11.766,-97.644,30.219,5883.196,61126.592,20250206_183304,479175,0
1,KGRK20250207_001250_V06,2.551,0.526,192.341,387.122,8.382,-97.943,30.328,4190.866,69247.498,20250206_181250,479172,0
6,KGRK20250208_002711_V06,16.049,0.615,242.749,343.267,5.874,-97.681,30.526,2937.237,35880.689,20250207_182711,479174,1
6,KGRK20250208_003404_V06,22.932,0.959,243.847,337.769,12.780,-97.675,30.551,6390.211,33836.732,20250207_183404,479176,0
6,KGRK20250208_004044_V06,29.599,0.905,243.474,332.451,22.489,-97.677,30.575,11244.306,32589.108,20250207_184044,479166,2
6,KGRK20250208_004736_V06,36.466,0.785,240.684,325.558,31.947,-97.692,30.606,15973.539,32293.959,20250207_184736,479174,0
6,KGRK20250208_010128_V06,50.332,0.464,242.708,314.654,39.638,-97.682,30.655,19819.247,29568.477,20250207_190128,479171,0
6,KGRK20250208_010809_V06,57.016,0.557,240.389,296.852,53.022,-97.694,30.735,26511.188,29846.885,20250207_190809,479174,3
6,KGRK20250208_011508_V06,63.999,0.068,240.580,290.181,62.135,-97.693,30.766,31067.326,30112.827,20250207_191508,479170,0
10,KGRK20250208_003404_V06,22.932,0.228,232.144,394.724,9.425,-97.735,30.294,4712.637,58260.607,20250207_183404,479176,0
10,KGRK20250208_004044_V06,29.599,0.780,233.152,392.807,14.378,-97.730,30.303,7188.973,57187.734,20250207_184044,479166,2
10,KGRK20250208_004736_V06,36.466,0.894,233.799,390.103,16.581,-97.727,30.315,8290.463,55904.337,20250207_184736,479174,0
10,KGRK20250208_010128_V06,50.332,0.560,235.271,387.033,20.211,-97.719,30.329,10105.314,54232.223,20250207_190128,479171,0
10,KGRK20250208_010809_V06,57.016,0.213,234.937,382.099,25.806,-97.721,30.351,12903.071,52377.089,20250207_190809,479174,3
9,KGRK20250208_003404_V06,22.932,0.769,299.899,207.719,11.884,-97.383,31.138,5942.150,46140.576,20250207_183404,479176,0
9,KGRK20250208_004044_V06,29.599,0.950,298.802,201.846,20.971,-97.389,31.164,10485.507,49080.891,20250207_184044,479166,2
9,KGRK20250208_004736_V06,36.466,0.842,304.117,197.125,25.361,-97.361,31.186,12680.300,51478.771,20250207_184736,479174,0
9,KGRK20250208_010128_V06,50.332,0.083,300.872,193.709,28.428,-97.378,31.201,14214.094,53147.401,20250207_190128,479171,0
2,KGRK20250208_002012_V06,9.066,0.589,190.817,386.599,5.376,-97.950,30.330,2688.101,69678.337,20250207_182012,479174,0
2,KGRK20250208_002711_V06,16.049,0.072,190.573,386.085,14.520,-97.952,30.332,7260.247,69614.798,20250207_182711,479174,1
1,KGRK20250208_001324_V06,2.266,0.110,399.200,282.150,12.852,-96.865,30.801,6426.193,50396.590,20250207_181324,479171,1
12,KGRK20250208_004736_V06,36.466,0.058,269.356,241.992,9.300,-97.543,30.983,4650.032,32802.269,20250207_184736,479174,0
5,KGRK20250209_001423_V06,2.402,0.114,244.504,346.983,7.834,-97.672,30.509,3917.023,36356.507,20250208_181423,479167,24
5,KGRK20250209_002104_V06,9.086,0.898,247.134,344.725,11.819,-97.658,30.520,5909.397,34623.382,20250208_182104,479173,6
5,KGRK20250209_002803_V06,16.069,0.924,247.519,341.328,16.808,-97.656,30.535,8404.104,33399.980,20250208_182803,479173,1
5,KGRK20250209_003447_V06,22.802,0.944,247.782,341.132,27.761,-97.655,30.536,13880.305,33236.287,20250208_183447,479176,0
5,KGRK20250209_004135_V06,29.602,0.909,246.852,338.476,35.307,-97.660,30.548,17653.470,32806.620,20250208_184135,479172,0
5,KGRK20250209_004834_V06,36.586,0.936,245.744,332.864,39.696,-97.666,30.573,19848.126,31716.751,20250208_184834,479172,3
5,KGRK20250209_010217_V06,50.302,0.901,249.026,320.013,45.944,-97.649,30.631,22971.973,27380.727,20250208_190217,479172,0
5,KGRK20250209_010906_V06,57.119,0.533,246.343,315.121,55.235,-97.663,30.653,27617.710,27873.345,20250208_190906,479173,0
5,KGRK20250209_011605_V06,64.102,0.350,247.449,306.096,61.050,-97.657,30.694,30524.885,26451.728,20250208_191605,479170,0
5,KGRK20250209_012257_V06,70.969,0.120,244.657,304.500,66.079,-97.672,30.701,33039.570,27762.926,20250208_192257,479172,0
10,KGRK20250209_002803_V06,16.069,0.874,300.946,212.741,10.226,-97.378,31.115,5113.029,43632.294,20250208_182803,479173,1
10,KGRK20250209_003447_V06,22.802,0.926,300.851,210.172,19.824,-97.378,31.127,9912.171,44915.846,20250208_183447,479176,0
10,KGRK20250209_004135_V06,29.602,0.970,302.121,205.118,28.064,-97.372,31.150,14031.946,47452.921,20250208_184135,479172,0
10,KGRK20250209_004834_V06,36.586,0.938,304.026,198.491,33.120,-97.362,31.179,16560.087,50794.540,20250208_184834,479172,3
10,KGRK20250209_010217_V06,50.302,0.873,307.464,186.510,44.375,-97.344,31.233,22187.456,56867.692,20250208_190217,479172,0
10,KGRK20250209_010906_V06,57.119,0.905,310.179,183.191,52.949,-97.329,31.248,26474.367,58625.649,20250208_190906,479173,0
10,KGRK20250209_011605_V06,64.102,0.837,311.280,179.809,59.507,-97.324,31.264,29753.476,60359.804,20250208_191605,479170,0
10,KGRK20250209_012257_V06,70.969,0.590,313.519,176.666,64.257,-97.312,31.278,32128.679,62036.140,20250208_192257,479172,0
10,KGRK20250209_013108_V06,79.152,-1.000,316.045,172.894,70.174,-97.299,31.295,35086.805,64057.599,20250208_193108,479170,0
10,KGRK20250209_013802_V06,86.052,-1.000,318.175,169.712,75.162,-97.287,31.309,37581.029,65774.663,20250208_193802,479173,0
10,KGRK20250209_014501_V06,93.036,-1.000,320.331,166.493,80.211,-97.276,31.324,40105.377,67523.262,20250208_194501,479170,0
10,KGRK20250209_015159_V06,100.002,-1.000,322.482,163.281,85.247,-97.265,31.338,42623.700,69277.696,20250208_195159,479174,0
10,KGRK20250209_020552_V06,113.886,0.425,315.599,130.257,88.403,-97.301,31.487,44201.505,85228.948,20250208_200552,479177,0
8,KGRK20250209_002104_V06,9.086,0.929,230.381,394.857,9.363,-97.745,30.293,4681.313,58831.785,20250208_182104,479173,6
8,KGRK20250209_002803_V06,16.069,0.935,232.985,393.151,15.060,-97.731,30.301,7530.211,57376.430,20250208_182803,479173,1
8,KGRK20250209_003447_V06,22.802,0.901,234.437,390.566,20.211,-97.724,30.313,10105.716,55903.061,20250208_183447,479176,0
8,KGRK20250209_004135_V06,29.602,0.894,235.780,388.757,27.445,-97.717,30.321,13722.273,54776.737,20250208_184135,479172,0
8,KGRK20250209_004834_V06,36.586,0.669,238.813,386.393,26.978,-97.701,30.332,13488.826,52932.752,20250208_184834,479172,3
8,KGRK20250209_010217_V06,50.302,0.123,240.188,389.096,29.119,-97.694,30.319,14559.620,53655.129,20250208_190217,479172,0
19,KGRK20250209_013108_V06,79.152,0.595,300.187,138.586,51.311,-97.382,31.450,25655.703,80706.902,20250208_193108,479170,0
19,KGRK20250209_013802_V06,86.052,0.745,298.372,137.427,58.101,-97.391,31.455,29050.489,81290.686,20250208_193802,479173,0
19,KGRK20250209_014501_V06,93.036,0.702,307.610,135.415,67.207,-97.343,31.464,33603.468,82380.598,20250208_194501,479170,0
19,KGRK20250209_015159_V06,100.002,0.655,301.594,134.567,70.081,-97.374,31.468,35040.308,82720.260,20250208_195159,479174,0
19,KGRK20250209_020552_V06,113.886,-1.000,293.997,132.549,77.701,-97.414,31.477,38850.321,83779.176,20250208_200552,479177,0
19,KGRK20250209_021244_V06,120.752,0.180,294.093,142.027,70.700,-97.414,31.434,35350.103,79041.719,20250208_201244,479175,0
2,KGRK20250209_001423_V06,2.402,0.390,221.393,197.776,7.921,-97.795,31.182,3960.400,64476.403,20250208_181423,479167,24
2,KGRK20250209_002104_V06,9.086,0.626,222.267,195.822,16.122,-97.791,31.191,8060.985,64991.371,20250208_182104,479173,6
2,KGRK20250209_002803_V06,16.069,0.676,223.910,192.208,17.953,-97.782,31.207,8976.456,65971.135,20250208_182803,479173,1
7,KGRK20250209_001423_V06,2.402,0.069,189.523,388.408,4.717,-97.957,30.322,2358.713,70747.767,20250208_181423,479167,24
7,KGRK20250209_002104_V06,9.086,0.420,189.869,387.233,12.034,-97.955,30.327,6017.090,70246.487,20250208_182104,479173,6
11,KGRK20250209_002803_V06,16.069,0.219,246.416,362.928,5.749,-97.662,30.438,2874.489,41325.369,20250208_182803,479173,1
15,KGRK20250209_004834_V06,36.586,0.091,271.238,243.978,12.005,-97.533,30.974,6002.254,31487.166,20250208_184834,479172,3
1,KGRK20250210_002031_V06,7.695,0.174,233.261,407.790,2.548,-97.729,30.235,1273.787,63389.286,20250209_182031,479175,0
1,KGRK20250210_002720_V06,14.511,0.502,233.507,409.790,10.209,-97.728,30.226,5104.662,64177.806,20250209_182720,479175,0
4,KGRK20250210_002720_V06,14.511,0.650,242.039,359.533,9.413,-97.685,30.453,4706.318,41544.161,20250209_182720,479175,0
4,KGRK20250210_003413_V06,21.395,0.304,241.750,359.957,18.043,-97.686,30.451,9021.548,41796.798,20250209_183413,479174,0
36,KGRK20250211_003602_V06,22.376,0.121,326.513,366.046,33.002,-97.245,30.424,16500.862,35584.338,20250210_183602,479171,0
36,KGRK20250211_004301_V06,29.359,0.141,332.272,358.179,39.332,-97.215,30.459,19666.003,33265.090,20250210_184301,479174,0
13,KGRK20250210_230616_V06,-67.391,0.074,225.937,525.919,16.552,-97.765,29.702,8276.146,118874.691,20250210_170616,479173,1
20,KGRK20250210_233348_V06,-39.857,0.180,184.017,272.101,23.731,-97.989,30.846,11865.667,59645.666,20250210_173348,479172,0
21,KGRK20250210_233348_V06,-39.857,0.064,210.138,388.421,30.958,-97.850,30.322,15479.158,63034.699,20250210_173348,479172,0
21,KGRK20250210_234042_V06,-32.957,-1.000,210.138,388.421,41.929,-97.850,30.322,20964.658,63034.699,20250210_174042,479174,4
21,KGRK20250210_234736_V06,-26.057,0.061,216.118,358.450,20.665,-97.819,30.457,10332.594,51119.129,20250210_174736,479172,0
23,KGRK20250210_234042_V06,-32.957,0.101,404.168,519.041,28.263,-96.844,29.733,14131.430,121274.534,20250210_174042,479174,4
24,KGRK20250210_234736_V06,-26.057,0.269,333.007,377.565,24.140,-97.211,30.372,12070.019,42147.864,20250210_174736,479172,0
27,KGRK20250210_234736_V06,-26.057,0.052,273.185,142.043,24.341,-97.524,31.434,12170.670,80108.496,20250210_174736,479172,0
45,KGRK20250211_013015_V06,76.593,0.052,413.652,516.813,27.326,-96.795,29.742,13663.157,122397.566,20250210_193015,479173,0
55,KGRK20250211_023146_V06,138.109,0.120,165.605,248.069,17.148,-98.086,30.954,8574.186,72039.625,20250210_203146,479174,0
2,KGRK20250214_225444_V06,-82.207,0.087,421.166,243.176,36.839,-96.749,30.976,18419.735,66914.602,20250214_165444,479194,0
16,KGRK20250215_021152_V06,114.927,0.060,436.042,266.399,19.369,-96.672,30.871,9684.658,70064.792,20250214_201152,479172,0
8,KGRK20250216_003515_V06,17.504,0.052,236.390,407.275,2.808,-97.713,30.237,1404.104,62358.059,20250215_183515,479187,11
8,KGRK20250216_003817_V06,20.537,0.358,236.764,407.536,7.458,-97.711,30.236,3729.250,62375.653,20250215_183817,479191,0
8,KGRK20250216_004120_V06,23.587,0.737,240.729,410.738,9.818,-97.691,30.222,4908.905,62801.061,20250215_184120,479201,0
8,KGRK20250216_004422_V06,26.621,0.739,245.741,414.270,13.138,-97.665,30.206,6568.888,63248.933,20250215_184422,479193,0
8,KGRK20250216_004723_V06,29.637,0.753,249.041,417.153,16.762,-97.647,30.193,8380.834,63878.048,20250215_184723,479200,1
8,KGRK20250216_005025_V06,32.671,0.777,252.389,418.619,21.226,-97.630,30.186,10612.773,63908.676,20250215_185025,479204,2
8,KGRK20250216_005327_V06,35.704,0.346,256.998,421.260,24.567,-97.606,30.175,12283.676,64329.525,20250215_185327,479189,6
