track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KGRK20250119-3,KGRK20250120_002653_V06,2,0.879,1.200,7059,0,187.758
KGRK20250119-3,KGRK20250120_002653_V06,4,1.318,1.200,7055,0,2.976
KGRK20250119-3,KGRK20250120_002653_V06,6,1.802,1.200,3526,0,0.771
KGRK20250119-3,KGRK20250120_002653_V06,7,2.417,1.200,3528,0,0.937
KGRK20250119-3,KGRK20250120_002653_V06,8,3.120,1.200,3529,0,0.803
KGRK20250119-3,KGRK20250120_002653_V06,9,3.999,1.200,3533,0,0.942
KGRK20250119-3,KGRK20250120_002653_V06,10,5.098,1.200,3548,0,0.720
KGRK20250121-1,KGRK20250122_002753_V06,0,0.483,1.200,624,0,421.145
KGRK20250121-1,KGRK20250122_002753_V06,2,0.879,1.200,624,0,41.083
KGRK20250121-1,KGRK20250122_002753_V06,4,1.318,1.200,620,0,0.957
KGRK20250121-1,KGRK20250122_002753_V06,6,1.802,1.200,310,0,0.112
KGRK20250121-1,KGRK20250122_002753_V06,7,2.417,1.200,309,0,0.052
KGRK20250121-1,KGRK20250122_002753_V06,8,3.120,1.200,311,0,0.244
KGRK20250121-1,KGRK20250122_002753_V06,9,3.999,1.200,311,0,0.204
KGRK20250121-1,KGRK20250122_002753_V06,10,5.098,1.200,314,0,0.247
KGRK20250121-1,KGRK20250122_002753_V06,11,6.416,1.200,314,0,0.174
KGRK20250123-1,KGRK20250123_234237_V06,0,0.483,1.200,969,0,3944.298
KGRK20250123-1,KGRK20250123_234237_V06,2,0.879,1.200,969,0,501.308
KGRK20250123-1,KGRK20250123_234237_V06,4,1.318,1.200,969,0,0.347
KGRK20250123-1,KGRK20250123_234237_V06,6,1.802,1.200,492,0,0.352
KGRK20250123-1,KGRK20250123_234237_V06,7,2.417,1.200,489,0,0.350
KGRK20250123-1,KGRK20250123_234921_V06,0,0.483,1.200,2655,0,3085.772
KGRK20250123-1,KGRK20250123_234921_V06,2,0.879,1.200,2655,0,306.076
KGRK20250123-1,KGRK20250123_234921_V06,4,1.318,1.200,2655,0,0.949
KGRK20250123-1,KGRK20250123_234921_V06,6,1.802,1.200,1332,0,0.953
KGRK20250123-1,KGRK20250123_234921_V06,7,2.417,1.200,1332,0,0.955
KGRK20250123-1,KGRK20250123_235609_V06,0,0.483,1.200,5404,0,2277.857
KGRK20250123-1,KGRK20250123_235609_V06,2,0.879,1.200,5407,0,173.525
KGRK20250123-1,KGRK20250123_235609_V06,4,1.318,1.200,5409,0,1.933
KGRK20250123-1,KGRK20250123_235609_V06,6,1.802,1.200,2706,0,1.934
KGRK20250123-1,KGRK20250123_235609_V06,7,2.417,1.200,2707,0,1.937
KGRK20250123-1,KGRK20250124_000251_V06,0,0.483,1.200,3479,0,1265.485
KGRK20250123-1,KGRK20250124_000251_V06,2,0.879,1.200,3481,0,63.893
KGRK20250123-1,KGRK20250124_000251_V06,4,1.318,1.200,3483,0,1.305
KGRK20250123-1,KGRK20250124_000251_V06,6,1.802,1.200,1751,0,1.314
KGRK20250123-1,KGRK20250124_000251_V06,7,2.417,1.200,1751,0,1.314
KGRK20250125-2,KGRK20250125_234029_V06,0,0.483,1.200,9744,0,15269.429
KGRK20250125-2,KGRK20250125_234029_V06,2,0.879,1.200,9744,0,6411.043
KGRK20250125-2,KGRK20250125_234029_V06,4,1.318,1.200,9748,0,1491.831
KGRK20250125-2,KGRK20250125_234029_V06,6,1.802,1.200,4869,0,76.724
KGRK20250125-2,KGRK20250125_234029_V06,7,2.417,1.200,4873,0,4.063
KGRK20250125-2,KGRK20250125_234029_V06,8,3.120,1.200,4880,0,3.010
KGRK20250126-3,KGRK20250126_234235_V06,0,0.483,1.200,4917,0,44.375
KGRK20250126-3,KGRK20250126_234235_V06,2,0.879,1.200,4919,0,7.735
KGRK20250126-3,KGRK20250126_234235_V06,4,1.318,1.200,4922,0,7.227
KGRK20250126-3,KGRK20250126_234235_V06,6,1.802,1.200,2458,0,1.156
KGRK20250126-3,KGRK20250126_234235_V06,7,2.417,1.200,2460,0,1.101
KGRK20250126-3,KGRK20250126_234235_V06,8,3.120,1.200,2463,0,2.275
KGRK20250126-3,KGRK20250126_234235_V06,9,3.999,1.200,2462,0,10.000
KGRK20250126-3,KGRK20250126_234235_V06,10,5.098,1.200,2458,0,16.222
KGRK20250126-3,KGRK20250126_234235_V06,11,6.416,1.200,2473,0,6.688
KGRK20250128-6,KGRK20250129_000725_V06,0,0.483,1.200,6121,0,678.103
KGRK20250128-6,KGRK20250129_000725_V06,2,0.879,1.200,6124,0,43.494
KGRK20250128-6,KGRK20250129_000725_V06,4,1.318,1.200,6126,0,4.824
KGRK20250128-6,KGRK20250129_001418_V06,0,0.483,1.200,26304,0,5136.839
KGRK20250128-6,KGRK20250129_001418_V06,2,0.879,1.200,26313,0,1105.949
KGRK20250128-6,KGRK20250129_001418_V06,4,1.318,1.200,26325,0,142.007
KGRK20250130-1,KGRK20250131_002456_V06,0,0.483,1.200,527,0,19784.718
KGRK20250130-1,KGRK20250131_002456_V06,2,0.879,1.200,527,0,896.351
KGRK20250130-1,KGRK20250131_002456_V06,4,1.318,1.200,529,0,17.103
KGRK20250130-1,KGRK20250131_002456_V06,6,1.802,1.200,273,0,0.336
KGRK20250130-1,KGRK20250131_002456_V06,7,2.417,1.200,274,0,0.171
KGRK20250130-1,KGRK20250131_002456_V06,8,3.120,1.200,276,0,0.697
KGRK20250130-1,KGRK20250131_002456_V06,9,3.999,1.200,277,0,0.800
KGRK20250130-1,KGRK20250131_002456_V06,10,5.098,1.200,276,0,0.327
KGRK20250130-1,KGRK20250131_002456_V06,11,6.416,1.200,275,0,1.949
KGRK20250130-1,KGRK20250131_003149_V06,0,0.483,1.200,3123,0,18265.886
KGRK20250130-1,KGRK20250131_003149_V06,2,0.879,1.200,3122,0,346.905
KGRK20250130-1,KGRK20250131_003149_V06,4,1.318,1.200,3121,0,35.523
KGRK20250130-1,KGRK20250131_003149_V06,6,1.802,1.200,1560,0,2.677
KGRK20250130-1,KGRK20250131_003149_V06,7,2.417,1.200,1557,0,5.989
KGRK20250130-1,KGRK20250131_003149_V06,8,3.120,1.200,1556,0,4.147
KGRK20250130-1,KGRK20250131_003149_V06,9,3.999,1.200,1562,0,5.838
KGRK20250130-1,KGRK20250131_003149_V06,10,5.098,1.200,1566,0,5.901
KGRK20250130-1,KGRK20250131_003149_V06,11,6.416,1.200,1568,0,8.086
KGRK20250130-1,KGRK20250131_003848_V06,0,0.483,1.200,7664,0,8740.150
KGRK20250130-1,KGRK20250131_003848_V06,2,0.879,1.200,7668,0,203.957
KGRK20250130-1,KGRK20250131_003848_V06,4,1.318,1.200,7668,0,121.303
KGRK20250130-1,KGRK20250131_003848_V06,6,1.802,1.200,3833,0,11.875
KGRK20250130-1,KGRK20250131_003848_V06,7,2.417,1.200,3837,0,16.672
KGRK20250130-1,KGRK20250131_003848_V06,8,3.120,1.200,3840,0,8.615
KGRK20250130-1,KGRK20250131_003848_V06,9,3.999,1.200,3842,0,12.820
KGRK20250130-1,KGRK20250131_003848_V06,10,5.098,1.200,3851,0,8.778
KGRK20250130-1,KGRK20250131_003848_V06,11,6.416,1.200,3857,0,9.980
KGRK20250130-1,KGRK20250131_004546_V06,0,0.483,1.200,14037,0,5585.440
KGRK20250130-1,KGRK20250131_004546_V06,2,0.879,1.200,14042,0,354.333
KGRK20250130-1,KGRK20250131_004546_V06,4,1.318,1.200,14045,0,207.319
KGRK20250130-1,KGRK20250131_004546_V06,6,1.802,1.200,7027,0,15.155
KGRK20250130-1,KGRK20250131_004546_V06,7,2.417,1.200,7030,0,13.092
KGRK20250130-1,KGRK20250131_004546_V06,8,3.120,1.200,7031,0,9.694
KGRK20250130-1,KGRK20250131_004546_V06,9,3.999,1.200,7037,0,9.370
KGRK20250130-1,KGRK20250131_004546_V06,10,5.098,1.200,7054,0,9.961
KGRK20250130-1,KGRK20250131_004546_V06,11,6.416,1.200,7071,0,7.916
KGRK20250130-5,KGRK20250131_003149_V06,0,0.483,1.200,3437,4,14129.771
KGRK20250130-5,KGRK20250131_003149_V06,2,0.879,1.200,3439,0,972.650
KGRK20250130-5,KGRK20250131_003149_V06,4,1.318,1.200,3439,0,50.581
KGRK20250130-5,KGRK20250131_003149_V06,6,1.802,1.200,1719,0,2.319
KGRK20250130-5,KGRK20250131_003149_V06,7,2.417,1.200,1719,0,1.924
KGRK20250130-5,KGRK20250131_003149_V06,8,3.120,1.200,1722,0,1.545
KGRK20250130-5,KGRK20250131_003149_V06,9,3.999,1.200,1721,0,1.773
KGRK20250130-5,KGRK20250131_003149_V06,10,5.098,1.200,1729,0,2.786
KGRK20250130-5,KGRK20250131_003149_V06,11,6.416,1.200,1730,0,3.239
KGRK20250130-5,KGRK20250131_003848_V06,0,0.483,1.200,6593,3,18496.170
KGRK20250130-5,KGRK20250131_003848_V06,2,0.879,1.200,6597,0,2448.821
KGRK20250130-5,KGRK20250131_003848_V06,4,1.318,1.200,6598,0,419.354
KGRK20250130-5,KGRK20250131_003848_V06,6,1.802,1.200,3307,0,5.471
KGRK20250130-5,KGRK20250131_003848_V06,7,2.417,1.200,3303,0,3.319
KGRK20250130-5,KGRK20250131_003848_V06,8,3.120,1.200,3308,0,5.627
KGRK20250130-5,KGRK20250131_003848_V06,9,3.999,1.200,3310,0,4.092
KGRK20250130-5,KGRK20250131_003848_V06,10,5.098,1.200,3311,0,3.433
KGRK20250130-5,KGRK20250131_003848_V06,11,6.416,1.200,3328,0,4.625
KGRK20250130-5,KGRK20250131_004546_V06,0,0.483,1.200,10970,2,18414.436
KGRK20250130-5,KGRK20250131_004546_V06,2,0.879,1.200,10973,0,1845.155
KGRK20250130-5,KGRK20250131_004546_V06,4,1.318,1.200,10974,0,397.818
KGRK20250130-5,KGRK20250131_004546_V06,6,1.802,1.200,5494,0,18.661
KGRK20250130-5,KGRK20250131_004546_V06,7,2.417,1.200,5499,0,6.697
KGRK20250130-5,KGRK20250131_004546_V06,8,3.120,1.200,5504,0,5.031
KGRK20250130-5,KGRK20250131_004546_V06,9,3.999,1.200,5505,0,6.301
KGRK20250130-5,KGRK20250131_004546_V06,10,5.098,1.200,5519,0,4.559
KGRK20250130-5,KGRK20250131_004546_V06,11,6.416,1.200,5525,0,7.113
KGRK20250130-5,KGRK20250131_005245_V06,0,0.483,1.200,19218,7,17747.111
KGRK20250130-5,KGRK20250131_005245_V06,2,0.879,1.200,19216,0,2402.174
KGRK20250130-5,KGRK20250131_005245_V06,4,1.318,1.200,19226,0,364.401
KGRK20250130-5,KGRK20250131_005245_V06,6,1.802,1.200,9614,0,18.741
KGRK20250130-5,KGRK20250131_005245_V06,7,2.417,1.200,9619,0,9.152
KGRK20250130-5,KGRK20250131_005245_V06,8,3.120,1.200,9627,0,9.967
KGRK20250130-5,KGRK20250131_005245_V06,9,3.999,1.200,9639,0,8.179
KGRK20250130-5,KGRK20250131_005245_V06,10,5.098,1.200,9654,0,7.896
KGRK20250130-5,KGRK20250131_005245_V06,11,6.416,1.200,9678,0,10.113
KGRK20250130-7,KGRK20250131_003149_V06,0,0.483,1.200,3212,0,2651.501
KGRK20250130-7,KGRK20250131_003149_V06,2,0.879,1.200,3208,0,150.745
KGRK20250130-7,KGRK20250131_003149_V06,4,1.318,1.200,3208,0,47.572
KGRK20250130-7,KGRK20250131_003149_V06,6,1.802,1.200,1604,0,2.120
KGRK20250130-7,KGRK20250131_003149_V06,7,2.417,1.200,1609,0,2.081
KGRK20250130-7,KGRK20250131_003149_V06,8,3.120,1.200,1608,0,0.706
KGRK20250130-7,KGRK20250131_003149_V06,9,3.999,1.200,1609,0,1.753
KGRK20250130-7,KGRK20250131_003149_V06,10,5.098,1.200,1612,0,0.857
KGRK20250130-7,KGRK20250131_003848_V06,0,0.483,1.200,6012,0,4388.224
KGRK20250130-7,KGRK20250131_003848_V06,2,0.879,1.200,6015,0,479.242
KGRK20250130-7,KGRK20250131_003848_V06,4,1.318,1.200,6017,0,88.217
KGRK20250130-7,KGRK20250131_003848_V06,6,1.802,1.200,3012,0,3.377
KGRK20250130-7,KGRK20250131_003848_V06,7,2.417,1.200,3009,0,4.814
KGRK20250130-7,KGRK20250131_003848_V06,8,3.120,1.200,3013,0,1.586
KGRK20250130-7,KGRK20250131_003848_V06,9,3.999,1.200,3018,0,2.736
KGRK20250130-7,KGRK20250131_004546_V06,0,0.483,1.200,5874,0,3875.971
KGRK20250130-7,KGRK20250131_004546_V06,2,0.879,1.200,5873,0,585.729
KGRK20250130-7,KGRK20250131_004546_V06,4,1.318,1.200,5877,0,88.039
KGRK20250130-7,KGRK20250131_004546_V06,6,1.802,1.200,2939,0,4.106
KGRK20250130-7,KGRK20250131_004546_V06,7,2.417,1.200,2937,0,4.133
KGRK20250130-7,KGRK20250131_004546_V06,8,3.120,1.200,2942,0,4.451
KGRK20250130-7,KGRK20250131_004546_V06,9,3.999,1.200,2942,0,3.733
KGRK20250130-7,KGRK20250131_005245_V06,0,0.483,1.200,6857,0,2519.174
KGRK20250130-7,KGRK20250131_005245_V06,2,0.879,1.200,6857,0,427.687
KGRK20250130-7,KGRK20250131_005245_V06,4,1.318,1.200,6857,0,90.264
KGRK20250130-7,KGRK20250131_005245_V06,6,1.802,1.200,3426,0,6.383
KGRK20250130-7,KGRK20250131_005245_V06,7,2.417,1.200,3430,0,4.501
KGRK20250130-7,KGRK20250131_005245_V06,8,3.120,1.200,3433,0,3.437
KGRK20250130-7,KGRK20250131_005245_V06,9,3.999,1.200,3440,0,2.152
KGRK20250131-1,KGRK20250131_223955_V06,0,0.483,1.200,65,0,374.085
KGRK20250131-1,KGRK20250131_223955_V06,2,0.879,1.200,65,0,23.304
KGRK20250131-1,KGRK20250131_223955_V06,4,1.318,1.200,65,0,0.010
KGRK20250131-1,KGRK20250131_223955_V06,6,1.802,1.200,34,0,0.011
KGRK20250131-1,KGRK20250131_223955_V06,7,2.417,1.200,36,0,0.011
KGRK20250131-1,KGRK20250131_223955_V06,8,3.120,1.200,35,0,0.011
KGRK20250131-1,KGRK20250131_223955_V06,9,3.999,1.200,35,0,0.011
KGRK20250131-2,KGRK20250201_010340_V06,0,0.483,1.200,25655,0,20978.209
KGRK20250131-2,KGRK20250201_010340_V06,2,0.879,1.200,25661,0,1323.017
KGRK20250131-2,KGRK20250201_010340_V06,4,1.318,1.200,25665,0,117.891
KGRK20250131-2,KGRK20250201_010340_V06,6,1.802,1.200,12835,0,13.608
KGRK20250131-2,KGRK20250201_010340_V06,7,2.417,1.200,12840,0,5.220
KGRK20250131-2,KGRK20250201_010340_V06,8,3.120,1.200,12848,0,5.936
KGRK20250131-2,KGRK20250201_010340_V06,9,3.999,1.200,12862,0,5.670
KGRK20250131-2,KGRK20250201_010340_V06,10,5.098,1.200,12884,0,8.180
KGRK20250131-2,KGRK20250201_010340_V06,11,6.416,1.200,12915,0,4.959
KGRK20250131-2,KGRK20250201_011039_V06,0,0.483,1.200,16881,0,12480.675
KGRK20250131-2,KGRK20250201_011039_V06,2,0.879,1.200,16883,0,1156.902
KGRK20250131-2,KGRK20250201_011039_V06,4,1.318,1.200,16885,0,129.050
KGRK20250131-2,KGRK20250201_011039_V06,6,1.802,1.200,8447,0,8.443
KGRK20250131-2,KGRK20250201_011039_V06,7,2.417,1.200,8447,0,6.520
KGRK20250131-2,KGRK20250201_011039_V06,8,3.120,1.200,8452,0,4.793
KGRK20250131-2,KGRK20250201_011039_V06,9,3.999,1.200,8464,0,4.954
KGRK20250131-2,KGRK20250201_011039_V06,10,5.098,1.200,8480,0,4.781
KGRK20250131-2,KGRK20250201_011039_V06,11,6.416,1.200,8492,0,5.771
KGRK20250201-3,KGRK20250202_003136_V06,0,0.483,1.200,776,0,5439.073
KGRK20250201-3,KGRK20250202_003136_V06,2,0.879,1.200,775,0,1013.432
KGRK20250201-3,KGRK20250202_003136_V06,4,1.318,1.200,777,0,114.561
KGRK20250201-3,KGRK20250202_003136_V06,6,1.802,1.200,384,0,0.773
KGRK20250201-3,KGRK20250202_003136_V06,7,2.417,1.200,382,0,0.045
KGRK20250201-3,KGRK20250202_003136_V06,8,3.120,1.200,382,0,0.310
KGRK20250201-3,KGRK20250202_003136_V06,9,3.999,1.200,384,0,0.186
KGRK20250201-3,KGRK20250202_003136_V06,10,5.098,1.200,391,0,0.245
KGRK20250201-3,KGRK20250202_003136_V06,11,6.416,1.200,391,0,0.349
KGRK20250201-3,KGRK20250202_003934_V06,0,0.483,1.200,4092,0,12818.335
KGRK20250201-3,KGRK20250202_003934_V06,2,0.879,1.200,4093,0,2470.005
KGRK20250201-3,KGRK20250202_003934_V06,4,1.318,1.200,4089,0,1088.542
KGRK20250201-3,KGRK20250202_003934_V06,6,1.802,1.200,2043,0,423.227
KGRK20250201-3,KGRK20250202_003934_V06,7,2.417,1.200,2045,0,49.643
KGRK20250201-3,KGRK20250202_003934_V06,8,3.120,1.200,2045,0,2.928
KGRK20250201-3,KGRK20250202_003934_V06,9,3.999,1.200,2049,0,2.630
KGRK20250201-3,KGRK20250202_003934_V06,10,5.098,1.200,2056,0,2.046
KGRK20250201-3,KGRK20250202_003934_V06,11,6.416,1.200,2060,0,3.804
KGRK20250201-3,KGRK20250202_004622_V06,0,0.483,1.200,5053,0,16004.993
KGRK20250201-3,KGRK20250202_004622_V06,2,0.879,1.200,5055,0,2098.410
KGRK20250201-3,KGRK20250202_004622_V06,4,1.318,1.200,5055,0,1065.570
KGRK20250201-3,KGRK20250202_004622_V06,6,1.802,1.200,2528,0,343.019
KGRK20250201-3,KGRK20250202_004622_V06,7,2.417,1.200,2529,0,71.283
KGRK20250201-3,KGRK20250202_004622_V06,8,3.120,1.200,2531,0,1.876
KGRK20250201-3,KGRK20250202_004622_V06,9,3.999,1.200,2530,0,3.677
KGRK20250201-3,KGRK20250202_004622_V06,10,5.098,1.200,2540,0,3.723
KGRK20250201-3,KGRK20250202_004622_V06,11,6.416,1.200,2540,0,3.654
KGRK20250201-3,KGRK20250202_010019_V06,0,0.483,1.200,17490,1,13120.895
KGRK20250201-3,KGRK20250202_010019_V06,2,0.879,1.200,17491,0,1461.089
KGRK20250201-3,KGRK20250202_010019_V06,4,1.318,1.200,17493,0,394.989
KGRK20250201-3,KGRK20250202_010019_V06,6,1.802,1.200,8747,0,198.510
KGRK20250201-3,KGRK20250202_010019_V06,7,2.417,1.200,8754,0,179.893
KGRK20250201-3,KGRK20250202_010019_V06,8,3.120,1.200,8767,0,39.617
KGRK20250201-3,KGRK20250202_010019_V06,9,3.999,1.200,8775,0,7.053
KGRK20250201-3,KGRK20250202_010019_V06,10,5.098,1.200,8786,0,5.247
KGRK20250201-3,KGRK20250202_010019_V06,11,6.416,1.200,8805,0,5.177
KGRK20250201-4,KGRK20250202_003136_V06,0,0.483,1.200,801,0,1309.129
KGRK20250201-4,KGRK20250202_003136_V06,2,0.879,1.200,798,0,242.075
KGRK20250201-4,KGRK20250202_003136_V06,4,1.318,1.200,797,0,28.613
KGRK20250201-4,KGRK20250202_003136_V06,6,1.802,1.200,398,0,0.908
KGRK20250201-4,KGRK20250202_003136_V06,7,2.417,1.200,401,0,1.887
KGRK20250201-4,KGRK20250202_003136_V06,8,3.120,1.200,401,0,2.366
KGRK20250201-4,KGRK20250202_003136_V06,9,3.999,1.200,401,0,3.289
KGRK20250201-4,KGRK20250202_003136_V06,10,5.098,1.200,407,0,1.425
KGRK20250201-4,KGRK20250202_003934_V06,0,0.483,1.200,3927,0,3942.577
KGRK20250201-4,KGRK20250202_003934_V06,2,0.879,1.200,3927,0,127.796
KGRK20250201-4,KGRK20250202_003934_V06,4,1.318,1.200,3929,0,57.365
KGRK20250201-4,KGRK20250202_003934_V06,6,1.802,1.200,1962,0,10.169
KGRK20250201-4,KGRK20250202_003934_V06,7,2.417,1.200,1960,0,3.228
KGRK20250201-4,KGRK20250202_003934_V06,8,3.120,1.200,1967,0,3.698
KGRK20250201-4,KGRK20250202_003934_V06,9,3.999,1.200,1972,0,8.673
KGRK20250201-4,KGRK20250202_003934_V06,10,5.098,1.200,1974,0,5.440
KGRK20250201-1,KGRK20250201_224034_V06,0,0.483,1.200,361,0,11.802
KGRK20250201-1,KGRK20250201_224034_V06,2,0.879,1.200,362,0,0.789
KGRK20250201-1,KGRK20250201_224034_V06,4,1.318,1.200,362,0,0.417
KGRK20250201-1,KGRK20250201_224034_V06,6,1.802,1.200,180,0,0.030
KGRK20250201-1,KGRK20250201_224034_V06,7,2.417,1.200,181,0,0.030
KGRK20250201-1,KGRK20250201_224034_V06,8,3.120,1.200,181,0,0.030
KGRK20250201-1,KGRK20250201_224034_V06,9,3.999,1.200,181,0,0.030
KGRK20250201-1,KGRK20250201_224034_V06,10,5.098,1.200,182,0,0.030
KGRK20250201-1,KGRK20250201_224034_V06,11,6.416,1.200,183,0,0.031
KGRK20250201-5,KGRK20250202_010019_V06,0,0.483,1.200,9174,0,4695.004
KGRK20250201-5,KGRK20250202_010019_V06,2,0.879,1.200,9172,0,746.941
KGRK20250201-5,KGRK20250202_010019_V06,4,1.318,1.200,9176,0,184.706
KGRK20250201-5,KGRK20250202_010019_V06,6,1.802,1.200,4587,0,12.272
KGRK20250201-5,KGRK20250202_010019_V06,7,2.417,1.200,4591,0,2.027
KGRK20250201-5,KGRK20250202_010019_V06,8,3.120,1.200,4594,0,4.807
