track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KDFX20250109-4,KDFX20250110_013209_V06,0,0.483,1.200,21022,0,373874.665
KDFX20250109-4,KDFX20250110_013209_V06,2,0.879,1.200,21029,0,520944.631
KDFX20250109-4,KDFX20250110_013209_V06,4,1.318,1.200,21034,0,404812.824
KDFX20250109-4,KDFX20250110_013758_V06,0,0.483,1.200,21093,0,384770.663
KDFX20250109-4,KDFX20250110_013758_V06,2,0.879,1.200,21099,0,453298.339
KDFX20250109-4,KDFX20250110_013758_V06,4,1.318,1.200,21108,0,325542.380
KDFX20250109-4,KDFX20250110_014330_V06,0,0.483,1.200,21752,0,334553.658
KDFX20250109-4,KDFX20250110_014330_V06,2,0.879,1.200,21747,0,397782.286
KDFX20250109-4,KDFX20250110_014330_V06,4,1.318,1.200,21767,0,255316.344
KDFX20250109-4,KDFX20250110_014919_V06,0,0.483,1.200,38550,0,319808.487
KDFX20250109-4,KDFX20250110_014919_V06,2,0.879,1.200,38572,0,430669.880
KDFX20250109-4,KDFX20250110_014919_V06,4,1.318,1.200,38585,0,417079.757
KDFX20250109-4,KDFX20250110_014919_V06,6,1.802,1.200,19296,0,269440.945
KDFX20250109-2,KDFX20250109_233559_V06,0,0.483,1.200,9258,0,188133.092
KDFX20250109-2,KDFX20250109_233559_V06,2,0.879,1.200,9258,0,183885.194
KDFX20250109-2,KDFX20250109_233559_V06,4,1.318,1.200,9254,0,73292.364
KDFX20250109-2,KDFX20250109_234147_V06,0,0.483,1.200,12857,0,328022.256
KDFX20250109-2,KDFX20250109_234147_V06,2,0.879,1.200,12859,0,311589.666
KDFX20250109-2,KDFX20250109_234147_V06,4,1.318,1.200,12864,0,165756.257
KDFX20250110-1,KDFX20250110_230151_V06,0,0.483,1.200,15846,0,1.429
KDFX20250110-1,KDFX20250110_230151_V06,2,0.879,1.200,15848,0,0.184
KDFX20250110-1,KDFX20250110_230151_V06,4,1.318,1.200,15848,0,0.223
KDFX20250110-1,KDFX20250110_230151_V06,6,1.802,1.200,7932,0,0.248
KDFX20250110-1,KDFX20250110_230151_V06,7,2.417,1.200,7939,0,0.048
KDFX20250110-1,KDFX20250110_230151_V06,8,3.120,1.200,7943,0,0.054
KDFX20250110-1,KDFX20250110_230151_V06,9,3.999,1.200,7950,0,0.053
KDFX20250110-1,KDFX20250110_230151_V06,10,5.098,1.200,7965,0,0.055
KDFX20250110-1,KDFX20250110_230151_V06,11,6.416,1.200,7986,0,0.057
KDFX20250110-1,KDFX20250110_230843_V06,0,0.483,1.200,31072,10,1001.815
KDFX20250110-1,KDFX20250110_230843_V06,2,0.879,1.200,31074,0,840.344
KDFX20250110-1,KDFX20250110_230843_V06,4,1.318,1.200,31076,0,28.906
KDFX20250110-1,KDFX20250110_230843_V06,6,1.802,1.200,15548,0,4.185
KDFX20250110-1,KDFX20250110_230843_V06,7,2.417,1.200,15557,0,5.633
KDFX20250110-1,KDFX20250110_230843_V06,8,3.120,1.200,15567,0,1.744
KDFX20250110-1,KDFX20250110_230843_V06,9,3.999,1.200,15583,0,1.091
KDFX20250110-1,KDFX20250110_230843_V06,10,5.098,1.200,15613,0,2.099
KDFX20250110-1,KDFX20250110_230843_V06,11,6.416,1.200,15650,0,1.571
KDFX20250110-1,KDFX20250110_231539_V06,0,0.483,1.200,25749,7,509.869
KDFX20250110-1,KDFX20250110_231539_V06,2,0.879,1.200,25753,0,192.643
KDFX20250110-1,KDFX20250110_231539_V06,4,1.318,1.200,25756,0,3.865
KDFX20250110-1,KDFX20250110_231539_V06,6,1.802,1.200,12877,0,1.166
KDFX20250110-1,KDFX20250110_231539_V06,7,2.417,1.200,12886,0,2.416
KDFX20250110-1,KDFX20250110_231539_V06,8,3.120,1.200,12896,0,0.515
KDFX20250110-1,KDFX20250110_231539_V06,9,3.999,1.200,12916,0,0.520
KDFX20250110-1,KDFX20250110_231539_V06,10,5.098,1.200,12943,0,0.987
KDFX20250110-1,KDFX20250110_231539_V06,11,6.416,1.200,12981,0,0.907
KDFX20250110-3,KDFX20250110_232925_V06,0,0.483,1.200,20749,0,5.337
KDFX20250110-3,KDFX20250110_232925_V06,2,0.879,1.200,20751,0,1.550
KDFX20250110-3,KDFX20250110_232925_V06,4,1.318,1.200,20754,0,0.986
KDFX20250110-3,KDFX20250110_232925_V06,6,1.802,1.200,10375,0,0.095
KDFX20250110-3,KDFX20250110_232925_V06,7,2.417,1.200,10379,0,0.107
KDFX20250110-3,KDFX20250110_232925_V06,8,3.120,1.200,10389,0,0.133
KDFX20250110-3,KDFX20250110_232925_V06,9,3.999,1.200,10400,0,0.158
KDFX20250110-3,KDFX20250110_232925_V06,10,5.098,1.200,10419,0,0.196
KDFX20250110-3,KDFX20250110_232925_V06,11,6.416,1.200,10457,0,0.258
KDFX20250110-3,KDFX20250110_233617_V06,0,0.483,1.200,35379,3,906.088
KDFX20250110-3,KDFX20250110_233617_V06,2,0.879,1.200,35381,0,252.548
KDFX20250110-3,KDFX20250110_233617_V06,4,1.318,1.200,35389,0,78.678
KDFX20250110-3,KDFX20250110_233617_V06,6,1.802,1.200,17695,0,9.271
KDFX20250110-3,KDFX20250110_233617_V06,7,2.417,1.200,17704,0,6.010
KDFX20250110-3,KDFX20250110_233617_V06,8,3.120,1.200,17713,0,3.358
KDFX20250110-3,KDFX20250110_233617_V06,9,3.999,1.200,17735,0,1.190
KDFX20250110-3,KDFX20250110_233617_V06,10,5.098,1.200,17763,0,1.583
KDFX20250110-3,KDFX20250110_233617_V06,11,6.416,1.200,17825,0,1.558
KDFX20250110-4,KDFX20250111_000958_V06,0,0.483,1.200,40440,9,3515.472
KDFX20250110-4,KDFX20250111_000958_V06,2,0.879,1.200,40446,2,1009.486
KDFX20250110-4,KDFX20250111_000958_V06,4,1.318,1.200,40454,0,51.538
KDFX20250110-4,KDFX20250111_000958_V06,6,1.802,1.200,20236,0,6.780
KDFX20250110-4,KDFX20250111_000958_V06,7,2.417,1.200,20243,0,33.111
KDFX20250110-4,KDFX20250111_000958_V06,8,3.120,1.200,20257,0,2.717
KDFX20250110-4,KDFX20250111_000958_V06,9,3.999,1.200,20285,0,1.444
KDFX20250110-4,KDFX20250111_000958_V06,10,5.098,1.200,20327,0,1.991
KDFX20250110-4,KDFX20250111_000958_V06,11,6.416,1.200,20380,0,1.947
KDFX20250113-1,KDFX20250113_223814_V06,0,0.483,1.200,64,0,22.169
KDFX20250113-1,KDFX20250113_223814_V06,2,0.879,1.200,64,0,8.360
KDFX20250113-1,KDFX20250113_223814_V06,4,1.318,1.200,64,0,0.382
KDFX20250113-1,KDFX20250113_223814_V06,6,1.802,1.200,32,0,0.008
KDFX20250113-1,KDFX20250113_223814_V06,7,2.417,1.200,32,0,0.008
KDFX20250113-1,KDFX20250113_223814_V06,8,3.120,1.200,32,0,0.008
KDFX20250113-1,KDFX20250113_223814_V06,9,3.999,1.200,32,0,0.008
KDFX20250113-1,KDFX20250113_223814_V06,10,5.098,1.200,32,0,0.008
KDFX20250117-1,KDFX20250117_224350_V06,0,0.483,1.200,91,0,145.921
KDFX20250117-1,KDFX20250117_224350_V06,2,0.879,1.200,92,0,0.217
KDFX20250117-1,KDFX20250117_224350_V06,4,1.318,1.200,92,0,0.283
KDFX20250117-1,KDFX20250117_224350_V06,6,1.802,1.200,45,0,0.010
KDFX20250117-1,KDFX20250117_224350_V06,7,2.417,1.200,46,0,0.010
KDFX20250117-1,KDFX20250117_224350_V06,8,3.120,1.200,44,0,0.010
KDFX20250117-1,KDFX20250117_224350_V06,9,3.999,1.200,46,0,0.010
KDFX20250117-1,KDFX20250117_224350_V06,10,5.098,1.200,46,0,0.010
KDFX20250117-3,KDFX20250118_001342_V06,0,0.483,1.200,7276,0,5567.506
KDFX20250117-3,KDFX20250118_001342_V06,2,0.879,1.200,7279,0,3511.906
KDFX20250117-3,KDFX20250118_001342_V06,4,1.318,1.200,7283,0,347.699
KDFX20250117-5,KDFX20250118_022428_V06,0,0.483,1.200,20907,0,11961.438
KDFX20250117-5,KDFX20250118_022428_V06,2,0.879,1.200,20913,0,14123.630
KDFX20250117-5,KDFX20250118_022428_V06,4,1.318,1.200,20920,0,3159.709
KDFX20250123-3,KDFX20250124_001900_V06,0,0.483,1.200,10577,0,4.743
KDFX20250123-3,KDFX20250124_001900_V06,2,0.879,1.200,10581,0,3.035
KDFX20250123-3,KDFX20250124_001900_V06,4,1.318,1.200,10582,0,2.685
KDFX20250123-3,KDFX20250124_001900_V06,6,1.802,1.200,5285,0,0.303
KDFX20250123-3,KDFX20250124_001900_V06,7,2.417,1.200,5289,0,0.236
KDFX20250123-3,KDFX20250124_001900_V06,8,3.120,1.200,5293,0,0.247
KDFX20250123-3,KDFX20250124_001900_V06,9,3.999,1.200,5296,0,0.348
KDFX20250123-3,KDFX20250124_001900_V06,10,5.098,1.200,5303,0,0.310
KDFX20250123-3,KDFX20250124_001900_V06,11,6.416,1.200,5317,0,0.357
KDFX20250123-4,KDFX20250124_004101_V06,0,0.483,1.200,16588,0,1.736
KDFX20250123-4,KDFX20250124_004101_V06,2,0.879,1.200,16588,0,0.184
KDFX20250123-4,KDFX20250124_004101_V06,4,1.318,1.200,16590,0,0.272
KDFX20250123-4,KDFX20250124_004101_V06,6,1.802,1.200,8297,0,0.039
KDFX20250123-4,KDFX20250124_004101_V06,7,2.417,1.200,8301,0,0.041
KDFX20250123-4,KDFX20250124_004101_V06,8,3.120,1.200,8309,0,0.047
KDFX20250123-4,KDFX20250124_004101_V06,9,3.999,1.200,8316,0,0.046
KDFX20250123-4,KDFX20250124_004101_V06,10,5.098,1.200,8341,0,0.052
KDFX20250123-4,KDFX20250124_004101_V06,11,6.416,1.200,8367,0,0.059
KDFX20250129-4,KDFX20250130_014653_V06,0,0.483,1.200,4976,0,16723.553
KDFX20250129-4,KDFX20250130_014653_V06,2,0.879,1.200,4978,0,7046.667
KDFX20250129-4,KDFX20250130_015122_V06,0,0.483,1.200,6674,0,49278.960
KDFX20250129-4,KDFX20250130_015122_V06,2,0.879,1.200,6682,0,22565.657
KDFX20250129-5,KDFX20250130_015551_V06,0,0.483,1.200,12382,0,55003.240
KDFX20250129-5,KDFX20250130_015551_V06,2,0.879,1.200,12383,0,34043.972
KDFX20250129-5,KDFX20250130_015551_V06,4,1.318,1.200,12399,0,2454.149
KDFX20250130-1,KDFX20250131_010028_V06,0,0.483,1.200,14127,0,1886.902
KDFX20250130-1,KDFX20250131_010028_V06,2,0.879,1.200,14127,0,417.032
KDFX20250130-1,KDFX20250131_010028_V06,4,1.318,1.200,14130,0,47.480
KDFX20250130-1,KDFX20250131_010028_V06,6,1.802,1.200,7068,0,3.552
KDFX20250130-1,KDFX20250131_010028_V06,7,2.417,1.200,7071,0,2.743
KDFX20250130-1,KDFX20250131_010028_V06,8,3.120,1.200,7080,0,1.691
KDFX20250130-1,KDFX20250131_010028_V06,9,3.999,1.200,7082,0,1.576
KDFX20250130-1,KDFX20250131_010028_V06,10,5.098,1.200,7098,0,1.924
KDFX20250130-1,KDFX20250131_010728_V06,0,0.483,1.200,26601,0,5527.463
KDFX20250130-1,KDFX20250131_010728_V06,2,0.879,1.200,26605,0,1659.658
KDFX20250130-1,KDFX20250131_010728_V06,4,1.318,1.200,26611,0,203.280
KDFX20250130-1,KDFX20250131_010728_V06,6,1.802,1.200,13310,0,10.530
KDFX20250130-1,KDFX20250131_010728_V06,7,2.417,1.200,13313,0,6.875
KDFX20250130-1,KDFX20250131_010728_V06,8,3.120,1.200,13330,0,5.845
KDFX20250130-1,KDFX20250131_010728_V06,9,3.999,1.200,13338,0,3.883
KDFX20250130-1,KDFX20250131_010728_V06,10,5.098,1.200,13354,0,3.734
KDFX20250130-1,KDFX20250131_011427_V06,0,0.483,1.200,15308,0,4736.538
KDFX20250130-1,KDFX20250131_011427_V06,2,0.879,1.200,15311,0,1828.348
KDFX20250130-1,KDFX20250131_011427_V06,4,1.318,1.200,15314,0,233.390
KDFX20250130-1,KDFX20250131_011427_V06,6,1.802,1.200,7655,0,5.401
KDFX20250130-1,KDFX20250131_011427_V06,7,2.417,1.200,7658,0,2.587
KDFX20250130-1,KDFX20250131_011427_V06,8,3.120,1.200,7668,0,1.878
KDFX20250130-1,KDFX20250131_011427_V06,9,3.999,1.200,7678,0,1.671
KDFX20250130-1,KDFX20250131_011427_V06,10,5.098,1.200,7696,0,2.250
KDFX20250130-1,KDFX20250131_012128_V06,0,0.483,1.200,8053,0,4142.593
KDFX20250130-1,KDFX20250131_012128_V06,2,0.879,1.200,8056,0,1679.469
KDFX20250130-1,KDFX20250131_012128_V06,4,1.318,1.200,8052,0,212.831
KDFX20250130-1,KDFX20250131_012128_V06,6,1.802,1.200,4033,0,1.777
KDFX20250130-1,KDFX20250131_012128_V06,7,2.417,1.200,4031,0,0.956
KDFX20250130-1,KDFX20250131_012128_V06,8,3.120,1.200,4034,0,0.958
KDFX20250130-1,KDFX20250131_012128_V06,9,3.999,1.200,4042,0,0.962
KDFX20250130-1,KDFX20250131_012128_V06,10,5.098,1.200,4049,0,0.967
KDFX20250130-3,KDFX20250131_012128_V06,0,0.483,1.200,19477,0,10039.266
KDFX20250130-3,KDFX20250131_012128_V06,2,0.879,1.200,19482,0,1961.670
KDFX20250130-3,KDFX20250131_012128_V06,4,1.318,1.200,19485,0,218.824
KDFX20250130-3,KDFX20250131_012128_V06,6,1.802,1.200,9748,0,4.582
KDFX20250130-3,KDFX20250131_012128_V06,7,2.417,1.200,9748,0,3.724
KDFX20250130-3,KDFX20250131_012128_V06,8,3.120,1.200,9759,0,3.271
KDFX20250130-3,KDFX20250131_012128_V06,9,3.999,1.200,9776,0,3.283
KDFX20250131-3,KDFX20250201_000525_V06,0,0.483,1.200,36770,0,1452.967
KDFX20250131-3,KDFX20250201_000525_V06,2,0.879,1.200,119159,1,227.893
KDFX20250131-3,KDFX20250201_000525_V06,4,1.318,1.200,119185,0,59.871
KDFX20250131-3,KDFX20250201_000525_V06,6,1.802,1.200,59615,0,12.144
KDFX20250131-3,KDFX20250201_000525_V06,7,2.417,1.200,59649,0,9.842
KDFX20250131-3,KDFX20250201_000525_V06,8,3.120,1.200,59679,0,7.537
KDFX20250131-3,KDFX20250201_000525_V06,9,3.999,1.200,59735,0,6.235
KDFX20250131-3,KDFX20250201_000525_V06,10,5.098,1.200,59833,0,6.014
KDFX20250131-3,KDFX20250201_000525_V06,11,6.416,1.200,60009,0,5.831
KDFX20250131-3,KDFX20250201_001226_V06,0,0.483,1.200,91669,0,3470.796
KDFX20250131-3,KDFX20250201_001226_V06,2,0.879,1.200,134926,0,225.247
KDFX20250131-3,KDFX20250201_001226_V06,4,1.318,1.200,134969,0,65.394
KDFX20250131-3,KDFX20250201_001226_V06,6,1.802,1.200,67483,0,17.733
KDFX20250131-3,KDFX20250201_001226_V06,7,2.417,1.200,67519,0,13.483
KDFX20250131-3,KDFX20250201_001226_V06,8,3.120,1.200,67573,0,8.782
KDFX20250131-3,KDFX20250201_001226_V06,9,3.999,1.200,67653,0,7.495
KDFX20250131-3,KDFX20250201_001226_V06,10,5.098,1.200,67764,0,7.660
KDFX20250131-3,KDFX20250201_001226_V06,11,6.416,1.200,67935,0,7.923
KDFX20250131-4,KDFX20250201_003319_V06,0,0.483,1.200,13221,0,657.426
KDFX20250131-4,KDFX20250201_003319_V06,2,0.879,1.200,39395,0,527.558
KDFX20250131-4,KDFX20250201_003319_V06,4,1.318,1.200,77073,0,242.070
KDFX20250131-4,KDFX20250201_003319_V06,6,1.802,1.200,38541,0,29.526
KDFX20250131-4,KDFX20250201_003319_V06,7,2.417,1.200,38562,0,18.501
KDFX20250131-4,KDFX20250201_003319_V06,8,3.120,1.200,38584,0,3.488
KDFX20250131-4,KDFX20250201_003319_V06,9,3.999,1.200,38636,0,3.219
KDFX20250131-4,KDFX20250201_003319_V06,10,5.098,1.200,26024,0,1.903
KDFX20250131-4,KDFX20250201_003319_V06,11,6.416,1.200,12525,0,0.851
KDFX20250131-4,KDFX20250201_004018_V06,0,0.483,1.200,43537,0,1820.717
KDFX20250131-4,KDFX20250201_004018_V06,2,0.879,1.200,89891,0,585.317
KDFX20250131-4,KDFX20250201_004018_V06,4,1.318,1.200,76258,0,232.450
KDFX20250131-4,KDFX20250201_004018_V06,6,1.802,1.200,44959,0,20.798
KDFX20250131-4,KDFX20250201_004018_V06,7,2.417,1.200,44988,0,9.396
KDFX20250131-4,KDFX20250201_004018_V06,8,3.120,1.200,45023,0,4.225
KDFX20250131-4,KDFX20250201_004018_V06,9,3.999,1.200,45079,0,3.779
KDFX20250131-4,KDFX20250201_004018_V06,10,5.098,1.200,45144,0,3.537
KDFX20250131-4,KDFX20250201_004018_V06,11,6.416,1.200,45260,0,3.278
KDFX20250131-7,KDFX20250201_020408_V06,0,0.483,1.200,11989,0,2448.692
KDFX20250131-7,KDFX20250201_020408_V06,2,0.879,1.200,11994,0,206.657
KDFX20250131-7,KDFX20250201_020408_V06,4,1.318,1.200,11989,0,3.594
KDFX20250131-7,KDFX20250201_020408_V06,6,1.802,1.200,6005,0,2.309
KDFX20250131-7,KDFX20250201_020408_V06,7,2.417,1.200,6005,0,2.311
KDFX20250131-7,KDFX20250201_020408_V06,8,3.120,1.200,6009,0,2.316
KDFX20250131-7,KDFX20250201_020408_V06,9,3.999,1.200,6020,0,2.324
KDFX20250131-7,KDFX20250201_021108_V06,0,0.483,1.200,18546,0,2046.587
KDFX20250131-7,KDFX20250201_021108_V06,2,0.879,1.200,18551,0,162.840
KDFX20250131-7,KDFX20250201_021108_V06,4,1.318,1.200,18553,0,9.629
KDFX20250131-7,KDFX20250201_021108_V06,6,1.802,1.200,9285,0,3.440
KDFX20250131-7,KDFX20250201_021108_V06,7,2.417,1.200,9293,0,3.445
KDFX20250131-7,KDFX20250201_021108_V06,8,3.120,1.200,9293,0,3.450
KDFX20250131-7,KDFX20250201_021108_V06,9,3.999,1.200,9308,0,3.463
KDFX20250131-1,KDFX20250131_224934_V06,0,0.483,1.200,103,0,268.744
KDFX20250131-1,KDFX20250131_224934_V06,2,0.879,1.200,103,0,40.892
KDFX20250131-1,KDFX20250131_224934_V06,4,1.318,1.200,103,0,1.458
KDFX20250131-1,KDFX20250131_224934_V06,6,1.802,1.200,53,0,0.011
KDFX20250131-1,KDFX20250131_224934_V06,7,2.417,1.200,52,0,0.011
KDFX20250131-1,KDFX20250131_224934_V06,8,3.120,1.200,53,0,0.011
KDFX20250131-1,KDFX20250131_224934_V06,9,3.999,1.200,53,0,0.011
KDFX20250131-1,KDFX20250131_224934_V06,10,5.098,1.200,53,0,0.012
KDFX20250131-5,KDFX20250201_010807_V06,0,0.483,1.200,4752,0,936.423
KDFX20250131-5,KDFX20250201_010807_V06,2,0.879,1.200,4752,0,233.338
KDFX20250131-5,KDFX20250201_010807_V06,4,1.318,1.200,4753,0,30.608
KDFX20250131-5,KDFX20250201_010807_V06,6,1.802,1.200,2377,0,1.012
KDFX20250131-5,KDFX20250201_010807_V06,7,2.417,1.200,2375,0,0.410
KDFX20250131-5,KDFX20250201_010807_V06,8,3.120,1.200,2376,0,0.411
KDFX20250131-5,KDFX20250201_010807_V06,9,3.999,1.200,2381,0,0.413
KDFX20250131-5,KDFX20250201_010807_V06,10,5.098,1.200,2391,0,0.416
KDFX20250131-5,KDFX20250201_010807_V06,11,6.416,1.200,2387,0,0.418
KDFX20250131-6,KDFX20250201_012208_V06,0,0.483,1.200,2701,0,1774.709
KDFX20250131-6,KDFX20250201_012208_V06,2,0.879,1.200,2703,0,204.725
KDFX20250131-6,KDFX20250201_012208_V06,4,1.318,1.200,2702,0,1.990
KDFX20250131-6,KDFX20250201_012208_V06,6,1.802,1.200,1347,0,0.441
KDFX20250131-6,KDFX20250201_012208_V06,7,2.417,1.200,1346,0,0.441
KDFX20250131-6,KDFX20250201_012208_V06,8,3.120,1.200,1348,0,0.442
KDFX20250131-6,KDFX20250201_012208_V06,9,3.999,1.200,1355,0,0.445
KDFX20250201-2,KDFX20250202_003559_V06,0,0.483,1.200,1674,0,71.704
KDFX20250201-2,KDFX20250202_003559_V06,2,0.879,1.200,1674,0,1.299
KDFX20250201-2,KDFX20250202_003559_V06,4,1.318,1.200,1673,0,0.359
KDFX20250201-2,KDFX20250202_003559_V06,6,1.802,1.200,837,0,2.255
KDFX20250201-2,KDFX20250202_003559_V06,7,2.417,1.200,838,0,0.290
KDFX20250201-2,KDFX20250202_003559_V06,8,3.120,1.200,844,0,0.292
KDFX20250201-2,KDFX20250202_003559_V06,9,3.999,1.200,840,0,0.292
KDFX20250201-2,KDFX20250202_004259_V06,0,0.483,1.200,5031,0,138.025
KDFX20250201-2,KDFX20250202_004259_V06,2,0.879,1.200,5032,0,3.947
KDFX20250201-2,KDFX20250202_004259_V06,4,1.318,1.200,5031,0,1.165
KDFX20250201-2,KDFX20250202_004259_V06,6,1.802,1.200,2522,0,2.223
KDFX20250201-2,KDFX20250202_004259_V06,7,2.417,1.200,2524,0,0.870
KDFX20250201-2,KDFX20250202_004259_V06,8,3.120,1.200,2523,0,0.871
KDFX20250201-2,KDFX20250202_004259_V06,9,3.999,1.200,2527,0,0.875
KDFX20250201-2,KDFX20250202_004959_V06,0,0.483,1.200,6709,0,734.530
KDFX20250201-2,KDFX20250202_004959_V06,2,0.879,1.200,6713,0,25.568
KDFX20250201-2,KDFX20250202_004959_V06,4,1.318,1.200,6715,0,1.546
KDFX20250201-2,KDFX20250202_004959_V06,6,1.802,1.200,3353,0,1.791
KDFX20250201-2,KDFX20250202_004959_V06,7,2.417,1.200,3355,0,1.083
KDFX20250201-2,KDFX20250202_004959_V06,8,3.120,1.200,3361,0,1.087
KDFX20250201-2,KDFX20250202_004959_V06,9,3.999,1.200,3363,0,1.089
KDFX20250201-2,KDFX20250202_010359_V06,0,0.483,1.200,6905,0,5266.400
KDFX20250201-2,KDFX20250202_010359_V06,2,0.879,1.200,6907,0,951.284
KDFX20250201-2,KDFX20250202_010359_V06,4,1.318,1.200,6913,0,17.223
KDFX20250201-2,KDFX20250202_010359_V06,6,1.802,1.200,3457,0,7.409
KDFX20250201-2,KDFX20250202_010359_V06,7,2.417,1.200,3460,0,1.100
KDFX20250201-2,KDFX20250202_010359_V06,8,3.120,1.200,3460,0,1.630
KDFX20250201-2,KDFX20250202_010359_V06,9,3.999,1.200,3462,0,1.106
KDFX20250201-2,KDFX20250202_011059_V06,0,0.483,1.200,8215,0,7398.775
KDFX20250201-2,KDFX20250202_011059_V06,2,0.879,1.200,8222,0,1822.775
KDFX20250201-2,KDFX20250202_011059_V06,4,1.318,1.200,8225,0,117.640
KDFX20250201-2,KDFX20250202_011059_V06,6,1.802,1.200,4103,0,25.862
KDFX20250201-2,KDFX20250202_011059_V06,7,2.417,1.200,4111,0,2.301
KDFX20250201-2,KDFX20250202_011059_V06,8,3.120,1.200,4122,0,2.451
KDFX20250201-2,KDFX20250202_011059_V06,9,3.999,1.200,4123,0,1.759
KDFX20250201-2,KDFX20250202_011758_V06,0,0.483,1.200,8914,0,7214.091
KDFX20250201-2,KDFX20250202_011758_V06,2,0.879,1.200,8914,0,2756.021
KDFX20250201-2,KDFX20250202_011758_V06,4,1.318,1.200,8918,0,327.082
KDFX20250201-2,KDFX20250202_011758_V06,6,1.802,1.200,4460,0,24.729
