track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KEWX20250104-13,KEWX20250105_002456_V06,7,2.417,1.200,915,0,47.168
KEWX20250104-13,KEWX20250105_002456_V06,8,3.120,1.200,916,0,5.297
KEWX20250104-13,KEWX20250105_002456_V06,9,3.999,1.200,919,0,0.127
KEWX20250104-13,KEWX20250105_002456_V06,10,5.098,1.200,921,0,0.245
KEWX20250104-13,KEWX20250105_002456_V06,11,6.416,1.200,919,0,0.238
KEWX20250111-1,KEWX20250111_223925_V06,0,0.483,1.200,9269,0,628.488
KEWX20250111-1,KEWX20250111_223925_V06,2,0.879,1.200,9273,0,496.262
KEWX20250111-1,KEWX20250111_223925_V06,4,1.318,1.200,9279,0,267.865
KEWX20250111-1,KEWX20250111_223925_V06,6,1.802,1.200,4637,0,11.622
KEWX20250111-1,KEWX20250111_223925_V06,7,2.417,1.200,4645,0,3.600
KEWX20250114-8,KEWX20250115_013719_V06,0,0.483,1.200,22349,0,23317.336
KEWX20250114-8,KEWX20250115_013719_V06,2,0.879,1.200,22347,0,39486.322
KEWX20250114-8,KEWX20250115_013719_V06,4,1.318,1.200,22354,0,53989.390
KEWX20250114-8,KEWX20250115_013719_V06,6,1.802,1.200,11178,0,49918.234
KEWX20250114-8,KEWX20250115_013719_V06,7,2.417,1.200,11187,0,29744.104
KEWX20250114-8,KEWX20250115_013719_V06,8,3.120,1.200,11192,0,13280.436
KEWX20250114-8,KEWX20250115_013719_V06,9,3.999,1.200,11211,0,4474.824
KEWX20250116-1,KEWX20250116_223054_V06,0,0.483,1.200,102,0,170.330
KEWX20250116-1,KEWX20250116_223054_V06,2,0.879,1.200,103,0,180.088
KEWX20250116-1,KEWX20250116_223054_V06,4,1.318,1.200,102,0,219.052
KEWX20250116-1,KEWX20250116_223054_V06,6,1.802,1.200,52,0,17.146
KEWX20250116-1,KEWX20250116_223054_V06,7,2.417,1.200,52,0,0.012
KEWX20250116-1,KEWX20250116_223054_V06,8,3.120,1.200,53,0,0.012
KEWX20250116-1,KEWX20250116_223054_V06,9,3.999,1.200,52,0,0.012
KEWX20250116-1,KEWX20250116_223054_V06,10,5.098,1.200,53,0,0.012
KEWX20250116-1,KEWX20250116_223736_V06,0,0.483,1.200,1826,0,701.613
KEWX20250116-1,KEWX20250116_223736_V06,2,0.879,1.200,1827,0,662.652
KEWX20250116-1,KEWX20250116_223736_V06,4,1.318,1.200,1830,0,748.158
KEWX20250116-1,KEWX20250116_223736_V06,6,1.802,1.200,914,0,122.014
KEWX20250116-1,KEWX20250116_223736_V06,7,2.417,1.200,918,0,0.197
KEWX20250116-1,KEWX20250116_223736_V06,8,3.120,1.200,917,0,0.197
KEWX20250116-1,KEWX20250116_223736_V06,9,3.999,1.200,917,0,0.241
KEWX20250116-1,KEWX20250116_223736_V06,10,5.098,1.200,917,0,154.940
KEWX20250116-3,KEWX20250117_001132_V06,0,0.483,1.200,7534,0,66.619
KEWX20250116-3,KEWX20250117_001132_V06,2,0.879,1.200,7535,0,22.880
KEWX20250116-3,KEWX20250117_001132_V06,4,1.318,1.200,7534,0,2.503
KEWX20250116-3,KEWX20250117_001132_V06,6,1.802,1.200,3766,0,1.512
KEWX20250116-3,KEWX20250117_001132_V06,7,2.417,1.200,3762,0,0.853
KEWX20250116-3,KEWX20250117_001132_V06,8,3.120,1.200,3764,0,0.801
KEWX20250116-3,KEWX20250117_001132_V06,9,3.999,1.200,3771,0,0.783
KEWX20250116-3,KEWX20250117_001132_V06,10,5.098,1.200,3781,0,0.747
KEWX20250118-1,KEWX20250119_003357_V06,0,0.483,1.200,392,0,2025.427
KEWX20250118-1,KEWX20250119_003357_V06,2,0.879,1.200,392,0,122.175
KEWX20250118-1,KEWX20250119_003357_V06,4,1.318,1.200,390,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,6,1.802,1.200,197,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,7,2.417,1.200,196,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,8,3.120,1.200,197,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,9,3.999,1.200,199,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,10,5.098,1.200,198,0,0.032
KEWX20250118-1,KEWX20250119_003357_V06,11,6.416,1.200,197,0,0.032
KEWX20250118-1,KEWX20250119_004053_V06,0,0.483,1.200,4053,0,2419.526
KEWX20250118-1,KEWX20250119_004053_V06,2,0.879,1.200,4055,0,118.564
KEWX20250118-1,KEWX20250119_004053_V06,4,1.318,1.200,4055,0,3.753
KEWX20250118-1,KEWX20250119_004053_V06,6,1.802,1.200,2030,0,0.391
KEWX20250118-1,KEWX20250119_004053_V06,7,2.417,1.200,2030,0,0.415
KEWX20250118-1,KEWX20250119_004053_V06,8,3.120,1.200,2033,0,0.629
KEWX20250118-1,KEWX20250119_004053_V06,9,3.999,1.200,2033,0,4.849
KEWX20250118-1,KEWX20250119_004053_V06,10,5.098,1.200,2039,0,0.332
KEWX20250118-1,KEWX20250119_004053_V06,11,6.416,1.200,2042,0,0.334
KEWX20250118-1,KEWX20250119_004745_V06,0,0.483,1.200,5427,0,2112.116
KEWX20250118-1,KEWX20250119_004745_V06,2,0.879,1.200,5426,0,41.756
KEWX20250118-1,KEWX20250119_004745_V06,4,1.318,1.200,5429,0,18.138
KEWX20250118-1,KEWX20250119_004745_V06,6,1.802,1.200,2715,0,5.513
KEWX20250118-1,KEWX20250119_004745_V06,7,2.417,1.200,2715,0,3.919
KEWX20250118-1,KEWX20250119_004745_V06,8,3.120,1.200,2721,0,0.642
KEWX20250118-1,KEWX20250119_004745_V06,9,3.999,1.200,2723,0,0.747
KEWX20250118-1,KEWX20250119_004745_V06,10,5.098,1.200,2726,0,2.542
KEWX20250119-1,KEWX20250119_223116_V06,0,0.483,1.200,829,0,226.583
KEWX20250119-1,KEWX20250119_223116_V06,2,0.879,1.200,830,0,7.021
KEWX20250119-1,KEWX20250119_223116_V06,4,1.318,1.200,832,0,0.081
KEWX20250119-1,KEWX20250119_223116_V06,6,1.802,1.200,414,0,0.069
KEWX20250119-1,KEWX20250119_223116_V06,7,2.417,1.200,414,0,0.069
KEWX20250119-1,KEWX20250119_223116_V06,8,3.120,1.200,414,0,0.069
KEWX20250119-1,KEWX20250119_223116_V06,9,3.999,1.200,414,0,0.070
KEWX20250119-1,KEWX20250119_223116_V06,10,5.098,1.200,416,0,0.070
KEWX20250119-1,KEWX20250119_223116_V06,11,6.416,1.200,417,0,0.071
KEWX20250124-1,KEWX20250124_223714_V06,0,0.483,1.200,125,0,323.110
KEWX20250124-1,KEWX20250124_223714_V06,2,0.879,1.200,124,0,0.075
KEWX20250124-1,KEWX20250124_223714_V06,4,1.318,1.200,124,0,0.075
KEWX20250124-1,KEWX20250124_223714_V06,6,1.802,1.200,64,0,0.077
KEWX20250127-2,KEWX20250127_230224_V06,0,0.483,1.200,4670,0,5119.683
KEWX20250127-2,KEWX20250127_230224_V06,2,0.879,1.200,4672,0,2311.563
KEWX20250127-2,KEWX20250127_230224_V06,4,1.318,1.200,4674,0,940.013
KEWX20250127-2,KEWX20250127_230224_V06,6,1.802,1.200,2336,0,203.530
KEWX20250127-2,KEWX20250127_230224_V06,7,2.417,1.200,2341,0,1.759
KEWX20250127-2,KEWX20250127_230224_V06,8,3.120,1.200,2340,0,1.097
KEWX20250128-6,KEWX20250128_233719_V06,0,0.483,1.200,2215,0,32.620
KEWX20250128-6,KEWX20250128_233719_V06,2,0.879,1.200,2216,0,3.108
KEWX20250128-6,KEWX20250128_233719_V06,4,1.318,1.200,2219,0,4.365
KEWX20250128-6,KEWX20250128_233719_V06,6,1.802,1.200,1112,0,3.146
KEWX20250128-6,KEWX20250128_233719_V06,7,2.417,1.200,1111,0,0.194
KEWX20250128-6,KEWX20250128_233719_V06,8,3.120,1.200,1111,0,0.630
KEWX20250128-6,KEWX20250128_233719_V06,9,3.999,1.200,1114,0,2.811
KEWX20250128-6,KEWX20250128_233719_V06,10,5.098,1.200,1110,0,1.317
KEWX20250128-6,KEWX20250128_233719_V06,11,6.416,1.200,1119,0,0.113
KEWX20250128-12,KEWX20250129_005244_V06,0,0.483,1.200,6511,0,1299.066
KEWX20250128-12,KEWX20250129_005244_V06,2,0.879,1.200,6511,0,139.624
KEWX20250128-12,KEWX20250129_005244_V06,4,1.318,1.200,6512,0,4.642
KEWX20250128-12,KEWX20250129_005244_V06,6,1.802,1.200,3248,0,2.512
KEWX20250128-12,KEWX20250129_005244_V06,7,2.417,1.200,3255,0,2.520
KEWX20250129-8,KEWX20250130_005221_V06,0,0.483,1.200,12999,0,144.901
KEWX20250129-8,KEWX20250130_005221_V06,2,0.879,1.200,13002,0,37.269
KEWX20250129-8,KEWX20250130_005221_V06,4,1.318,1.200,13002,0,15.477
KEWX20250129-8,KEWX20250130_005221_V06,6,1.802,1.200,6511,0,2.856
KEWX20250129-8,KEWX20250130_005221_V06,7,2.417,1.200,6510,0,3.328
KEWX20250129-8,KEWX20250130_005221_V06,8,3.120,1.200,6509,0,2.029
KEWX20250129-8,KEWX20250130_005221_V06,9,3.999,1.200,6515,0,5.374
KEWX20250129-8,KEWX20250130_005221_V06,10,5.098,1.200,6533,0,246.423
KEWX20250130-1,KEWX20250131_000026_V06,0,0.483,1.200,797,0,5542.018
KEWX20250130-1,KEWX20250131_000026_V06,2,0.879,1.200,797,0,1108.445
KEWX20250130-1,KEWX20250131_000026_V06,4,1.318,1.200,796,0,3.831
KEWX20250130-1,KEWX20250131_000026_V06,8,1.802,1.200,403,0,0.111
KEWX20250130-1,KEWX20250131_000026_V06,9,2.417,1.200,398,0,0.109
KEWX20250130-1,KEWX20250131_000026_V06,10,3.120,1.200,396,0,0.109
KEWX20250130-1,KEWX20250131_000026_V06,11,3.999,1.200,398,0,0.110
KEWX20250130-1,KEWX20250131_000841_V06,0,0.483,1.200,3296,0,18342.294
KEWX20250130-1,KEWX20250131_000841_V06,2,0.879,1.200,3296,0,7785.518
KEWX20250130-1,KEWX20250131_000841_V06,4,1.318,1.200,3294,0,104.319
KEWX20250130-1,KEWX20250131_000841_V06,8,1.802,1.200,1650,0,0.458
KEWX20250130-1,KEWX20250131_000841_V06,9,2.417,1.200,1648,0,0.458
KEWX20250130-1,KEWX20250131_000841_V06,10,3.120,1.200,1647,0,0.458
KEWX20250130-1,KEWX20250131_000841_V06,11,3.999,1.200,1651,0,0.460
KEWX20250130-1,KEWX20250131_001654_V06,0,0.483,1.200,4177,0,20137.288
KEWX20250130-1,KEWX20250131_001654_V06,2,0.879,1.200,4179,0,3097.794
KEWX20250130-1,KEWX20250131_001654_V06,4,1.318,1.200,4181,0,18.584
KEWX20250130-1,KEWX20250131_001654_V06,8,1.802,1.200,2095,0,1.335
KEWX20250130-1,KEWX20250131_001654_V06,9,2.417,1.200,2091,0,0.619
KEWX20250130-1,KEWX20250131_001654_V06,10,3.120,1.200,2090,0,0.619
KEWX20250130-1,KEWX20250131_001654_V06,11,3.999,1.200,2090,0,0.620
KEWX20250130-1,KEWX20250131_002509_V06,0,0.483,1.200,6449,0,20990.092
KEWX20250130-1,KEWX20250131_002509_V06,2,0.879,1.200,6449,0,1261.075
KEWX20250130-1,KEWX20250131_002509_V06,4,1.318,1.200,6451,0,14.144
KEWX20250130-1,KEWX20250131_002509_V06,8,1.802,1.200,3228,0,1.572
KEWX20250130-1,KEWX20250131_002509_V06,9,2.417,1.200,3229,0,4.660
KEWX20250130-1,KEWX20250131_002509_V06,10,3.120,1.200,3230,0,2.057
KEWX20250130-1,KEWX20250131_002509_V06,11,3.999,1.200,3236,0,1.709
KEWX20250130-1,KEWX20250131_003323_V06,0,0.483,1.200,8631,0,37449.699
KEWX20250130-1,KEWX20250131_003323_V06,2,0.879,1.200,8630,0,1896.234
KEWX20250130-1,KEWX20250131_003323_V06,4,1.318,1.200,8633,0,36.896
KEWX20250130-1,KEWX20250131_003323_V06,8,1.802,1.200,4315,0,2.737
KEWX20250130-1,KEWX20250131_003323_V06,9,2.417,1.200,4314,0,1.866
KEWX20250130-1,KEWX20250131_003323_V06,10,3.120,1.200,4320,0,1.673
KEWX20250130-1,KEWX20250131_003323_V06,11,3.999,1.200,4331,0,1.179
KEWX20250130-1,KEWX20250131_003323_V06,12,5.098,1.200,4333,0,2.581
KEWX20250130-1,KEWX20250131_004137_V06,0,0.483,1.200,12086,0,44259.025
KEWX20250130-1,KEWX20250131_004137_V06,2,0.879,1.200,12089,0,3828.454
KEWX20250130-1,KEWX20250131_004137_V06,4,1.318,1.200,12089,0,209.979
KEWX20250130-1,KEWX20250131_004137_V06,8,1.802,1.200,6046,0,15.660
KEWX20250130-1,KEWX20250131_004137_V06,9,2.417,1.200,6050,0,5.373
KEWX20250130-1,KEWX20250131_004137_V06,10,3.120,1.200,6055,0,2.743
KEWX20250130-1,KEWX20250131_004137_V06,11,3.999,1.200,6062,0,1.637
KEWX20250130-1,KEWX20250131_004137_V06,12,5.098,1.200,6071,0,2.704
KEWX20250130-1,KEWX20250131_004137_V06,13,6.416,1.200,6091,0,8.014
KEWX20250130-1,KEWX20250131_004952_V06,0,0.483,1.200,18060,0,42332.042
KEWX20250130-1,KEWX20250131_004952_V06,2,0.879,1.200,18062,0,6400.198
KEWX20250130-1,KEWX20250131_004952_V06,4,1.318,1.200,18064,0,1137.233
KEWX20250130-1,KEWX20250131_004952_V06,8,1.802,1.200,9032,0,165.342
KEWX20250130-1,KEWX20250131_004952_V06,9,2.417,1.200,9039,0,28.982
KEWX20250130-1,KEWX20250131_004952_V06,10,3.120,1.200,9043,0,11.997
KEWX20250130-1,KEWX20250131_004952_V06,11,3.999,1.200,9045,0,6.216
KEWX20250130-1,KEWX20250131_004952_V06,12,5.098,1.200,9068,0,4.926
KEWX20250130-1,KEWX20250131_004952_V06,13,6.416,1.200,9083,0,21.532
KEWX20250130-1,KEWX20250131_010626_V06,0,0.483,1.200,40027,3,65806.386
KEWX20250130-1,KEWX20250131_010626_V06,2,0.879,1.200,40031,0,16189.957
KEWX20250130-1,KEWX20250131_010626_V06,4,1.318,1.200,40043,0,2956.933
KEWX20250130-1,KEWX20250131_010626_V06,8,1.802,1.200,20020,0,862.575
KEWX20250130-1,KEWX20250131_010626_V06,9,2.417,1.200,20031,0,241.644
KEWX20250130-1,KEWX20250131_010626_V06,10,3.120,1.200,20032,0,102.560
KEWX20250130-1,KEWX20250131_010626_V06,11,3.999,1.200,20062,0,47.126
KEWX20250130-1,KEWX20250131_010626_V06,12,5.098,1.200,20104,0,86.022
KEWX20250130-1,KEWX20250131_010626_V06,13,6.416,1.200,20160,0,238.951
KEWX20250130-6,KEWX20250131_003323_V06,0,0.483,1.200,619,0,811.792
KEWX20250130-6,KEWX20250131_003323_V06,2,0.879,1.200,619,0,204.200
KEWX20250130-6,KEWX20250131_003323_V06,4,1.318,1.200,619,0,0.194
KEWX20250130-6,KEWX20250131_003323_V06,8,1.802,1.200,310,0,0.194
KEWX20250130-6,KEWX20250131_003323_V06,9,2.417,1.200,309,0,0.194
KEWX20250130-6,KEWX20250131_003323_V06,10,3.120,1.200,312,0,0.196
KEWX20250130-6,KEWX20250131_004137_V06,0,0.483,1.200,3440,0,4298.842
KEWX20250130-6,KEWX20250131_004137_V06,2,0.879,1.200,3440,0,1799.545
KEWX20250130-6,KEWX20250131_004137_V06,4,1.318,1.200,3444,0,48.720
KEWX20250130-6,KEWX20250131_004137_V06,8,1.802,1.200,1724,0,3.540
KEWX20250130-6,KEWX20250131_004137_V06,9,2.417,1.200,1721,0,1.043
KEWX20250130-6,KEWX20250131_004137_V06,10,3.120,1.200,1724,0,1.046
KEWX20250130-6,KEWX20250131_004952_V06,0,0.483,1.200,7106,0,7187.452
KEWX20250130-6,KEWX20250131_004952_V06,2,0.879,1.200,7107,0,4748.644
KEWX20250130-6,KEWX20250131_004952_V06,4,1.318,1.200,7108,0,788.133
KEWX20250130-6,KEWX20250131_004952_V06,8,1.802,1.200,3554,0,40.111
KEWX20250130-6,KEWX20250131_004952_V06,9,2.417,1.200,3555,0,1.977
KEWX20250130-6,KEWX20250131_004952_V06,10,3.120,1.200,3560,0,1.982
KEWX20250130-6,KEWX20250131_010626_V06,0,0.483,1.200,15662,0,15134.186
KEWX20250130-6,KEWX20250131_010626_V06,2,0.879,1.200,15659,0,15462.403
KEWX20250130-6,KEWX20250131_010626_V06,4,1.318,1.200,15665,0,5800.214
KEWX20250130-6,KEWX20250131_010626_V06,8,1.802,1.200,7836,0,1350.250
KEWX20250130-6,KEWX20250131_010626_V06,9,2.417,1.200,7837,0,14.604
KEWX20250130-6,KEWX20250131_010626_V06,10,3.120,1.200,7846,0,3.937
KEWX20250130-6,KEWX20250131_011447_V06,0,0.483,1.200,27075,0,15194.396
KEWX20250130-6,KEWX20250131_011447_V06,2,0.879,1.200,27081,0,17038.643
KEWX20250130-6,KEWX20250131_011447_V06,4,1.318,1.200,27086,0,9432.827
KEWX20250130-6,KEWX20250131_011447_V06,8,1.802,1.200,13555,0,2514.988
KEWX20250130-6,KEWX20250131_011447_V06,9,2.417,1.200,13560,0,248.205
KEWX20250130-6,KEWX20250131_011447_V06,10,3.120,1.200,13567,0,13.706
KEWX20250130-6,KEWX20250131_012306_V06,0,0.483,1.200,37562,0,13536.484
KEWX20250130-6,KEWX20250131_012306_V06,2,0.879,1.200,37567,0,15259.199
KEWX20250130-6,KEWX20250131_012306_V06,4,1.318,1.200,37579,0,8480.033
KEWX20250130-6,KEWX20250131_012306_V06,8,1.802,1.200,18799,0,2252.926
KEWX20250130-6,KEWX20250131_012306_V06,9,2.417,1.200,18802,0,259.713
KEWX20250130-6,KEWX20250131_012306_V06,10,3.120,1.200,18818,0,31.258
KEWX20250130-9,KEWX20250131_004137_V06,0,0.483,1.200,422,0,1982.816
KEWX20250130-9,KEWX20250131_004137_V06,2,0.879,1.200,421,0,61.331
KEWX20250130-9,KEWX20250131_004137_V06,4,1.318,1.200,421,0,3.210
KEWX20250130-9,KEWX20250131_004137_V06,8,1.802,1.200,212,0,0.094
KEWX20250130-9,KEWX20250131_004137_V06,9,2.417,1.200,211,0,0.094
KEWX20250130-9,KEWX20250131_004137_V06,10,3.120,1.200,207,0,0.092
KEWX20250130-9,KEWX20250131_004952_V06,0,0.483,1.200,4817,0,4204.587
KEWX20250130-9,KEWX20250131_004952_V06,2,0.879,1.200,4819,0,469.465
KEWX20250130-9,KEWX20250131_004952_V06,4,1.318,1.200,4827,0,135.874
KEWX20250130-9,KEWX20250131_004952_V06,8,1.802,1.200,2415,0,2.940
KEWX20250130-9,KEWX20250131_004952_V06,9,2.417,1.200,2411,0,3.153
KEWX20250130-9,KEWX20250131_004952_V06,10,3.120,1.200,2409,0,1.905
KEWX20250130-9,KEWX20250131_010626_V06,0,0.483,1.200,4843,0,1776.261
KEWX20250130-9,KEWX20250131_010626_V06,2,0.879,1.200,4843,0,341.381
KEWX20250130-9,KEWX20250131_010626_V06,4,1.318,1.200,4849,0,98.937
KEWX20250130-9,KEWX20250131_010626_V06,8,1.802,1.200,2422,0,7.132
KEWX20250130-9,KEWX20250131_010626_V06,9,2.417,1.200,2424,0,6.796
KEWX20250130-9,KEWX20250131_010626_V06,10,3.120,1.200,2429,0,5.809
KEWX20250130-2,KEWX20250131_001654_V06,0,0.483,1.200,1321,0,57963.791
KEWX20250130-2,KEWX20250131_001654_V06,2,0.879,1.200,1320,0,7280.791
KEWX20250130-2,KEWX20250131_001654_V06,4,1.318,1.200,1323,0,10.519
KEWX20250130-2,KEWX20250131_001654_V06,8,1.802,1.200,658,0,0.129
KEWX20250130-2,KEWX20250131_001654_V06,9,2.417,1.200,658,0,0.227
KEWX20250130-2,KEWX20250131_001654_V06,10,3.120,1.200,660,0,0.129
KEWX20250130-2,KEWX20250131_001654_V06,11,3.999,1.200,659,0,0.129
KEWX20250130-2,KEWX20250131_001654_V06,12,5.098,1.200,661,0,0.130
KEWX20250130-2,KEWX20250131_002509_V06,0,0.483,1.200,4596,0,37448.633
KEWX20250130-2,KEWX20250131_002509_V06,2,0.879,1.200,4594,0,2122.925
KEWX20250130-2,KEWX20250131_002509_V06,4,1.318,1.200,4596,0,10.292
KEWX20250130-2,KEWX20250131_002509_V06,8,1.802,1.200,2303,0,1.192
KEWX20250130-2,KEWX20250131_002509_V06,9,2.417,1.200,2299,0,0.842
KEWX20250130-2,KEWX20250131_002509_V06,10,3.120,1.200,2302,0,0.587
KEWX20250130-2,KEWX20250131_002509_V06,11,3.999,1.200,2302,0,0.714
KEWX20250130-2,KEWX20250131_002509_V06,12,5.098,1.200,2313,0,0.792
KEWX20250130-4,KEWX20250131_001654_V06,0,0.483,1.200,4499,0,1485.733
KEWX20250130-4,KEWX20250131_001654_V06,2,0.879,1.200,4501,0,67.426
KEWX20250130-4,KEWX20250131_001654_V06,4,1.318,1.200,4501,0,3.921
KEWX20250130-4,KEWX20250131_001654_V06,8,1.802,1.200,2247,0,0.937
KEWX20250130-4,KEWX20250131_001654_V06,9,2.417,1.200,2250,0,1.141
KEWX20250130-4,KEWX20250131_001654_V06,10,3.120,1.200,2252,0,0.548
KEWX20250130-4,KEWX20250131_001654_V06,11,3.999,1.200,2257,0,0.551
KEWX20250130-4,KEWX20250131_001654_V06,12,5.098,1.200,2260,0,0.754
KEWX20250130-5,KEWX20250131_002509_V06,0,0.483,1.200,9344,0,2879.427
KEWX20250130-5,KEWX20250131_002509_V06,2,0.879,1.200,9347,0,259.569
KEWX20250130-5,KEWX20250131_002509_V06,4,1.318,1.200,9347,0,19.385
KEWX20250130-5,KEWX20250131_002509_V06,8,1.802,1.200,4686,0,2.967
KEWX20250130-5,KEWX20250131_002509_V06,9,2.417,1.200,4682,0,12.195
KEWX20250130-5,KEWX20250131_002509_V06,10,3.120,1.200,4691,0,2.979
KEWX20250130-5,KEWX20250131_002509_V06,11,3.999,1.200,4689,0,1.612
KEWX20250130-5,KEWX20250131_002509_V06,12,5.098,1.200,4698,0,1.159
KEWX20250130-5,KEWX20250131_002509_V06,13,6.416,1.200,4710,0,1.222
KEWX20250130-8,KEWX20250131_004137_V06,0,0.483,1.200,3512,0,12022.689
KEWX20250130-8,KEWX20250131_004137_V06,2,0.879,1.200,3511,0,1397.007
KEWX20250130-8,KEWX20250131_004137_V06,4,1.318,1.200,3512,0,60.715
KEWX20250130-8,KEWX20250131_004137_V06,8,1.802,1.200,1759,0,6.175
KEWX20250130-8,KEWX20250131_004137_V06,9,2.417,1.200,1757,0,0.442
KEWX20250130-8,KEWX20250131_004137_V06,10,3.120,1.200,1760,0,2.157
KEWX20250130-8,KEWX20250131_004137_V06,11,3.999,1.200,1762,0,0.587
KEWX20250130-8,KEWX20250131_004137_V06,12,5.098,1.200,1768,0,0.447
KEWX20250130-11,KEWX20250131_004137_V06,0,0.483,1.200,571,0,2741.857
