track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
10,KEWX20240122_003600_V06,35.934,0.090,24.281,457.677,32.522,-99.443,28.985,16261.024,158810.567,20240121_183600,479172,1
14,KEWX20240122_014514_V06,105.168,0.057,30.018,498.669,40.383,-99.411,28.800,20191.341,167600.533,20240121_194514,479182,0
22,KEWX20240122_022105_V06,141.018,0.059,418.154,508.800,32.537,-97.423,28.760,16268.412,119956.060,20240121_202105,479176,26
4,KEWX20240123_011144_V06,70.807,0.146,257.871,325.585,14.860,-98.245,29.588,7429.899,24644.574,20240122_191144,479175,7
7,KEWX20240124_000144_V06,-0.055,0.105,39.511,116.927,68.752,-99.385,30.522,34375.793,159193.454,20240123_180144,479183,4737
7,KEWX20240124_000740_V06,5.878,0.266,40.362,116.124,74.075,-99.381,30.526,37037.698,159077.207,20240123_180740,479180,4771
7,KEWX20240124_001342_V06,11.912,0.090,43.890,111.373,70.556,-99.363,30.548,35277.888,159038.193,20240123_181342,479179,4780
7,KEWX20240124_001943_V06,17.928,0.128,58.795,112.217,73.933,-99.285,30.545,36966.465,152841.708,20240123_181943,479178,4962
7,KEWX20240124_002534_V06,23.778,-1.000,69.798,111.631,75.734,-99.228,30.548,37866.922,148724.708,20240123_182534,479174,5530
7,KEWX20240124_003125_V06,29.628,0.126,73.399,87.165,72.731,-99.210,30.658,36365.705,155440.281,20240123_183125,479174,6821
7,KEWX20240124_003721_V06,35.562,0.070,82.126,78.503,73.159,-99.165,30.698,36579.286,155346.477,20240123_183721,479174,7935
4,KEWX20240123_231959_V06,-41.805,0.100,42.845,194.554,75.410,-99.363,30.173,37704.979,138967.281,20240123_171959,479184,4099
4,KEWX20240123_232550_V06,-35.955,0.095,44.489,189.679,83.489,-99.355,30.195,41744.536,139155.218,20240123_172550,479179,4178
4,KEWX20240123_233152_V06,-29.922,0.165,47.935,168.393,85.937,-99.338,30.291,42968.297,142177.148,20240123_173152,479180,3735
4,KEWX20240123_233755_V06,-23.872,0.100,53.905,157.933,89.678,-99.308,30.338,44839.035,142079.077,20240123_173755,479181,3784
4,KEWX20240123_234357_V06,-17.838,0.098,56.309,165.858,88.721,-99.295,30.303,44360.344,139085.779,20240123_174357,479180,3861
15,KEWX20240124_004311_V06,41.395,0.067,25.671,151.569,43.387,-99.455,30.365,21693.741,155955.401,20240123_184311,479178,7569
15,KEWX20240124_004914_V06,47.445,0.230,26.509,155.564,52.912,-99.450,30.347,26455.993,154644.164,20240123_184914,479185,7834
15,KEWX20240124_010112_V06,59.412,0.165,38.074,158.312,69.184,-99.390,30.336,34591.880,148896.453,20240123_190112,479179,8482
24,KEWX20240124_011709_V06,75.362,0.057,340.869,107.816,18.964,-97.815,30.570,9482.231,98240.605,20240123_191709,479174,8130
24,KEWX20240124_012227_V06,80.662,0.164,343.091,104.673,25.744,-97.803,30.584,12871.967,100011.793,20240123_192227,479178,8123
22,KEWX20240124_011709_V06,75.362,0.110,415.680,159.749,23.814,-97.427,30.335,11907.215,90901.322,20240123_191709,479174,8130
22,KEWX20240124_012227_V06,80.662,-1.000,415.680,159.749,32.241,-97.427,30.335,16120.715,90901.322,20240123_192227,479178,8123
22,KEWX20240124_012726_V06,85.645,0.072,416.363,147.189,37.902,-97.423,30.391,18951.185,96035.891,20240123_192726,479179,8444
12,KEWX20240124_003721_V06,35.562,0.059,241.801,308.792,8.919,-98.329,29.664,4459.650,29429.593,20240123_183721,479174,7935
13,KEWX20240124_004311_V06,41.395,0.079,415.195,158.116,31.601,-97.429,30.342,15800.705,91379.480,20240123_184311,479178,7569
18,KEWX20240124_011211_V06,70.395,0.238,29.800,516.196,40.057,-99.411,28.721,20028.702,173023.777,20240123_191211,479168,8171
44,KEWX20240124_022643_V06,144.928,0.396,152.324,228.668,23.419,-98.794,30.023,11709.459,82000.631,20240123_202643,479172,3155
46,KEWX20240124_022643_V06,144.928,0.087,376.233,110.289,29.147,-97.631,30.559,14573.277,102227.239,20240123_202643,479172,3155
5,KEWX20240124_225316_V06,-69.384,0.145,343.317,350.325,32.483,-97.805,29.476,16241.577,33200.028,20240124_165316,479197,1050
5,KEWX20240126_002338_V06,20.121,0.902,153.665,207.713,13.163,-98.787,30.118,6581.734,86502.918,20240125_182338,479166,1
5,KEWX20240126_003218_V06,28.788,0.927,158.171,206.009,23.965,-98.764,30.126,11982.615,85073.200,20240125_183218,479174,18
5,KEWX20240126_004058_V06,37.454,0.907,161.854,204.244,31.614,-98.745,30.134,15806.842,84043.925,20240125_184058,479174,4
5,KEWX20240126_004937_V06,46.104,0.798,165.023,202.168,41.984,-98.729,30.143,20992.221,83351.535,20240125_184937,479178,3
5,KEWX20240126_010657_V06,63.438,0.431,170.238,200.720,52.878,-98.702,30.150,26439.075,81692.420,20240125_190657,479171,0
5,KEWX20240126_011536_V06,72.088,0.086,173.507,191.916,61.218,-98.685,30.189,30608.851,83190.377,20240125_191536,479173,4
10,KEWX20240126_011536_V06,72.088,0.197,203.271,340.006,10.749,-98.527,29.522,5374.472,52337.597,20240125_191536,479173,4
10,KEWX20240126_012415_V06,80.738,0.054,203.717,339.338,22.131,-98.525,29.525,11065.597,52004.396,20240125_192415,479173,0
3,KEWX20240126_001458_V06,11.454,0.198,209.868,383.650,3.416,-98.492,29.325,1708.229,61483.831,20240125_181458,479176,3
6,KEWX20240126_002338_V06,20.121,0.459,297.188,440.621,4.583,-98.042,29.069,2291.321,70324.483,20240125_182338,479166,1
9,KEWX20240126_003218_V06,28.788,0.051,61.615,387.866,8.487,-99.255,29.302,4243.299,127031.282,20240125_183218,479174,18
8,KEWX20240127_013808_V06,93.760,0.184,28.867,423.011,50.864,-99.421,29.141,25431.921,148866.249,20240126_193808,479172,9
8,KEWX20240127_014243_V06,98.343,0.442,28.272,421.694,54.412,-99.424,29.147,27206.079,148867.042,20240126_194243,479173,0
8,KEWX20240127_014719_V06,102.943,0.412,29.818,422.160,52.545,-99.416,29.145,26272.299,148257.910,20240126_194719,479180,4
8,KEWX20240127_015155_V06,107.543,0.224,29.775,421.826,51.989,-99.417,29.147,25994.386,148208.733,20240126_195155,479177,4
8,KEWX20240127_020108_V06,116.760,0.233,29.727,426.798,51.762,-99.417,29.124,25880.835,149269.512,20240126_200108,479170,2
8,KEWX20240127_020543_V06,121.343,0.197,30.107,424.764,52.080,-99.415,29.134,26040.017,148667.657,20240126_200543,479178,5
8,KEWX20240127_021019_V06,125.943,0.235,30.478,422.967,52.290,-99.413,29.142,26145.086,148124.252,20240126_201019,479176,2
8,KEWX20240127_021455_V06,130.543,0.122,29.920,421.391,51.255,-99.416,29.149,25627.514,148053.045,20240126_201455,479169,3
8,KEWX20240127_021931_V06,135.143,0.072,29.715,421.406,51.831,-99.417,29.149,25915.459,148149.771,20240126_201931,479175,1
8,KEWX20240127_022407_V06,139.743,0.128,30.192,418.434,51.603,-99.415,29.162,25801.709,147328.889,20240126_202407,479176,7
8,KEWX20240127_022842_V06,144.327,0.110,30.167,416.144,50.306,-99.415,29.172,25152.966,146883.849,20240126_202842,479171,1
1,KEWX20240127_002542_V06,21.327,0.204,237.633,310.717,8.156,-98.350,29.655,4077.810,31640.341,20240126_182542,479182,61
1,KEWX20240127_003011_V06,25.810,0.567,235.681,310.082,13.831,-98.360,29.658,6915.276,32552.383,20240126_183011,479179,59
1,KEWX20240127_003440_V06,30.293,0.468,246.606,318.404,19.812,-98.304,29.620,9905.777,28238.457,20240126_183440,479175,72
1,KEWX20240127_003909_V06,34.777,0.672,252.851,324.887,23.736,-98.271,29.591,11868.024,26656.831,20240126_183909,479184,78
1,KEWX20240127_004338_V06,39.260,0.051,253.170,325.821,24.908,-98.270,29.587,12453.782,26738.411,20240126_184338,479173,21
1,KEWX20240127_004807_V06,43.743,-1.000,255.203,328.202,26.965,-98.259,29.576,13482.467,26467.681,20240126_184807,479176,16
1,KEWX20240127_005236_V06,48.227,-1.000,257.235,330.583,29.022,-98.249,29.565,14511.152,26287.522,20240126_185236,479179,13
1,KEWX20240127_010134_V06,57.193,0.062,246.304,324.970,28.757,-98.305,29.591,14378.571,29609.176,20240126_190134,479174,8
1,KEWX20240127_010604_V06,61.693,-1.000,244.206,324.497,29.614,-98.316,29.593,14806.815,30467.694,20240126_190604,479177,3
1,KEWX20240127_011034_V06,66.193,0.099,244.515,327.324,31.703,-98.314,29.580,15851.738,30924.101,20240126_191034,479174,10
1,KEWX20240127_011509_V06,70.777,0.064,244.918,325.447,34.839,-98.312,29.589,17419.737,30337.785,20240126_191509,479173,26
1,KEWX20240127_011945_V06,75.377,-1.000,244.807,324.670,37.364,-98.313,29.592,18682.024,30227.940,20240126_191945,479177,42
1,KEWX20240127_012420_V06,79.960,-1.000,244.695,323.896,39.879,-98.314,29.596,19939.738,30123.180,20240126_192420,479172,31
1,KEWX20240127_012856_V06,84.560,0.091,244.535,326.824,40.329,-98.314,29.582,20164.606,30805.472,20240126_192856,479176,9
6,KEWX20240127_011945_V06,75.377,0.084,236.341,329.335,28.907,-98.357,29.571,14453.379,35046.654,20240126_191945,479177,42
6,KEWX20240127_012420_V06,79.960,0.123,237.678,329.306,35.352,-98.350,29.571,17676.037,34434.029,20240126_192420,479172,31
7,KEWX20240127_012856_V06,84.560,0.202,28.888,431.794,51.190,-99.421,29.102,25595.238,150724.215,20240126_192856,479176,9
7,KEWX20240127_013332_V06,89.160,0.245,28.888,430.499,56.530,-99.421,29.108,28265.070,150442.708,20240126_193332,479174,4
3,KEWX20240127_002542_V06,21.327,0.065,279.035,480.236,30.897,-98.136,28.891,15448.719,90725.514,20240126_182542,479182,61
4,KEWX20240127_004807_V06,43.743,0.277,250.945,332.183,22.031,-98.281,29.558,11015.652,29334.934,20240126_184807,479176,16
9,KEWX20240127_015155_V06,107.543,0.071,251.243,338.550,34.170,-98.280,29.529,17085.011,31077.835,20240126_195155,479177,4
1,KEWX20240128_002518_V06,20.067,0.123,235.164,349.293,11.794,-98.362,29.481,5896.862,40723.228,20240127_182518,479170,4
1,KEWX20240128_003210_V06,26.933,0.073,231.695,350.478,21.290,-98.380,29.475,10644.751,42466.531,20240127_183210,479174,3
1,KEWX20240128_003900_V06,33.767,-1.000,228.633,351.525,30.899,-98.396,29.471,15449.477,44011.579,20240127_183900,479178,0
1,KEWX20240128_004542_V06,40.467,0.147,235.986,337.353,38.822,-98.358,29.535,19410.817,37057.323,20240127_184542,479172,3
1,KEWX20240128_005228_V06,47.233,0.193,244.139,309.773,7.767,-98.317,29.659,3883.524,28354.931,20240127_185228,479171,5
1,KEWX20240128_010617_V06,61.050,0.092,244.638,311.728,17.349,-98.314,29.650,8674.374,28295.294,20240127_190617,479172,4
8,KEWX20240128_003900_V06,33.767,0.054,356.656,187.392,9.037,-97.734,30.211,4518.478,63028.803,20240127_183900,479178,0
8,KEWX20240128_004542_V06,40.467,0.164,356.637,189.477,17.445,-97.734,30.202,8722.297,62094.794,20240127_184542,479172,3
8,KEWX20240128_005228_V06,47.233,0.051,357.783,195.657,21.170,-97.728,30.174,10584.817,59637.059,20240127_185228,479171,5
8,KEWX20240128_010617_V06,61.050,-1.000,359.684,206.648,30.671,-97.718,30.124,15335.427,55400.360,20240127_190617,479172,4
8,KEWX20240128_011318_V06,68.067,0.088,356.480,200.431,24.646,-97.735,30.152,12322.777,57236.323,20240127_191318,479173,4
8,KEWX20240128_012019_V06,75.083,0.475,353.818,203.694,30.317,-97.749,30.138,15158.310,55161.747,20240127_192019,479173,1
3,KEWX20240128_003210_V06,26.933,0.204,319.720,272.482,9.998,-97.926,29.828,4999.165,16926.874,20240127_183210,479174,3
3,KEWX20240128_003900_V06,33.767,0.314,320.411,272.522,17.769,-97.922,29.828,8884.508,17114.577,20240127_183900,479178,0
4,KEWX20240128_003210_V06,26.933,0.102,373.667,133.457,5.498,-97.645,30.454,2749.123,91054.269,20240127_183210,479174,3
4,KEWX20240128_003900_V06,33.767,0.350,373.436,135.295,13.783,-97.646,30.446,6891.702,90167.399,20240127_183900,479178,0
6,KEWX20240128_003900_V06,33.767,0.186,230.975,347.742,15.665,-98.384,29.488,7832.495,41963.583,20240127_183900,479178,0
4,KEWX20240129_002954_V06,23.808,0.170,358.049,187.336,4.818,-97.727,30.211,2409.161,63369.572,20240128_182954,479170,5
4,KEWX20240129_003645_V06,30.658,0.061,360.134,187.380,13.297,-97.716,30.211,6648.655,63834.421,20240128_183645,479173,5
4,KEWX20240129_004335_V06,37.491,0.073,376.977,180.986,21.877,-97.628,30.240,10938.666,70869.246,20240128_184335,479172,4
4,KEWX20240129_005031_V06,44.425,0.494,384.473,181.816,24.055,-97.589,30.236,12027.644,72634.784,20240128_185031,479178,1
4,KEWX20240129_010413_V06,58.125,0.141,390.467,160.763,37.754,-97.558,30.331,18877.161,83022.737,20240128_190413,479176,1
4,KEWX20240129_011108_V06,65.041,-1.000,394.034,150.982,44.414,-97.539,30.375,22207.035,88103.362,20240128_191108,479170,2
4,KEWX20240129_011804_V06,71.975,0.089,398.768,160.266,43.033,-97.515,30.333,21516.500,85558.043,20240128_191804,479172,5
2,KEWX20240129_002954_V06,23.808,0.476,371.729,124.499,2.987,-97.655,30.495,1493.618,94796.493,20240128_182954,479170,5
2,KEWX20240129_003645_V06,30.658,0.251,370.981,125.262,13.398,-97.658,30.491,6698.794,94302.462,20240128_183645,479173,5
2,KEWX20240129_004335_V06,37.491,0.840,378.970,127.452,15.159,-97.617,30.481,7579.449,94880.363,20240128_184335,479172,4
