track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
5,KEWX20250201_021615_V06,126.941,0.126,249.792,328.516,42.156,-98.287,29.575,21077.913,28870.578,20250131_201615,479172,6
5,KEWX20250201_022440_V06,135.358,0.074,267.215,309.670,19.783,-98.197,29.660,9891.268,17090.396,20250131_202440,479177,1
5,KEWX20250201_023305_V06,143.775,0.212,250.704,317.987,30.691,-98.283,29.622,15345.363,26237.600,20250131_203305,479173,4
1,KEWX20250131_224509_V06,-84.159,0.607,173.792,384.353,6.020,-98.678,29.322,3009.808,75901.374,20250131_164509,479177,6
7,KEWX20250202_010322_V06,53.210,0.854,54.382,363.932,24.280,-99.293,29.409,12139.942,126901.132,20250201_190322,479177,0
7,KEWX20250202_011147_V06,61.626,0.837,55.636,362.398,30.209,-99.287,29.416,15104.641,126102.192,20250201_191147,479172,0
7,KEWX20250202_012012_V06,70.043,0.545,59.036,363.258,28.226,-99.270,29.412,14112.797,124564.339,20250201_192012,479172,1
7,KEWX20250202_012838_V06,78.476,0.403,59.922,362.881,28.520,-99.265,29.414,14260.154,124088.212,20250201_192838,479172,3
7,KEWX20250202_013657_V06,86.793,0.228,63.016,361.990,31.280,-99.249,29.418,15639.949,122478.574,20250201_193657,479171,1
7,KEWX20250202_014522_V06,95.210,0.091,64.151,360.832,33.656,-99.243,29.424,16827.995,121784.104,20250201_194522,479173,0
7,KEWX20250202_020211_V06,112.026,0.215,63.156,354.964,40.896,-99.249,29.450,20448.131,121569.019,20250201_200211,479175,1
3,KEWX20250202_003821_V06,28.193,0.521,372.307,113.159,7.501,-97.651,30.546,3750.317,100172.345,20250201_183821,479176,0
3,KEWX20250202_004636_V06,36.443,0.420,372.271,108.794,19.203,-97.651,30.565,9601.485,102204.079,20250201_184636,479171,0
3,KEWX20250202_010322_V06,53.210,0.604,387.241,108.482,24.048,-97.573,30.567,12024.247,105226.120,20250201_190322,479177,0
1,KEWX20250201_224747_V06,-82.374,0.062,136.029,417.154,2.705,-98.871,29.172,1352.287,100761.262,20250201_164747,479171,0
2,KEWX20250202_002143_V06,11.560,0.055,204.167,386.729,2.127,-98.521,29.311,1063.351,64625.759,20250201_182143,479176,2
9,KEWX20250202_011147_V06,61.626,0.067,210.222,359.572,29.363,-98.491,29.434,14681.566,53872.166,20250201_191147,479172,0
8,KEWX20250203_004310_V06,32.165,0.114,385.158,111.801,6.073,-97.584,30.552,3036.316,103284.620,20250202_184310,479174,1
8,KEWX20250203_010017_V06,49.282,0.071,382.548,107.286,17.491,-97.598,30.572,8745.695,104824.995,20250202_190017,479170,1
8,KEWX20250203_010857_V06,57.949,0.141,395.006,113.198,31.543,-97.533,30.545,15771.629,104786.739,20250202_190857,479176,2
8,KEWX20250203_011737_V06,66.615,0.139,402.182,117.948,41.068,-97.496,30.524,20534.154,104384.003,20250202_191737,479174,0
5,KEWX20250203_002609_V06,15.149,0.480,207.211,335.904,8.794,-98.507,29.541,4396.976,49746.343,20250202_182609,479172,0
5,KEWX20250203_003429_V06,23.482,0.405,207.354,335.209,16.817,-98.506,29.544,8408.294,49555.514,20250202_183429,479173,1
5,KEWX20250203_004310_V06,32.165,0.316,213.606,345.830,18.720,-98.474,29.496,9360.040,48898.733,20250202_184310,479174,1
1,KEWX20250203_000032_V06,-10.468,0.085,172.661,315.193,8.341,-98.686,29.633,4170.744,64120.846,20250202_180032,479173,8
1,KEWX20250203_000904_V06,-1.935,0.192,172.189,313.911,16.061,-98.688,29.639,8030.572,64283.106,20250202_180904,479178,2
7,KEWX20250203_002609_V06,15.149,0.070,199.318,380.025,8.478,-98.546,29.342,4238.895,64305.757,20250202_182609,479172,0
12,KEWX20250203_010017_V06,49.282,0.620,53.413,371.000,21.525,-99.298,29.377,10762.506,128302.715,20250202_190017,479170,1
14,KEWX20250203_010017_V06,49.282,0.248,152.794,200.305,12.416,-98.792,30.151,6208.176,88894.189,20250202_190017,479170,1
9,KEWX20250204_003839_V06,26.809,0.396,376.278,110.168,5.402,-97.631,30.559,2700.886,102291.931,20250203_183839,479180,2
9,KEWX20250204_004653_V06,35.042,0.550,381.074,107.201,13.556,-97.605,30.573,6778.008,104575.850,20250203_184653,479176,2
9,KEWX20250204_010345_V06,51.909,0.702,358.509,157.780,15.392,-97.724,30.345,7695.857,76892.399,20250203_190345,479176,0
1,KEWX20250204_000528_V06,-6.374,0.090,168.049,323.269,3.134,-98.709,29.597,1567.060,66993.360,20250203_180528,479170,15
1,KEWX20250204_001343_V06,1.876,0.155,168.447,323.376,12.502,-98.707,29.596,6251.041,66806.956,20250203_181343,479180,1
1,KEWX20250204_002209_V06,10.309,-1.000,168.820,323.477,22.389,-98.705,29.596,11194.366,66631.951,20250203_182209,479176,5
1,KEWX20250204_003024_V06,18.559,0.091,170.881,324.342,16.574,-98.694,29.592,8286.900,65696.623,20250203_183024,479170,3
3,KEWX20250204_001343_V06,1.876,0.103,178.793,373.052,2.446,-98.652,29.373,1222.816,70759.876,20250203_181343,479180,1
3,KEWX20250204_002209_V06,10.309,0.068,187.871,376.659,12.659,-98.605,29.357,6329.674,67914.531,20250203_182209,479176,5
4,KEWX20250204_002209_V06,10.309,0.107,206.575,336.819,5.867,-98.510,29.537,2933.556,50209.403,20250203_182209,479176,5
4,KEWX20250204_003024_V06,18.559,0.416,193.655,324.260,12.329,-98.577,29.593,6164.369,54538.339,20250203_183024,479170,3
6,KEWX20250204_003024_V06,18.559,0.784,294.125,433.921,6.837,-98.058,29.100,3418.352,67024.877,20250203_183024,479170,3
6,KEWX20250204_003839_V06,26.809,0.175,294.074,432.221,16.173,-98.058,29.107,8086.305,66176.975,20250203_183839,479180,2
15,KEWX20250204_004653_V06,35.042,0.058,236.197,333.047,10.779,-98.357,29.554,5389.423,35926.788,20250203_184653,479176,2
15,KEWX20250204_010345_V06,51.909,0.679,233.014,298.611,18.764,-98.374,29.709,9381.804,33500.214,20250203_190345,479176,0
19,KEWX20250204_012914_V06,77.392,0.164,57.306,361.122,32.343,-99.279,29.422,16171.679,125136.396,20250203_192914,479173,5
19,KEWX20250204_013740_V06,85.826,0.196,54.834,362.953,40.118,-99.291,29.414,20059.197,126559.797,20250203_193740,479173,4
5,KEWX20250204_002209_V06,10.309,0.058,354.838,173.743,11.745,-97.743,30.273,5872.684,68825.846,20250203_182209,479176,5
11,KEWX20250204_003839_V06,26.809,0.155,308.807,259.728,17.998,-97.982,29.885,8998.970,20611.649,20250203_183839,479180,2
14,KEWX20250204_004653_V06,35.042,0.264,148.958,201.386,11.079,-98.812,30.146,5539.396,90192.332,20250203_184653,479176,2
16,KEWX20250204_004653_V06,35.042,0.056,182.410,310.350,8.693,-98.635,29.656,4346.630,59022.468,20250203_184653,479176,2
17,KEWX20250204_010345_V06,51.909,0.792,52.241,360.962,25.968,-99.305,29.422,12984.196,127574.314,20250203_190345,479176,0
12,KEWX20250205_002635_V06,13.907,0.058,374.369,185.786,4.372,-97.642,30.218,2185.799,68146.195,20250204_182635,479177,6
12,KEWX20250205_003449_V06,22.141,0.058,375.085,185.802,12.316,-97.638,30.218,6157.940,68335.666,20250204_183449,479173,2
12,KEWX20250205_004315_V06,30.574,0.935,357.950,168.902,11.328,-97.727,30.295,5663.765,71667.343,20250204_184315,479171,2
12,KEWX20250205_005141_V06,39.007,0.946,357.110,167.530,14.351,-97.731,30.301,7175.415,72128.092,20250204_185141,479176,4
12,KEWX20250205_010809_V06,55.474,0.495,357.540,163.304,20.216,-97.729,30.320,10108.021,74156.333,20250204_190809,479175,2
14,KEWX20250205_003449_V06,22.141,0.095,375.523,118.106,1.927,-97.635,30.523,963.409,98474.618,20250204_183449,479173,2
14,KEWX20250205_004315_V06,30.574,0.089,376.333,116.955,9.995,-97.630,30.529,4997.617,99161.742,20250204_184315,479171,2
14,KEWX20250205_005141_V06,39.007,0.061,370.576,110.926,16.522,-97.660,30.556,8261.197,100908.329,20250204_185141,479176,4
14,KEWX20250205_010809_V06,55.474,0.099,352.419,144.556,36.635,-97.755,30.404,18317.614,82022.398,20250204_190809,479175,2
4,KEWX20250205_001815_V06,5.574,0.662,202.426,339.359,7.096,-98.531,29.525,3548.149,52606.515,20250204_181815,479175,5
4,KEWX20250205_002635_V06,13.907,0.514,207.206,343.182,19.147,-98.507,29.508,9573.630,51174.832,20250204_182635,479177,6
4,KEWX20250205_003449_V06,22.141,0.061,209.282,339.481,26.723,-98.496,29.525,13361.425,49468.332,20250204_183449,479173,2
24,KEWX20250205_005141_V06,39.007,0.092,231.643,296.491,16.896,-98.381,29.719,8447.805,34223.257,20250204_185141,479176,4
24,KEWX20250205_010809_V06,55.474,0.231,232.293,293.458,32.912,-98.378,29.733,16455.847,34011.084,20250204_190809,479175,2
24,KEWX20250205_011628_V06,63.791,0.522,231.075,289.842,32.912,-98.384,29.749,16455.834,34834.530,20250204_191628,479174,0
1,KEWX20250205_000954_V06,-2.776,0.177,177.724,314.587,8.595,-98.659,29.636,4297.430,61571.693,20250204_180954,479178,3
1,KEWX20250205_001815_V06,5.574,0.145,174.339,312.383,15.956,-98.677,29.646,7978.049,63134.591,20250204_181815,479175,5
3,KEWX20250205_001815_V06,5.574,0.732,359.511,159.825,7.046,-97.719,30.336,3523.209,76142.210,20250204_181815,479175,5
5,KEWX20250205_001815_V06,5.574,0.412,388.553,308.612,5.992,-97.571,29.664,2995.956,44485.481,20250204_181815,479175,5
11,KEWX20250205_002635_V06,13.907,0.784,367.120,244.582,8.223,-97.680,29.953,4111.515,43520.694,20250204_182635,479177,6
13,KEWX20250205_003449_V06,22.141,0.572,295.319,435.168,6.266,-98.052,29.094,3132.971,67624.327,20250204_183449,479173,2
17,KEWX20250205_004315_V06,30.574,0.284,206.925,401.530,9.255,-98.507,29.245,4627.642,68868.177,20250204_184315,479171,2
20,KEWX20250205_004315_V06,30.574,0.192,310.255,320.893,13.914,-97.975,29.609,6957.153,11637.151,20250204_184315,479171,2
22,KEWX20250205_004315_V06,30.574,0.103,325.219,260.371,13.205,-97.898,29.882,6602.509,23486.735,20250204_184315,479171,2
23,KEWX20250205_005141_V06,39.007,0.116,381.211,181.201,10.950,-97.606,30.239,5474.812,71952.045,20250204_185141,479176,4
25,KEWX20250205_005141_V06,39.007,0.059,366.992,425.145,28.398,-97.684,29.139,14198.990,70973.941,20250204_185141,479176,4
5,KEWX20250206_001730_V06,3.994,0.174,369.271,115.818,11.956,-97.667,30.534,5978.168,98388.796,20250205_181730,479173,4
5,KEWX20250206_002550_V06,12.328,0.232,375.022,109.553,18.177,-97.637,30.562,9088.303,102345.228,20250205_182550,479179,10
5,KEWX20250206_003410_V06,20.661,0.073,389.639,99.798,17.777,-97.561,30.606,8888.442,109676.857,20250205_183410,479177,4
5,KEWX20250206_004235_V06,29.078,-1.000,402.920,90.579,18.514,-97.491,30.647,9257.225,116672.341,20250205_184235,479176,2
5,KEWX20250206_005101_V06,37.511,0.104,391.702,94.707,22.346,-97.550,30.629,11172.825,112421.626,20250205_185101,479172,2
5,KEWX20250206_010729_V06,53.978,0.085,374.590,99.560,20.797,-97.639,30.607,10398.556,106934.474,20250205_190729,479176,0
1,KEWX20250206_001730_V06,3.994,0.724,209.851,338.994,7.394,-98.493,29.527,3696.917,49110.487,20250205_181730,479173,4
1,KEWX20250206_002550_V06,12.328,0.258,209.727,339.119,14.638,-98.494,29.526,7318.890,49192.069,20250205_182550,479179,10
1,KEWX20250206_003410_V06,20.661,0.197,211.493,342.736,20.494,-98.484,29.510,10246.942,49142.574,20250205_183410,479177,4
1,KEWX20250206_004235_V06,29.078,-1.000,212.980,345.839,26.702,-98.477,29.496,13350.939,49177.580,20250205_184235,479176,2
1,KEWX20250206_005101_V06,37.511,0.069,209.554,358.032,22.209,-98.494,29.441,11104.410,53731.433,20250205_185101,479172,2
1,KEWX20250206_010729_V06,53.978,0.684,233.571,301.653,23.433,-98.371,29.696,11716.353,33224.799,20250205_190729,479176,0
3,KEWX20250206_001730_V06,3.994,0.645,366.899,159.926,6.175,-97.680,30.335,3087.475,77614.538,20250205_181730,479173,4
3,KEWX20250206_002550_V06,12.328,0.141,373.586,165.288,17.713,-97.646,30.311,8856.258,76749.856,20250205_182550,479179,10
3,KEWX20250206_003410_V06,20.661,-1.000,379.742,170.224,29.386,-97.614,30.288,14693.135,76158.716,20250205_183410,479177,4
3,KEWX20250206_004235_V06,29.078,0.924,359.812,169.420,10.784,-97.717,30.292,5392.124,71813.460,20250205_184235,479176,2
3,KEWX20250206_005101_V06,37.511,0.939,361.457,168.870,13.763,-97.709,30.295,6881.448,72408.631,20250205_185101,479172,2
9,KEWX20250206_002550_V06,12.328,0.837,366.955,245.573,7.518,-97.681,29.949,3759.136,43142.752,20250205_182550,479179,10
10,KEWX20250206_002550_V06,12.328,0.663,185.464,313.750,8.332,-98.619,29.640,4166.111,57679.397,20250205_182550,479179,10
13,KEWX20250206_002550_V06,12.328,0.102,314.035,271.026,9.045,-97.955,29.834,4522.579,16097.131,20250205_182550,479179,10
18,KEWX20250206_005101_V06,37.511,0.133,353.065,425.157,32.478,-97.755,29.139,16238.804,67971.107,20250205_185101,479172,2
20,KEWX20250206_005101_V06,37.511,0.061,243.544,325.494,17.857,-98.319,29.588,8928.337,30972.441,20250205_185101,479172,2
20,KEWX20250206_010729_V06,53.978,0.051,245.723,342.209,15.071,-98.308,29.513,7535.536,34378.765,20250205_190729,479176,0
16,KEWX20250207_003057_V06,16.620,0.908,375.313,114.460,9.385,-97.636,30.540,4692.562,100121.333,20250206_183057,479174,3
16,KEWX20250207_003937_V06,25.286,0.088,371.474,114.516,26.182,-97.656,30.540,13090.953,99389.213,20250206_183937,479171,5
16,KEWX20250207_004751_V06,33.520,0.233,376.109,110.173,34.829,-97.631,30.559,17414.420,102258.112,20250206_184751,479172,3
16,KEWX20250207_010446_V06,50.436,0.875,407.139,113.296,38.583,-97.470,30.545,19291.459,107630.187,20250206_190446,479173,0
16,KEWX20250207_011312_V06,58.870,0.804,419.315,121.393,41.323,-97.407,30.508,20661.745,107397.140,20250206_191312,479179,5
16,KEWX20250207_012152_V06,67.536,0.768,439.656,123.443,38.333,-97.301,30.498,19166.609,112556.734,20250206_192152,479180,2
16,KEWX20250207_013031_V06,76.186,0.121,441.247,129.243,48.939,-97.293,30.472,24469.625,110802.450,20250206_193031,479175,0
3,KEWX20250207_000545_V06,-8.580,0.399,206.250,339.901,8.086,-98.512,29.523,4042.837,50944.099,20250206_180545,479171,10
3,KEWX20250207_001416_V06,-0.064,0.064,208.193,338.429,15.681,-98.502,29.529,7840.460,49762.798,20250206_181416,479174,4
3,KEWX20250207_002237_V06,8.286,0.806,211.596,337.886,21.322,-98.484,29.532,10660.818,48090.231,20250206_182237,479175,10
3,KEWX20250207_003057_V06,16.620,0.660,213.447,340.994,29.347,-98.474,29.518,14673.384,47885.248,20250206_183057,479174,3
17,KEWX20250207_003057_V06,16.620,0.789,375.426,184.187,5.434,-97.636,30.225,2717.228,69104.508,20250206_183057,479174,3
17,KEWX20250207_003937_V06,25.286,0.446,365.623,177.216,11.767,-97.687,30.257,5883.631,69610.270,20250206_183937,479171,5
17,KEWX20250207_004751_V06,33.520,0.477,357.824,166.134,16.763,-97.727,30.307,8381.588,72910.283,20250206_184751,479172,3
17,KEWX20250207_010446_V06,50.436,0.228,359.936,167.775,18.078,-97.717,30.300,9039.099,72587.284,20250206_190446,479173,0
7,KEWX20250207_001416_V06,-0.064,0.485,394.601,304.542,8.348,-97.539,29.682,4174.072,47355.141,20250206_181416,479174,4
7,KEWX20250207_002237_V06,8.286,0.339,394.779,305.718,16.860,-97.538,29.677,8430.138,47475.553,20250206_182237,479175,10
11,KEWX20250207_002237_V06,8.286,0.640,186.426,313.258,6.986,-98.615,29.643,3493.071,57172.833,20250206_182237,479175,10
11,KEWX20250207_003057_V06,16.620,0.464,186.558,314.494,12.772,-98.614,29.637,6386.234,57182.266,20250206_183057,479174,3
18,KEWX20250207_003057_V06,16.620,0.644,262.520,415.648,7.024,-98.221,29.182,3512.089,60784.779,20250206_183057,479174,3
18,KEWX20250207_003937_V06,25.286,0.121,275.987,424.697,19.100,-98.151,29.141,9549.774,63494.175,20250206_183937,479171,5
25,KEWX20250207_003937_V06,25.286,0.848,296.483,434.562,9.255,-98.046,29.097,4627.281,67304.209,20250206_183937,479171,5
25,KEWX20250207_004751_V06,33.520,0.771,298.412,432.275,15.310,-98.036,29.107,7654.883,66142.319,20250206_184751,479172,3
27,KEWX20250207_003937_V06,25.286,0.076,313.361,263.432,16.370,-97.959,29.869,8185.066,19466.158,20250206_183937,479171,5
27,KEWX20250207_004751_V06,33.520,0.247,312.287,262.560,24.272,-97.964,29.872,12136.183,19702.327,20250206_184751,479172,3
1,KEWX20250206_230514_V06,-69.097,0.214,310.393,250.867,7.449,-97.974,29.925,3724.335,25110.018,20250206_170514,479175,2
6,KEWX20250207_000545_V06,-8.580,0.135,178.885,291.116,6.358,-98.654,29.742,3179.016,60720.215,20250206_180545,479171,10
8,KEWX20250207_001416_V06,-0.064,0.476,52.756,374.934,17.675,-99.301,29.359,8837.402,129174.900,20250206_181416,479174,4
12,KEWX20250207_002237_V06,8.286,0.430,365.782,249.521,4.702,-97.687,29.931,2350.918,41459.005,20250206_182237,479175,10
30,KEWX20250207_004751_V06,33.520,0.253,236.362,299.998,7.914,-98.357,29.703,3956.945,31818.787,20250206_184751,479172,3
31,KEWX20250207_004751_V06,33.520,0.072,245.157,332.061,14.043,-98.311,29.559,7021.404,31763.578,20250206_184751,479172,3
32,KEWX20250207_004751_V06,33.520,0.059,348.254,211.693,13.352,-97.778,30.102,6675.945,50315.516,20250206_184751,479172,3
33,KEWX20250207_010446_V06,50.436,0.567,150.224,190.414,24.034,-98.806,30.196,12016.989,92792.975,20250206_190446,479173,0
35,KEWX20250207_012152_V06,67.536,0.101,390.388,119.125,31.952,-97.557,30.519,15976.082,101101.324,20250206_192152,479180,2
36,KEWX20250207_020442_V06,110.370,0.059,27.729,415.389,50.490,-99.428,29.176,25245.220,147856.371,20250206_200442,479167,1
10,KEWX20250208_003356_V06,18.784,0.890,375.408,108.407,9.693,-97.635,30.567,4846.302,102949.562,20250207_183356,479172,5
10,KEWX20250208_004235_V06,27.434,0.840,381.056,102.349,17.978,-97.605,30.594,8989.159,106812.906,20250207_184235,479172,4
10,KEWX20250208_005107_V06,35.968,0.815,393.572,93.683,23.683,-97.540,30.633,11841.626,113272.426,20250207_185107,479173,4
10,KEWX20250208_010745_V06,52.601,0.836,407.284,98.178,33.634,-97.469,30.613,16816.848,114282.600,20250207_190745,479172,0
10,KEWX20250208_011605_V06,60.934,0.474,416.282,99.383,39.100,-97.422,30.607,19550.036,115940.341,20250207_191605,479172,0
10,KEWX20250208_012431_V06,69.368,0.477,430.082,96.096,42.708,-97.350,30.622,21354.178,120931.984,20250207_192431,479168,2
10,KEWX20250208_013255_V06,77.768,0.129,432.691,105.291,47.869,-97.336,30.580,23934.669,117811.735,20250207_193255,479171,2
2,KEWX20250208_001657_V06,1.801,0.719,209.050,337.949,15.054,-98.497,29.532,7526.901,49274.872,20250207_181657,479170,4
2,KEWX20250208_002530_V06,10.351,0.769,204.674,338.510,20.035,-98.520,29.529,10017.293,51405.340,20250207_182530,479172,13
2,KEWX20250208_003356_V06,18.784,0.478,203.914,342.622,28.191,-98.524,29.510,14095.666,52557.383,20250207_183356,479172,5
2,KEWX20250208_004235_V06,27.434,0.275,208.088,347.112,28.171,-98.502,29.490,14085.290,51641.638,20250207_184235,479172,4
2,KEWX20250208_005107_V06,35.968,-1.000,211.336,351.440,29.494,-98.485,29.471,14746.752,51252.554,20250207_185107,479173,4
2,KEWX20250208_010745_V06,52.601,0.598,230.793,294.045,27.654,-98.386,29.730,13827.088,34731.207,20250207_190745,479172,0
11,KEWX20250208_003356_V06,18.784,0.861,357.668,166.762,9.573,-97.728,30.304,4786.465,72591.170,20250207_183356,479172,5
11,KEWX20250208_004235_V06,27.434,0.798,359.334,167.975,12.526,-97.720,30.299,6263.180,72372.750,20250207_184235,479172,4
11,KEWX20250208_005107_V06,35.968,0.905,359.883,165.053,16.093,-97.717,30.312,8046.627,73818.605,20250207_185107,479173,4
11,KEWX20250208_010745_V06,52.601,0.462,363.020,162.373,18.168,-97.700,30.324,9084.013,75684.993,20250207_190745,479172,0
11,KEWX20250208_011605_V06,60.934,0.053,355.063,155.448,27.984,-97.742,30.355,13991.873,77342.113,20250207_191605,479172,0
3,KEWX20250208_001657_V06,1.801,0.642,185.306,314.599,5.817,-98.620,29.636,2908.567,57809.652,20250207_181657,479170,4
