track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_refAbove40_pixels,n_refBelow40_animals
KGRK20240106-3,KGRK20240107_003953_V06,2,0.879,1.200,2087,0,150.591
KGRK20240106-3,KGRK20240107_003953_V06,4,1.318,1.200,2087,0,23.343
KGRK20240106-3,KGRK20240107_003953_V06,6,1.802,1.200,1045,0,1.381
KGRK20240106-3,KGRK20240107_003953_V06,7,2.417,1.200,1045,0,1.073
KGRK20240106-3,KGRK20240107_003953_V06,8,3.120,1.200,1048,0,0.960
KGRK20240106-3,KGRK20240107_003953_V06,9,3.999,1.200,1047,0,1.221
KGRK20240106-3,KGRK20240107_003953_V06,10,5.098,1.200,1049,0,1.637
KGRK20240106-3,KGRK20240107_003953_V06,11,6.416,1.200,1049,0,1.716
KGRK20240106-3,KGRK20240107_004654_V06,0,0.483,1.200,6505,0,2143.543
KGRK20240106-3,KGRK20240107_004654_V06,2,0.879,1.200,6506,0,285.068
KGRK20240106-3,KGRK20240107_004654_V06,4,1.318,1.200,6504,0,59.740
KGRK20240106-3,KGRK20240107_004654_V06,6,1.802,1.200,3254,0,2.441
KGRK20240106-3,KGRK20240107_004654_V06,7,2.417,1.200,3249,0,3.331
KGRK20240106-3,KGRK20240107_004654_V06,8,3.120,1.200,3248,0,2.542
KGRK20240106-3,KGRK20240107_004654_V06,9,3.999,1.200,3255,0,3.168
KGRK20240106-3,KGRK20240107_004654_V06,10,5.098,1.200,3266,0,2.988
KGRK20240106-3,KGRK20240107_004654_V06,11,6.416,1.200,3276,0,2.729
KGRK20240108-35,KGRK20240108_234604_V06,0,0.483,1.200,12958,0,10379.560
KGRK20240108-35,KGRK20240108_234604_V06,2,0.879,1.200,12957,0,72798.139
KGRK20240108-35,KGRK20240108_234604_V06,4,1.318,1.200,12961,0,148544.453
KGRK20240108-35,KGRK20240108_234917_V06,0,0.483,1.200,15005,0,9136.607
KGRK20240108-35,KGRK20240108_234917_V06,2,0.879,1.200,14999,0,104414.110
KGRK20240108-35,KGRK20240108_234917_V06,4,1.318,1.200,15009,0,168595.763
KGRK20240108-35,KGRK20240108_235231_V06,0,0.483,1.200,17447,0,8138.672
KGRK20240108-35,KGRK20240108_235231_V06,2,0.879,1.200,17455,0,102192.863
KGRK20240108-35,KGRK20240108_235231_V06,4,1.318,1.200,17451,0,185290.870
KGRK20240108-35,KGRK20240108_235545_V06,0,0.483,1.200,20061,0,6343.756
KGRK20240108-35,KGRK20240108_235545_V06,2,0.879,1.200,20070,0,103410.461
KGRK20240108-35,KGRK20240108_235545_V06,4,1.318,1.200,20086,0,193229.760
KGRK20240108-35,KGRK20240109_000148_V06,0,0.483,1.200,22448,0,5681.032
KGRK20240108-35,KGRK20240109_000148_V06,2,0.879,1.200,22453,0,66404.603
KGRK20240108-35,KGRK20240109_000148_V06,4,1.318,1.200,22473,0,211101.940
KGRK20240108-36,KGRK20240108_235231_V06,0,0.483,1.200,10718,0,7718.342
KGRK20240108-36,KGRK20240108_235231_V06,2,0.879,1.200,10722,0,85238.920
KGRK20240108-36,KGRK20240108_235231_V06,4,1.318,1.200,10711,0,134836.307
KGRK20240108-36,KGRK20240108_235545_V06,0,0.483,1.200,13505,0,5737.077
KGRK20240108-36,KGRK20240108_235545_V06,2,0.879,1.200,13505,0,91998.904
KGRK20240108-36,KGRK20240108_235545_V06,4,1.318,1.200,13517,0,165353.211
KGRK20240108-50,KGRK20240109_013602_V06,0,0.483,1.200,16397,0,27509.820
KGRK20240108-50,KGRK20240109_013602_V06,2,0.879,1.200,16400,0,20200.400
KGRK20240108-50,KGRK20240109_013602_V06,4,1.318,1.200,16404,0,11600.620
KGRK20240108-50,KGRK20240109_013602_V06,6,1.802,1.200,8208,0,11000.234
KGRK20240108-50,KGRK20240109_013602_V06,7,2.417,1.200,8214,0,23312.593
KGRK20240108-50,KGRK20240109_013602_V06,8,3.120,1.200,8215,0,53671.709
KGRK20240108-50,KGRK20240109_013602_V06,9,3.999,1.200,8221,0,111297.268
KGRK20240108-50,KGRK20240109_013602_V06,10,5.098,1.200,8234,0,149487.674
KGRK20240108-50,KGRK20240109_013602_V06,11,6.416,1.200,8251,0,143726.539
KGRK20240108-50,KGRK20240109_014009_V06,0,0.483,1.200,25742,0,22259.748
KGRK20240108-50,KGRK20240109_014009_V06,2,0.879,1.200,25739,0,20234.381
KGRK20240108-50,KGRK20240109_014009_V06,4,1.318,1.200,25745,0,20378.106
KGRK20240108-50,KGRK20240109_014009_V06,6,1.802,1.200,12877,0,17886.570
KGRK20240108-50,KGRK20240109_014009_V06,7,2.417,1.200,12889,0,26225.906
KGRK20240108-50,KGRK20240109_014009_V06,8,3.120,1.200,12897,0,90231.798
KGRK20240108-50,KGRK20240109_014009_V06,9,3.999,1.200,12913,0,147640.016
KGRK20240108-50,KGRK20240109_014009_V06,10,5.098,1.200,12918,0,186019.440
KGRK20240108-50,KGRK20240109_014009_V06,11,6.416,1.200,12952,0,180182.340
KGRK20240108-50,KGRK20240109_014418_V06,0,0.483,1.200,82785,0,33975.702
KGRK20240108-50,KGRK20240109_014418_V06,2,0.879,1.200,82786,0,33548.257
KGRK20240108-50,KGRK20240109_014418_V06,4,1.318,1.200,82821,1,32258.826
KGRK20240108-50,KGRK20240109_014418_V06,6,1.802,1.200,41420,1,44594.488
KGRK20240108-50,KGRK20240109_014418_V06,7,2.417,1.200,41448,0,162884.413
KGRK20240108-50,KGRK20240109_014418_V06,8,3.120,1.200,41479,0,408101.353
KGRK20240108-50,KGRK20240109_014418_V06,9,3.999,1.200,41524,0,408373.130
KGRK20240108-50,KGRK20240109_014418_V06,10,5.098,1.200,41606,0,328111.214
KGRK20240108-3,KGRK20240108_222551_V06,0,0.483,1.200,2263,0,1056.233
KGRK20240108-3,KGRK20240108_222551_V06,2,0.879,1.200,2265,0,3584.446
KGRK20240108-3,KGRK20240108_222551_V06,4,1.318,1.200,2263,0,11905.277
KGRK20240108-3,KGRK20240108_222551_V06,6,1.802,1.200,1132,0,47069.758
KGRK20240108-3,KGRK20240108_222551_V06,7,2.417,1.200,1131,0,72563.622
KGRK20240108-3,KGRK20240108_222551_V06,8,3.120,1.200,1132,0,4996.781
KGRK20240108-18,KGRK20240108_231117_V06,0,0.483,1.200,3871,0,7123.289
KGRK20240108-18,KGRK20240108_231117_V06,2,0.879,1.200,3878,0,48951.972
KGRK20240108-18,KGRK20240108_231117_V06,4,1.318,1.200,3875,0,54015.798
KGRK20240108-18,KGRK20240108_231431_V06,0,0.483,1.200,4013,0,10214.309
KGRK20240108-18,KGRK20240108_231431_V06,2,0.879,1.200,4010,0,53633.293
KGRK20240108-18,KGRK20240108_231431_V06,4,1.318,1.200,4017,0,51429.658
KGRK20240108-18,KGRK20240108_231733_V06,0,0.483,1.200,4653,0,15991.776
KGRK20240108-18,KGRK20240108_231733_V06,2,0.879,1.200,4655,0,63993.226
KGRK20240108-18,KGRK20240108_231733_V06,4,1.318,1.200,4663,0,55729.083
KGRK20240108-25,KGRK20240108_231733_V06,0,0.483,1.200,9867,0,730556.443
KGRK20240108-25,KGRK20240108_231733_V06,2,0.879,1.200,9866,0,561094.148
KGRK20240108-25,KGRK20240108_231733_V06,4,1.318,1.200,9869,0,240832.512
KGRK20240108-25,KGRK20240108_231733_V06,6,1.802,1.200,4941,0,35832.464
KGRK20240108-26,KGRK20240108_232034_V06,0,0.483,1.200,1764,0,887.296
KGRK20240108-26,KGRK20240108_232034_V06,2,0.879,1.200,1763,0,24433.856
KGRK20240108-26,KGRK20240108_232034_V06,4,1.318,1.200,1770,0,72726.347
KGRK20240108-26,KGRK20240108_232034_V06,6,1.802,1.200,881,0,36967.597
KGRK20240110-1,KGRK20240111_000910_V06,0,0.483,1.200,3202,0,61.103
KGRK20240110-1,KGRK20240111_000910_V06,2,0.879,1.200,3202,0,31.807
KGRK20240110-1,KGRK20240111_000910_V06,4,1.318,1.200,3202,0,1.381
KGRK20240110-1,KGRK20240111_000910_V06,6,1.802,1.200,1604,0,0.323
KGRK20240110-1,KGRK20240111_000910_V06,7,2.417,1.200,1605,0,0.323
KGRK20240110-1,KGRK20240111_000910_V06,8,3.120,1.200,1606,0,0.323
KGRK20240110-1,KGRK20240111_000910_V06,9,3.999,1.200,1606,0,0.324
KGRK20240110-1,KGRK20240111_000910_V06,10,5.098,1.200,1611,0,0.326
KGRK20240110-2,KGRK20240111_010423_V06,0,0.483,1.200,756,0,247.914
KGRK20240110-2,KGRK20240111_010423_V06,2,0.879,1.200,758,0,0.436
KGRK20240110-2,KGRK20240111_010423_V06,4,1.318,1.200,760,0,0.437
KGRK20240110-2,KGRK20240111_010423_V06,6,1.802,1.200,377,0,0.434
KGRK20240111-4,KGRK20240112_003551_V06,0,0.483,1.200,1105,0,1979.544
KGRK20240111-4,KGRK20240112_003551_V06,2,0.879,1.200,1106,0,32.544
KGRK20240111-4,KGRK20240112_003551_V06,4,1.318,1.200,1106,0,1.021
KGRK20240111-4,KGRK20240112_004251_V06,0,0.483,1.200,2701,0,15460.417
KGRK20240111-4,KGRK20240112_004251_V06,2,0.879,1.200,2703,0,665.295
KGRK20240111-4,KGRK20240112_004251_V06,4,1.318,1.200,2702,0,2.414
KGRK20240111-4,KGRK20240112_004950_V06,0,0.483,1.200,4742,0,17423.577
KGRK20240111-4,KGRK20240112_004950_V06,2,0.879,1.200,4744,0,1330.091
KGRK20240111-4,KGRK20240112_004950_V06,4,1.318,1.200,4744,0,4.032
KGRK20240111-4,KGRK20240112_010350_V06,0,0.483,1.200,13309,0,22058.039
KGRK20240111-4,KGRK20240112_010350_V06,2,0.879,1.200,13317,0,1963.168
KGRK20240111-4,KGRK20240112_010350_V06,4,1.318,1.200,13325,0,21.940
KGRK20240111-4,KGRK20240112_011049_V06,0,0.483,1.200,17454,0,19168.246
KGRK20240111-4,KGRK20240112_011049_V06,2,0.879,1.200,17461,0,2479.348
KGRK20240111-4,KGRK20240112_011049_V06,4,1.318,1.200,17469,0,58.018
KGRK20240111-4,KGRK20240112_011049_V06,6,1.802,1.200,8736,0,20.276
KGRK20240111-4,KGRK20240112_011749_V06,0,0.483,1.200,22888,0,21460.276
KGRK20240111-4,KGRK20240112_011749_V06,2,0.879,1.200,22900,0,2785.691
KGRK20240111-4,KGRK20240112_011749_V06,4,1.318,1.200,22914,0,75.983
KGRK20240111-4,KGRK20240112_011749_V06,6,1.802,1.200,11468,0,68.653
KGRK20240111-5,KGRK20240112_010350_V06,0,0.483,1.200,3884,0,9045.775
KGRK20240111-5,KGRK20240112_010350_V06,2,0.879,1.200,3884,0,2379.919
KGRK20240111-5,KGRK20240112_010350_V06,4,1.318,1.200,3884,0,409.827
KGRK20240111-5,KGRK20240112_010350_V06,6,1.802,1.200,1940,0,160.972
KGRK20240111-5,KGRK20240112_010350_V06,7,2.417,1.200,1938,0,185.020
KGRK20240111-5,KGRK20240112_010350_V06,8,3.120,1.200,1941,0,69.422
KGRK20240111-5,KGRK20240112_010350_V06,9,3.999,1.200,1945,0,5.487
KGRK20240111-5,KGRK20240112_010350_V06,10,5.098,1.200,1953,0,1.483
KGRK20240111-5,KGRK20240112_010350_V06,11,6.416,1.200,1952,0,0.988
KGRK20240111-5,KGRK20240112_011049_V06,0,0.483,1.200,7801,0,8744.246
KGRK20240111-5,KGRK20240112_011049_V06,2,0.879,1.200,7802,0,3891.513
KGRK20240111-5,KGRK20240112_011049_V06,4,1.318,1.200,7804,0,1047.173
KGRK20240111-5,KGRK20240112_011049_V06,6,1.802,1.200,3902,0,433.225
KGRK20240111-5,KGRK20240112_011049_V06,7,2.417,1.200,3900,0,381.197
KGRK20240111-5,KGRK20240112_011049_V06,8,3.120,1.200,3898,0,151.134
KGRK20240111-5,KGRK20240112_011049_V06,9,3.999,1.200,3902,0,42.272
KGRK20240111-5,KGRK20240112_011049_V06,10,5.098,1.200,3913,0,5.526
KGRK20240111-5,KGRK20240112_011049_V06,11,6.416,1.200,3929,0,1.626
KGRK20240111-5,KGRK20240112_011749_V06,0,0.483,1.200,7559,0,8812.236
KGRK20240111-5,KGRK20240112_011749_V06,2,0.879,1.200,7560,0,4293.995
KGRK20240111-5,KGRK20240112_011749_V06,4,1.318,1.200,7565,0,1015.206
KGRK20240111-5,KGRK20240112_011749_V06,6,1.802,1.200,3778,0,439.741
KGRK20240111-5,KGRK20240112_011749_V06,7,2.417,1.200,3777,0,414.636
KGRK20240111-5,KGRK20240112_011749_V06,8,3.120,1.200,3780,0,227.628
KGRK20240111-5,KGRK20240112_011749_V06,9,3.999,1.200,3787,0,75.717
KGRK20240111-5,KGRK20240112_011749_V06,10,5.098,1.200,3802,0,14.726
KGRK20240111-5,KGRK20240112_011749_V06,11,6.416,1.200,3809,0,2.367
KGRK20240111-5,KGRK20240112_012449_V06,0,0.483,1.200,12694,0,12675.294
KGRK20240111-5,KGRK20240112_012449_V06,2,0.879,1.200,12695,0,4451.192
KGRK20240111-5,KGRK20240112_012449_V06,4,1.318,1.200,12694,0,1428.404
KGRK20240111-5,KGRK20240112_012449_V06,6,1.802,1.200,6348,0,882.149
KGRK20240111-5,KGRK20240112_012449_V06,7,2.417,1.200,6350,0,856.896
KGRK20240111-5,KGRK20240112_012449_V06,8,3.120,1.200,6355,0,319.271
KGRK20240111-5,KGRK20240112_012449_V06,9,3.999,1.200,6362,0,173.167
KGRK20240111-5,KGRK20240112_012449_V06,10,5.098,1.200,6376,0,55.849
KGRK20240111-5,KGRK20240112_012449_V06,11,6.416,1.200,6386,0,14.612
KGRK20240111-5,KGRK20240112_013150_V06,0,0.483,1.200,16124,0,16126.299
KGRK20240111-5,KGRK20240112_013150_V06,2,0.879,1.200,16126,0,5861.899
KGRK20240111-5,KGRK20240112_013150_V06,4,1.318,1.200,16129,0,1788.625
KGRK20240111-5,KGRK20240112_013150_V06,6,1.802,1.200,8064,0,947.351
KGRK20240111-5,KGRK20240112_013150_V06,7,2.417,1.200,8070,0,703.156
KGRK20240111-5,KGRK20240112_013150_V06,8,3.120,1.200,8079,0,377.049
KGRK20240111-5,KGRK20240112_013150_V06,9,3.999,1.200,8084,0,361.621
KGRK20240111-5,KGRK20240112_013150_V06,10,5.098,1.200,8104,0,97.100
KGRK20240111-5,KGRK20240112_013150_V06,11,6.416,1.200,8116,0,31.832
KGRK20240111-5,KGRK20240112_013850_V06,0,0.483,1.200,20257,0,21194.604
KGRK20240111-5,KGRK20240112_013850_V06,2,0.879,1.200,20259,0,7513.736
KGRK20240111-5,KGRK20240112_013850_V06,4,1.318,1.200,20263,0,2659.684
KGRK20240111-5,KGRK20240112_013850_V06,6,1.802,1.200,10138,0,1178.078
KGRK20240111-5,KGRK20240112_013850_V06,7,2.417,1.200,10144,0,779.630
KGRK20240111-5,KGRK20240112_013850_V06,8,3.120,1.200,10155,0,453.478
KGRK20240111-5,KGRK20240112_013850_V06,9,3.999,1.200,10161,0,256.930
KGRK20240111-5,KGRK20240112_013850_V06,10,5.098,1.200,10177,0,131.400
KGRK20240111-5,KGRK20240112_013850_V06,11,6.416,1.200,10205,0,51.367
KGRK20240111-5,KGRK20240112_014550_V06,0,0.483,1.200,6653,0,14187.135
KGRK20240111-5,KGRK20240112_014550_V06,2,0.879,1.200,6655,0,7091.150
KGRK20240111-5,KGRK20240112_014550_V06,4,1.318,1.200,6657,0,1552.416
KGRK20240111-5,KGRK20240112_014550_V06,6,1.802,1.200,3329,0,770.227
KGRK20240111-5,KGRK20240112_014550_V06,7,2.417,1.200,3331,0,611.711
KGRK20240111-5,KGRK20240112_014550_V06,8,3.120,1.200,3330,0,257.533
KGRK20240111-5,KGRK20240112_014550_V06,9,3.999,1.200,3339,0,115.199
KGRK20240111-5,KGRK20240112_014550_V06,10,5.098,1.200,3342,0,28.465
KGRK20240111-5,KGRK20240112_014550_V06,11,6.416,1.200,3347,0,3.989
KGRK20240111-5,KGRK20240112_015250_V06,0,0.483,1.200,16219,0,20132.048
KGRK20240111-5,KGRK20240112_015250_V06,2,0.879,1.200,16218,0,9606.690
KGRK20240111-5,KGRK20240112_015250_V06,4,1.318,1.200,16217,0,3477.983
KGRK20240111-5,KGRK20240112_015250_V06,6,1.802,1.200,8117,0,1963.989
KGRK20240111-5,KGRK20240112_015250_V06,7,2.417,1.200,8120,0,1235.316
KGRK20240111-5,KGRK20240112_015250_V06,8,3.120,1.200,8123,0,556.633
KGRK20240111-5,KGRK20240112_015250_V06,9,3.999,1.200,8133,0,252.051
KGRK20240111-5,KGRK20240112_015250_V06,10,5.098,1.200,8149,0,121.088
KGRK20240111-5,KGRK20240112_015250_V06,11,6.416,1.200,8172,0,39.937
KGRK20240111-2,KGRK20240112_002851_V06,0,0.483,1.200,803,0,1561.568
KGRK20240111-2,KGRK20240112_002851_V06,2,0.879,1.200,803,0,185.694
KGRK20240111-2,KGRK20240112_002851_V06,4,1.318,1.200,801,0,38.006
KGRK20240111-2,KGRK20240112_002851_V06,6,1.802,1.200,398,0,40.682
KGRK20240111-2,KGRK20240112_002851_V06,7,2.417,1.200,399,0,14.239
KGRK20240111-2,KGRK20240112_002851_V06,8,3.120,1.200,399,0,0.987
KGRK20240111-2,KGRK20240112_002851_V06,9,3.999,1.200,400,0,0.173
KGRK20240111-2,KGRK20240112_002851_V06,10,5.098,1.200,403,0,0.093
KGRK20240111-2,KGRK20240112_002851_V06,11,6.416,1.200,402,0,0.179
KGRK20240111-2,KGRK20240112_003551_V06,0,0.483,1.200,3872,0,3764.660
KGRK20240111-2,KGRK20240112_003551_V06,2,0.879,1.200,3873,0,913.863
KGRK20240111-2,KGRK20240112_003551_V06,4,1.318,1.200,3874,0,141.431
KGRK20240111-2,KGRK20240112_003551_V06,6,1.802,1.200,1935,0,107.850
KGRK20240111-2,KGRK20240112_003551_V06,7,2.417,1.200,1939,0,80.577
KGRK20240111-2,KGRK20240112_003551_V06,8,3.120,1.200,1941,0,20.497
KGRK20240111-2,KGRK20240112_003551_V06,9,3.999,1.200,1944,0,2.360
KGRK20240111-2,KGRK20240112_003551_V06,10,5.098,1.200,1950,0,0.986
KGRK20240111-2,KGRK20240112_003551_V06,11,6.416,1.200,1947,0,1.054
KGRK20240111-2,KGRK20240112_004251_V06,0,0.483,1.200,11003,0,6568.038
KGRK20240111-2,KGRK20240112_004251_V06,2,0.879,1.200,11004,0,1377.884
KGRK20240111-2,KGRK20240112_004251_V06,4,1.318,1.200,11006,0,858.129
KGRK20240111-2,KGRK20240112_004251_V06,6,1.802,1.200,5506,0,235.094
KGRK20240111-2,KGRK20240112_004251_V06,7,2.417,1.200,5509,0,55.828
KGRK20240111-2,KGRK20240112_004251_V06,8,3.120,1.200,5512,0,18.173
KGRK20240111-2,KGRK20240112_004251_V06,9,3.999,1.200,5520,0,7.087
KGRK20240111-2,KGRK20240112_004251_V06,10,5.098,1.200,5529,0,2.515
KGRK20240111-2,KGRK20240112_004950_V06,0,0.483,1.200,19342,0,8121.406
KGRK20240111-2,KGRK20240112_004950_V06,2,0.879,1.200,19347,0,4332.331
KGRK20240111-2,KGRK20240112_004950_V06,4,1.318,1.200,19346,0,2508.857
KGRK20240111-2,KGRK20240112_004950_V06,6,1.802,1.200,9675,0,467.908
KGRK20240111-2,KGRK20240112_004950_V06,7,2.417,1.200,9688,0,110.180
KGRK20240111-2,KGRK20240112_004950_V06,8,3.120,1.200,9693,0,23.989
KGRK20240111-2,KGRK20240112_004950_V06,9,3.999,1.200,9707,0,11.948
KGRK20240111-2,KGRK20240112_004950_V06,10,5.098,1.200,9720,0,4.321
KGRK20240111-2,KGRK20240112_010350_V06,0,0.483,1.200,2998,0,3607.984
KGRK20240111-2,KGRK20240112_010350_V06,2,0.879,1.200,2999,0,1406.029
KGRK20240111-2,KGRK20240112_010350_V06,4,1.318,1.200,3005,0,1162.388
KGRK20240111-2,KGRK20240112_010350_V06,6,1.802,1.200,1505,0,254.733
KGRK20240111-2,KGRK20240112_010350_V06,7,2.417,1.200,1503,0,6.330
KGRK20240111-2,KGRK20240112_010350_V06,8,3.120,1.200,1502,0,0.401
KGRK20240111-2,KGRK20240112_010350_V06,9,3.999,1.200,1502,0,0.402
KGRK20240111-2,KGRK20240112_010350_V06,10,5.098,1.200,1509,0,0.405
KGRK20240113-1,KGRK20240113_223158_V06,0,0.483,1.200,1817,0,13.294
KGRK20240113-1,KGRK20240113_223158_V06,2,0.879,1.200,1815,0,3.643
KGRK20240113-1,KGRK20240113_223158_V06,4,1.318,1.200,1818,0,0.445
KGRK20240113-1,KGRK20240113_223158_V06,6,1.802,1.200,905,0,0.112
KGRK20240113-1,KGRK20240113_223158_V06,7,2.417,1.200,906,0,0.105
KGRK20240113-1,KGRK20240113_223158_V06,8,3.120,1.200,908,0,0.088
KGRK20240113-1,KGRK20240113_223158_V06,9,3.999,1.200,904,0,0.181
KGRK20240113-1,KGRK20240113_223158_V06,10,5.098,1.200,905,0,0.157
KGRK20240113-1,KGRK20240113_223158_V06,11,6.416,1.200,912,0,0.072
KGRK20240113-3,KGRK20240114_004550_V06,0,0.483,1.200,1276,0,314.927
KGRK20240113-3,KGRK20240114_004550_V06,2,0.879,1.200,1276,0,155.979
KGRK20240113-3,KGRK20240114_004550_V06,4,1.318,1.200,1276,0,34.646
KGRK20240113-3,KGRK20240114_004550_V06,6,1.802,1.200,639,0,0.216
KGRK20240113-3,KGRK20240114_004550_V06,7,2.417,1.200,641,0,0.985
KGRK20240113-3,KGRK20240114_004550_V06,8,3.120,1.200,641,0,0.678
KGRK20240113-3,KGRK20240114_004550_V06,9,3.999,1.200,641,0,0.218
KGRK20240113-4,KGRK20240114_012601_V06,0,0.483,1.200,13085,0,618.644
KGRK20240113-4,KGRK20240114_012601_V06,2,0.879,1.200,13086,0,85.083
KGRK20240113-4,KGRK20240114_012601_V06,4,1.318,1.200,13092,0,7.609
KGRK20240113-4,KGRK20240114_012601_V06,6,1.802,1.200,6548,0,3.404
KGRK20240113-4,KGRK20240114_012601_V06,7,2.417,1.200,6554,0,3.410
KGRK20240113-4,KGRK20240114_012601_V06,8,3.120,1.200,6563,0,3.420
KGRK20240115-1,KGRK20240115_223051_V06,0,0.483,1.200,565,0,0.560
KGRK20240115-1,KGRK20240115_223051_V06,2,1.494,1.200,565,0,0.065
KGRK20240115-1,KGRK20240115_223051_V06,4,2.505,1.200,569,0,0.041
KGRK20240115-1,KGRK20240115_223051_V06,6,3.516,1.200,283,0,0.035
KGRK20240115-1,KGRK20240115_223051_V06,7,4.482,1.200,287,0,0.033
KGRK20240115-3,KGRK20240115_224029_V06,0,0.483,1.200,64161,0,102.488
KGRK20240115-3,KGRK20240115_224029_V06,2,1.494,1.200,64187,0,13.529
KGRK20240115-3,KGRK20240115_224029_V06,4,2.505,1.200,64253,0,11.758
KGRK20240115-3,KGRK20240115_224029_V06,6,3.516,1.200,32146,0,10.206
KGRK20240115-3,KGRK20240115_224029_V06,7,4.482,1.200,32181,0,9.035
KGRK20240118-1,KGRK20240118_222919_V06,0,0.483,1.200,1216,0,7.789
KGRK20240118-1,KGRK20240118_222919_V06,2,0.879,1.200,1217,0,0.281
KGRK20240118-1,KGRK20240118_222919_V06,4,1.318,1.200,1214,0,0.086
KGRK20240118-1,KGRK20240118_222919_V06,6,1.802,1.200,608,0,0.086
KGRK20240118-1,KGRK20240118_222919_V06,7,2.417,1.200,606,0,0.086
KGRK20240118-1,KGRK20240118_222919_V06,8,3.120,1.200,608,0,0.086
KGRK20240118-1,KGRK20240118_222919_V06,9,3.999,1.200,607,0,0.086
KGRK20240118-1,KGRK20240118_222919_V06,10,5.098,1.200,609,0,0.087
KGRK20240118-1,KGRK20240118_222919_V06,11,6.416,1.200,610,0,0.087
KGRK20240119-1,KGRK20240120_003256_V06,0,0.483,1.200,4187,0,604.883
KGRK20240119-1,KGRK20240120_003256_V06,2,0.879,1.200,4188,0,5.049
KGRK20240119-1,KGRK20240120_003256_V06,4,1.318,1.200,4188,0,0.849
KGRK20240119-1,KGRK20240120_003256_V06,6,1.802,1.200,2097,0,0.566
KGRK20240119-1,KGRK20240120_003256_V06,7,2.417,1.200,2097,0,0.383
KGRK20240119-1,KGRK20240120_003256_V06,8,3.120,1.200,2097,0,0.383
KGRK20240119-1,KGRK20240120_003256_V06,9,3.999,1.200,2099,0,0.486
KGRK20240119-1,KGRK20240120_003256_V06,10,5.098,1.200,2101,0,0.457
KGRK20240121-6,KGRK20240121_230841_V06,0,0.483,1.200,1069,0,4041.817
KGRK20240121-6,KGRK20240121_230841_V06,2,0.879,1.200,1070,0,6833.244
KGRK20240121-6,KGRK20240121_230841_V06,4,1.318,1.200,1071,0,2725.138
KGRK20240121-6,KGRK20240121_230841_V06,6,1.802,1.200,536,0,3139.197
KGRK20240121-6,KGRK20240121_230841_V06,7,2.417,1.200,535,0,5902.640
KGRK20240121-6,KGRK20240121_231523_V06,0,0.483,1.200,2707,0,13951.349
KGRK20240121-6,KGRK20240121_231523_V06,2,0.879,1.200,2707,0,11519.345
KGRK20240121-6,KGRK20240121_231523_V06,4,1.318,1.200,2708,0,7589.503
KGRK20240121-6,KGRK20240121_231523_V06,6,1.802,1.200,1353,0,16929.828
KGRK20240121-6,KGRK20240121_231523_V06,7,2.417,1.200,1352,0,20785.935
KGRK20240121-30,KGRK20240122_010933_V06,0,0.483,1.200,5525,0,245132.320
KGRK20240121-30,KGRK20240122_010933_V06,2,0.879,1.200,5525,0,208559.051
KGRK20240121-30,KGRK20240122_010933_V06,4,1.318,1.200,5534,0,99551.410
KGRK20240121-30,KGRK20240122_011234_V06,0,0.483,1.200,7145,0,300085.683
KGRK20240121-30,KGRK20240122_011234_V06,2,0.879,1.200,7152,0,286950.672
