track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
26,KGRK20240108_232034_V06,-23.813,0.085,123.888,140.463,17.789,-98.309,31.438,8894.303,118814.327,20240108_172034,479181,158
1,KGRK20240111_000910_V06,23.152,0.116,332.652,388.165,15.057,-97.213,30.324,7528.486,47008.554,20240110_180910,479175,0
2,KGRK20240111_010423_V06,78.368,0.110,394.210,95.672,11.363,-96.886,31.642,5681.587,112500.583,20240110_190423,479178,0
4,KGRK20240112_003551_V06,49.002,0.280,39.850,416.273,15.437,-98.733,30.190,7718.525,142475.935,20240111_183551,479179,0
4,KGRK20240112_004251_V06,56.002,0.735,43.342,412.827,23.916,-98.716,30.206,11957.765,140181.157,20240111_184251,479165,0
4,KGRK20240112_004950_V06,62.986,0.441,49.882,410.370,31.276,-98.682,30.217,15638.021,136693.628,20240111_184950,479179,0
4,KGRK20240112_010350_V06,76.986,0.648,57.477,405.577,51.390,-98.643,30.239,25694.834,132253.386,20240111_190350,479169,0
4,KGRK20240112_011049_V06,83.969,0.284,67.591,396.861,57.316,-98.591,30.279,28657.874,125893.070,20240111_191049,479174,0
4,KGRK20240112_011749_V06,90.969,0.061,73.182,388.442,64.388,-98.562,30.317,32194.019,121725.571,20240111_191749,479175,0
5,KGRK20240112_010350_V06,76.986,0.705,244.386,332.596,13.687,-97.673,30.574,6843.586,32231.074,20240111_190350,479169,0
5,KGRK20240112_011049_V06,83.969,0.642,244.159,331.875,19.251,-97.674,30.578,9625.555,32148.925,20240111_191049,479174,0
5,KGRK20240112_011749_V06,90.969,0.738,244.825,328.926,18.660,-97.670,30.591,9329.882,31148.913,20240111_191749,479175,0
5,KGRK20240112_012449_V06,97.969,0.852,245.903,323.310,23.300,-97.665,30.616,11650.187,29452.815,20240111_192449,479169,0
5,KGRK20240112_013150_V06,104.986,0.102,245.296,320.800,26.041,-97.668,30.628,13020.339,29262.445,20240111_193150,479175,0
5,KGRK20240112_013850_V06,111.986,-1.000,244.854,318.024,28.905,-97.670,30.640,14452.616,29008.246,20240111_193850,479166,0
5,KGRK20240112_014550_V06,118.986,0.117,243.394,331.438,17.887,-97.678,30.580,8943.357,32374.812,20240111_194550,479179,0
5,KGRK20240112_015250_V06,125.986,0.127,243.797,330.563,27.284,-97.676,30.583,13642.173,31987.979,20240111_195250,479173,0
2,KGRK20240112_002851_V06,42.002,0.242,243.433,340.624,6.489,-97.678,30.538,3244.335,34821.498,20240111_182851,479177,0
2,KGRK20240112_003551_V06,49.002,0.098,243.824,340.062,14.152,-97.675,30.541,7075.874,34498.870,20240111_183551,479179,0
2,KGRK20240112_004251_V06,56.002,0.102,235.087,362.866,27.093,-97.721,30.438,13546.445,45182.744,20240111_184251,479165,0
2,KGRK20240112_004950_V06,62.986,-1.000,228.046,381.319,39.100,-97.757,30.354,19549.826,54291.376,20240111_184950,479179,0
2,KGRK20240112_010350_V06,76.986,0.054,230.047,382.606,15.641,-97.747,30.349,7820.381,54122.937,20240111_190350,479169,0
1,KGRK20240113_223158_V06,-76.571,0.084,242.657,287.304,8.967,-97.682,30.779,4483.370,29366.013,20240113_163158,479175,0
3,KGRK20240114_004550_V06,57.296,0.085,237.917,404.869,10.851,-97.705,30.248,5425.665,60933.940,20240113_184550,479179,0
4,KGRK20240114_012601_V06,97.479,0.052,200.261,186.173,38.397,-97.906,31.234,19198.490,75671.213,20240113_192601,479177,0
1,KGRK20240115_223051_V06,-79.405,0.245,235.859,270.692,5.494,-97.718,30.853,2747.135,35259.679,20240115_163051,479173,0
3,KGRK20240115_224029_V06,-69.772,0.135,375.027,221.605,65.355,-96.990,31.075,32677.288,54256.026,20240115_164029,479173,0
1,KGRK20240118_222919_V06,-83.555,0.198,280.067,376.368,8.511,-97.486,30.377,4255.278,39463.120,20240118_162919,479181,0
1,KGRK20240120_003256_V06,39.181,0.154,372.444,352.672,16.777,-97.006,30.484,8388.590,44784.398,20240119_183256,479171,0
6,KGRK20240121_230841_V06,-46.837,0.058,134.901,199.458,12.494,-98.249,31.172,6246.905,96651.886,20240121_170841,479173,0
6,KGRK20240121_231523_V06,-40.137,0.199,137.735,195.570,19.847,-98.234,31.190,9923.519,96482.293,20240121_171523,479170,0
30,KGRK20240122_010933_V06,74.030,0.127,27.755,411.739,35.033,-98.797,30.210,17516.459,147142.048,20240121_190933,479193,1
30,KGRK20240122_011234_V06,77.047,-1.000,27.755,411.739,39.829,-98.797,30.210,19914.709,147142.048,20240121_191234,479188,0
30,KGRK20240122_011535_V06,80.063,0.103,31.010,409.640,40.779,-98.780,30.220,20389.293,145238.348,20240121_191535,479197,0
13,KGRK20240122_001718_V06,21.780,0.271,251.033,283.002,8.668,-97.639,30.798,4334.221,25916.877,20240121_181718,479172,0
17,KGRK20240122_001718_V06,21.780,0.067,369.327,415.222,26.839,-97.023,30.201,13419.353,67235.384,20240121_181718,479172,0
11,KGRK20240124_003828_V06,41.171,0.333,26.878,258.603,48.333,-98.811,30.901,24166.389,138120.849,20240123_183828,479200,5174
11,KGRK20240124_004209_V06,44.855,0.506,27.428,256.940,53.246,-98.808,30.908,26622.797,137976.028,20240123_184209,479187,5470
11,KGRK20240124_004549_V06,48.521,0.421,29.026,247.988,53.475,-98.801,30.948,26737.574,137960.419,20240123_184549,479193,5777
11,KGRK20240124_004929_V06,52.188,0.199,31.074,244.654,53.389,-98.790,30.964,26694.437,137280.994,20240123_184929,479173,5945
11,KGRK20240124_005336_V06,56.305,0.129,38.979,243.220,58.481,-98.749,30.971,29240.521,133562.599,20240123_185336,479180,6227
37,KGRK20240124_020409_V06,126.855,0.062,27.790,342.685,56.505,-98.801,30.521,28252.441,137767.925,20240123_200409,479192,5160
37,KGRK20240124_020737_V06,130.321,-1.000,27.790,342.685,62.017,-98.801,30.521,31008.441,137767.925,20240123_200737,479176,5543
37,KGRK20240124_021104_V06,133.771,0.180,31.958,338.379,61.730,-98.779,30.541,30864.799,135387.756,20240123_201104,479159,5805
37,KGRK20240124_021446_V06,137.471,-1.000,35.107,335.126,63.251,-98.763,30.556,31625.601,133605.953,20240123_201446,479174,5128
37,KGRK20240124_021815_V06,140.955,-1.000,38.071,332.064,64.684,-98.748,30.570,32341.852,131941.991,20240123_201815,479188,5210
37,KGRK20240124_022222_V06,145.071,0.153,46.363,317.164,62.321,-98.706,30.638,31160.733,127108.582,20240123_202222,479180,4845
37,KGRK20240124_022603_V06,148.755,0.055,50.205,311.382,62.832,-98.686,30.664,31415.891,125027.320,20240123_202603,479177,4711
9,KGRK20240123_234649_V06,-10.479,0.055,22.478,308.333,32.719,-98.831,30.676,16359.451,138823.538,20240123_174649,479195,4728
9,KGRK20240123_235042_V06,-6.595,0.090,23.054,307.194,38.949,-98.828,30.681,19474.592,138519.749,20240123_175042,479194,4707
42,KGRK20240124_021446_V06,137.471,0.151,40.705,321.280,70.220,-98.735,30.619,35110.191,130083.209,20240123_201446,479174,5128
42,KGRK20240124_021815_V06,140.955,0.238,41.081,320.323,74.056,-98.733,30.623,37028.191,129857.449,20240123_201815,479188,5210
3,KGRK20240123_224653_V06,-70.412,0.074,428.548,542.006,14.749,-96.719,29.628,7374.425,137014.186,20240123_164653,479185,3987
7,KGRK20240123_232314_V06,-34.062,0.099,45.033,330.018,68.630,-98.712,30.579,34315.056,128364.079,20240123_172314,479190,4780
18,KGRK20240124_010817_V06,70.988,0.074,330.450,164.960,20.934,-97.223,31.331,10467.125,69215.229,20240123_190817,479197,6494
35,KGRK20240124_015348_V06,116.505,0.492,358.495,147.232,28.751,-97.075,31.410,14375.450,81792.214,20240123_195348,479188,5489
39,KGRK20240124_020737_V06,130.321,0.235,28.903,346.074,48.392,-98.795,30.506,24195.889,137491.976,20240123_200737,479176,5543
40,KGRK20240124_020737_V06,130.321,0.087,229.194,68.476,11.666,-97.756,31.765,5833.241,121054.597,20240123_200737,479176,5543
12,KGRK20240125_000349_V06,5.632,0.117,283.590,516.860,25.760,-97.468,29.744,12879.838,108739.972,20240124_180349,479200,766
13,KGRK20240125_000349_V06,5.632,0.101,248.514,324.415,34.457,-97.651,30.611,17228.477,28490.895,20240124_180349,479200,766
3,KGRK20240126_002915_V06,30.176,0.090,40.985,438.832,9.988,-98.726,30.089,4993.782,146938.122,20240125_182915,479168,0
3,KGRK20240126_003615_V06,37.176,0.825,41.115,434.828,20.955,-98.726,30.107,10477.258,145945.145,20240125_183615,479173,0
3,KGRK20240126_004315_V06,44.176,0.852,48.448,432.229,27.867,-98.688,30.119,13933.705,142094.309,20240125_184315,479176,0
3,KGRK20240126_005014_V06,51.160,0.772,47.355,426.913,45.554,-98.694,30.143,22776.804,141365.274,20240125_185014,479175,0
3,KGRK20240126_010415_V06,65.176,0.639,64.423,435.192,50.915,-98.605,30.106,25457.441,135806.437,20240125_190415,479177,0
3,KGRK20240126_011116_V06,72.193,0.180,72.671,435.386,56.218,-98.562,30.106,28109.035,132295.043,20240125_191116,479176,0
1,KGRK20240125_233333_V06,-25.524,0.138,274.495,383.081,8.540,-97.515,30.347,4269.964,43453.990,20240125_173333,479178,0
5,KGRK20240126_003615_V06,37.176,0.067,248.039,367.414,27.140,-97.653,30.417,13570.194,42557.558,20240125_183615,479173,0
5,KGRK20240126_004315_V06,44.176,-1.000,248.039,367.414,38.270,-97.653,30.417,19135.194,42557.558,20240125_184315,479176,0
5,KGRK20240126_005014_V06,51.160,0.089,231.331,352.781,22.064,-97.740,30.483,11032.154,43305.062,20240125_185014,479175,0
8,KGRK20240126_005014_V06,51.160,0.051,233.482,407.701,10.340,-97.728,30.235,5170.038,63293.063,20240125_185014,479175,0
9,KGRK20240126_015316_V06,114.193,0.188,333.145,400.880,31.346,-97.211,30.267,15673.080,53092.950,20240125_195316,479178,0
2,KGRK20240128_002814_V06,27.382,0.880,244.605,353.646,6.624,-97.671,30.479,3311.794,38556.679,20240127_182814,479171,0
2,KGRK20240128_003459_V06,34.132,0.919,245.306,357.183,14.843,-97.668,30.463,7421.391,39564.211,20240127_183459,479175,2
2,KGRK20240128_004144_V06,40.882,0.932,247.355,357.945,20.866,-97.657,30.460,10433.125,39144.333,20240127_184144,479174,0
2,KGRK20240128_004826_V06,47.582,0.970,247.450,362.200,28.501,-97.656,30.441,14250.364,40713.608,20240127_184826,479170,0
2,KGRK20240128_010147_V06,60.932,0.708,244.875,369.811,34.740,-97.670,30.406,17370.133,44475.387,20240127_190147,479174,0
2,KGRK20240128_010829_V06,67.632,0.510,250.382,382.910,45.180,-97.641,30.347,22590.011,48311.296,20240127_190829,479176,0
2,KGRK20240128_011511_V06,74.332,0.411,245.625,386.739,45.456,-97.665,30.330,22728.229,51186.374,20240127_191511,479174,0
2,KGRK20240128_012153_V06,81.032,0.098,243.273,381.914,45.580,-97.678,30.352,22790.013,49819.234,20240127_192153,479170,0
2,KGRK20240128_012833_V06,87.699,0.184,236.901,379.028,42.573,-97.711,30.365,21286.743,50564.155,20240127_192833,479178,0
2,KGRK20240128_013514_V06,94.382,-1.000,231.604,376.257,40.560,-97.739,30.377,20280.146,51218.057,20240127_193514,479177,0
2,KGRK20240128_014156_V06,101.082,-1.000,226.294,373.479,38.542,-97.766,30.390,19271.038,52037.922,20240127_194156,479179,0
2,KGRK20240128_014837_V06,107.765,-1.000,220.997,370.708,36.529,-97.794,30.402,18264.441,53012.079,20240127_194837,479172,0
2,KGRK20240128_020217_V06,121.432,0.077,230.946,380.652,40.438,-97.742,30.357,20219.119,53087.639,20240127_200217,479172,0
4,KGRK20240128_003459_V06,34.132,0.162,299.405,226.013,8.941,-97.386,31.055,4470.722,36994.604,20240127_183459,479175,2
4,KGRK20240128_004144_V06,40.882,-1.000,299.405,226.013,19.674,-97.386,31.055,9836.972,36994.604,20240127_184144,479174,0
4,KGRK20240128_004826_V06,47.582,0.076,302.791,234.007,21.303,-97.368,31.019,10651.272,33026.117,20240127_184826,479170,0
1,KGRK20240127_234745_V06,-13.101,0.062,283.680,391.827,14.265,-97.468,30.307,7132.513,46633.175,20240127_174745,479172,0
5,KGRK20240128_004144_V06,40.882,0.090,454.540,418.292,21.280,-96.580,30.186,10640.017,97308.213,20240127_184144,479174,0
7,KGRK20240128_013514_V06,94.382,0.110,235.132,369.137,35.345,-97.720,30.409,17672.491,47402.019,20240127_193514,479177,0
7,KGRK20240128_014156_V06,101.082,-1.000,235.132,369.137,45.998,-97.720,30.409,22998.991,47402.019,20240127_194156,479179,0
7,KGRK20240128_014837_V06,107.765,0.202,232.604,373.868,33.043,-97.733,30.388,16521.734,49996.686,20240127_194837,479172,0
4,KGRK20240129_002627_V06,24.711,0.586,242.448,349.906,12.052,-97.683,30.496,6025.963,38088.156,20240128_182627,479178,0
4,KGRK20240129_003313_V06,31.478,0.775,240.634,352.122,16.791,-97.692,30.486,8395.274,39500.377,20240128_183313,479175,0
4,KGRK20240129_004003_V06,38.311,0.780,240.645,350.647,17.680,-97.692,30.493,8840.090,39013.448,20240128_184003,479179,1
4,KGRK20240129_004646_V06,45.028,0.533,238.605,359.059,25.592,-97.702,30.455,12796.057,42594.767,20240128_184646,479175,0
4,KGRK20240129_005327_V06,51.711,0.485,231.365,369.366,33.148,-97.740,30.408,16574.069,48791.500,20240128_185327,479178,0
4,KGRK20240129_010653_V06,65.144,-1.000,219.118,388.712,48.088,-97.803,30.321,24044.046,60024.518,20240128_190653,479179,0
4,KGRK20240129_011337_V06,71.878,0.069,235.432,372.247,38.622,-97.719,30.395,19310.814,48447.512,20240128_191337,479172,0
1,KGRK20240128_223224_V06,-89.339,0.126,351.090,427.743,2.501,-97.118,30.145,1250.658,68790.475,20240128_163224,479173,3
6,KGRK20240129_004646_V06,45.028,0.072,245.451,413.473,12.800,-97.666,30.210,6400.043,62951.830,20240128_184646,479175,0
1,KGRK20240130_002820_V06,25.708,0.136,245.628,342.956,8.144,-97.666,30.528,4072.161,34646.445,20240129_182820,479166,4
1,KGRK20240130_003509_V06,32.525,0.313,245.817,341.040,16.866,-97.665,30.536,8433.045,33985.347,20240129_183509,479178,5
1,KGRK20240130_004202_V06,39.408,0.359,246.779,337.361,16.926,-97.660,30.553,8463.189,32512.716,20240129_184202,479177,0
1,KGRK20240130_004856_V06,46.308,0.438,246.644,333.320,24.914,-97.661,30.571,12456.785,31452.652,20240129_184856,479178,10
1,KGRK20240130_010240_V06,60.042,-1.000,246.823,325.601,37.850,-97.660,30.606,18924.913,29509.486,20240129_190240,479172,2
1,KGRK20240130_010939_V06,67.025,0.223,248.459,316.780,42.764,-97.652,30.646,21381.754,27101.944,20240129_190939,479174,4
1,KGRK20240130_011639_V06,74.025,0.517,251.214,313.733,44.920,-97.637,30.659,22459.754,25340.927,20240129_191639,479175,1
1,KGRK20240130_012338_V06,81.008,-1.000,253.507,310.107,47.902,-97.625,30.676,23951.134,23789.244,20240129_192338,479174,4
1,KGRK20240130_013037_V06,87.992,0.084,244.047,311.181,49.218,-97.675,30.671,24609.157,28529.426,20240129_193037,479175,2
2,KGRK20240130_002820_V06,25.708,0.070,302.414,223.471,13.684,-97.370,31.067,6842.098,38283.381,20240129_182820,479166,4
2,KGRK20240130_003509_V06,32.525,0.748,301.056,219.077,18.724,-97.377,31.087,9361.894,40464.920,20240129_183509,479178,5
2,KGRK20240130_004202_V06,39.408,0.827,300.110,216.556,22.635,-97.382,31.098,11317.675,41722.051,20240129_184202,479177,0
2,KGRK20240130_004856_V06,46.308,0.293,302.975,215.884,28.630,-97.367,31.101,14314.990,42084.352,20240129_184856,479178,10
2,KGRK20240131_002731_V06,24.007,0.157,242.599,347.169,5.873,-97.682,30.509,2936.506,37147.502,20240130_182731,479170,0
2,KGRK20240131_003424_V06,30.890,0.325,244.139,346.532,13.275,-97.674,30.511,6637.742,36351.310,20240130_183424,479175,4
2,KGRK20240131_004124_V06,37.890,0.285,248.371,346.698,16.130,-97.652,30.511,8064.855,34807.516,20240130_184124,479178,1
2,KGRK20240131_004818_V06,44.790,0.347,249.509,343.116,17.661,-97.646,30.527,8830.576,33197.751,20240130_184818,479173,11
2,KGRK20240131_010203_V06,58.540,0.331,247.794,352.631,29.901,-97.655,30.484,14950.518,37065.916,20240130_190203,479171,2
2,KGRK20240131_010852_V06,65.357,0.085,243.507,360.571,46.295,-97.677,30.448,23147.343,41413.492,20240130_190852,479172,4
3,KGRK20240131_003424_V06,30.890,0.723,303.970,218.827,6.787,-97.362,31.088,3393.517,40634.850,20240130_183424,479175,4
3,KGRK20240131_004124_V06,37.890,0.879,304.004,217.743,16.125,-97.362,31.093,8062.627,41177.275,20240130_184124,479178,1
3,KGRK20240131_004818_V06,44.790,0.818,307.088,217.078,21.261,-97.346,31.096,10630.636,41612.145,20240130_184818,479173,11
1,KGRK20240131_002038_V06,17.124,0.066,227.971,208.546,11.085,-97.760,31.134,5542.654,58206.696,20240130_182038,479174,2
5,KGRK20240131_003424_V06,30.890,0.064,240.986,394.585,14.021,-97.690,30.295,7010.441,55742.571,20240130_183424,479175,4
4,KGRK20240201_004144_V06,37.341,0.495,245.458,342.450,13.487,-97.667,30.530,6743.290,34557.266,20240131_184144,479173,5
4,KGRK20240201_004843_V06,44.325,0.749,247.274,341.610,19.646,-97.657,30.534,9823.245,33583.446,20240131_184843,479177,2
4,KGRK20240201_010240_V06,58.275,0.680,247.336,336.438,24.784,-97.657,30.557,12391.820,32020.350,20240131_190240,479169,2
4,KGRK20240201_010925_V06,65.025,0.292,243.409,326.625,37.832,-97.678,30.601,18915.753,31270.716,20240131_190925,479176,2
4,KGRK20240201_011624_V06,72.008,0.118,237.055,320.795,44.834,-97.711,30.627,22417.039,33145.532,20240131_191624,479168,0
4,KGRK20240201_012313_V06,78.825,0.501,237.039,320.855,44.920,-97.711,30.627,22460.016,33162.706,20240131_192313,479178,1
2,KGRK20240201_002815_V06,23.858,0.194,299.254,217.440,8.246,-97.387,31.094,4122.997,41281.637,20240131_182815,479177,11
2,KGRK20240201_003459_V06,30.591,0.410,300.661,217.371,15.891,-97.379,31.094,7945.706,41315.710,20240131_183459,479175,1
2,KGRK20240201_004144_V06,37.341,0.623,298.635,215.864,21.243,-97.390,31.101,10621.474,42073.776,20240131_184144,479173,5
2,KGRK20240201_004843_V06,44.325,0.818,304.646,208.932,22.303,-97.358,31.132,11151.717,45593.467,20240131_184843,479177,2
2,KGRK20240201_010240_V06,58.275,0.571,309.289,203.658,29.938,-97.334,31.156,14968.858,48394.232,20240131_190240,479169,2
1,KGRK20240201_002815_V06,23.858,0.552,242.077,346.671,8.522,-97.685,30.511,4260.902,37192.992,20240131_182815,479177,11
1,KGRK20240201_003459_V06,30.591,0.520,242.925,344.252,16.617,-97.680,30.522,8308.270,36110.088,20240131_183459,479175,1
6,KGRK20240202_004238_V06,37.362,0.131,246.707,345.723,16.404,-97.660,30.515,8201.773,35109.834,20240201_184238,479175,0
6,KGRK20240202_004938_V06,44.362,0.248,244.817,340.728,23.006,-97.670,30.538,11503.124,34292.693,20240201_184938,479174,0
6,KGRK20240202_010322_V06,58.095,0.195,242.959,329.425,22.286,-97.680,30.589,11143.225,32091.639,20240201_190322,479170,0
6,KGRK20240202_011015_V06,64.978,0.491,244.015,328.023,23.753,-97.675,30.595,11876.324,31303.462,20240201_191015,479174,0
6,KGRK20240202_011700_V06,71.728,0.703,243.716,325.502,28.179,-97.676,30.606,14089.513,30896.086,20240201_191700,479175,0
6,KGRK20240202_012400_V06,78.728,0.322,240.944,323.401,32.605,-97.691,30.616,16302.719,31761.760,20240201_192400,479173,0
6,KGRK20240202_013059_V06,85.712,0.264,240.343,318.523,37.259,-97.694,30.638,18629.596,31233.234,20240201_193059,479171,0
6,KGRK20240202_013759_V06,92.712,0.056,239.124,314.025,41.856,-97.700,30.658,20928.186,31235.416,20240201_193759,479170,0
4,KGRK20240202_003553_V06,30.612,0.566,299.074,208.833,8.785,-97.388,31.133,4392.319,45586.014,20240201_183553,479175,1
4,KGRK20240202_004238_V06,37.362,0.076,298.356,208.153,16.327,-97.391,31.136,8163.669,45930.994,20240201_184238,479175,0
4,KGRK20240202_004938_V06,44.362,0.156,299.364,207.906,19.484,-97.386,31.137,9742.192,46048.114,20240201_184938,479174,0
3,KGRK20240202_002218_V06,17.028,0.061,209.452,331.624,7.530,-97.855,30.578,3765.055,47955.619,20240201_182218,479168,0
7,KGRK20240202_011015_V06,64.978,0.055,228.930,386.630,18.930,-97.752,30.330,9465.075,56026.083,20240201_191015,479174,0
31,KGRK20240203_020239_V06,116.501,0.111,253.249,210.201,29.225,-97.628,31.126,14612.598,50619.673,20240202_200239,479190,2722
31,KGRK20240203_020644_V06,120.584,0.236,252.303,208.601,37.005,-97.633,31.134,18502.378,51547.958,20240202_200644,479186,3235
18,KGRK20240203_001940_V06,13.518,0.067,242.929,347.347,6.626,-97.680,30.508,3313.112,37077.085,20240202_181940,479176,514
22,KGRK20240203_004416_V06,38.118,0.069,20.512,448.254,21.755,-98.832,30.045,10877.650,158187.158,20240202_184416,479182,1558
22,KGRK20240204_002535_V06,18.560,0.268,301.743,219.827,4.858,-97.374,31.083,2429.062,40095.869,20240203_182535,479202,72
22,KGRK20240204_002836_V06,21.577,0.052,302.047,219.816,9.867,-97.372,31.083,4933.270,40105.265,20240203_182836,479202,66
22,KGRK20240204_003137_V06,24.594,-1.000,302.230,219.809,14.791,-97.371,31.083,7395.376,40111.205,20240203_183137,479190,60
22,KGRK20240204_003438_V06,27.610,0.629,309.836,219.917,14.417,-97.331,31.083,7208.664,40342.630,20240203_183438,479181,54
22,KGRK20240204_003738_V06,30.610,0.691,313.933,220.832,17.451,-97.310,31.079,8725.584,40192.225,20240203_183738,479193,56
22,KGRK20240204_004040_V06,33.644,0.701,319.347,222.009,20.620,-97.281,31.073,10310.165,40177.384,20240203_184040,479196,45
22,KGRK20240204_004341_V06,36.660,0.682,323.505,221.741,23.673,-97.260,31.075,11836.389,40856.507,20240203_184341,479203,31
22,KGRK20240204_004643_V06,39.694,0.758,330.799,221.609,23.816,-97.221,31.075,11907.967,42112.041,20240203_184643,479197,18
22,KGRK20240204_004944_V06,42.710,0.832,338.580,221.507,23.923,-97.181,31.076,11961.365,43730.812,20240203_184944,479181,18
22,KGRK20240204_005245_V06,45.727,0.201,344.051,220.636,24.942,-97.152,31.079,12471.235,45384.881,20240203_185245,479193,28
22,KGRK20240204_005546_V06,48.744,0.244,349.413,221.461,24.865,-97.124,31.076,12432.353,46395.034,20240203_185546,479190,37
20,KGRK20240204_002234_V06,15.544,0.228,245.878,352.449,8.856,-97.665,30.485,4427.801,37683.058,20240203_182234,479195,80
20,KGRK20240204_002535_V06,18.560,0.264,246.811,353.207,13.673,-97.660,30.481,6836.310,37616.403,20240203_182535,479202,72
20,KGRK20240204_002836_V06,21.577,0.306,250.504,354.145,16.165,-97.641,30.477,8082.654,36679.582,20240203_182836,479202,66
20,KGRK20240204_003137_V06,24.594,0.548,253.211,360.528,22.209,-97.626,30.448,11104.602,38251.942,20240203_183137,479190,60
20,KGRK20240204_003438_V06,27.610,0.313,257.669,362.480,24.455,-97.603,30.440,12227.606,37734.934,20240203_183438,479181,54
20,KGRK20240204_003738_V06,30.610,0.564,260.332,359.911,28.693,-97.589,30.451,14346.661,35926.431,20240203_183738,479193,56
20,KGRK20240204_004040_V06,33.644,0.694,264.479,356.148,29.440,-97.568,30.468,14719.954,33220.016,20240203_184040,479196,45
20,KGRK20240204_004341_V06,36.660,0.536,268.658,357.767,30.854,-97.546,30.461,15427.181,32860.624,20240203_184341,479203,31
20,KGRK20240204_004643_V06,39.694,0.317,274.863,355.785,32.522,-97.514,30.470,16260.900,30593.404,20240203_184643,479197,18
20,KGRK20240204_004944_V06,42.710,-1.000,280.198,354.667,34.158,-97.486,30.475,17079.169,29071.612,20240203_184944,479181,18
20,KGRK20240204_005245_V06,45.727,0.120,272.641,366.730,50.569,-97.525,30.421,25284.727,36060.581,20240203_185245,479193,28
20,KGRK20240204_005546_V06,48.744,0.104,271.994,366.796,55.612,-97.529,30.420,27805.834,36214.736,20240203_185546,479190,37
29,KGRK20240204_004040_V06,33.644,0.069,407.275,306.760,15.828,-96.823,30.690,7913.998,53743.943,20240203_184040,479196,45
29,KGRK20240204_004341_V06,36.660,0.125,407.650,305.859,20.081,-96.821,30.694,10040.350,53904.748,20240203_184341,479203,31
13,KGRK20240203_230603_V06,-60.973,0.597,339.349,345.040,29.895,-97.178,30.518,14947.680,29903.997,20240203_170603,479198,42
14,KGRK20240203_230603_V06,-60.973,0.072,355.524,115.232,20.579,-97.090,31.555,10289.265,96464.906,20240203_170603,479198,42
16,KGRK20240203_231900_V06,-48.023,0.243,246.746,353.770,6.335,-97.660,30.479,3167.381,37839.208,20240203_171900,479190,24
23,KGRK20240204_002535_V06,18.560,0.229,253.547,419.541,3.146,-97.624,30.182,1572.817,64124.779,20240203_182535,479202,72
27,KGRK20240204_003738_V06,30.610,0.087,244.324,410.063,9.230,-97.672,30.225,4614.771,61671.931,20240203_183738,479193,56
