track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20220101-1,KSJT20220101_224856_V06,0,0.483,1.200,30624,29525,0,0,653.314,653.314,653.314
KSJT20220101-1,KSJT20220101_224856_V06,2,1.494,1.200,30639,30425,0,0,4.988,4.988,4.988
KSJT20220101-1,KSJT20220101_224856_V06,4,2.505,1.200,15332,15314,0,0,0.890,0.890,0.890
KSJT20220101-1,KSJT20220101_224856_V06,5,3.516,1.200,15357,15354,0,0,0.173,0.173,0.173
KSJT20220101-1,KSJT20220101_230802_V06,0,0.483,1.200,51169,46865,0,4,10317.216,10317.216,6992.043
KSJT20220101-1,KSJT20220101_230802_V06,2,1.494,1.200,51193,49713,0,0,1658.184,1658.184,1658.184
KSJT20220101-1,KSJT20220101_230802_V06,4,2.505,1.200,25611,25462,0,0,683.372,683.372,683.372
KSJT20220101-1,KSJT20220101_230802_V06,5,3.516,1.200,25640,25362,0,0,1.895,1.895,1.895
KSJT20220101-1,KSJT20220101_231735_V06,0,0.483,1.200,54560,47972,0,5,9923.422,9923.422,6882.269
KSJT20220101-1,KSJT20220101_231735_V06,2,1.494,1.200,54593,51955,0,0,1141.676,1141.676,1141.676
KSJT20220101-1,KSJT20220101_231735_V06,4,2.505,1.200,27314,26915,0,0,174.361,174.361,174.361
KSJT20220101-1,KSJT20220101_231735_V06,5,3.516,1.200,27343,26902,0,0,1.373,1.373,1.373
KSJT20220101-1,KSJT20220101_232709_V06,0,0.483,1.200,72341,55607,0,18,149743.135,149743.135,14513.419
KSJT20220101-1,KSJT20220101_232709_V06,2,1.494,1.200,72380,61412,0,2,1475.102,1475.102,1401.057
KSJT20220101-1,KSJT20220101_232709_V06,4,2.505,1.200,36219,32804,0,0,491.413,491.413,491.413
KSJT20220101-1,KSJT20220101_232709_V06,5,3.516,1.200,36265,33079,0,0,15.192,15.192,15.192
KSJT20220101-1,KSJT20220101_233643_V06,0,0.483,1.200,80253,55792,0,24,25180.392,25180.392,24430.608
KSJT20220101-1,KSJT20220101_233643_V06,2,1.494,1.200,80299,62419,0,13,1015.587,1015.587,706.243
KSJT20220101-1,KSJT20220101_233643_V06,4,2.505,1.200,40185,33684,0,0,157.185,157.185,157.185
KSJT20220101-1,KSJT20220101_233643_V06,5,3.516,1.200,40242,34175,0,0,49.859,49.859,49.859
KSJT20220101-1,KSJT20220101_233643_V06,6,4.482,1.200,40288,34698,0,0,8.455,8.455,8.455
KSJT20220101-2,KSJT20220102_002540_V06,0,0.483,1.200,7287,4321,0,1,8767.562,8767.562,4872.151
KSJT20220101-2,KSJT20220102_002540_V06,2,1.494,1.200,7285,6265,0,0,14.305,14.305,14.305
KSJT20220101-2,KSJT20220102_002540_V06,4,2.505,1.200,3647,3640,0,0,0.128,0.128,0.128
KSJT20220101-2,KSJT20220102_002540_V06,5,3.516,1.200,3650,3650,0,0,0.000,0.000,0.000
