track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT19990101-3,KSJT19990101_222647,0,0.500,1.200,197,nan,0,0,3745.098,3745.098,3745.098
KSJT19990101-3,KSJT19990101_222647,2,1.500,1.200,197,nan,0,0,964.752,964.752,964.752
KSJT19990101-3,KSJT19990101_222647,4,2.400,1.200,0,nan,0,0,0.000,0.000,0.000
KSJT19990101-3,KSJT19990101_222647,5,3.500,1.200,196,nan,0,0,174.687,174.687,174.687
KSJT19990101-3,KSJT19990101_223636,0,0.500,1.200,1215,nan,0,0,66384.820,66384.820,66384.820
KSJT19990101-3,KSJT19990101_223636,2,1.500,1.200,1215,nan,0,0,25568.270,25568.270,25568.270
KSJT19990101-3,KSJT19990101_223636,4,2.400,1.200,1068,nan,0,0,4066.004,4066.004,4066.004
KSJT19990101-3,KSJT19990101_223636,5,3.500,1.200,1216,nan,0,0,3124.751,3124.751,3124.751
KSJT19990101-3,KSJT19990101_223636,6,4.500,1.200,1220,nan,0,0,881.660,881.660,881.660
KSJT19990101-4,KSJT19990101_224623,0,0.500,1.200,565,nan,0,0,8583.308,8583.308,8583.308
KSJT19990101-4,KSJT19990101_224623,2,1.500,1.200,565,nan,0,0,18437.384,18437.384,18437.384
KSJT19990101-4,KSJT19990101_224623,4,2.500,1.200,567,nan,0,0,4545.524,4545.524,4545.524
KSJT19990101-4,KSJT19990101_230200,0,0.500,1.200,1424,nan,0,0,8083.538,8083.538,8083.538
KSJT19990101-4,KSJT19990101_230200,2,1.400,1.200,1481,nan,0,0,14856.561,14856.561,14856.561
KSJT19990101-4,KSJT19990101_230200,4,2.400,1.200,1474,nan,0,0,4007.618,4007.618,4007.618
KSJT19990101-4,KSJT19990101_230200,5,3.300,1.200,737,nan,0,0,383.521,383.521,383.521
KSJT19990101-6,KSJT19990101_230200,0,0.500,1.200,1758,nan,0,0,6250.703,6250.703,6250.703
KSJT19990101-6,KSJT19990101_230200,2,1.400,1.200,1765,nan,0,0,76580.875,76580.875,76580.875
KSJT19990101-6,KSJT19990101_230750,0,0.500,1.200,1047,nan,0,0,4262.932,4262.932,4262.932
KSJT19990101-6,KSJT19990101_230750,2,1.400,1.200,2722,nan,0,0,89371.572,89371.572,89371.572
KSJT19990101-7,KSJT19990101_231930,0,0.500,1.200,1745,nan,0,0,4551.438,4551.438,4551.438
KSJT19990101-7,KSJT19990101_231930,2,1.400,1.200,957,nan,0,0,12247.326,12247.326,12247.326
KSJT19990101-7,KSJT19990101_231930,4,2.400,1.200,870,nan,0,0,1510.044,1510.044,1510.044
KSJT19990101-7,KSJT19990101_231930,5,3.300,1.200,1949,nan,0,0,14193.150,14193.150,14193.150
KSJT19990101-7,KSJT19990101_231930,6,4.400,1.200,1366,nan,0,0,17842.132,17842.132,17842.132
KSJT19990101-7,KSJT19990101_231930,7,5.900,1.200,1760,nan,0,0,3897.274,3897.274,3897.274
KSJT19990101-7,KSJT19990101_232519,0,0.500,1.200,3878,nan,0,0,7734.881,7734.881,7734.881
KSJT19990101-7,KSJT19990101_232519,2,1.400,1.200,3884,nan,0,0,10984.888,10984.888,10984.888
KSJT19990101-7,KSJT19990101_232519,4,2.400,1.200,3862,nan,0,0,8788.067,8788.067,8788.067
KSJT19990101-7,KSJT19990101_232519,5,3.400,1.200,3084,nan,0,0,12906.038,12906.038,12906.038
KSJT19990101-7,KSJT19990101_232519,6,4.400,1.200,3874,nan,0,0,10393.067,10393.067,10393.067
KSJT19990101-7,KSJT19990101_232519,7,5.900,1.200,3879,nan,0,0,6177.454,6177.454,6177.454
KSJT19990101-11,KSJT19990102_001152,0,0.500,1.200,4517,nan,0,57,492412.587,492412.587,301385.973
KSJT19990101-11,KSJT19990102_001152,2,1.400,1.200,1851,nan,0,0,67546.379,67546.379,67546.379
KSJT19990101-11,KSJT19990102_001152,4,2.400,1.200,4342,nan,0,0,326791.430,326791.430,326791.430
KSJT19990101-11,KSJT19990102_001152,5,3.400,1.200,906,nan,0,0,42913.502,42913.502,42913.502
KSJT19990101-11,KSJT19990102_001152,6,4.400,1.200,4285,nan,0,6,280533.590,280533.590,255174.730
KSJT19990101-11,KSJT19990102_001152,7,5.900,1.200,4562,nan,0,0,201581.836,201581.836,201581.836
KSJT19990101-11,KSJT19990102_001742,0,0.500,1.200,8897,nan,0,55,949177.100,949177.100,549855.577
KSJT19990101-11,KSJT19990102_001742,2,1.400,1.200,9011,nan,0,24,623084.227,623084.227,524521.648
KSJT19990101-11,KSJT19990102_001742,4,2.400,1.200,9091,nan,0,16,297681.839,297681.839,259856.960
KSJT19990101-11,KSJT19990102_001742,5,3.300,1.200,8789,nan,0,5,406949.817,406949.817,395587.017
KSJT19990101-11,KSJT19990102_001742,6,4.400,1.200,6792,nan,0,10,486744.891,486744.891,456856.457
KSJT19990101-11,KSJT19990102_001742,7,5.900,1.200,6723,nan,0,4,281667.413,281667.413,271429.084
KSJT19990101-13,KSJT19990102_002922,0,0.500,1.200,747,nan,0,0,70182.621,70182.621,70182.621
KSJT19990101-13,KSJT19990102_002922,2,1.400,1.200,748,nan,0,0,73663.183,73663.183,73663.183
KSJT19990101-13,KSJT19990102_002922,4,2.400,1.200,882,nan,0,0,22996.303,22996.303,22996.303
KSJT19990101-13,KSJT19990102_002922,5,3.400,1.200,752,nan,0,0,17449.322,17449.322,17449.322
KSJT19990101-13,KSJT19990102_002922,6,4.400,1.200,754,nan,0,0,15195.148,15195.148,15195.148
KSJT19990101-13,KSJT19990102_003512,0,0.500,1.200,1268,nan,0,0,56177.906,56177.906,56177.906
KSJT19990101-13,KSJT19990102_003512,2,1.400,1.200,2608,nan,0,0,55088.824,55088.824,55088.824
KSJT19990101-13,KSJT19990102_003512,4,2.400,1.200,2607,nan,0,0,60228.094,60228.094,60228.094
KSJT19990101-13,KSJT19990102_003512,5,3.300,1.200,2606,nan,0,0,77871.732,77871.732,77871.732
KSJT19990101-13,KSJT19990102_003512,6,4.400,1.200,1789,nan,0,0,43587.798,43587.798,43587.798
KSJT19990101-14,KSJT19990102_003512,0,0.500,1.200,415,nan,0,0,1680.814,1680.814,1680.814
KSJT19990101-14,KSJT19990102_003512,2,1.400,1.200,1208,nan,0,0,4498.259,4498.259,4498.259
KSJT19990101-14,KSJT19990102_003512,4,2.400,1.200,1225,nan,0,0,12596.863,12596.863,12596.863
KSJT19990101-14,KSJT19990102_003512,5,3.300,1.200,1213,nan,0,0,13940.963,13940.963,13940.963
KSJT19990101-14,KSJT19990102_004102,0,0.500,1.200,2929,nan,0,0,9276.110,9276.110,9276.110
KSJT19990101-14,KSJT19990102_004102,2,1.400,1.200,2924,nan,0,0,12691.539,12691.539,12691.539
KSJT19990101-14,KSJT19990102_004102,4,2.400,1.200,3002,nan,0,0,20663.376,20663.376,20663.376
KSJT19990101-14,KSJT19990102_004102,5,3.400,1.200,2909,nan,0,0,12976.950,12976.950,12976.950
KSJT19990101-14,KSJT19990102_004652,0,0.500,1.200,1376,nan,0,0,7745.342,7745.342,7745.342
KSJT19990101-14,KSJT19990102_004652,2,1.400,1.200,2471,nan,0,0,9352.404,9352.404,9352.404
KSJT19990101-14,KSJT19990102_004652,4,2.300,1.200,2281,nan,0,0,4631.558,4631.558,4631.558
KSJT19990101-14,KSJT19990102_004652,5,3.400,1.200,3027,nan,0,0,6327.418,6327.418,6327.418
KSJT19990101-21,KSJT19990102_011112,0,0.500,1.200,918,nan,0,0,646.251,646.251,646.251
KSJT19990101-21,KSJT19990102_011112,2,1.400,1.200,920,nan,0,0,787.787,787.787,787.787
KSJT19990101-21,KSJT19990102_011112,4,2.400,1.200,924,nan,0,0,555.831,555.831,555.831
KSJT19990101-21,KSJT19990102_011113,0,0.500,1.200,920,nan,0,0,646.252,646.252,646.252
KSJT19990101-21,KSJT19990102_011113,2,1.400,1.200,923,nan,0,0,787.789,787.789,787.789
KSJT19990101-21,KSJT19990102_011113,4,2.400,1.200,925,nan,0,0,555.832,555.832,555.832
KSJT19990101-21,KSJT19990102_011702,0,0.500,1.200,2398,nan,0,0,1140.908,1140.908,1140.908
KSJT19990101-21,KSJT19990102_011702,2,1.400,1.200,2400,nan,0,0,1786.792,1786.792,1786.792
KSJT19990101-21,KSJT19990102_011702,4,2.300,1.200,2398,nan,0,0,34340.084,34340.084,34340.084
KSJT19990101-21,KSJT19990102_012252,0,0.500,1.200,3041,nan,0,0,3970.143,3970.143,3970.143
KSJT19990101-21,KSJT19990102_012252,2,1.400,1.200,3046,nan,0,0,44114.082,44114.082,44114.082
KSJT19990101-21,KSJT19990102_012252,4,2.400,1.200,497,nan,0,0,64035.467,64035.467,64035.467
KSJT19990101-21,KSJT19990102_012252,5,3.300,1.200,1188,nan,0,0,380.201,380.201,380.201
KSJT19990101-24,KSJT19990102_014020,0,0.500,1.200,4216,nan,0,156,17330375.274,17330375.274,1626637.530
KSJT19990101-24,KSJT19990102_014020,2,1.400,1.200,4217,nan,0,213,31986444.285,31986444.285,2423263.222
KSJT19990101-24,KSJT19990102_014610,0,0.500,1.200,5397,nan,0,313,67571982.939,67571982.939,2629611.745
KSJT19990101-24,KSJT19990102_014610,2,1.400,1.200,2413,nan,0,87,9969053.319,9969053.319,1264489.286
KSJT19990101-26,KSJT19990102_015749,0,0.500,1.200,565,nan,0,0,16780.764,16780.764,16780.764
KSJT19990101-26,KSJT19990102_015749,2,1.400,1.200,569,nan,0,0,5126.245,5126.245,5126.245
KSJT19990101-26,KSJT19990102_015749,4,2.400,1.200,569,nan,0,0,2.815,2.815,2.815
KSJT19990101-26,KSJT19990102_015749,5,3.300,1.200,573,nan,0,0,0.234,0.234,0.234
KSJT19990101-26,KSJT19990102_020339,0,0.500,1.200,1710,nan,0,0,1864.272,1864.272,1864.272
KSJT19990101-26,KSJT19990102_020339,2,1.400,1.200,1714,nan,0,0,3317.941,3317.941,3317.941
KSJT19990101-26,KSJT19990102_020339,4,2.400,1.200,1710,nan,0,0,46.625,46.625,46.625
KSJT19990101-26,KSJT19990102_020339,5,3.400,1.200,1708,nan,0,0,0.699,0.699,0.699
KSJT19990101-2,KSJT19990101_222647,0,0.500,1.200,238,nan,0,0,440.714,440.714,440.714
KSJT19990101-2,KSJT19990101_222647,2,1.500,1.200,238,nan,0,0,368.383,368.383,368.383
KSJT19990101-8,KSJT19990101_233701,0,0.500,1.200,1038,nan,0,0,12513.742,12513.742,12513.742
KSJT19990101-8,KSJT19990101_233701,2,1.400,1.200,1948,nan,0,14,111735.983,111735.983,61058.704
KSJT19990101-8,KSJT19990101_233701,4,2.400,1.200,1956,nan,0,0,27889.239,27889.239,27889.239
KSJT19990101-8,KSJT19990101_233701,5,3.300,1.200,1952,nan,0,0,22254.597,22254.597,22254.597
KSJT19990101-8,KSJT19990101_233701,6,4.200,1.200,1961,nan,0,0,31840.462,31840.462,31840.462
KSJT19990101-8,KSJT19990101_233701,7,5.900,1.200,1721,nan,0,0,27176.437,27176.437,27176.437
KSJT19990101-9,KSJT19990102_000602,0,0.500,1.200,1723,nan,0,85,2633810.337,2633810.337,600631.474
KSJT19990101-9,KSJT19990102_000602,2,1.400,1.200,1729,nan,0,0,362190.197,362190.197,362190.197
KSJT19990101-9,KSJT19990102_000602,4,2.400,1.200,1724,nan,0,0,104533.087,104533.087,104533.087
KSJT19990101-9,KSJT19990102_000602,5,3.300,1.200,1710,nan,0,0,16331.596,16331.596,16331.596
KSJT19990101-10,KSJT19990102_001152,0,0.500,1.200,1809,nan,0,0,2586.963,2586.963,2586.963
KSJT19990101-10,KSJT19990102_001152,2,1.400,1.200,1645,nan,0,0,5679.376,5679.376,5679.376
