track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK19950421-1,KGRK19950422_005854,0,0.500,1.200,882,nan,0,0,144195.797,144195.797,144195.797
KGRK19950421-1,KGRK19950422_010444,0,0.500,1.200,1364,nan,0,0,386428.434,386428.434,386428.434
KGRK19950421-1,KGRK19950422_010444,2,1.400,1.200,1365,nan,0,0,2.496,2.496,2.496
KGRK19950421-1,KGRK19950422_011034,0,0.500,1.200,1747,nan,0,0,538562.530,538562.530,538562.530
KGRK19950421-1,KGRK19950422_011034,2,1.400,1.200,1749,nan,0,0,93.676,93.676,93.676
KGRK19950421-1,KGRK19950422_011625,0,0.500,1.200,2772,nan,0,0,714126.452,714126.452,714126.452
KGRK19950421-1,KGRK19950422_011625,2,1.400,1.200,2773,nan,0,0,381.397,381.397,381.397
KGRK19950421-1,KGRK19950422_012216,0,0.500,1.200,5150,nan,0,0,721834.128,721834.128,721834.128
KGRK19950421-1,KGRK19950422_012216,2,1.400,1.200,5161,nan,0,0,1708.684,1708.684,1708.684
KGRK19950421-1,KGRK19950422_012806,0,0.500,1.200,8725,nan,0,0,691041.988,691041.988,691041.988
KGRK19950421-1,KGRK19950422_012806,2,1.500,1.200,8731,nan,0,0,5404.547,5404.547,5404.547
KGRK19950421-1,KGRK19950422_014021,0,0.500,1.200,15304,nan,0,0,576701.476,576701.476,576701.476
KGRK19950421-1,KGRK19950422_014021,2,1.500,1.200,15312,nan,0,0,17933.038,17933.038,17933.038
KGRK19950421-1,KGRK19950422_014612,0,0.500,1.200,17259,nan,0,0,749061.490,749061.490,749061.490
KGRK19950421-1,KGRK19950422_014612,2,1.500,1.200,17275,nan,0,0,27325.093,27325.093,27325.093
KGRK19950421-1,KGRK19950422_015202,0,0.500,1.200,18758,nan,0,0,849260.120,849260.120,849260.120
KGRK19950421-1,KGRK19950422_015202,2,1.500,1.200,18778,nan,0,0,29082.588,29082.588,29082.588
KGRK19950421-2,KGRK19950422_010444,0,0.500,1.200,577,nan,0,0,3992.131,3992.131,3992.131
KGRK19950421-2,KGRK19950422_010444,2,1.400,1.200,580,nan,0,0,0.781,0.781,0.781
KGRK19950421-2,KGRK19950422_011034,0,0.500,1.200,863,nan,0,0,10464.701,10464.701,10464.701
KGRK19950421-2,KGRK19950422_011034,2,1.400,1.200,781,nan,0,0,1.013,1.013,1.013
KGRK19950421-2,KGRK19950422_011625,0,0.500,1.200,871,nan,0,0,5699.501,5699.501,5699.501
KGRK19950421-2,KGRK19950422_011625,2,1.400,1.200,864,nan,0,0,1.084,1.084,1.084
KGRK19950421-2,KGRK19950422_012216,0,0.500,1.200,1205,nan,0,0,2902.420,2902.420,2902.420
KGRK19950421-2,KGRK19950422_012216,2,1.400,1.200,1198,nan,0,0,82.031,82.031,82.031
KGRK19950421-2,KGRK19950422_012806,0,0.500,1.200,1157,nan,0,0,2757.587,2757.587,2757.587
KGRK19950421-2,KGRK19950422_012806,2,1.500,1.200,1213,nan,0,0,72.477,72.477,72.477
KGRK19950421-2,KGRK19950422_014021,0,0.500,1.200,2056,nan,0,0,34099.476,34099.476,34099.476
KGRK19950421-2,KGRK19950422_014021,2,1.500,1.200,2060,nan,0,0,298.835,298.835,298.835
KGRK19950421-2,KGRK19950422_014021,4,2.400,1.200,2066,nan,0,0,1.633,1.633,1.633
KGRK19950421-2,KGRK19950422_014612,0,0.500,1.200,2148,nan,0,0,47188.712,47188.712,47188.712
KGRK19950421-2,KGRK19950422_014612,2,1.500,1.200,2148,nan,0,0,1088.961,1088.961,1088.961
KGRK19950421-2,KGRK19950422_014612,4,2.400,1.200,2151,nan,0,0,1.637,1.637,1.637
KGRK19950421-2,KGRK19950422_015202,0,0.500,1.200,2783,nan,0,0,66318.523,66318.523,66318.523
KGRK19950421-2,KGRK19950422_015202,2,1.500,1.200,2785,nan,0,0,1892.330,1892.330,1892.330
KGRK19950421-2,KGRK19950422_015202,4,2.400,1.200,2784,nan,0,0,2.110,2.110,2.110
