track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KDFX19980121-1,KDFX19980122_001428,0,0.400,1.200,280,nan,0,0,450.519,450.519,450.519
KDFX19980121-1,KDFX19980122_001428,2,1.500,1.200,279,nan,0,0,0.128,0.128,0.128
KDFX19980121-1,KDFX19980122_001428,4,2.400,1.200,276,nan,0,0,0.127,0.127,0.127
KDFX19980121-1,KDFX19980122_001428,5,3.300,1.200,278,nan,0,0,0.128,0.128,0.128
KDFX19980121-1,KDFX19980122_002019,0,0.400,1.200,1360,nan,0,0,238.450,238.450,238.450
KDFX19980121-1,KDFX19980122_002019,2,1.400,1.200,1358,nan,0,0,0.619,0.619,0.619
KDFX19980121-1,KDFX19980122_002019,4,2.500,1.200,1515,nan,0,0,0.692,0.692,0.692
KDFX19980121-1,KDFX19980122_002019,5,3.300,1.200,1574,nan,0,0,0.725,0.725,0.725
KDFX19980121-2,KDFX19980122_001428,0,0.400,1.200,654,nan,0,0,268.694,268.694,268.694
KDFX19980121-2,KDFX19980122_001428,2,1.500,1.200,654,nan,0,0,3.074,3.074,3.074
KDFX19980121-2,KDFX19980122_001428,4,2.400,1.200,660,nan,0,0,0.518,0.518,0.518
KDFX19980121-2,KDFX19980122_001428,5,3.300,1.200,656,nan,0,0,0.081,0.081,0.081
KDFX19980121-2,KDFX19980122_001428,6,4.400,1.200,654,nan,0,0,0.081,0.081,0.081
KDFX19980121-2,KDFX19980122_001428,7,6.000,1.200,660,nan,0,0,0.082,0.082,0.082
KDFX19980121-3,KDFX19980122_002019,0,0.400,1.200,317,nan,0,0,82.896,82.896,82.896
KDFX19980121-3,KDFX19980122_002019,2,1.400,1.200,316,nan,0,0,12.546,12.546,12.546
KDFX19980121-3,KDFX19980122_002019,4,2.500,1.200,316,nan,0,0,0.129,0.129,0.129
KDFX19980121-3,KDFX19980122_002019,5,3.300,1.200,321,nan,0,0,0.132,0.132,0.132
KDFX19980129-16,KDFX19980130_004725,0,0.400,1.200,188,nan,0,0,1431.020,1431.020,1431.020
KDFX19980129-16,KDFX19980130_004725,2,1.500,1.200,188,nan,0,0,4.876,4.876,4.876
KDFX19980129-16,KDFX19980130_004725,4,2.400,1.200,189,nan,0,0,0.061,0.061,0.061
KDFX19980129-16,KDFX19980130_004725,5,3.300,1.200,188,nan,0,0,0.061,0.061,0.061
KDFX19980129-16,KDFX19980130_004725,6,4.300,1.200,189,nan,0,0,0.061,0.061,0.061
KDFX19980129-16,KDFX19980130_005315,0,0.400,1.200,626,nan,0,0,6996.434,6996.434,6996.434
KDFX19980129-16,KDFX19980130_005315,2,1.500,1.200,628,nan,0,0,824.713,824.713,824.713
KDFX19980129-16,KDFX19980130_005315,4,2.400,1.200,635,nan,0,0,0.204,0.204,0.204
KDFX19980129-16,KDFX19980130_005315,5,3.400,1.200,631,nan,0,0,0.203,0.203,0.203
KDFX19980129-16,KDFX19980130_005315,6,4.200,1.200,630,nan,0,0,0.203,0.203,0.203
KDFX19980129-16,KDFX19980130_005904,0,0.400,1.200,1052,nan,0,0,4695.140,4695.140,4695.140
KDFX19980129-16,KDFX19980130_005904,2,1.500,1.200,1051,nan,0,0,1100.323,1100.323,1100.323
KDFX19980129-16,KDFX19980130_005904,4,2.400,1.200,1053,nan,0,0,0.342,0.342,0.342
KDFX19980129-16,KDFX19980130_005904,5,3.400,1.200,1056,nan,0,0,0.344,0.344,0.344
KDFX19980129-16,KDFX19980130_005904,6,4.200,1.200,1059,nan,0,0,0.345,0.345,0.345
KDFX19980129-16,KDFX19980130_010455,0,0.400,1.200,3426,nan,0,0,8909.520,8909.520,8909.520
KDFX19980129-16,KDFX19980130_010455,2,1.400,1.200,3430,nan,0,0,4197.542,4197.542,4197.542
KDFX19980129-16,KDFX19980130_010455,4,2.400,1.200,3407,nan,0,0,7.700,7.700,7.700
KDFX19980129-16,KDFX19980130_010455,5,3.400,1.200,3414,nan,0,0,1.107,1.107,1.107
KDFX19980129-16,KDFX19980130_010455,6,4.200,1.200,3419,nan,0,0,1.111,1.111,1.111
KDFX19980129-16,KDFX19980130_011044,0,0.400,1.200,4424,nan,0,0,11531.542,11531.542,11531.542
KDFX19980129-16,KDFX19980130_011044,2,1.500,1.200,4506,nan,0,0,3928.748,3928.748,3928.748
KDFX19980129-16,KDFX19980130_011044,4,2.300,1.200,4174,nan,0,0,23.931,23.931,23.931
KDFX19980129-16,KDFX19980130_011044,5,3.300,1.200,4181,nan,0,0,1.300,1.300,1.300
KDFX19980129-16,KDFX19980130_011044,6,4.300,1.200,4192,nan,0,0,1.306,1.306,1.306
KDFX19980129-16,KDFX19980130_011633,0,0.400,1.200,6487,nan,0,0,7169.845,7169.845,7169.845
KDFX19980129-16,KDFX19980130_011633,2,1.500,1.200,6504,nan,0,0,6553.721,6553.721,6553.721
KDFX19980129-16,KDFX19980130_011633,4,2.400,1.200,6504,nan,0,0,100.602,100.602,100.602
