track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KEWX19950412-3,KEWX19950413_001551,0,0.500,1.200,382,nan,0,0,5615.220,5615.220,5615.220
KEWX19950412-3,KEWX19950413_001551,2,1.500,1.200,377,nan,0,0,0.393,0.393,0.393
KEWX19950412-3,KEWX19950413_002531,0,0.500,1.200,675,nan,0,0,67555.972,67555.972,67555.972
KEWX19950412-3,KEWX19950413_002531,2,1.500,1.200,710,nan,0,0,0.729,0.729,0.729
KEWX19950412-3,KEWX19950413_003511,0,0.500,1.200,1316,nan,0,0,147556.858,147556.858,147556.858
KEWX19950412-3,KEWX19950413_003511,2,1.500,1.200,1401,nan,0,0,15.105,15.105,15.105
KEWX19950412-3,KEWX19950413_004451,0,0.500,1.200,2416,nan,0,0,190510.834,190510.834,190510.834
KEWX19950412-3,KEWX19950413_004451,2,1.500,1.200,2426,nan,0,0,48.990,48.990,48.990
KEWX19950412-3,KEWX19950413_005431,0,0.500,1.200,3044,nan,0,0,235932.222,235932.222,235932.222
KEWX19950412-3,KEWX19950413_005431,2,1.500,1.200,3058,nan,0,0,122.315,122.315,122.315
KEWX19950412-3,KEWX19950413_010411,0,0.500,1.200,4871,nan,0,0,221959.177,221959.177,221959.177
KEWX19950412-3,KEWX19950413_010411,2,1.500,1.200,4870,nan,0,0,241.878,241.878,241.878
KEWX19950412-3,KEWX19950413_011351,0,0.500,1.200,5454,nan,0,0,148395.651,148395.651,148395.651
KEWX19950412-3,KEWX19950413_011351,2,1.500,1.200,5987,nan,0,0,440.342,440.342,440.342
KEWX19950412-3,KEWX19950413_012331,0,0.500,1.200,7320,nan,0,0,192094.467,192094.467,192094.467
KEWX19950412-3,KEWX19950413_012331,2,1.500,1.200,7310,nan,0,0,437.244,437.244,437.244
KEWX19950412-3,KEWX19950413_012331,4,2.500,1.200,7317,nan,0,0,6.441,6.441,6.441
KEWX19950412-3,KEWX19950413_013311,0,0.500,1.200,8962,nan,0,0,257098.239,257098.239,257098.239
KEWX19950412-3,KEWX19950413_013311,2,1.500,1.200,8968,nan,0,0,892.699,892.699,892.699
KEWX19950412-3,KEWX19950413_013311,4,2.500,1.200,8979,nan,0,0,7.968,7.968,7.968
KEWX19950412-3,KEWX19950413_014251,0,0.500,1.200,9949,nan,0,0,278163.180,278163.180,278163.180
KEWX19950412-3,KEWX19950413_014251,2,1.500,1.200,9951,nan,0,0,2162.751,2162.751,2162.751
KEWX19950412-3,KEWX19950413_014251,4,2.500,1.200,9956,nan,0,0,8.768,8.768,8.768
KEWX19950412-3,KEWX19950413_015231,0,0.500,1.200,10513,nan,0,0,278878.862,278878.862,278878.862
KEWX19950412-3,KEWX19950413_015231,2,1.500,1.200,10526,nan,0,0,5659.048,5659.048,5659.048
KEWX19950412-3,KEWX19950413_015231,4,2.500,1.200,10544,nan,0,0,26.414,26.414,26.414
KEWX19950412-3,KEWX19950413_020211,0,0.500,1.200,12615,nan,0,0,356742.283,356742.283,356742.283
KEWX19950412-3,KEWX19950413_020211,2,1.500,1.200,12634,nan,0,0,12304.524,12304.524,12304.524
KEWX19950412-3,KEWX19950413_020211,4,2.500,1.200,12636,nan,0,0,535.604,535.604,535.604
KEWX19950412-3,KEWX19950413_021151,0,0.500,1.200,13235,nan,0,0,367163.335,367163.335,367163.335
KEWX19950412-3,KEWX19950413_021151,2,1.500,1.200,13243,nan,0,0,17168.824,17168.824,17168.824
KEWX19950412-3,KEWX19950413_021151,4,2.500,1.200,13250,nan,0,0,1173.639,1173.639,1173.639
KEWX19950412-3,KEWX19950413_022131,0,0.500,1.200,22162,nan,0,0,529911.293,529911.293,529911.293
KEWX19950412-3,KEWX19950413_022131,2,1.500,1.200,22642,nan,0,0,48500.835,48500.835,48500.835
KEWX19950412-3,KEWX19950413_022131,4,2.500,1.200,22286,nan,0,0,3115.885,3115.885,3115.885
KEWX19950412-18,KEWX19950413_011351,0,0.500,1.200,2079,nan,0,0,26221.217,26221.217,26221.217
KEWX19950412-18,KEWX19950413_011351,2,1.500,1.200,2470,nan,0,0,4.469,4.469,4.469
KEWX19950412-18,KEWX19950413_012331,0,0.500,1.200,3475,nan,0,0,23511.282,23511.282,23511.282
KEWX19950412-18,KEWX19950413_012331,2,1.500,1.200,3478,nan,0,0,6.368,6.368,6.368
KEWX19950412-18,KEWX19950413_013311,0,0.500,1.200,7050,nan,0,0,79757.152,79757.152,79757.152
KEWX19950412-18,KEWX19950413_013311,2,1.500,1.200,7094,nan,0,0,11.486,11.486,11.486
KEWX19950412-18,KEWX19950413_014251,0,0.500,1.200,8702,nan,0,0,109345.842,109345.842,109345.842
KEWX19950412-18,KEWX19950413_014251,2,1.500,1.200,8725,nan,0,0,14.480,14.480,14.480
KEWX19950412-18,KEWX19950413_015231,0,0.500,1.200,9397,nan,0,0,104485.732,104485.732,104485.732
KEWX19950412-18,KEWX19950413_015231,2,1.500,1.200,9405,nan,0,0,30.180,30.180,30.180
KEWX19950412-18,KEWX19950413_020211,0,0.500,1.200,8660,nan,0,0,121789.674,121789.674,121789.674
KEWX19950412-18,KEWX19950413_020211,2,1.500,1.200,8667,nan,0,0,282.050,282.050,282.050
KEWX19950412-18,KEWX19950413_021151,0,0.500,1.200,7533,nan,0,0,94242.072,94242.072,94242.072
KEWX19950412-18,KEWX19950413_021151,2,1.500,1.200,7538,nan,0,0,689.986,689.986,689.986
KEWX19950412-18,KEWX19950413_022131,0,0.500,1.200,7166,nan,0,0,119947.775,119947.775,119947.775
KEWX19950412-18,KEWX19950413_022131,2,1.500,1.200,7425,nan,0,0,1563.266,1563.266,1563.266
KEWX19950412-18,KEWX19950413_023143,0,0.500,1.200,6708,nan,0,0,134741.339,134741.339,134741.339
KEWX19950412-18,KEWX19950413_023143,2,1.500,1.200,6707,nan,0,0,1046.167,1046.167,1046.167
KEWX19950412-18,KEWX19950413_024123,0,0.500,1.200,8524,nan,0,0,179768.046,179768.046,179768.046
KEWX19950412-18,KEWX19950413_024123,2,1.500,1.200,9196,nan,0,0,2892.750,2892.750,2892.750
KEWX19950412-16,KEWX19950413_011351,0,0.500,1.200,837,nan,0,0,43784.054,43784.054,43784.054
KEWX19950412-16,KEWX19950413_011351,2,1.500,1.200,836,nan,0,0,11.675,11.675,11.675
KEWX19950412-16,KEWX19950413_011351,4,2.500,1.200,832,nan,0,0,0.580,0.580,0.580
KEWX19950412-16,KEWX19950413_012331,0,0.500,1.200,2292,nan,0,0,13840.712,13840.712,13840.712
KEWX19950412-16,KEWX19950413_012331,2,1.500,1.200,2294,nan,0,0,3.617,3.617,3.617
KEWX19950412-16,KEWX19950413_012331,4,2.500,1.200,2295,nan,0,0,1.598,1.598,1.598
KEWX19950412-16,KEWX19950413_013311,0,0.500,1.200,3439,nan,0,0,22241.229,22241.229,22241.229
KEWX19950412-16,KEWX19950413_013311,2,1.500,1.200,3441,nan,0,0,18.411,18.411,18.411
KEWX19950412-16,KEWX19950413_013311,4,2.500,1.200,3446,nan,0,0,2.381,2.381,2.381
KEWX19950412-16,KEWX19950413_014251,0,0.500,1.200,4043,nan,0,0,39119.181,39119.181,39119.181
KEWX19950412-16,KEWX19950413_014251,2,1.500,1.200,4048,nan,0,0,345.914,345.914,345.914
