track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KGRK20230102_003437_V06,55.402,0.113,238.879,337.525,16.990,-97.701,30.552,8494.793,35860.413,20230101_183437
1,KGRK20230102_004136_V06,62.386,0.273,237.831,336.656,25.638,-97.707,30.556,12818.771,36085.408,20230101_184136
3,KGRK20230102_015023_V06,131.169,0.060,33.518,421.639,49.638,-98.766,30.166,24818.943,146465.618,20230101_195023
1,KGRK20230103_000806_V06,28.164,0.445,245.074,347.372,7.648,-97.669,30.508,3823.757,36266.194,20230102_180806
1,KGRK20230103_001107_V06,31.180,0.728,245.217,346.784,11.004,-97.668,30.510,5501.999,36020.538,20230102_181107
1,KGRK20230103_001408_V06,34.197,-1.000,245.304,346.430,14.933,-97.668,30.512,7466.331,35872.910,20230102_181408
1,KGRK20230103_001709_V06,37.214,0.700,247.676,341.515,14.094,-97.655,30.534,7047.150,33396.267,20230102_181709
1,KGRK20230103_002010_V06,40.230,0.616,248.106,338.954,16.799,-97.653,30.546,8399.295,32443.868,20230102_182010
1,KGRK20230103_002312_V06,43.264,0.437,248.195,341.272,19.592,-97.653,30.535,9796.167,33117.864,20230102_182312
1,KGRK20230103_002613_V06,46.280,0.239,250.689,341.420,22.320,-97.640,30.535,11159.817,32199.097,20230102_182613
1,KGRK20230103_002913_V06,49.280,0.206,252.245,336.938,23.543,-97.632,30.555,11771.504,30186.800,20230102_182913
1,KGRK20230103_003214_V06,52.297,0.103,253.682,336.939,23.816,-97.624,30.555,11908.118,29622.146,20230102_183214
1,KGRK20230103_003515_V06,55.314,0.159,254.198,338.277,26.604,-97.621,30.549,13302.239,29845.529,20230102_183515
1,KGRK20230103_003816_V06,58.330,0.057,254.655,335.543,29.608,-97.619,30.561,14803.928,28807.433,20230102_183816
4,KGRK20230103_001408_V06,34.197,0.149,301.112,214.510,4.807,-97.377,31.107,2403.709,42748.822,20230102_181408
4,KGRK20230103_001709_V06,37.214,0.520,300.509,214.775,9.569,-97.380,31.106,4784.679,42613.256,20230102_181709
4,KGRK20230103_002010_V06,40.230,0.667,300.368,212.095,11.236,-97.381,31.118,5618.195,43952.661,20230102_182010
4,KGRK20230103_002312_V06,43.264,0.476,301.425,210.482,14.978,-97.375,31.125,7488.820,44764.696,20230102_182312
4,KGRK20230103_002613_V06,46.280,0.612,303.694,208.232,19.145,-97.363,31.136,9572.561,45920.959,20230102_182613
4,KGRK20230103_002913_V06,49.280,-1.000,305.278,206.217,22.940,-97.355,31.145,11470.086,46965.823,20230102_182913
4,KGRK20230103_003214_V06,52.297,0.420,311.164,200.785,21.876,-97.324,31.169,10938.118,49920.564,20230102_183214
4,KGRK20230103_003515_V06,55.314,-1.000,314.744,197.183,23.435,-97.305,31.185,11717.257,51934.426,20230102_183515
4,KGRK20230103_003816_V06,58.330,0.304,304.510,207.942,10.664,-97.359,31.137,5331.764,46084.438,20230102_183816
4,KGRK20230103_004130_V06,61.564,-1.000,304.510,207.942,15.805,-97.359,31.137,7902.264,46084.438,20230102_184130
4,KGRK20230103_004432_V06,64.597,0.133,306.862,205.120,18.703,-97.347,31.150,9351.458,47564.105,20230102_184432
10,KGRK20230103_014117_V06,121.347,0.211,268.151,362.049,52.919,-97.549,30.442,26459.438,34872.482,20230102_194117
10,KGRK20230103_014457_V06,125.014,0.140,266.605,360.168,59.525,-97.557,30.450,29762.393,34407.215,20230102_194457
5,KGRK20230103_002913_V06,49.280,0.838,310.136,202.295,16.194,-97.330,31.162,8096.817,49114.778,20230102_182913
8,KGRK20230103_010443_V06,84.780,0.083,248.003,340.175,16.699,-97.654,30.540,8349.699,32854.900,20230102_190443
9,KGRK20230103_013738_V06,117.697,0.150,302.960,353.163,16.287,-97.367,30.482,8143.616,26622.901,20230102_193738
11,KGRK20230103_020405_V06,144.147,0.052,370.250,317.334,28.291,-97.016,30.643,14145.338,36178.354,20230102_200405
1,KGRK20230104_000520_V06,24.660,0.694,249.987,347.490,11.714,-97.643,30.507,5857.103,34483.944,20230103_180520
1,KGRK20230104_001211_V06,31.510,0.899,251.941,351.684,20.632,-97.633,30.488,10315.763,35287.455,20230103_181211
1,KGRK20230104_001851_V06,38.177,0.899,253.025,353.761,26.923,-97.627,30.479,13461.528,35696.279,20230103_181851
