track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK19990101-1,KGRK19990102_002502,0,0.500,1.200,1013,nan,0,0,15095.140,15095.140,15095.140
KGRK19990101-1,KGRK19990102_002502,2,1.400,1.200,1014,nan,0,0,79.002,79.002,79.002
KGRK19990101-1,KGRK19990102_002502,4,2.400,1.200,1014,nan,0,0,76.625,76.625,76.625
KGRK19990101-1,KGRK19990102_002502,5,3.400,1.200,1018,nan,0,0,42.833,42.833,42.833
KGRK19990101-1,KGRK19990102_002502,6,4.200,1.200,1012,nan,0,0,3.743,3.743,3.743
KGRK19990101-1,KGRK19990102_002502,7,6.200,1.200,1020,nan,0,0,0.108,0.108,0.108
KGRK19990107-1,KGRK19990108_004740,0,0.500,1.200,1604,nan,0,0,6295.139,6295.139,6295.139
KGRK19990107-1,KGRK19990108_004740,2,1.400,1.200,3223,nan,0,0,174.508,174.508,174.508
KGRK19990107-1,KGRK19990108_004740,4,2.400,1.200,3214,nan,0,0,49.081,49.081,49.081
KGRK19990107-1,KGRK19990108_004740,5,3.400,1.200,3214,nan,0,0,8.723,8.723,8.723
KGRK19990107-1,KGRK19990108_004740,6,4.200,1.200,3220,nan,0,0,1.331,1.331,1.331
KGRK19990107-1,KGRK19990108_004740,7,6.000,1.200,3225,nan,0,0,0.296,0.296,0.296
KGRK19990108-1,KGRK19990109_001432,0,0.500,1.200,1820,nan,0,0,1522.841,1522.841,1522.841
KGRK19990108-1,KGRK19990109_001432,2,1.400,1.200,1823,nan,0,0,2265.378,2265.378,2265.378
KGRK19990108-1,KGRK19990109_001432,4,2.500,1.200,1821,nan,0,0,558.291,558.291,558.291
KGRK19990108-1,KGRK19990109_001432,5,3.300,1.200,1820,nan,0,0,0.847,0.847,0.847
KGRK19990113-2,KGRK19990114_002145,0,0.500,1.200,326,nan,0,0,2805.698,2805.698,2805.698
KGRK19990113-2,KGRK19990114_002145,2,1.500,1.200,326,nan,0,0,32.023,32.023,32.023
KGRK19990113-2,KGRK19990114_002145,4,2.400,1.200,322,nan,0,0,19.228,19.228,19.228
KGRK19990113-2,KGRK19990114_002145,5,3.300,1.200,394,nan,0,0,0.056,0.056,0.056
KGRK19990113-2,KGRK19990114_002145,6,4.300,1.200,330,nan,0,0,0.047,0.047,0.047
KGRK19990113-2,KGRK19990114_002145,7,5.800,1.200,324,nan,0,0,0.047,0.047,0.047
KGRK19990113-2,KGRK19990114_002736,0,0.500,1.200,1550,nan,0,0,2487.017,2487.017,2487.017
KGRK19990113-2,KGRK19990114_002736,2,1.500,1.200,1550,nan,0,0,1713.426,1713.426,1713.426
KGRK19990113-2,KGRK19990114_002736,4,2.400,1.200,1539,nan,0,0,485.833,485.833,485.833
KGRK19990113-2,KGRK19990114_002736,5,3.300,1.200,1551,nan,0,0,21.939,21.939,21.939
KGRK19990113-2,KGRK19990114_002736,6,4.400,1.200,1545,nan,0,0,0.227,0.227,0.227
KGRK19990113-2,KGRK19990114_002736,7,5.900,1.200,1551,nan,0,0,3.986,3.986,3.986
KGRK19990113-1,KGRK19990113_224816,0,0.500,1.200,3042,nan,0,0,19076.478,19076.478,19076.478
KGRK19990115-1,KGRK19990115_223742,0,0.500,1.200,85,nan,0,0,62.954,62.954,62.954
KGRK19990115-1,KGRK19990115_223742,2,1.500,1.200,85,nan,0,0,0.092,0.092,0.092
KGRK19990115-1,KGRK19990115_223742,4,2.500,1.200,85,nan,0,0,0.008,0.008,0.008
KGRK19990115-1,KGRK19990115_223742,5,3.500,1.200,84,nan,0,0,0.008,0.008,0.008
KGRK19990115-1,KGRK19990115_223742,6,4.500,1.200,84,nan,0,0,0.008,0.008,0.008
