track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KDFX19970102-2,KDFX19970103_003556,0,0.500,1.200,756,nan,0,0,1605.936,1605.936,1605.936
KDFX19970102-2,KDFX19970103_003556,2,1.500,1.200,754,nan,0,0,90.336,90.336,90.336
KDFX19970102-2,KDFX19970103_003556,4,2.500,1.200,756,nan,0,0,0.283,0.283,0.283
KDFX19970102-2,KDFX19970103_003556,5,3.400,1.200,749,nan,0,0,0.281,0.281,0.281
KDFX19970102-2,KDFX19970103_004145,0,0.500,1.200,2100,nan,0,0,1232.384,1232.384,1232.384
KDFX19970102-2,KDFX19970103_004145,2,1.500,1.200,2103,nan,0,0,350.813,350.813,350.813
KDFX19970102-2,KDFX19970103_004145,4,2.400,1.200,2106,nan,0,0,0.791,0.791,0.791
KDFX19970102-2,KDFX19970103_004145,5,3.400,1.200,2100,nan,0,0,0.790,0.790,0.790
KDFX19970102-2,KDFX19970103_004734,0,0.500,1.200,3384,nan,0,0,688.114,688.114,688.114
KDFX19970102-2,KDFX19970103_004734,2,1.500,1.200,3386,nan,0,0,574.729,574.729,574.729
KDFX19970102-2,KDFX19970103_004734,4,2.400,1.200,3377,nan,0,0,1.246,1.246,1.246
KDFX19970102-2,KDFX19970103_004734,5,3.300,1.200,3372,nan,0,0,1.247,1.247,1.247
KDFX19970102-1,KDFX19970102_230835,0,0.500,1.200,2832,nan,0,0,7946.281,7946.281,7946.281
KDFX19970102-1,KDFX19970102_230835,2,1.500,1.200,2841,nan,0,0,2668.640,2668.640,2668.640
KDFX19970102-3,KDFX19970103_005324,0,0.500,1.200,5063,nan,0,0,3324.579,3324.579,3324.579
KDFX19970102-3,KDFX19970103_005324,2,1.500,1.200,5070,nan,0,0,216.262,216.262,216.262
KDFX19970102-3,KDFX19970103_005324,4,2.500,1.200,5098,nan,0,0,2.042,2.042,2.042
KDFX19970102-3,KDFX19970103_005324,5,3.400,1.200,5450,nan,0,0,62.747,62.747,62.747
KDFX19970103-8,KDFX19970104_003609,0,0.500,1.200,286,nan,0,0,5312.852,5312.852,5312.852
KDFX19970103-8,KDFX19970104_003609,2,1.500,1.200,286,nan,0,0,13.279,13.279,13.279
KDFX19970103-8,KDFX19970104_003609,4,2.400,1.200,287,nan,0,0,0.107,0.107,0.107
KDFX19970103-8,KDFX19970104_003609,5,3.400,1.200,287,nan,0,0,0.107,0.107,0.107
KDFX19970103-8,KDFX19970104_004158,0,0.500,1.200,958,nan,0,0,20138.048,20138.048,20138.048
KDFX19970103-8,KDFX19970104_004158,2,1.500,1.200,960,nan,0,0,166.510,166.510,166.510
KDFX19970103-8,KDFX19970104_004158,4,2.400,1.200,959,nan,0,0,0.363,0.363,0.363
KDFX19970103-8,KDFX19970104_004158,5,3.400,1.200,958,nan,0,0,0.364,0.364,0.364
KDFX19970103-8,KDFX19970104_004747,0,0.500,1.200,1373,nan,0,0,32996.395,32996.395,32996.395
KDFX19970103-8,KDFX19970104_004747,2,1.500,1.200,1374,nan,0,0,354.612,354.612,354.612
KDFX19970103-8,KDFX19970104_004747,4,2.500,1.200,1372,nan,0,0,0.532,0.532,0.532
KDFX19970103-8,KDFX19970104_004747,5,3.300,1.200,1371,nan,0,0,0.533,0.533,0.533
KDFX19970103-8,KDFX19970104_005337,0,0.500,1.200,2032,nan,0,0,58726.893,58726.893,58726.893
KDFX19970103-8,KDFX19970104_005337,2,1.500,1.200,2036,nan,0,0,851.896,851.896,851.896
KDFX19970103-8,KDFX19970104_005337,4,2.500,1.200,2037,nan,0,0,0.843,0.843,0.843
KDFX19970103-8,KDFX19970104_005337,5,3.300,1.200,2040,nan,0,0,0.846,0.846,0.846
KDFX19970103-8,KDFX19970104_005926,0,0.500,1.200,2940,nan,0,0,66755.215,66755.215,66755.215
KDFX19970103-8,KDFX19970104_005926,2,1.500,1.200,3228,nan,0,0,1270.391,1270.391,1270.391
KDFX19970103-8,KDFX19970104_005926,4,2.400,1.200,2938,nan,0,0,1.261,1.261,1.261
KDFX19970103-8,KDFX19970104_005926,5,3.400,1.200,2948,nan,0,0,1.268,1.268,1.268
KDFX19970103-8,KDFX19970104_011105,0,0.500,1.200,8476,nan,0,0,155708.363,155708.363,155708.363
KDFX19970103-8,KDFX19970104_011105,2,1.500,1.200,8480,nan,0,0,4433.225,4433.225,4433.225
KDFX19970103-8,KDFX19970104_011105,4,2.400,1.200,8489,nan,0,0,70.215,70.215,70.215
KDFX19970103-8,KDFX19970104_011105,5,3.400,1.200,8495,nan,0,0,4.082,4.082,4.082
KDFX19970103-8,KDFX19970104_011654,0,0.500,1.200,9059,nan,0,0,167841.159,167841.159,167841.159
KDFX19970103-8,KDFX19970104_011654,2,1.500,1.200,9061,nan,0,0,3499.660,3499.660,3499.660
KDFX19970103-8,KDFX19970104_011654,4,2.400,1.200,9064,nan,0,0,55.646,55.646,55.646
KDFX19970103-8,KDFX19970104_011654,5,3.300,1.200,9077,nan,0,0,4.933,4.933,4.933
KDFX19970103-8,KDFX19970104_012243,0,0.500,1.200,9506,nan,0,0,167676.349,167676.349,167676.349
KDFX19970103-8,KDFX19970104_012243,2,1.500,1.200,9512,nan,0,0,3950.929,3950.929,3950.929
KDFX19970103-8,KDFX19970104_012243,4,2.500,1.200,9516,nan,0,0,24.165,24.165,24.165
KDFX19970103-8,KDFX19970104_012833,0,0.500,1.200,10139,nan,0,0,135288.999,135288.999,135288.999
KDFX19970103-8,KDFX19970104_012833,2,1.500,1.200,9610,nan,0,0,3377.883,3377.883,3377.883
KDFX19970103-8,KDFX19970104_012833,4,2.400,1.200,9606,nan,0,0,12.995,12.995,12.995
KDFX19970103-8,KDFX19970104_013422,0,0.500,1.200,9125,nan,0,0,104526.940,104526.940,104526.940
KDFX19970103-8,KDFX19970104_013422,2,1.500,1.200,9146,nan,0,0,2863.795,2863.795,2863.795
KDFX19970103-8,KDFX19970104_013422,4,2.400,1.200,9146,nan,0,0,6.771,6.771,6.771
KDFX19970103-8,KDFX19970104_014011,0,0.500,1.200,11134,nan,0,0,84102.517,84102.517,84102.517
KDFX19970103-8,KDFX19970104_014011,2,1.500,1.200,11137,nan,0,0,3136.216,3136.216,3136.216
KDFX19970103-8,KDFX19970104_014011,4,2.400,1.200,11144,nan,0,0,15.432,15.432,15.432
KDFX19970103-6,KDFX19970104_003609,0,0.500,1.200,681,nan,0,0,14887.031,14887.031,14887.031
KDFX19970103-6,KDFX19970104_003609,2,1.500,1.200,679,nan,0,0,562.547,562.547,562.547
KDFX19970103-6,KDFX19970104_003609,4,2.400,1.200,682,nan,0,0,0.242,0.242,0.242
KDFX19970103-6,KDFX19970104_003609,5,3.400,1.200,682,nan,0,0,0.242,0.242,0.242
KDFX19970103-6,KDFX19970104_003609,6,4.300,1.200,687,nan,0,0,0.244,0.244,0.244
KDFX19970103-6,KDFX19970104_004158,0,0.500,1.200,1798,nan,0,0,12671.885,12671.885,12671.885
KDFX19970103-6,KDFX19970104_004158,2,1.500,1.200,1800,nan,0,0,2326.577,2326.577,2326.577
KDFX19970103-6,KDFX19970104_004158,4,2.400,1.200,1796,nan,0,0,0.623,0.623,0.623
KDFX19970103-6,KDFX19970104_004158,5,3.400,1.200,1795,nan,0,0,0.624,0.624,0.624
KDFX19970103-6,KDFX19970104_004158,6,4.400,1.200,1802,nan,0,0,0.628,0.628,0.628
KDFX19970103-6,KDFX19970104_004747,0,0.500,1.200,3513,nan,0,0,12436.481,12436.481,12436.481
KDFX19970103-6,KDFX19970104_004747,2,1.500,1.200,3715,nan,0,0,7548.012,7548.012,7548.012
KDFX19970103-6,KDFX19970104_004747,4,2.500,1.200,3449,nan,0,0,20.741,20.741,20.741
KDFX19970103-6,KDFX19970104_004747,5,3.300,1.200,3422,nan,0,0,1.158,1.158,1.158
