track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KDFX20220102_000414_V06,9.953,0.398,494.226,284.186,8.632,-99.280,29.340,4315.895,97434.542,20220101_180414
2,KDFX20220102_001119_V06,17.037,0.912,497.066,280.216,15.607,-99.266,29.358,7803.677,99028.409,20220101_181119
2,KDFX20220102_001824_V06,24.120,0.723,500.271,276.186,21.020,-99.249,29.376,10509.972,100841.118,20220101_181824
2,KDFX20220102_002528_V06,31.187,0.415,505.303,275.351,26.179,-99.223,29.380,13089.662,103388.693,20220101_182528
2,KDFX20220102_003233_V06,38.270,0.061,506.096,275.807,30.391,-99.219,29.377,15195.495,103755.716,20220101_183233
6,KDFX20220102_001824_V06,24.120,0.319,263.650,427.904,8.697,-100.466,28.695,4348.492,66484.285,20220101_181824
6,KDFX20220102_002528_V06,31.187,0.085,265.057,427.500,16.627,-100.459,28.697,8313.405,66100.674,20220101_182528
6,KDFX20220102_003233_V06,38.270,0.117,267.923,428.156,22.212,-100.444,28.694,11105.960,66054.791,20220101_183233
1,KDFX20220101_232147_V06,-32.497,0.059,44.731,398.010,54.904,-101.588,28.824,27452.217,136718.978,20220101_172147
1,KDFX20220101_232852_V06,-25.413,-1.000,44.731,398.010,66.167,-101.588,28.824,33083.467,136718.978,20220101_172852
1,KDFX20220101_233555_V06,-18.363,0.056,42.156,404.020,63.882,-101.601,28.797,31941.210,139017.874,20220101_173555
9,KDFX20220102_001824_V06,24.120,0.127,472.449,287.440,9.400,-99.393,29.326,4700.146,86452.964,20220101_181824
9,KDFX20220102_002528_V06,31.187,0.074,473.170,286.903,16.986,-99.389,29.329,8493.015,86832.304,20220101_182528
3,KDFX20220102_001119_V06,17.037,0.100,411.691,176.776,5.328,-99.702,29.827,2664.093,83155.021,20220101_181119
4,KDFX20220102_001119_V06,17.037,0.054,418.890,225.321,7.939,-99.667,29.608,3969.357,70199.414,20220101_181119
5,KDFX20220102_001824_V06,24.120,0.843,374.650,333.453,8.332,-99.897,29.121,4166.142,40901.617,20220101_181824
10,KDFX20220102_003939_V06,45.370,0.107,192.794,167.655,11.798,-100.835,29.868,5898.993,85159.091,20220101_183939
11,KDFX20220102_012901_V06,94.737,0.068,425.754,256.879,13.850,-99.632,29.465,6925.194,66470.999,20220101_192901
1,KDFX20220104_233211_V06,-24.276,0.050,27.466,409.962,47.623,-101.676,28.769,23811.543,146940.556,20220104_173211
1,KDFX20220105_223405_V06,-83.127,0.076,315.694,324.650,9.256,-100.200,29.161,4628.025,14610.963,20220105_163405
2,KDFX20220105_230935_V06,-47.627,0.258,237.905,374.360,6.298,-100.599,28.937,3148.937,48438.691,20220105_170935
6,KDFX20220107_002404_V06,26.093,0.069,297.411,394.432,47.502,-100.294,28.847,23751.181,47233.958,20220106_182404
6,KDFX20220107_003110_V06,33.193,0.263,294.293,394.186,55.126,-100.310,28.848,27563.191,47179.383,20220106_183110
6,KDFX20220107_003815_V06,40.277,0.542,295.282,401.924,54.195,-100.304,28.813,27097.470,51016.517,20220106_183815
6,KDFX20220107_004520_V06,47.360,0.670,293.737,414.096,53.451,-100.312,28.758,26725.698,57133.977,20220106_184520
6,KDFX20220107_005224_V06,54.427,0.455,288.474,424.223,49.753,-100.339,28.712,24876.444,62378.225,20220106_185224
6,KDFX20220107_010634_V06,68.593,0.208,285.310,449.653,51.510,-100.355,28.597,25755.015,75186.038,20220106_190634
1,KDFX20220106_225157_V06,-66.023,0.129,386.754,394.706,35.624,-99.836,28.845,17812.191,64217.647,20220106_165157
1,KDFX20220106_230608_V06,-51.840,-1.000,386.754,394.706,58.176,-99.836,28.845,29087.941,64217.647,20220106_170608
1,KDFX20220106_231314_V06,-44.740,0.246,374.309,400.005,36.033,-99.900,28.821,18016.493,62295.584,20220106_171314
1,KDFX20220106_232018_V06,-37.673,-1.000,374.309,400.005,47.269,-99.900,28.821,23634.493,62295.584,20220106_172018
1,KDFX20220106_232723_V06,-30.590,0.070,361.646,403.647,33.611,-99.965,28.805,16805.689,60297.287,20220106_172723
3,KDFX20220106_232018_V06,-37.673,0.059,239.173,377.863,8.497,-100.592,28.921,4248.693,49402.707,20220106_172018
4,KDFX20220106_232723_V06,-30.590,0.080,312.194,324.968,10.659,-100.218,29.160,5329.391,13893.462,20220106_172723
1,KDFX20220109_003545_V06,36.220,0.055,178.657,407.951,1.919,-100.902,28.784,959.574,81206.117,20220108_183545
1,KDFX20220110_002816_V06,27.945,0.211,260.134,427.692,6.921,-100.484,28.696,3460.514,66885.233,20220109_182816
1,KDFX20220110_234511_V06,-15.939,0.067,27.496,410.052,45.013,-101.676,28.769,22506.678,146943.676,20220110_174511
1,KDFX20220112_230140_V06,-61.078,0.227,236.003,375.635,5.276,-100.608,28.931,2637.753,49538.659,20220112_170140
2,KDFX20220112_230140_V06,-61.078,0.126,183.237,285.502,2.503,-100.881,29.337,1251.303,58829.820,20220112_170140
3,KDFX20220114_020315_V06,119.684,0.194,374.231,508.725,8.270,-99.902,28.330,4135.163,110765.806,20220113_200315
6,KDFX20220114_232519_V06,-39.076,0.090,236.479,425.719,4.574,-100.605,28.705,2286.901,70427.816,20220114_172519
6,KDFX20220114_233500_V06,-29.393,0.082,236.560,425.680,15.827,-100.605,28.705,7913.694,70391.792,20220114_173500
6,KDFX20220114_234441_V06,-19.710,0.061,245.710,425.624,16.198,-100.558,28.705,8098.817,68426.423,20220114_174441
6,KDFX20220115_000402_V06,-0.360,0.078,244.086,425.650,16.674,-100.566,28.705,8336.883,68764.844,20220114_180402
6,KDFX20220115_001344_V06,9.340,0.106,244.118,427.165,19.838,-100.566,28.699,9919.213,69451.206,20220114_181344
1,KDFX20220114_223655_V06,-87.476,0.467,240.167,426.254,11.107,-100.586,28.703,5553.434,69857.171,20220114_163655
1,KDFX20220114_224635_V06,-77.810,-1.000,240.167,426.254,26.477,-100.586,28.703,13238.434,69857.171,20220114_164635
1,KDFX20220114_230558_V06,-58.426,0.428,263.817,413.769,41.544,-100.466,28.759,20771.824,59692.156,20220114_170558
7,KDFX20220114_233500_V06,-29.393,0.065,28.283,405.720,47.057,-101.672,28.788,23528.378,145779.832,20220114_173500
1,KDFX20220116_230128_V06,-64.594,0.123,231.816,373.340,2.803,-100.630,28.941,1401.623,50069.573,20220116_170128
1,KDFX20220118_224711_V06,-80.561,0.333,230.922,371.673,4.456,-100.635,28.949,2228.035,49771.745,20220118_164711
2,KDFX20220120_012241_V06,74.093,0.321,112.526,203.239,43.798,-101.249,29.705,21899.153,105485.976,20220119_192241
2,KDFX20220120_013222_V06,83.776,0.176,114.233,209.819,53.199,-101.240,29.676,26599.259,103249.851,20220119_193222
2,KDFX20220120_014204_V06,93.476,0.082,111.966,228.368,50.852,-101.251,29.592,25426.171,100607.944,20220119_194204
1,KDFX20220121_230155_V06,-68.372,0.114,232.848,371.098,3.354,-100.625,28.951,1677.246,48898.814,20220121_170155
4,KDFX20220122_001926_V06,9.145,0.050,280.933,280.648,5.979,-100.378,29.360,2989.590,13583.577,20220121_181926
5,KDFX20220124_011349_V06,61.826,0.068,22.034,521.906,34.909,-101.697,28.264,17454.670,177839.433,20220123_191349
5,KDFX20220124_012331_V06,71.526,0.376,26.551,518.508,44.310,-101.674,28.279,22155.007,175014.523,20220123_192331
5,KDFX20220124_013312_V06,81.209,0.397,37.930,514.885,50.225,-101.616,28.296,25112.499,169452.445,20220123_193312
5,KDFX20220124_014254_V06,90.909,0.076,44.760,502.708,50.091,-101.582,28.352,25045.644,162970.707,20220123_194254
1,KDFX20220123_224827_V06,-83.541,0.120,231.848,372.137,2.576,-100.630,28.947,1287.794,49619.419,20220123_164827
3,KDFX20220123_230751_V06,-64.141,0.101,157.602,291.897,3.256,-101.013,29.307,1628.075,71314.310,20220123_170751
6,KDFX20220124_021304_V06,121.076,0.091,22.381,211.652,30.604,-101.714,29.663,15302.034,145668.611,20220123_201304
3,KDFX20220124_225204_V06,-80.777,0.071,240.333,377.318,3.640,-100.586,28.923,1819.944,48831.870,20220124_165204
3,KDFX20220124_230612_V06,-66.643,0.066,236.939,377.454,11.557,-100.604,28.923,5778.467,49939.337,20220124_170612
2,KDFX20220209_000327_V06,-21.892,0.549,254.034,407.889,12.409,-100.516,28.786,6204.453,58636.589,20220208_180327
2,KDFX20220209_001031_V06,-14.825,0.774,253.571,406.826,15.672,-100.518,28.790,7835.936,58239.499,20220208_181031
2,KDFX20220209_001730_V06,-7.842,0.270,254.010,406.127,17.089,-100.516,28.794,8544.281,57831.472,20220208_181730
2,KDFX20220209_002435_V06,-0.758,0.325,253.530,404.232,19.883,-100.518,28.802,9941.676,57060.734,20220208_182435
2,KDFX20220209_003134_V06,6.225,0.340,254.650,402.703,20.477,-100.513,28.809,10238.654,56134.756,20220208_183134
