track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KGRK19950421-1,KGRK19950422_005854,0,0.500,1.200,882,0,144195.816
KGRK19950421-1,KGRK19950422_010444,0,0.500,1.200,1364,0,386428.500
KGRK19950421-1,KGRK19950422_010444,2,1.400,1.200,1365,0,2.496
KGRK19950421-1,KGRK19950422_011034,0,0.500,1.200,1747,0,538562.670
KGRK19950421-1,KGRK19950422_011034,2,1.400,1.200,1749,0,93.676
KGRK19950421-1,KGRK19950422_011625,0,0.500,1.200,2772,0,714126.635
KGRK19950421-1,KGRK19950422_011625,2,1.400,1.200,2773,0,381.398
KGRK19950421-1,KGRK19950422_012216,0,0.500,1.200,5150,0,721834.275
KGRK19950421-1,KGRK19950422_012216,2,1.400,1.200,5161,0,1708.684
KGRK19950421-1,KGRK19950422_012806,0,0.500,1.200,8725,0,691042.089
KGRK19950421-1,KGRK19950422_012806,2,1.500,1.200,8731,0,5404.548
KGRK19950421-1,KGRK19950422_014021,0,0.500,1.200,15304,0,576701.618
KGRK19950421-1,KGRK19950422_014021,2,1.500,1.200,15312,0,17933.040
KGRK19950421-1,KGRK19950422_014612,0,0.500,1.200,17259,0,749061.691
KGRK19950421-1,KGRK19950422_014612,2,1.500,1.200,17275,0,27325.096
KGRK19950421-1,KGRK19950422_015202,0,0.500,1.200,18758,0,849260.305
KGRK19950421-1,KGRK19950422_015202,2,1.500,1.200,18778,0,29082.591
KGRK19950421-2,KGRK19950422_010444,0,0.500,1.200,577,0,3992.131
KGRK19950421-2,KGRK19950422_010444,2,1.400,1.200,580,0,0.781
KGRK19950421-2,KGRK19950422_011034,0,0.500,1.200,863,0,10464.703
KGRK19950421-2,KGRK19950422_011034,2,1.400,1.200,781,0,1.013
KGRK19950421-2,KGRK19950422_011625,0,0.500,1.200,871,0,5699.501
KGRK19950421-2,KGRK19950422_011625,2,1.400,1.200,864,0,1.084
KGRK19950421-2,KGRK19950422_012216,0,0.500,1.200,1205,0,2902.420
KGRK19950421-2,KGRK19950422_012216,2,1.400,1.200,1198,0,82.031
KGRK19950421-2,KGRK19950422_012806,0,0.500,1.200,1157,0,2757.588
KGRK19950421-2,KGRK19950422_012806,2,1.500,1.200,1213,0,72.477
KGRK19950421-2,KGRK19950422_014021,0,0.500,1.200,2056,0,34099.480
KGRK19950421-2,KGRK19950422_014021,2,1.500,1.200,2060,0,298.835
