track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK19980101-17,KGRK19980102_011147,0,0.500,1.200,2225,nan,0,0,98474.119,98474.119,98474.119
KGRK19980101-17,KGRK19980102_011147,2,1.400,1.200,2229,nan,0,0,205.371,205.371,205.371
KGRK19980101-17,KGRK19980102_011737,0,0.500,1.200,3529,nan,0,0,155685.120,155685.120,155685.120
KGRK19980101-17,KGRK19980102_011737,2,1.400,1.200,3120,nan,0,0,734.551,734.551,734.551
KGRK19980101-17,KGRK19980102_012328,0,0.500,1.200,3803,nan,0,0,180101.442,180101.442,180101.442
KGRK19980101-17,KGRK19980102_012328,2,1.400,1.200,3807,nan,0,0,1748.006,1748.006,1748.006
KGRK19980101-17,KGRK19980102_012918,0,0.500,1.200,4066,nan,0,0,195833.000,195833.000,195833.000
KGRK19980101-17,KGRK19980102_012918,2,1.400,1.200,4072,nan,0,0,3232.974,3232.974,3232.974
KGRK19980101-17,KGRK19980102_013509,0,0.500,1.200,4316,nan,0,0,213155.273,213155.273,213155.273
KGRK19980101-17,KGRK19980102_013509,2,1.400,1.200,4907,nan,0,0,4286.847,4286.847,4286.847
KGRK19980101-17,KGRK19980102_014059,0,0.500,1.200,4473,nan,0,0,158321.652,158321.652,158321.652
KGRK19980101-17,KGRK19980102_014059,2,1.400,1.200,4468,nan,0,0,2961.126,2961.126,2961.126
KGRK19980101-17,KGRK19980102_014649,0,0.500,1.200,4224,nan,0,0,71596.141,71596.141,71596.141
KGRK19980101-17,KGRK19980102_014649,2,1.400,1.200,4229,nan,0,0,2877.194,2877.194,2877.194
KGRK19980101-17,KGRK19980102_015239,0,0.500,1.200,4057,nan,0,0,40669.341,40669.341,40669.341
KGRK19980101-17,KGRK19980102_015239,2,1.400,1.200,4060,nan,0,0,3361.073,3361.073,3361.073
KGRK19980101-17,KGRK19980102_015830,0,0.500,1.200,3895,nan,0,0,33667.961,33667.961,33667.961
KGRK19980101-17,KGRK19980102_015830,2,1.400,1.200,3896,nan,0,0,3487.018,3487.018,3487.018
KGRK19980101-17,KGRK19980102_020420,0,0.500,1.200,4080,nan,0,0,23050.524,23050.524,23050.524
KGRK19980101-17,KGRK19980102_020420,2,1.400,1.200,4079,nan,0,0,4135.366,4135.366,4135.366
KGRK19980101-3,KGRK19980101_222740,0,0.500,1.200,1736,nan,0,0,40729.144,40729.144,40729.144
KGRK19980101-3,KGRK19980101_222740,2,1.400,1.200,1735,nan,0,0,59561.433,59561.433,59561.433
KGRK19980101-3,KGRK19980101_222740,4,2.300,1.200,1737,nan,0,0,24524.496,24524.496,24524.496
KGRK19980101-3,KGRK19980101_222740,5,3.300,1.200,1748,nan,0,0,222.410,222.410,222.410
KGRK19980101-3,KGRK19980101_222740,6,4.300,1.200,1748,nan,0,0,0.592,0.592,0.592
KGRK19980101-3,KGRK19980101_223330,0,0.500,1.200,3620,nan,0,0,58839.167,58839.167,58839.167
KGRK19980101-3,KGRK19980101_223330,2,1.400,1.200,3625,nan,0,0,22120.943,22120.943,22120.943
KGRK19980101-3,KGRK19980101_223330,4,2.300,1.200,3634,nan,0,1,41440.832,41440.832,35892.846
KGRK19980101-3,KGRK19980101_223330,5,3.300,1.200,3896,nan,0,0,1626.654,1626.654,1626.654
KGRK19980101-3,KGRK19980101_223330,6,4.300,1.200,3927,nan,0,0,1.322,1.322,1.322
KGRK19980101-3,KGRK19980101_223921,0,0.500,1.200,3518,nan,0,3,63277.196,63277.196,48341.089
KGRK19980101-3,KGRK19980101_223921,2,1.400,1.200,3517,nan,0,0,38304.762,38304.762,38304.762
KGRK19980101-3,KGRK19980101_223921,4,2.300,1.200,3501,nan,0,19,202969.176,202969.176,41558.177
KGRK19980101-3,KGRK19980101_223921,5,3.300,1.200,3504,nan,0,0,32429.652,32429.652,32429.652
KGRK19980101-3,KGRK19980101_223921,6,4.300,1.200,3509,nan,0,0,46.506,46.506,46.506
KGRK19980101-3,KGRK19980101_224511,0,0.500,1.200,3965,nan,0,14,163566.510,163566.510,49804.824
KGRK19980101-3,KGRK19980101_224511,2,1.400,1.200,3964,nan,0,12,193160.041,193160.041,28369.625
KGRK19980101-3,KGRK19980101_224511,4,2.300,1.200,3946,nan,0,21,417239.111,417239.111,43887.328
KGRK19980101-3,KGRK19980101_224511,5,3.300,1.200,3951,nan,0,0,68108.405,68108.405,68108.405
KGRK19980101-3,KGRK19980101_224511,6,4.300,1.200,3953,nan,0,0,1303.950,1303.950,1303.950
KGRK19980101-3,KGRK19980101_225102,0,0.500,1.200,3885,nan,0,22,403578.113,403578.113,68251.165
KGRK19980101-3,KGRK19980101_225102,2,1.400,1.200,3886,nan,0,19,372424.687,372424.687,45430.686
KGRK19980101-3,KGRK19980101_225102,4,2.300,1.200,3859,nan,0,27,287644.458,287644.458,50206.561
KGRK19980101-3,KGRK19980101_225102,5,3.300,1.200,3866,nan,0,21,182273.363,182273.363,44500.023
KGRK19980101-3,KGRK19980101_225102,6,4.300,1.200,3877,nan,0,0,9619.261,9619.261,9619.261
KGRK19980101-3,KGRK19980101_225652,0,0.500,1.200,4222,nan,0,31,374604.286,374604.286,45689.476
KGRK19980101-3,KGRK19980101_225652,2,1.400,1.200,4219,nan,0,9,74704.355,74704.355,30081.543
KGRK19980101-3,KGRK19980101_225652,4,2.300,1.200,4190,nan,0,11,94040.243,94040.243,39012.267
KGRK19980101-3,KGRK19980101_225652,5,3.300,1.200,4200,nan,0,22,146249.152,146249.152,38472.719
KGRK19980101-3,KGRK19980101_225652,6,4.300,1.200,4205,nan,0,5,44812.221,44812.221,27335.058
KGRK19980101-3,KGRK19980101_225652,7,5.900,1.200,4214,nan,0,0,12.067,12.067,12.067
