track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
5,KSJT20230102_230403_V06,-46.824,0.371,375.320,165.958,3.266,-100.094,31.975,1632.843,76877.191,20230102_170403
5,KSJT20230102_231337_V06,-37.257,-1.000,375.320,165.958,18.477,-100.094,31.975,9238.343,76877.191,20230102_171337
5,KSJT20230102_232431_V06,-26.357,0.103,398.977,152.134,25.114,-99.968,32.037,12556.872,88967.506,20230102_172431
5,KSJT20230102_233404_V06,-16.807,0.211,403.795,146.579,43.889,-99.943,32.062,21944.473,92616.581,20230102_173404
5,KSJT20230102_234338_V06,-7.240,0.064,409.754,153.989,52.277,-99.911,32.028,26138.253,91330.513,20230102_174338
1,KSJT20230102_222550_V06,-85.040,0.069,419.203,317.640,11.483,-99.866,31.290,5741.295,60250.663,20230102_162550
1,KSJT20230102_223524_V06,-75.474,0.143,418.302,321.529,20.199,-99.871,31.273,10099.562,60122.749,20230102_163524
3,KSJT20230102_223524_V06,-75.474,0.050,285.625,208.321,7.243,-100.568,31.785,3621.342,46399.544,20230102_163524
8,KSJT20230102_230403_V06,-46.824,0.063,358.269,418.189,34.172,-100.188,30.838,17085.798,65886.140,20230102_170403
10,KSJT20230102_234338_V06,-7.240,0.055,151.099,401.956,87.036,-101.271,30.909,43518.173,90231.095,20230102_174338
1,KSJT20230103_224239_V06,-68.968,0.176,265.850,382.838,8.822,-100.671,30.997,4411.074,44800.466,20230103_164239
2,KSJT20230104_014538_V06,114.015,0.086,185.649,325.646,11.949,-101.092,31.254,5974.564,58595.863,20230103_194538
4,KSJT20230105_001839_V06,26.272,0.135,220.960,303.058,12.484,-100.908,31.357,6242.172,39549.553,20230104_181839
5,KSJT20230105_002813_V06,35.839,0.199,266.121,363.250,17.472,-100.670,31.086,8735.998,35875.866,20230104_182813
3,KSJT20230105_233845_V06,-14.401,0.167,148.379,76.386,15.347,-101.298,32.377,7673.309,135085.352,20230105_173845
3,KSJT20230105_234820_V06,-4.818,0.152,154.420,79.090,25.949,-101.266,32.365,12974.528,132282.718,20230105_174820
4,KSJT20230106_013452_V06,101.715,0.050,271.639,185.421,28.121,-100.642,31.888,14060.469,59018.434,20230105_193452
1,KSJT20230107_012451_V06,90.912,0.072,264.112,391.787,27.101,-100.680,30.957,13550.657,49276.588,20230106_192451
1,KSJT20230107_223842_V06,-76.038,0.067,416.538,325.227,12.305,-99.880,31.256,6152.534,59618.392,20230107_163842
1,KSJT20230109_223830_V06,-77.872,0.185,420.543,324.389,16.758,-99.859,31.260,8378.925,61492.907,20230109_163830
2,KSJT20230110_004254_V06,46.528,0.066,272.973,388.127,17.323,-100.634,30.974,8661.596,46089.049,20230109_184254
3,KSJT20230110_020042_V06,124.328,0.070,221.241,307.716,5.363,-100.906,31.336,2681.404,39568.213,20230109_200042
3,KSJT20230111_004744_V06,50.527,0.100,425.938,316.837,17.928,-99.831,31.293,8964.069,63529.365,20230110_184744
2,KSJT20230111_223925_V06,-78.633,0.117,412.672,328.662,12.387,-99.901,31.240,6193.291,58130.262,20230111_163925
3,KSJT20230112_000525_V06,7.367,0.448,106.740,135.179,20.689,-101.516,32.110,10344.533,126999.164,20230111_180525
5,KSJT20230112_003403_V06,36.001,0.059,302.882,251.314,12.476,-100.477,31.591,6238.026,24385.846,20230111_183403
6,KSJT20230112_004336_V06,45.551,0.214,181.406,324.880,6.499,-101.115,31.257,3249.508,60587.713,20230111_184336
6,KSJT20230112_010242_V06,64.651,-1.000,181.406,324.880,36.868,-101.115,31.257,18434.008,60587.713,20230111_190242
6,KSJT20230112_011216_V06,74.217,0.117,183.969,325.940,8.064,-101.101,31.253,4031.809,59447.688,20230111_191216
2,KSJT20230114_010029_V06,60.720,0.082,423.051,323.547,17.848,-99.846,31.263,8923.779,62641.659,20230113_190029
3,KSJT20230116_014705_V06,105.574,0.060,266.245,397.222,30.811,-100.669,30.933,15405.396,51457.585,20230115_194705
4,KSJT20230116_020614_V06,124.724,0.544,365.448,351.445,14.475,-100.149,31.139,7237.650,41623.435,20230115_200614
5,KSJT20230117_011818_V06,75.908,0.056,420.360,323.585,17.717,-99.860,31.263,8858.707,61324.678,20230116_191818
5,KSJT20230117_012751_V06,85.458,0.080,422.300,323.283,25.996,-99.850,31.265,12998.083,62248.273,20230116_192751
5,KSJT20230117_013724_V06,95.008,0.096,426.352,323.138,20.764,-99.829,31.265,10382.153,64226.744,20230116_193724
1,KSJT20230116_224519_V06,-77.076,0.074,415.229,329.724,12.009,-99.887,31.236,6004.738,59500.333,20230116_164519
4,KSJT20230117_004003_V06,37.658,0.122,256.366,371.468,21.171,-100.721,31.049,10585.714,41867.514,20230116_184003
5,KSJT20230118_004727_V06,44.168,0.063,265.916,392.485,21.015,-100.671,30.954,10507.521,49283.009,20230117_184727
5,KSJT20230118_010635_V06,63.302,0.054,258.816,401.379,37.553,-100.708,30.914,18776.377,54712.323,20230117_190635
5,KSJT20230118_011609_V06,72.868,-1.000,255.324,405.754,45.934,-100.726,30.894,22966.778,57401.732,20230117_191609
5,KSJT20230118_012543_V06,82.435,0.053,258.471,369.197,18.663,-100.710,31.059,9331.675,40351.035,20230117_192543
8,KSJT20230118_020356_V06,120.652,0.284,421.215,314.324,23.295,-99.856,31.305,11647.308,61029.020,20230117_200356
8,KSJT20230118_021329_V06,130.202,0.058,422.639,309.881,33.346,-99.848,31.325,16672.989,61518.188,20230117_201329
1,KSJT20230117_235007_V06,-13.165,0.119,42.848,135.492,80.143,-101.854,32.106,40071.449,152635.192,20230117_175007
