track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
17,KGRK19980102_011147,92.451,0.120,381.373,574.094,30.800,-96.963,29.485,15399.778,142958.837,19980101_191147
17,KGRK19980102_011737,98.285,0.913,385.591,567.101,36.089,-96.941,29.516,18044.451,140239.909,19980101_191737
17,KGRK19980102_012328,104.135,0.752,392.233,559.433,39.490,-96.907,29.551,19744.953,137670.406,19980101_192328
17,KGRK19980102_012918,109.968,0.740,392.708,555.870,40.572,-96.904,29.567,20285.921,136073.863,19980101_192918
17,KGRK19980102_013509,115.818,0.237,396.021,548.874,41.352,-96.887,29.598,20676.164,133377.294,19980101_193509
17,KGRK19980102_014059,121.651,0.099,398.578,541.328,41.599,-96.874,29.632,20799.579,130342.594,19980101_194059
17,KGRK19980102_014649,127.485,0.212,400.162,528.683,39.587,-96.865,29.689,19793.704,124828.077,19980101_194649
17,KGRK19980102_015239,133.318,0.123,402.436,519.788,38.201,-96.853,29.729,19100.259,121243.421,19980101_195239
17,KGRK19980102_015830,139.168,-1.000,404.614,510.260,36.850,-96.842,29.772,18424.916,117423.810,19980101_195830
17,KGRK19980102_020420,145.001,0.073,406.291,494.194,36.588,-96.833,29.845,18293.779,110690.061,19980101_200420
3,KGRK19980101_222740,-71.665,0.574,302.024,421.633,17.755,-97.372,30.173,8877.251,60825.008,19980101_162740
3,KGRK19980101_223330,-65.832,0.545,303.476,421.136,25.457,-97.365,30.175,12728.710,60592.820,19980101_163330
3,KGRK19980101_223921,-59.982,0.840,306.511,411.851,24.155,-97.349,30.217,12077.688,56020.252,19980101_163921
3,KGRK19980101_224511,-54.149,0.493,308.158,403.892,24.713,-97.340,30.253,12356.576,52105.826,19980101_164511
3,KGRK19980101_225102,-48.299,0.628,311.849,396.951,23.658,-97.321,30.284,11828.968,48836.429,19980101_165102
3,KGRK19980101_225652,-42.465,0.716,314.126,389.938,23.780,-97.309,30.316,11890.047,45520.417,19980101_165652
3,KGRK19980101_230243,-36.615,-1.000,316.608,382.872,23.736,-97.296,30.348,11868.123,42259.762,19980101_170243
3,KGRK19980101_230834,-30.765,0.061,321.277,374.288,23.439,-97.272,30.387,11719.268,38637.227,19980101_170834
3,KGRK19980101_231424,-24.932,0.090,317.775,366.779,22.082,-97.290,30.420,11040.814,34551.975,19980101_171424
11,KGRK19980102_001913,39.885,0.772,192.393,390.723,20.296,-97.942,30.311,10147.856,70374.053,19980101_181913
11,KGRK19980102_002504,45.735,0.737,193.251,386.770,26.361,-97.938,30.329,13180.287,68783.101,19980101_182504
11,KGRK19980102_003054,51.568,0.197,195.253,378.890,26.642,-97.928,30.365,13320.863,65565.970,19980101_183054
11,KGRK19980102_003644,57.401,0.084,198.849,374.242,29.071,-97.909,30.386,14535.606,62736.143,19980101_183644
14,KGRK19980102_003644,57.401,0.063,228.256,294.228,22.235,-97.757,30.747,11117.355,35988.003,19980101_183644
14,KGRK19980102_004235,63.251,0.056,229.618,290.157,28.141,-97.750,30.766,14070.564,35533.552,19980101_184235
14,KGRK19980102_004825,69.085,0.496,229.978,282.198,26.922,-97.749,30.801,13460.812,36125.054,19980101_184825
14,KGRK19980102_005416,74.935,0.477,231.202,274.625,27.214,-97.742,30.836,13607.095,36664.291,19980101_185416
9,KGRK19980101_233156,-7.399,0.132,330.047,420.039,25.843,-97.227,30.180,12921.560,61871.249,19980101_173156
9,KGRK19980101_233747,-1.549,0.092,330.009,418.691,33.051,-97.227,30.186,16525.435,61213.066,19980101_173747
9,KGRK19980101_234337,4.285,0.143,326.041,412.002,35.430,-97.248,30.216,17715.055,57494.836,19980101_174337
