track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KDFX20220101-2,KDFX20220102_000414_V06,0,0.483,1.200,517,0,338.221
KDFX20220101-2,KDFX20220102_000414_V06,2,0.879,1.200,517,0,59.859
KDFX20220101-2,KDFX20220102_000414_V06,4,1.318,1.200,517,0,0.223
KDFX20220101-2,KDFX20220102_000414_V06,6,1.802,1.200,241,0,0.208
KDFX20220101-2,KDFX20220102_000414_V06,7,2.417,1.200,241,0,0.208
KDFX20220101-2,KDFX20220102_001119_V06,0,0.483,1.200,1596,0,4071.945
KDFX20220101-2,KDFX20220102_001119_V06,2,0.879,1.200,1596,0,514.033
KDFX20220101-2,KDFX20220102_001119_V06,4,1.318,1.200,1597,0,0.712
KDFX20220101-2,KDFX20220102_001119_V06,6,1.802,1.200,840,0,0.749
KDFX20220101-2,KDFX20220102_001119_V06,7,2.417,1.200,843,0,0.752
KDFX20220101-2,KDFX20220102_001824_V06,0,0.483,1.200,2922,0,7587.143
KDFX20220101-2,KDFX20220102_001824_V06,2,0.879,1.200,2923,0,666.323
KDFX20220101-2,KDFX20220102_001824_V06,4,1.318,1.200,2925,0,1.352
KDFX20220101-2,KDFX20220102_001824_V06,6,1.802,1.200,1414,0,1.309
KDFX20220101-2,KDFX20220102_001824_V06,7,2.417,1.200,1417,0,1.313
KDFX20220101-2,KDFX20220102_002528_V06,0,0.483,1.200,4392,0,7634.968
KDFX20220101-2,KDFX20220102_002528_V06,2,0.879,1.200,4393,0,904.403
KDFX20220101-2,KDFX20220102_002528_V06,4,1.318,1.200,4392,0,2.135
KDFX20220101-2,KDFX20220102_002528_V06,6,1.802,1.200,2219,0,2.161
KDFX20220101-2,KDFX20220102_002528_V06,7,2.417,1.200,2221,0,2.165
KDFX20220101-2,KDFX20220102_003233_V06,0,0.483,1.200,5913,0,8092.897
KDFX20220101-2,KDFX20220102_003233_V06,2,0.879,1.200,5911,0,548.787
KDFX20220101-2,KDFX20220102_003233_V06,4,1.318,1.200,5911,0,2.892
KDFX20220101-2,KDFX20220102_003233_V06,6,1.802,1.200,2956,0,2.894
KDFX20220101-6,KDFX20220102_001824_V06,0,0.483,1.200,752,0,10188.320
KDFX20220101-6,KDFX20220102_001824_V06,2,0.879,1.200,753,0,640.809
KDFX20220101-6,KDFX20220102_001824_V06,4,1.318,1.200,752,0,29.524
KDFX20220101-6,KDFX20220102_001824_V06,6,1.802,1.200,376,0,0.941
KDFX20220101-6,KDFX20220102_001824_V06,7,2.417,1.200,377,0,5.571
KDFX20220101-6,KDFX20220102_001824_V06,8,3.120,1.200,376,0,0.151
KDFX20220101-6,KDFX20220102_001824_V06,9,3.999,1.200,376,0,1.004
KDFX20220101-6,KDFX20220102_002528_V06,0,0.483,1.200,2767,0,18876.069
KDFX20220101-6,KDFX20220102_002528_V06,2,0.879,1.200,2769,0,5329.652
KDFX20220101-6,KDFX20220102_002528_V06,4,1.318,1.200,2769,0,387.780
KDFX20220101-6,KDFX20220102_002528_V06,6,1.802,1.200,1387,0,5.570
KDFX20220101-6,KDFX20220102_002528_V06,7,2.417,1.200,1384,0,5.847
KDFX20220101-6,KDFX20220102_002528_V06,8,3.120,1.200,1387,0,0.795
