track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KGRK19990102_002502,0,0.500,1.200,1014,0,15097.026
1,KGRK19990102_002502,2,1.400,1.200,1014,0,79.002
1,KGRK19990102_002502,4,2.400,1.200,1014,0,76.625
1,KGRK19990102_002502,5,3.400,1.200,1018,0,42.833
1,KGRK19990102_002502,6,4.200,1.200,1013,0,3.743
1,KGRK19990102_002502,7,6.200,1.200,1020,0,0.108
1,KGRK19990108_004740,0,0.500,1.200,1604,0,6295.139
1,KGRK19990108_004740,2,1.400,1.200,3223,0,174.508
1,KGRK19990108_004740,4,2.400,1.200,3214,0,49.081
1,KGRK19990108_004740,5,3.400,1.200,3214,0,8.723
1,KGRK19990108_004740,6,4.200,1.200,3220,0,1.331
1,KGRK19990108_004740,7,6.000,1.200,3225,0,0.296
1,KGRK19990109_001432,0,0.500,1.200,1820,0,1522.841
1,KGRK19990109_001432,2,1.400,1.200,1823,0,2265.378
1,KGRK19990109_001432,4,2.500,1.200,1821,0,558.291
1,KGRK19990109_001432,5,3.300,1.200,1820,0,0.847
2,KGRK19990114_002145,0,0.500,1.200,326,0,2805.698
2,KGRK19990114_002145,2,1.500,1.200,326,0,32.023
2,KGRK19990114_002145,4,2.400,1.200,322,0,19.228
2,KGRK19990114_002145,5,3.300,1.200,394,0,0.056
2,KGRK19990114_002145,6,4.300,1.200,330,0,0.047
2,KGRK19990114_002145,7,5.800,1.200,324,0,0.047
2,KGRK19990114_002736,0,0.500,1.200,1550,0,2487.017
2,KGRK19990114_002736,2,1.500,1.200,1550,0,1713.426
2,KGRK19990114_002736,4,2.400,1.200,1539,0,485.833
2,KGRK19990114_002736,5,3.300,1.200,1551,0,21.939
2,KGRK19990114_002736,6,4.400,1.200,1545,0,0.227
2,KGRK19990114_002736,7,5.900,1.200,1551,0,3.986
1,KGRK19990113_224816,0,0.500,1.200,3042,0,19076.478
1,KGRK19990115_223742,0,0.500,1.200,85,0,62.954
1,KGRK19990115_223742,2,1.500,1.200,85,0,0.092
1,KGRK19990115_223742,4,2.500,1.200,85,0,0.008
1,KGRK19990115_223742,5,3.500,1.200,84,0,0.008
1,KGRK19990115_223742,6,4.500,1.200,84,0,0.008
1,KGRK19990117_002447,0,0.500,1.200,2280,0,5522.860
1,KGRK19990117_002447,2,1.500,1.200,2277,0,67.653
1,KGRK19990117_002447,4,2.500,1.200,2284,0,13.840
1,KGRK19990117_002447,5,3.600,1.200,2282,0,0.779
1,KGRK19990117_002447,6,4.400,1.200,2288,0,0.254
1,KGRK19990117_003437,0,0.500,1.200,9768,0,22082.270
1,KGRK19990117_003437,2,1.500,1.200,9769,0,362.042
1,KGRK19990117_003437,4,2.500,1.200,9775,0,116.286
1,KGRK19990117_003437,5,3.500,1.200,9782,0,36.396
1,KGRK19990117_003437,6,4.500,1.200,9789,0,11.136
1,KGRK19990117_004427,0,0.500,1.200,8664,0,27137.541
1,KGRK19990117_004427,2,1.500,1.200,8667,0,528.943
1,KGRK19990117_004427,4,2.500,1.200,8675,0,78.401
1,KGRK19990117_004427,5,3.600,1.200,8687,0,10.855
1,KGRK19990117_004427,6,4.500,1.200,8693,0,2.121
4,KGRK19990117_005418,0,0.500,1.200,8485,0,35194.722
4,KGRK19990117_005418,2,1.500,1.200,8454,0,555.755
4,KGRK19990117_005418,4,2.500,1.200,8451,0,108.297
4,KGRK19990117_005418,5,3.500,1.200,8176,0,36.323
4,KGRK19990117_005418,6,4.400,1.200,8124,0,10.855
3,KGRK19990118_001526,0,0.500,1.200,1308,0,132862.686
3,KGRK19990118_001526,2,1.400,1.200,1307,0,757.933
3,KGRK19990118_001526,4,2.400,1.200,1309,0,1.942
3,KGRK19990118_001526,5,3.500,1.200,1310,0,0.169
3,KGRK19990118_001526,6,4.400,1.200,1314,0,0.156
3,KGRK19990118_002516,0,0.500,1.200,4340,0,131471.833
3,KGRK19990118_002516,2,1.500,1.200,4342,0,1477.679
3,KGRK19990118_002516,4,2.500,1.200,4345,0,20.121
3,KGRK19990118_002516,5,3.400,1.200,4346,0,0.856
3,KGRK19990118_002516,6,4.400,1.200,4348,0,0.500
3,KGRK19990118_003507,0,0.500,1.200,9768,0,227613.290
3,KGRK19990118_003507,2,1.500,1.200,9744,0,5649.025
3,KGRK19990118_003507,4,2.500,1.200,9606,0,478.434
3,KGRK19990118_003507,5,3.600,1.200,9507,0,59.025
3,KGRK19990118_003507,6,4.400,1.200,9335,0,30.123
3,KGRK19990118_004457,0,0.500,1.200,14634,0,108697.893
3,KGRK19990118_004457,2,1.500,1.200,14644,0,8709.259
3,KGRK19990118_004457,4,2.500,1.200,14659,0,1350.080
3,KGRK19990118_004457,5,3.600,1.200,14683,0,262.169
3,KGRK19990118_004457,6,4.400,1.200,14716,0,141.818
3,KGRK19990118_005447,0,0.500,1.200,24546,0,141364.608
3,KGRK19990118_005447,2,1.500,1.200,24557,0,8679.408
3,KGRK19990118_005447,4,2.400,1.200,24558,0,1465.267
3,KGRK19990118_005447,5,3.400,1.200,24572,0,1420.531
3,KGRK19990118_005447,6,4.500,1.200,24605,0,1237.088
3,KGRK19990118_010437,0,0.500,1.200,37730,0,170760.684
3,KGRK19990118_010437,2,1.500,1.200,37992,0,9363.603
3,KGRK19990118_010437,4,2.500,1.200,38232,0,4701.404
