track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KDFX19960314_234140,-67.560,0.972,418.525,262.596,13.170,-99.669,29.440,6585.133,62143.435,19960314_174140
1,KDFX19960314_234731,-61.710,0.990,416.448,260.247,16.087,-99.680,29.450,8043.335,61523.371,19960314_174731
1,KDFX19960314_235321,-55.877,0.989,416.683,257.790,19.970,-99.679,29.462,9985.087,62041.553,19960314_175321
1,KDFX19960314_235911,-50.044,0.983,417.860,257.422,23.894,-99.673,29.463,11947.096,62657.380,19960314_175911
1,KDFX19960315_000501,-44.210,0.985,416.400,254.136,30.744,-99.680,29.478,15372.102,62554.991,19960314_180501
1,KDFX19960315_001051,-38.377,0.985,417.104,251.044,35.376,-99.676,29.492,17687.923,63462.840,19960314_181051
1,KDFX19960315_001642,-32.527,0.986,417.242,255.182,38.384,-99.676,29.473,19192.239,62758.005,19960314_181642
1,KDFX19960315_002234,-26.660,0.974,418.303,254.984,43.201,-99.670,29.474,21600.347,63289.238,19960314_182234
1,KDFX19960315_002825,-20.810,0.940,418.205,253.592,46.156,-99.671,29.480,23077.796,63494.409,19960314_182825
1,KDFX19960315_003415,-14.977,0.908,417.738,251.977,50.877,-99.673,29.488,25438.251,63577.640,19960314_183415
1,KDFX19960315_004005,-9.144,0.711,416.141,247.630,58.055,-99.681,29.507,29027.405,63701.161,19960314_184005
1,KDFX19960315_004555,-3.310,0.170,413.119,243.206,67.391,-99.697,29.527,33695.468,63288.201,19960314_184555
6,KDFX19960314_235321,-55.877,0.640,372.163,310.339,9.054,-99.909,29.225,4527.050,36450.166,19960314_175321
6,KDFX19960314_235911,-50.044,0.892,371.679,311.988,11.741,-99.912,29.218,5870.294,36337.301,19960314_175911
6,KDFX19960315_000501,-44.210,0.927,370.670,312.403,12.278,-99.917,29.216,6138.762,35874.973,19960314_180501
6,KDFX19960315_001051,-38.377,0.800,370.798,312.001,13.963,-99.916,29.218,6981.357,35903.921,19960314_181051
6,KDFX19960315_001642,-32.527,0.408,371.719,311.318,16.241,-99.911,29.221,8120.322,36303.490,19960314_181642
6,KDFX19960315_002234,-26.660,0.072,368.305,310.806,17.980,-99.929,29.223,8989.853,34577.262,19960314_182234
6,KDFX19960315_002825,-20.810,-1.000,366.002,310.266,19.829,-99.941,29.226,9914.367,33397.684,19960314_182825
6,KDFX19960315_003415,-14.977,-1.000,363.705,309.728,21.672,-99.953,29.228,10836.247,32221.707,19960314_183415
6,KDFX19960315_004005,-9.144,0.063,361.462,309.371,20.466,-99.964,29.230,10233.224,31085.897,19960314_184005
16,KDFX19960315_004005,-9.144,0.534,475.260,297.951,33.449,-99.379,29.279,16724.476,87635.946,19960314_184005
16,KDFX19960315_004555,-3.310,0.578,481.494,303.551,37.673,-99.347,29.253,18836.311,90764.230,19960314_184555
16,KDFX19960315_005145,2.523,0.745,493.310,315.565,36.439,-99.286,29.199,18219.293,96967.993,19960314_185145
16,KDFX19960315_005735,8.356,0.283,502.933,323.202,37.751,-99.237,29.164,18875.590,102127.306,19960314_185735
16,KDFX19960315_010325,14.190,-1.000,512.745,331.396,38.801,-99.187,29.126,19400.508,107524.754,19960314_190325
16,KDFX19960315_010916,20.040,0.079,527.417,338.409,34.205,-99.112,29.094,17102.381,115318.895,19960314_190916
18,KDFX19960315_004005,-9.144,0.186,20.574,532.661,24.964,-101.703,28.215,12481.850,181803.460,19960314_184005
18,KDFX19960315_004555,-3.310,0.597,24.319,530.999,33.825,-101.684,28.223,16912.419,179833.768,19960314_184555
