track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KGRK20230101-1,KGRK20230102_003437_V06,0,0.483,1.200,5393,0,10913.257
KGRK20230101-1,KGRK20230102_003437_V06,2,0.879,1.200,5396,0,1236.268
KGRK20230101-1,KGRK20230102_003437_V06,4,1.318,1.200,5398,0,91.064
KGRK20230101-1,KGRK20230102_003437_V06,6,1.802,1.200,2697,0,1.764
KGRK20230101-1,KGRK20230102_003437_V06,7,2.417,1.200,2698,0,2.713
KGRK20230101-1,KGRK20230102_003437_V06,8,3.120,1.200,2700,0,0.968
KGRK20230101-1,KGRK20230102_003437_V06,9,3.999,1.200,2706,0,1.089
KGRK20230101-1,KGRK20230102_003437_V06,10,5.098,1.200,2708,0,0.903
KGRK20230101-1,KGRK20230102_003437_V06,11,6.416,1.200,2717,0,0.747
KGRK20230101-1,KGRK20230102_004136_V06,0,0.483,1.200,12465,0,12089.597
KGRK20230101-1,KGRK20230102_004136_V06,2,0.879,1.200,12466,0,1549.483
KGRK20230101-1,KGRK20230102_004136_V06,4,1.318,1.200,12467,0,63.344
KGRK20230101-1,KGRK20230102_004136_V06,6,1.802,1.200,6234,0,13.643
KGRK20230101-1,KGRK20230102_004136_V06,7,2.417,1.200,6233,0,1.399
KGRK20230101-1,KGRK20230102_004136_V06,8,3.120,1.200,6239,0,1.754
KGRK20230101-1,KGRK20230102_004136_V06,9,3.999,1.200,6250,0,3.008
KGRK20230101-1,KGRK20230102_004136_V06,10,5.098,1.200,6266,0,1.702
KGRK20230101-1,KGRK20230102_004136_V06,11,6.416,1.200,6271,0,1.832
KGRK20230101-3,KGRK20230102_015023_V06,0,0.483,1.200,11182,0,12071.103
KGRK20230101-3,KGRK20230102_015023_V06,2,0.879,1.200,11185,0,7587.064
KGRK20230101-3,KGRK20230102_015023_V06,4,1.318,1.200,11193,0,4442.032
KGRK20230102-1,KGRK20230103_000806_V06,0,0.483,1.200,1062,0,22234.547
KGRK20230102-1,KGRK20230103_000806_V06,2,0.879,1.200,1066,0,5506.803
KGRK20230102-1,KGRK20230103_000806_V06,4,1.318,1.200,1065,0,239.324
KGRK20230102-1,KGRK20230103_000806_V06,6,1.802,1.200,536,0,0.866
KGRK20230102-1,KGRK20230103_000806_V06,7,2.417,1.200,537,0,0.264
KGRK20230102-1,KGRK20230103_000806_V06,8,3.120,1.200,538,0,0.282
KGRK20230102-1,KGRK20230103_000806_V06,9,3.999,1.200,536,0,0.157
KGRK20230102-1,KGRK20230103_000806_V06,10,5.098,1.200,535,0,0.064
KGRK20230102-1,KGRK20230103_000806_V06,11,6.416,1.200,540,0,0.065
KGRK20230102-1,KGRK20230103_001107_V06,0,0.483,1.200,2239,0,19829.507
KGRK20230102-1,KGRK20230103_001107_V06,2,0.879,1.200,2241,0,9458.759
KGRK20230102-1,KGRK20230103_001107_V06,4,1.318,1.200,2242,0,2720.897
KGRK20230102-1,KGRK20230103_001107_V06,6,1.802,1.200,1113,0,184.734
KGRK20230102-1,KGRK20230103_001107_V06,7,2.417,1.200,1118,0,0.990
KGRK20230102-1,KGRK20230103_001107_V06,8,3.120,1.200,1118,0,0.449
KGRK20230102-1,KGRK20230103_001107_V06,9,3.999,1.200,1120,0,0.133
KGRK20230102-1,KGRK20230103_001107_V06,10,5.098,1.200,1125,0,0.272
KGRK20230102-1,KGRK20230103_001107_V06,11,6.416,1.200,1123,0,0.258
KGRK20230102-1,KGRK20230103_001408_V06,0,0.483,1.200,4156,0,29148.470
KGRK20230102-1,KGRK20230103_001408_V06,2,0.879,1.200,4156,0,8626.047
KGRK20230102-1,KGRK20230103_001408_V06,4,1.318,1.200,4157,0,3445.998
KGRK20230102-1,KGRK20230103_001408_V06,6,1.802,1.200,2073,0,1230.522
KGRK20230102-1,KGRK20230103_001408_V06,7,2.417,1.200,2073,0,16.792
KGRK20230102-1,KGRK20230103_001408_V06,8,3.120,1.200,2073,0,2.888
KGRK20230102-1,KGRK20230103_001408_V06,9,3.999,1.200,2082,0,1.434
KGRK20230102-1,KGRK20230103_001408_V06,10,5.098,1.200,2086,0,0.463
KGRK20230102-1,KGRK20230103_001408_V06,11,6.416,1.200,2085,0,0.932
KGRK20230102-1,KGRK20230103_001709_V06,0,0.483,1.200,3977,0,39346.166
KGRK20230102-1,KGRK20230103_001709_V06,2,0.879,1.200,3975,0,12451.074
KGRK20230102-1,KGRK20230103_001709_V06,4,1.318,1.200,3975,0,3594.550
KGRK20230102-1,KGRK20230103_001709_V06,6,1.802,1.200,1987,0,1216.286
KGRK20230102-1,KGRK20230103_001709_V06,7,2.417,1.200,1986,0,194.791
KGRK20230102-1,KGRK20230103_001709_V06,8,3.120,1.200,1988,0,6.412
KGRK20230102-1,KGRK20230103_001709_V06,9,3.999,1.200,1994,0,1.713
KGRK20230102-1,KGRK20230103_001709_V06,10,5.098,1.200,1997,0,0.450
KGRK20230102-1,KGRK20230103_001709_V06,11,6.416,1.200,1997,0,0.782
KGRK20230102-1,KGRK20230103_002010_V06,0,0.483,1.200,5856,0,45671.384
KGRK20230102-1,KGRK20230103_002010_V06,2,0.879,1.200,5853,0,16944.216
KGRK20230102-1,KGRK20230103_002010_V06,4,1.318,1.200,5849,0,3847.928
KGRK20230102-1,KGRK20230103_002010_V06,6,1.802,1.200,2922,0,1131.224
KGRK20230102-1,KGRK20230103_002010_V06,7,2.417,1.200,2924,0,176.871
KGRK20230102-1,KGRK20230103_002010_V06,8,3.120,1.200,2925,0,20.856
KGRK20230102-1,KGRK20230103_002010_V06,9,3.999,1.200,2933,0,6.310
KGRK20230102-1,KGRK20230103_002010_V06,10,5.098,1.200,2941,0,1.237
KGRK20230102-1,KGRK20230103_002010_V06,11,6.416,1.200,2941,0,0.771
KGRK20230102-1,KGRK20230103_002312_V06,0,0.483,1.200,7840,0,44291.533
KGRK20230102-1,KGRK20230103_002312_V06,2,0.879,1.200,7839,0,16607.435
KGRK20230102-1,KGRK20230103_002312_V06,4,1.318,1.200,7842,0,5258.239
KGRK20230102-1,KGRK20230103_002312_V06,6,1.802,1.200,3925,0,929.290
KGRK20230102-1,KGRK20230103_002312_V06,7,2.417,1.200,3926,0,133.127
KGRK20230102-1,KGRK20230103_002312_V06,8,3.120,1.200,3930,0,37.759
KGRK20230102-1,KGRK20230103_002312_V06,9,3.999,1.200,3930,0,13.051
KGRK20230102-1,KGRK20230103_002312_V06,10,5.098,1.200,3933,0,2.441
KGRK20230102-1,KGRK20230103_002312_V06,11,6.416,1.200,3945,0,1.109
KGRK20230102-1,KGRK20230103_002613_V06,0,0.483,1.200,10585,0,43380.625
KGRK20230102-1,KGRK20230103_002613_V06,2,0.879,1.200,10581,0,16677.692
KGRK20230102-1,KGRK20230103_002613_V06,4,1.318,1.200,10579,0,5631.332
KGRK20230102-1,KGRK20230103_002613_V06,6,1.802,1.200,5296,0,1570.749
KGRK20230102-1,KGRK20230103_002613_V06,7,2.417,1.200,5304,0,143.197
KGRK20230102-1,KGRK20230103_002613_V06,8,3.120,1.200,5304,0,28.901
KGRK20230102-1,KGRK20230103_002613_V06,9,3.999,1.200,5310,0,30.787
KGRK20230102-1,KGRK20230103_002613_V06,10,5.098,1.200,5315,0,11.730
KGRK20230102-1,KGRK20230103_002613_V06,11,6.416,1.200,5337,0,1.755
KGRK20230102-1,KGRK20230103_002913_V06,0,0.483,1.200,12721,0,38381.829
KGRK20230102-1,KGRK20230103_002913_V06,2,0.879,1.200,12723,0,15449.437
KGRK20230102-1,KGRK20230103_002913_V06,4,1.318,1.200,12722,0,5890.752
KGRK20230102-1,KGRK20230103_002913_V06,6,1.802,1.200,6348,0,1878.138
KGRK20230102-1,KGRK20230103_002913_V06,7,2.417,1.200,6356,0,474.380
KGRK20230102-1,KGRK20230103_002913_V06,8,3.120,1.200,6365,0,39.025
KGRK20230102-1,KGRK20230103_002913_V06,9,3.999,1.200,6376,0,63.030
KGRK20230102-1,KGRK20230103_002913_V06,10,5.098,1.200,6383,0,31.373
KGRK20230102-1,KGRK20230103_002913_V06,11,6.416,1.200,6396,0,10.024
KGRK20230102-1,KGRK20230103_003214_V06,0,0.483,1.200,13314,0,34793.250
KGRK20230102-1,KGRK20230103_003214_V06,2,0.879,1.200,13317,0,14825.487
KGRK20230102-1,KGRK20230103_003214_V06,4,1.318,1.200,13317,0,5364.754
KGRK20230102-1,KGRK20230103_003214_V06,6,1.802,1.200,6657,0,1755.153
KGRK20230102-1,KGRK20230103_003214_V06,7,2.417,1.200,6658,0,796.428
KGRK20230102-1,KGRK20230103_003214_V06,8,3.120,1.200,6662,0,247.193
KGRK20230102-1,KGRK20230103_003214_V06,9,3.999,1.200,6669,0,77.120
KGRK20230102-1,KGRK20230103_003214_V06,10,5.098,1.200,6687,0,50.350
KGRK20230102-1,KGRK20230103_003214_V06,11,6.416,1.200,6698,0,29.722
KGRK20230102-1,KGRK20230103_003515_V06,0,0.483,1.200,16783,0,32880.178
KGRK20230102-1,KGRK20230103_003515_V06,2,0.879,1.200,16786,0,13672.259
KGRK20230102-1,KGRK20230103_003515_V06,4,1.318,1.200,16786,0,5611.692
KGRK20230102-1,KGRK20230103_003515_V06,6,1.802,1.200,8397,0,1666.166
KGRK20230102-1,KGRK20230103_003515_V06,7,2.417,1.200,8396,0,734.265
KGRK20230102-1,KGRK20230103_003515_V06,8,3.120,1.200,8407,0,321.019
KGRK20230102-1,KGRK20230103_003515_V06,9,3.999,1.200,8413,0,144.223
KGRK20230102-1,KGRK20230103_003515_V06,10,5.098,1.200,8432,0,79.073
KGRK20230102-1,KGRK20230103_003515_V06,11,6.416,1.200,8453,0,53.358
KGRK20230102-1,KGRK20230103_003816_V06,0,0.483,1.200,22315,0,27761.846
KGRK20230102-1,KGRK20230103_003816_V06,2,0.879,1.200,22317,0,12458.832
KGRK20230102-1,KGRK20230103_003816_V06,4,1.318,1.200,22320,0,5779.822
KGRK20230102-1,KGRK20230103_003816_V06,6,1.802,1.200,11184,0,1523.853
KGRK20230102-1,KGRK20230103_003816_V06,7,2.417,1.200,11181,0,713.947
KGRK20230102-1,KGRK20230103_003816_V06,8,3.120,1.200,11187,0,355.552
KGRK20230102-1,KGRK20230103_003816_V06,9,3.999,1.200,11197,0,219.221
KGRK20230102-1,KGRK20230103_003816_V06,10,5.098,1.200,11223,0,140.764
KGRK20230102-1,KGRK20230103_003816_V06,11,6.416,1.200,11248,0,67.270
KGRK20230102-1,KGRK20230103_003816_V06,12,7.998,1.200,11280,0,34.982
KGRK20230102-4,KGRK20230103_001408_V06,0,0.483,1.200,363,0,2724.652
KGRK20230102-4,KGRK20230103_001408_V06,2,0.879,1.200,358,0,136.876
KGRK20230102-4,KGRK20230103_001408_V06,4,1.318,1.200,356,0,1.390
KGRK20230102-4,KGRK20230103_001408_V06,6,1.802,1.200,173,0,0.238
KGRK20230102-4,KGRK20230103_001408_V06,7,2.417,1.200,174,0,0.274
KGRK20230102-4,KGRK20230103_001408_V06,8,3.120,1.200,174,0,0.029
KGRK20230102-4,KGRK20230103_001408_V06,9,3.999,1.200,174,0,0.029
KGRK20230102-4,KGRK20230103_001408_V06,10,5.098,1.200,174,0,0.029
KGRK20230102-4,KGRK20230103_001408_V06,11,6.416,1.200,174,0,0.029
