track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KSJT19960719_001814,-87.885,0.253,489.027,418.320,14.890,-99.504,30.834,7445.164,111502.226,19960718_191814
1,KSJT19960719_002405,-82.035,-1.000,489.027,418.320,24.192,-99.504,30.834,12095.914,111502.226,19960718_192405
1,KSJT19960719_002956,-76.185,0.748,507.666,424.966,39.426,-99.407,30.803,19713.068,121183.390,19960718_192956
1,KSJT19960719_003548,-70.318,0.585,510.517,418.934,44.461,-99.392,30.830,22230.717,120895.183,19960718_193548
1,KSJT19960719_004139,-64.468,0.620,505.880,417.319,51.820,-99.416,30.838,25909.901,118480.367,19960718_194139
1,KSJT19960719_004730,-58.618,0.573,504.704,404.552,54.360,-99.422,30.895,27180.125,114929.133,19960718_194730
1,KSJT19960719_005320,-52.785,0.888,503.604,389.807,57.093,-99.427,30.962,28546.581,111265.284,19960718_195320
1,KSJT19960719_005912,-46.918,0.937,495.567,378.295,57.021,-99.468,31.014,28510.329,105328.686,19960718_195912
1,KSJT19960719_010503,-41.068,0.890,497.094,375.653,61.489,-99.460,31.026,30744.658,105557.522,19960718_200503
1,KSJT19960719_011055,-35.202,0.866,491.808,367.925,62.717,-99.487,31.061,31358.459,101740.043,19960718_201055
1,KSJT19960719_011646,-29.352,0.796,485.767,355.521,63.456,-99.518,31.117,31728.086,96943.046,19960718_201646
1,KSJT19960719_012237,-23.502,0.791,479.742,347.406,66.688,-99.550,31.154,33344.089,92944.132,19960718_202237
1,KSJT19960719_012827,-17.668,0.809,483.279,338.149,72.223,-99.531,31.195,36111.323,93603.570,19960718_202827
1,KSJT19960719_013417,-11.835,0.361,477.689,332.464,74.954,-99.560,31.221,37476.970,90315.250,19960718_203417
1,KSJT19960719_014008,-5.985,0.123,468.924,315.762,70.188,-99.605,31.297,35093.911,84828.792,19960718_204008
1,KSJT19960719_014559,-0.135,0.077,470.234,295.941,67.389,-99.597,31.386,33694.394,85140.994,19960718_204559
13,KSJT19960719_023838,52.515,0.248,351.179,516.786,44.961,-100.226,30.393,22480.635,111372.445,19960718_213838
13,KSJT19960719_024429,58.365,0.440,350.613,515.913,52.489,-100.229,30.397,26244.406,110883.053,19960718_214429
13,KSJT19960719_025020,64.215,0.549,351.781,511.034,53.473,-100.223,30.419,26736.748,108647.124,19960718_215020
13,KSJT19960719_025611,70.065,0.604,357.002,506.685,53.308,-100.196,30.439,26654.204,107200.371,19960718_215611
13,KSJT19960719_030203,75.932,0.478,353.360,497.159,55.846,-100.214,30.482,27922.778,102125.853,19960718_220203
13,KSJT19960719_030821,82.232,0.253,355.328,488.222,61.935,-100.204,30.522,30967.545,98092.775,19960718_220821
12,KSJT19960719_020331,17.398,0.080,302.895,283.052,13.671,-100.477,31.448,6835.552,8596.959,19960718_210331
12,KSJT19960719_020923,23.265,0.759,302.349,281.950,21.568,-100.480,31.453,10784.155,9100.998,19960718_210923
12,KSJT19960719_021514,29.115,0.195,303.280,277.772,26.855,-100.475,31.471,13427.654,11234.496,19960718_211514
12,KSJT19960719_022105,34.965,0.359,301.176,276.025,29.522,-100.486,31.479,14760.783,12002.060,19960718_212105
12,KSJT19960719_022656,40.815,0.091,300.550,274.941,30.634,-100.489,31.484,15316.909,12532.312,19960718_212656
7,KSJT19960719_013417,-11.835,0.381,406.338,261.977,5.691,-99.932,31.541,2845.406,56465.578,19960718_203417
7,KSJT19960719_014008,-5.985,0.087,406.204,261.504,12.654,-99.933,31.543,6327.107,56482.630,19960718_204008
7,KSJT19960719_014559,-0.135,0.412,406.896,261.385,21.758,-99.929,31.544,10878.848,56828.387,19960718_204559
9,KSJT19960719_013417,-11.835,0.109,377.732,307.775,7.651,-100.084,31.335,3825.478,39060.049,19960718_203417
9,KSJT19960719_014008,-5.985,-1.000,377.732,307.775,16.952,-100.084,31.335,8476.228,39060.049,19960718_204008
9,KSJT19960719_014559,-0.135,0.788,376.778,306.724,16.824,-100.089,31.340,8411.960,38536.076,19960718_204559
9,KSJT19960719_015150,5.715,0.163,377.247,304.930,18.528,-100.086,31.348,9264.188,38702.032,19960718_205150
3,KSJT19960719_012827,-17.668,0.288,266.306,174.575,2.511,-100.670,31.937,1255.737,64936.018,19960718_202827
11,KSJT19960719_014559,-0.135,0.294,401.028,213.965,6.877,-99.959,31.758,3438.488,66349.019,19960718_204559
2,KSJT19960720_005522,-50.276,0.807,515.295,385.242,42.096,-99.365,30.982,21047.934,115777.910,19960719_195522
2,KSJT19960720_010502,-40.609,0.820,512.350,374.314,47.468,-99.380,31.031,23734.048,112488.746,19960719_200502
2,KSJT19960720_011442,-30.943,0.813,508.298,383.000,70.888,-99.402,30.992,35444.172,112112.843,19960719_201442
2,KSJT19960720_012420,-21.309,0.559,508.981,377.779,85.768,-99.398,31.016,42884.008,111492.842,19960719_202420
2,KSJT19960720_013400,-11.643,0.310,503.032,357.479,88.570,-99.428,31.107,44285.137,105505.958,19960719_203400
5,KSJT19960720_012420,-21.309,0.420,406.375,264.407,12.806,-99.932,31.530,6402.946,56085.802,19960719_202420
5,KSJT19960720_013400,-11.643,0.794,405.416,260.681,18.339,-99.937,31.547,9169.285,56254.767,19960719_203400
5,KSJT19960720_014341,-1.959,0.743,404.095,258.206,24.032,-99.944,31.558,12016.023,56085.683,19960719_204341
5,KSJT19960720_015321,7.707,0.188,406.322,253.133,29.598,-99.932,31.581,14799.161,58096.592,19960719_205321
10,KSJT19960720_015321,7.707,0.738,302.946,279.672,17.833,-100.477,31.463,8916.290,10270.328,19960719_205321
10,KSJT19960720_020258,17.324,0.288,302.410,275.592,29.787,-100.480,31.481,14893.638,12263.413,19960719_210258
10,KSJT19960720_021235,26.941,0.250,299.218,263.420,36.841,-100.496,31.536,18420.566,18294.186,19960719_211235
10,KSJT19960720_022240,37.024,0.412,296.869,261.786,43.975,-100.509,31.543,21987.722,19171.157,19960719_212240
6,KSJT19960720_012420,-21.309,0.363,376.499,310.275,10.605,-100.090,31.324,5302.483,38592.826,19960719_202420
6,KSJT19960720_013400,-11.643,0.718,378.316,307.043,20.148,-100.081,31.339,10073.949,39316.223,19960719_203400
6,KSJT19960720_014341,-1.959,0.760,377.150,302.087,20.473,-100.087,31.361,10236.655,38589.273,19960719_204341
9,KSJT19960720_014341,-1.959,0.102,285.717,438.024,5.343,-100.567,30.749,2671.658,69380.532,19960719_204341
11,KSJT19960720_015321,7.707,0.103,220.311,339.680,15.675,-100.910,31.191,7837.355,44511.011,19960719_205321
12,KSJT19960720_030120,75.691,0.086,362.450,516.034,46.656,-100.167,30.396,23327.845,112439.796,19960719_220120
1,KSJT19960721_003730,-67.642,0.310,512.716,427.514,45.254,-99.381,30.791,22626.951,124004.237,19960720_193730
1,KSJT19960721_004710,-57.976,0.301,520.879,426.150,62.962,-99.338,30.797,31480.944,127182.256,19960720_194710
1,KSJT19960721_005651,-48.292,0.077,520.402,425.781,77.202,-99.341,30.799,38600.967,126883.784,19960720_195651
1,KSJT19960721_010631,-38.626,0.082,510.602,415.665,86.859,-99.391,30.845,43429.329,120136.993,19960720_200631
2,KSJT19960721_010631,-38.626,0.131,377.386,307.848,5.753,-100.086,31.335,2876.320,38891.445,19960720_200631
