track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
3,KEWX19950413_001551,0,0.500,1.200,382,0,5615.220
3,KEWX19950413_001551,2,1.500,1.200,377,0,0.393
3,KEWX19950413_002531,0,0.500,1.200,675,0,67555.972
3,KEWX19950413_002531,2,1.500,1.200,710,0,0.729
3,KEWX19950413_003511,0,0.500,1.200,1316,0,147556.858
3,KEWX19950413_003511,2,1.500,1.200,1401,0,15.105
3,KEWX19950413_004451,0,0.500,1.200,2416,0,190510.834
3,KEWX19950413_004451,2,1.500,1.200,2426,0,48.990
3,KEWX19950413_005431,0,0.500,1.200,3044,0,235932.222
3,KEWX19950413_005431,2,1.500,1.200,3058,0,122.315
3,KEWX19950413_010411,0,0.500,1.200,4871,0,221959.177
3,KEWX19950413_010411,2,1.500,1.200,4870,0,241.878
3,KEWX19950413_011351,0,0.500,1.200,5454,0,148395.651
3,KEWX19950413_011351,2,1.500,1.200,5987,0,440.342
3,KEWX19950413_012331,0,0.500,1.200,7320,0,192094.467
3,KEWX19950413_012331,2,1.500,1.200,7310,0,437.244
3,KEWX19950413_012331,4,2.500,1.200,7317,0,6.441
3,KEWX19950413_013311,0,0.500,1.200,8962,0,257098.239
3,KEWX19950413_013311,2,1.500,1.200,8968,0,892.699
3,KEWX19950413_013311,4,2.500,1.200,8979,0,7.968
3,KEWX19950413_014251,0,0.500,1.200,9949,0,278163.180
3,KEWX19950413_014251,2,1.500,1.200,9951,0,2162.751
3,KEWX19950413_014251,4,2.500,1.200,9956,0,8.768
3,KEWX19950413_015231,0,0.500,1.200,10513,0,278878.862
3,KEWX19950413_015231,2,1.500,1.200,10526,0,5659.048
3,KEWX19950413_015231,4,2.500,1.200,10544,0,26.414
3,KEWX19950413_020211,0,0.500,1.200,12615,0,356742.283
3,KEWX19950413_020211,2,1.500,1.200,12634,0,12304.524
3,KEWX19950413_020211,4,2.500,1.200,12636,0,535.604
3,KEWX19950413_021151,0,0.500,1.200,13235,0,367163.335
3,KEWX19950413_021151,2,1.500,1.200,13243,0,17168.824
3,KEWX19950413_021151,4,2.500,1.200,13250,0,1173.639
3,KEWX19950413_022131,0,0.500,1.200,22162,0,529911.293
3,KEWX19950413_022131,2,1.500,1.200,22642,0,48500.835
3,KEWX19950413_022131,4,2.500,1.200,22286,0,3115.885
18,KEWX19950413_011351,0,0.500,1.200,2079,0,26221.217
