track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KEWX19950412-3,KEWX19950413_001551,0,0.500,1.200,382,0,5615.224
KEWX19950412-3,KEWX19950413_001551,2,1.500,1.200,377,0,0.393
KEWX19950412-3,KEWX19950413_002531,0,0.500,1.200,675,0,67555.984
KEWX19950412-3,KEWX19950413_002531,2,1.500,1.200,710,0,0.729
KEWX19950412-3,KEWX19950413_003511,0,0.500,1.200,1316,0,147556.891
KEWX19950412-3,KEWX19950413_003511,2,1.500,1.200,1401,0,15.105
KEWX19950412-3,KEWX19950413_004451,0,0.500,1.200,2416,0,190510.863
KEWX19950412-3,KEWX19950413_004451,2,1.500,1.200,2426,0,48.990
KEWX19950412-3,KEWX19950413_005431,0,0.500,1.200,3044,0,235932.286
KEWX19950412-3,KEWX19950413_005431,2,1.500,1.200,3058,0,122.315
KEWX19950412-3,KEWX19950413_010411,0,0.500,1.200,4871,0,221959.246
KEWX19950412-3,KEWX19950413_010411,2,1.500,1.200,4870,0,241.878
KEWX19950412-3,KEWX19950413_011351,0,0.500,1.200,5454,0,148395.686
KEWX19950412-3,KEWX19950413_011351,2,1.500,1.200,5987,0,440.342
KEWX19950412-3,KEWX19950413_012331,0,0.500,1.200,7320,0,192094.509
KEWX19950412-3,KEWX19950413_012331,2,1.500,1.200,7310,0,437.244
KEWX19950412-3,KEWX19950413_012331,4,2.500,1.200,7317,0,6.441
KEWX19950412-3,KEWX19950413_013311,0,0.500,1.200,8962,0,257098.306
KEWX19950412-3,KEWX19950413_013311,2,1.500,1.200,8968,0,892.699
KEWX19950412-3,KEWX19950413_013311,4,2.500,1.200,8979,0,7.968
KEWX19950412-3,KEWX19950413_014251,0,0.500,1.200,9949,0,278163.223
KEWX19950412-3,KEWX19950413_014251,2,1.500,1.200,9951,0,2162.751
KEWX19950412-3,KEWX19950413_014251,4,2.500,1.200,9956,0,8.768
KEWX19950412-3,KEWX19950413_015231,0,0.500,1.200,10513,0,278878.912
KEWX19950412-3,KEWX19950413_015231,2,1.500,1.200,10526,0,5659.048
KEWX19950412-3,KEWX19950413_015231,4,2.500,1.200,10544,0,26.414
KEWX19950412-3,KEWX19950413_020211,0,0.500,1.200,12615,0,356742.344
KEWX19950412-3,KEWX19950413_020211,2,1.500,1.200,12634,0,12304.524
KEWX19950412-3,KEWX19950413_020211,4,2.500,1.200,12636,0,535.604
KEWX19950412-3,KEWX19950413_021151,0,0.500,1.200,13235,0,367163.396
KEWX19950412-3,KEWX19950413_021151,2,1.500,1.200,13243,0,17168.825
KEWX19950412-3,KEWX19950413_021151,4,2.500,1.200,13250,0,1173.639
KEWX19950412-3,KEWX19950413_022131,0,0.500,1.200,22162,0,529911.383
KEWX19950412-3,KEWX19950413_022131,2,1.500,1.200,22642,0,48500.837
KEWX19950412-3,KEWX19950413_022131,4,2.500,1.200,22286,0,3115.885
KEWX19950412-18,KEWX19950413_011351,0,0.500,1.200,2079,0,26221.222
KEWX19950412-18,KEWX19950413_011351,2,1.500,1.200,2470,0,4.469
KEWX19950412-18,KEWX19950413_012331,0,0.500,1.200,3475,0,23511.286
KEWX19950412-18,KEWX19950413_012331,2,1.500,1.200,3478,0,6.368
KEWX19950412-18,KEWX19950413_013311,0,0.500,1.200,7050,0,79757.163
KEWX19950412-18,KEWX19950413_013311,2,1.500,1.200,7094,0,11.486
