track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20210101-1,KSJT20210101_230412_V06,0,0.483,1.200,1028,286,0,0,2436.961,2436.961,2436.961
KSJT20210101-1,KSJT20210101_230412_V06,2,1.494,1.200,1029,960,0,0,0.477,0.477,0.477
KSJT20210101-1,KSJT20210101_230412_V06,4,2.505,1.200,514,512,0,0,0.049,0.049,0.049
KSJT20210101-1,KSJT20210101_230412_V06,5,3.516,1.200,514,513,0,0,0.035,0.035,0.035
KSJT20210101-1,KSJT20210101_230412_V06,6,4.482,1.200,514,508,0,0,0.209,0.209,0.209
KSJT20210101-2,KSJT20210102_010544_V06,0,0.483,1.200,14970,11823,4,67,3383870.415,1846720.950,114786.211
KSJT20210101-2,KSJT20210102_010544_V06,2,0.879,1.200,14974,13324,0,11,83965.843,83965.843,26016.499
KSJT20210101-2,KSJT20210102_010544_V06,4,1.318,1.200,14982,14238,0,0,400.189,400.189,400.189
KSJT20210101-2,KSJT20210102_010544_V06,6,1.802,1.200,7496,7467,0,0,9.323,9.323,9.323
KSJT20210101-2,KSJT20210102_010544_V06,7,2.417,1.200,7500,7483,0,0,5.289,5.289,5.289
KSJT20210101-2,KSJT20210102_010544_V06,8,3.120,1.200,7498,7497,0,0,0.618,0.618,0.618
KSJT20210101-3,KSJT20210102_014854_V06,0,0.483,1.200,13095,9724,4,54,1976883.912,857185.110,129838.455
KSJT20210101-3,KSJT20210102_014854_V06,2,0.879,1.200,13098,11185,0,2,32893.434,32893.434,23113.516
KSJT20210101-3,KSJT20210102_014854_V06,4,1.318,1.200,13097,12026,0,0,545.193,545.193,545.193
KSJT20210101-3,KSJT20210102_014854_V06,6,1.802,1.200,6551,6457,0,0,62.061,62.061,62.061
KSJT20210101-3,KSJT20210102_014854_V06,7,2.417,1.200,6555,6513,0,0,29.193,29.193,29.193
KSJT20210101-3,KSJT20210102_014854_V06,8,3.120,1.200,6565,6555,0,0,2.743,2.743,2.743
KSJT20210103-3,KSJT20210104_010336_V06,0,0.483,1.200,571,450,0,0,4444.325,4444.325,4444.325
KSJT20210103-3,KSJT20210104_010336_V06,2,1.494,1.200,573,573,0,0,0.000,0.000,0.000
KSJT20210103-3,KSJT20210104_011308_V06,0,0.483,1.200,1922,1755,0,0,3631.723,3631.723,3631.723
KSJT20210103-3,KSJT20210104_011308_V06,2,1.494,1.200,1922,1922,0,0,0.000,0.000,0.000
KSJT20210105-1,KSJT20210106_020211_V06,0,0.483,1.200,12417,11165,0,0,1086.309,1086.309,1086.309
KSJT20210105-1,KSJT20210106_020211_V06,2,1.494,1.200,12420,12310,0,0,2.980,2.980,2.980
KSJT20210105-1,KSJT20210106_020211_V06,4,2.505,1.200,6211,6211,0,0,0.000,0.000,0.000
KSJT20210105-1,KSJT20210106_020211_V06,5,3.516,1.200,6223,6223,0,0,0.000,0.000,0.000
KSJT20210105-1,KSJT20210106_020211_V06,6,4.482,1.200,6237,6235,0,0,0.050,0.050,0.050
KSJT20210106-1,KSJT20210107_002732_V06,0,0.483,1.200,1574,406,0,0,10090.438,10090.438,10090.438
KSJT20210106-1,KSJT20210107_002732_V06,2,1.494,1.200,1575,1459,0,0,5.058,5.058,5.058
KSJT20210106-1,KSJT20210107_002732_V06,4,2.505,1.200,794,787,0,0,0.343,0.343,0.343
KSJT20210106-1,KSJT20210107_002732_V06,5,3.516,1.200,797,797,0,0,0.000,0.000,0.000
KSJT20210106-1,KSJT20210107_002732_V06,6,4.482,1.200,798,798,0,0,0.000,0.000,0.000
KSJT20210106-1,KSJT20210107_003704_V06,0,0.483,1.200,5201,1512,0,8,54983.204,54983.204,12325.903
KSJT20210106-1,KSJT20210107_003704_V06,2,1.494,1.200,5205,4609,0,0,11.736,11.736,11.736
