track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KSJT20220101_224856_V06,0,0.483,1.200,30623,0,766.514
1,KSJT20220101_224856_V06,2,1.494,1.200,30639,0,17.326
1,KSJT20220101_224856_V06,4,2.505,1.200,15332,0,11.483
1,KSJT20220101_224856_V06,5,3.516,1.200,15357,0,8.890
1,KSJT20220101_230802_V06,0,0.483,1.200,51169,0,11362.675
1,KSJT20220101_230802_V06,2,1.494,1.200,51193,0,1682.317
1,KSJT20220101_230802_V06,4,2.505,1.200,25611,0,703.210
1,KSJT20220101_230802_V06,5,3.516,1.200,25640,0,15.133
1,KSJT20220101_231735_V06,0,0.483,1.200,54561,0,10533.334
1,KSJT20220101_231735_V06,2,1.494,1.200,54593,0,1182.869
1,KSJT20220101_231735_V06,4,2.505,1.200,27314,0,1903.834
1,KSJT20220101_231735_V06,5,3.516,1.200,27343,0,15.914
1,KSJT20220101_232709_V06,0,0.483,1.200,72342,0,150404.635
1,KSJT20220101_232709_V06,2,1.494,1.200,72380,0,1986.193
1,KSJT20220101_232709_V06,4,2.505,1.200,36219,0,594.714
1,KSJT20220101_232709_V06,5,3.516,1.200,36266,0,175.075
1,KSJT20220101_233643_V06,0,0.483,1.200,80253,0,26857.374
1,KSJT20220101_233643_V06,2,1.494,1.200,80301,0,1141.874
1,KSJT20220101_233643_V06,4,2.505,1.200,40186,0,201.490
1,KSJT20220101_233643_V06,5,3.516,1.200,40242,0,70.768
1,KSJT20220101_233643_V06,6,4.482,1.200,40290,0,26.028
2,KSJT20220102_002540_V06,0,0.483,1.200,7287,0,9005.065
2,KSJT20220102_002540_V06,2,1.494,1.200,7285,0,20.364
2,KSJT20220102_002540_V06,4,2.505,1.200,3647,0,1.472
2,KSJT20220102_002540_V06,5,3.516,1.200,3650,0,0.959
2,KSJT20220102_002540_V06,6,4.482,1.200,3660,0,0.863
2,KSJT20220102_003513_V06,0,0.483,1.200,2016,0,3003.622
2,KSJT20220102_003513_V06,2,1.494,1.200,2015,0,8.559
2,KSJT20220102_003513_V06,4,2.505,1.200,1014,0,0.457
2,KSJT20220102_003513_V06,5,3.516,1.200,1013,0,0.246
