track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KSGF20080601_102502_V04,-29.667,0.218,337.019,380.892,14.925,-93.193,36.871,7462.629,44480.148,20080601_052502
2,KSGF20080601_104000_V04,-14.700,0.080,443.447,410.111,20.636,-92.597,36.736,10317.867,90417.796,20080601_054000
3,KSGF20080602_100718_V04,-47.073,0.174,301.506,421.582,27.761,-93.392,36.687,13880.642,60795.676,20080602_050718
3,KSGF20080602_101210_V04,-42.207,0.641,299.618,425.142,37.081,-93.402,36.671,18540.283,62571.098,20080602_051210
1,KSGF20080602_100227_V04,-51.923,0.172,192.680,379.010,9.733,-94.002,36.878,4866.474,66633.685,20080602_050227
2,KSGF20080602_100227_V04,-51.923,0.136,330.575,548.232,30.002,-93.230,36.117,15000.820,125053.895,20080602_050227
4,KSGF20080602_102643_V04,-27.657,0.198,140.298,241.326,9.835,-94.303,37.496,4917.727,85069.701,20080602_052643
1,KSGF20080603_110221_V04,8.274,0.099,249.125,66.233,17.276,-93.691,38.288,8637.970,119619.334,20080603_060221
1,KSGF20080605_101718_V04,-36.271,0.063,340.011,180.745,2.783,-93.173,37.772,1391.628,62894.163,20080605_051718
1,KSGF20080606_103233_V04,-20.813,0.072,268.995,218.470,11.399,-93.576,37.602,5699.348,43613.436,20080606_053233
1,KSGF20080606_103707_V04,-16.246,0.125,272.028,216.227,17.027,-93.559,37.613,8513.351,44159.871,20080606_053707
3,KSGF20080606_104613_V04,-7.146,0.112,304.824,188.439,13.534,-93.373,37.738,6767.010,55832.744,20080606_054613
3,KSGF20080606_105047_V04,-2.580,0.158,307.478,185.984,18.978,-93.358,37.749,9489.069,57130.697,20080606_055047
2,KSGF20080606_103233_V04,-20.813,0.050,199.244,358.571,33.789,-93.966,36.970,16894.550,58271.670,20080606_053233
4,KSGF20080606_110903_V04,15.687,0.165,311.578,404.262,17.350,-93.335,36.766,8674.786,52451.307,20080606_060903
5,KSGF20080606_112245_V04,29.387,0.096,504.926,426.904,15.509,-92.254,36.658,7754.427,120519.135,20080606_062245
1,KSGF20080608_100413_V04,-48.818,0.055,191.599,357.171,1.827,-94.009,36.976,913.322,61276.400,20080608_050413
1,KSGF20080609_100057_V04,-51.964,0.118,296.012,399.725,17.446,-93.423,36.786,8722.816,49902.149,20080609_050057
2,KSGF20080609_101528_V04,-37.447,0.074,303.278,388.145,27.026,-93.382,36.838,13513.020,44103.161,20080609_051528
