track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KCRP20110603_104246_V03,-51.316,0.060,436.494,154.754,4.936,-96.814,28.437,2468.079,99658.043,20110603_054246
2,KCRP20110603_104837_V03,-45.466,0.110,116.679,430.266,46.776,-98.436,27.193,23387.905,112445.389,20110603_054837
3,KCRP20110603_112333_V03,-10.532,0.089,67.817,107.102,14.942,-98.698,28.649,7470.919,150929.183,20110603_062333
4,KCRP20110603_113512_V03,1.118,0.061,401.838,28.288,4.986,-96.988,29.009,2492.886,145084.909,20110603_063512
5,KCRP20110603_114101_V03,6.934,0.172,22.695,352.183,11.194,-98.915,27.541,5596.959,141085.944,20110603_064101
6,KCRP20110603_123046_V03,56.684,0.061,321.384,104.522,44.148,-97.401,28.666,22073.891,98322.278,20110603_073046
1,KCRP20110604_115841_V03,24.740,0.071,212.828,201.573,5.257,-97.955,28.227,2628.544,65739.677,20110604_065841
1,KCRP20110606_120050_V03,27.103,0.703,420.300,285.566,19.777,-96.900,27.848,9888.550,60581.608,20110606_070050
1,KCRP20110606_121038_V03,36.903,0.186,425.843,287.270,27.814,-96.872,27.840,13907.101,63242.671,20110606_071038
1,KCRP20110606_122027_V03,46.720,0.083,435.594,288.320,19.791,-96.823,27.835,9895.493,68048.120,20110606_072027
2,KCRP20110607_113124_V03,-2.256,0.399,409.584,272.573,10.997,-96.954,27.907,5498.260,56482.118,20110607_063124
2,KCRP20110607_114112_V03,7.544,0.557,410.358,275.308,15.604,-96.950,27.894,7801.816,56543.166,20110607_064112
2,KCRP20110607_115101_V03,17.361,0.834,411.633,276.121,15.653,-96.944,27.890,7826.301,57079.377,20110607_065101
2,KCRP20110607_120051_V03,27.194,0.741,417.403,273.201,20.986,-96.915,27.904,10493.156,60211.137,20110607_070051
2,KCRP20110607_121040_V03,37.011,0.500,424.447,269.334,27.803,-96.879,27.921,13901.485,64084.732,20110607_071040
2,KCRP20110607_122028_V03,46.811,0.231,433.194,272.621,27.446,-96.834,27.906,13722.959,67989.550,20110607_072028
1,KCRP20110607_111146_V03,-21.889,0.199,125.779,439.977,5.422,-98.390,27.149,2710.974,111743.689,20110607_061146
1,KCRP20110608_105057_V03,-42.653,0.060,331.619,403.979,12.774,-97.351,27.315,6386.858,54339.994,20110608_055057
2,KCRP20110608_110046_V03,-32.836,0.095,24.178,131.365,26.296,-98.920,28.538,13148.102,161644.527,20110608_060046
3,KCRP20110608_113203_V03,-1.553,0.056,214.764,200.053,2.217,-97.945,28.234,1108.397,65678.433,20110608_063203
3,KCRP20110608_113753_V03,4.281,-1.000,214.764,200.053,11.492,-97.945,28.234,5745.897,65678.433,20110608_063753
3,KCRP20110608_114344_V03,10.131,0.057,213.982,199.155,4.863,-97.949,28.238,2431.440,66273.415,20110608_064344
1,KCRP20110609_110355_V03,-29.654,0.105,15.069,369.168,15.651,-98.952,27.464,7825.719,146603.101,20110609_060355
1,KCRP20110610_104229_V03,-51.076,0.268,435.411,382.613,8.752,-96.826,27.409,4376.047,79311.338,20110610_054229
1,KCRP20110611_104553_V03,-47.685,0.051,19.085,498.232,27.404,-98.924,26.882,13701.942,171907.897,20110611_054553
1,KCRP20110612_113052_V03,-2.731,0.074,404.306,406.342,18.034,-96.984,27.303,9017.118,74478.537,20110612_063052
1,KCRP20110614_103821_V03,-55.368,0.216,389.371,186.694,7.280,-97.055,28.294,3639.854,72154.831,20110614_053821
2,KCRP20110614_122611_V03,52.465,0.070,26.846,414.631,49.654,-98.890,27.260,24826.939,148115.812,20110614_072611
1,KCRP20110621_103922_V03,-55.384,0.068,152.933,47.922,3.242,-98.265,28.919,1621.017,145921.195,20110621_053922
1,KCRP20110622_103955_V03,-55.056,0.080,166.397,358.043,2.117,-98.187,27.520,1058.649,72833.551,20110622_053955
4,KCRP20110622_112346_V03,-11.206,0.189,341.720,168.699,16.142,-97.298,28.376,8071.106,68884.902,20110622_062346
