track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KLCH20080601_101421_V04,-57.508,0.180,96.133,408.664,7.141,-94.268,29.631,3570.441,115509.521,20080601_051421
2,KLCH20080601_120138_V04,49.776,0.076,261.607,95.107,8.410,-93.417,31.049,4205.038,104229.536,20080601_070138
1,KLCH20080602_104413_V04,-27.438,0.179,353.306,328.072,32.038,-92.940,29.998,16018.826,30123.109,20080602_054413
1,KLCH20080602_105354_V04,-17.755,0.505,354.785,328.082,37.011,-92.932,29.998,18505.742,30781.378,20080602_055354
1,KLCH20080604_105720_V04,-13.987,0.117,352.415,315.337,34.567,-92.944,30.056,17283.318,27306.409,20080604_055720
3,KLCH20080605_103611_V04,-35.005,0.240,351.874,316.131,23.011,-92.947,30.052,11505.577,27162.004,20080605_053611
3,KLCH20080605_104552_V04,-25.322,0.782,353.569,320.475,31.360,-92.938,30.032,15680.015,28674.286,20080605_054552
3,KLCH20080605_105532_V04,-15.655,0.241,350.283,314.820,29.959,-92.955,30.058,14979.365,26210.923,20080605_055532
1,KLCH20080605_101651_V04,-54.339,0.067,284.266,180.399,10.470,-93.298,30.664,5234.905,60315.763,20080605_051651
2,KLCH20080605_101651_V04,-54.339,0.052,394.562,132.606,8.836,-92.721,30.879,4417.812,96128.408,20080605_051651
11,KLCH20080606_110547_V04,-5.297,0.142,381.531,271.933,11.152,-92.792,30.251,5576.019,43113.439,20080606_060547
11,KLCH20080606_111133_V04,0.470,0.758,382.812,266.681,17.121,-92.785,30.275,8560.700,44631.916,20080606_061133
11,KLCH20080606_111718_V04,6.220,0.243,387.255,259.605,17.857,-92.762,30.306,8928.475,48076.222,20080606_061718
11,KLCH20080606_112303_V04,11.970,0.157,388.083,260.036,22.125,-92.758,30.304,11062.592,48362.497,20080606_062303
5,KLCH20080606_103112_V04,-39.880,0.092,139.179,280.078,5.393,-94.051,30.212,2696.474,81025.289,20080606_053112
5,KLCH20080606_103657_V04,-34.130,0.179,139.387,279.229,13.355,-94.050,30.216,6677.516,80975.332,20080606_053657
6,KLCH20080606_103657_V04,-34.130,0.071,202.765,364.020,13.901,-93.719,29.835,6950.520,58209.011,20080606_053657
6,KLCH20080606_104243_V04,-28.364,0.203,202.655,363.354,21.152,-93.719,29.838,10576.007,58072.566,20080606_054243
8,KLCH20080606_104243_V04,-28.364,0.059,271.099,231.082,17.505,-93.366,30.436,8752.359,37366.181,20080606_054243
8,KLCH20080606_104830_V04,-22.580,0.057,271.079,229.073,24.070,-93.366,30.445,12034.970,38298.239,20080606_054830
8,KLCH20080606_105415_V04,-16.830,-1.000,271.062,227.380,30.995,-93.366,30.452,15497.545,39086.761,20080606_055415
8,KLCH20080606_110001_V04,-11.064,0.070,264.129,231.125,18.616,-93.403,30.436,9308.008,38827.929,20080606_060001
1,KLCH20080606_101154_V04,-59.180,0.135,271.856,271.510,13.760,-93.362,30.253,6880.169,20023.389,20080606_051154
2,KLCH20080606_101154_V04,-59.180,0.067,369.132,204.793,8.584,-92.856,30.554,4291.950,58829.512,20080606_051154
3,KLCH20080606_101154_V04,-59.180,0.055,361.602,259.974,4.839,-92.896,30.305,2419.525,36731.790,20080606_051154
4,KLCH20080606_102133_V04,-49.530,0.221,205.438,387.545,13.597,-93.705,29.729,6798.647,64432.134,20080606_052133
7,KLCH20080606_104243_V04,-28.364,0.091,353.365,328.018,32.153,-92.939,29.998,16076.548,30136.760,20080606_054243
7,KLCH20080606_104830_V04,-22.580,0.173,347.711,313.409,25.561,-92.968,30.064,12780.453,24779.786,20080606_054830
12,KLCH20080606_110547_V04,-5.297,0.102,251.851,265.985,25.955,-93.466,30.278,12977.633,29476.050,20080606_060547
12,KLCH20080606_111133_V04,0.470,0.140,247.569,254.635,18.331,-93.488,30.329,9165.613,34666.547,20080606_061133
15,KLCH20080606_113439_V04,23.570,0.065,259.380,401.577,12.716,-93.426,29.667,6358.238,54698.866,20080606_063439
16,KLCH20080606_115154_V04,40.820,0.064,363.790,280.563,8.824,-92.885,30.212,4411.892,33342.789,20080606_065154
1,KLCH20080607_102302_V04,-47.962,0.145,369.160,302.921,11.988,-92.857,30.111,5994.209,34610.934,20080607_052302
2,KLCH20080607_105259_V04,-18.012,0.097,368.399,284.533,20.083,-92.861,30.194,10041.332,35063.237,20080607_055259
1,KLCH20080608_101356_V04,-56.999,0.599,322.131,410.679,10.143,-93.102,29.626,5071.360,56434.797,20080608_051356
2,KLCH20080608_101356_V04,-56.999,0.333,297.920,186.801,14.504,-93.227,30.636,7252.201,56609.192,20080608_051356
3,KLCH20080608_101356_V04,-56.999,0.226,301.636,373.034,11.137,-93.207,29.796,5568.563,36526.070,20080608_051356
5,KLCH20080608_101945_V04,-51.183,0.101,390.801,328.130,6.856,-92.745,29.997,3428.188,47529.341,20080608_051945
6,KLCH20080608_104346_V04,-27.166,0.105,351.343,319.672,27.605,-92.950,30.036,13802.740,27491.334,20080608_054346
7,KLCH20080608_105518_V04,-15.633,0.108,327.469,390.591,18.578,-93.074,29.716,9288.809,47331.796,20080608_055518
1,KLCH20080609_101331_V04,-57.376,0.741,318.777,428.315,13.819,-93.119,29.546,6909.607,64840.606,20080609_051331
1,KLCH20080609_101917_V04,-51.610,0.063,318.789,425.416,20.226,-93.119,29.559,10112.982,63407.625,20080609_051917
5,KLCH20080609_104220_V04,-28.560,0.119,352.630,322.022,24.646,-92.943,30.025,12323.090,28525.843,20080609_054220
5,KLCH20080609_104900_V04,-21.893,0.212,350.140,320.890,30.358,-92.956,30.031,15179.102,27159.005,20080609_054900
