track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KLIX20080601_103347_V04,-24.028,0.401,245.378,292.093,16.247,-90.109,30.372,8123.501,27595.427,20080601_053347
2,KLIX20080601_104328_V04,-14.345,0.243,248.799,291.744,28.317,-90.092,30.374,14158.338,25931.418,20080601_054328
1,KLIX20080601_101426_V04,-43.378,0.064,379.541,307.676,8.713,-89.412,30.301,4356.712,39955.159,20080601_051426
3,KLIX20080601_105309_V04,-4.661,0.059,305.378,421.059,30.617,-89.797,29.791,15308.437,60588.994,20080601_055309
4,KLIX20080601_121039_V04,72.839,0.052,29.159,431.786,49.193,-91.225,29.735,24596.430,150600.632,20080601_071039
1,KLIX20080602_100046_V04,-56.838,0.383,137.967,371.456,12.494,-90.665,30.012,6246.900,88544.664,20080602_050046
1,KLIX20080602_101028_V04,-47.138,0.056,138.573,372.358,20.069,-90.662,30.008,10034.635,88451.112,20080602_051028
4,KLIX20080602_102555_V04,-31.688,0.069,254.956,292.602,16.519,-90.060,30.370,8259.403,22823.552,20080602_052555
4,KLIX20080602_103141_V04,-25.921,0.106,253.616,293.149,22.882,-90.067,30.367,11441.250,23443.558,20080602_053141
5,KLIX20080602_104857_V04,-8.655,0.205,249.326,301.887,20.731,-90.089,30.328,10365.286,25354.704,20080602_054857
5,KLIX20080602_105441_V04,-2.921,0.218,251.298,304.302,30.694,-90.078,30.317,15346.882,24445.873,20080602_055441
3,KLIX20080602_101028_V04,-47.138,0.072,293.765,354.886,12.051,-89.858,30.089,6025.593,27619.533,20080602_051028
1,KLIX20080603_110440_V04,7.244,0.153,502.647,404.715,23.029,-88.777,29.860,11514.391,114051.763,20080603_060440
1,KLIX20080603_111420_V04,16.911,0.659,499.183,401.372,31.644,-88.794,29.875,15822.044,111747.456,20080603_061420
1,KLIX20080603_112402_V04,26.611,0.720,501.718,400.311,35.474,-88.781,29.880,17737.022,112641.661,20080603_062402
1,KLIX20080603_113343_V04,36.294,0.244,510.836,396.136,45.723,-88.734,29.899,22861.610,115859.805,20080603_063343
3,KLIX20080604_104033_V04,-16.714,0.104,256.204,291.683,21.139,-90.053,30.374,10569.359,22289.556,20080604_054033
3,KLIX20080604_105015_V04,-7.014,0.487,253.428,289.333,30.378,-90.068,30.385,15189.179,23888.978,20080604_055015
1,KLIX20080604_101131_V04,-45.747,0.056,249.750,290.155,6.703,-90.087,30.381,3351.307,25602.937,20080604_051131
1,KLIX20080605_103846_V04,-18.362,0.277,249.720,287.948,21.233,-90.087,30.391,10616.293,25852.097,20080605_053846
4,KLIX20080606_105433_V04,-2.468,0.315,38.060,429.144,30.742,-91.179,29.747,15370.917,146022.733,20080606_055433
4,KLIX20080606_110415_V04,7.232,0.511,38.816,424.665,46.290,-91.176,29.767,23145.005,144705.390,20080606_060415
4,KLIX20080606_111357_V04,16.932,0.128,35.154,424.902,52.301,-91.195,29.766,26150.664,146410.533,20080606_061357
4,KLIX20080606_112338_V04,26.616,0.146,36.316,420.033,58.062,-91.189,29.788,29030.931,144859.676,20080606_062338
4,KLIX20080606_113317_V04,36.266,0.053,40.261,408.229,59.220,-91.169,29.842,29609.819,140692.743,20080606_063317
1,KLIX20080606_101550_V04,-41.184,0.729,200.826,389.515,11.364,-90.339,29.932,5681.999,66798.803,20080606_051550
1,KLIX20080606_102530_V04,-31.518,0.119,202.923,389.285,19.981,-90.328,29.933,9990.440,65946.244,20080606_052530
3,KLIX20080606_104452_V04,-12.151,0.219,243.567,278.149,32.277,-90.119,30.435,16138.519,30257.704,20080606_054452
3,KLIX20080606_105433_V04,-2.468,0.646,243.548,277.270,37.447,-90.119,30.439,18723.483,30427.906,20080606_055433
1,KLIX20080607_101410_V04,-42.763,0.142,246.821,290.508,8.761,-90.102,30.379,4380.651,27009.981,20080607_051410
1,KLIX20080607_102351_V04,-33.080,0.359,246.324,290.854,19.361,-90.104,30.378,9680.640,27224.626,20080607_052351
1,KLIX20080607_103332_V04,-23.396,0.343,243.108,283.404,25.459,-90.121,30.411,12729.711,29631.411,20080607_053332
1,KLIX20080607_104314_V04,-13.696,0.583,242.250,278.659,30.781,-90.126,30.433,15390.539,30783.474,20080607_054314
1,KLIX20080607_105256_V04,-3.996,0.581,240.833,276.794,39.022,-90.133,30.441,19511.162,31777.556,20080607_055256
2,KLIX20080607_121124_V04,74.470,0.336,41.088,398.850,63.376,-91.165,29.884,31687.946,138570.368,20080607_071124
2,KLIX20080607_122105_V04,84.154,0.081,45.391,402.657,77.027,-91.143,29.867,38513.317,137262.425,20080607_072105
3,KLIX20080608_111456_V04,18.068,0.352,53.125,410.984,37.338,-91.102,29.830,18668.980,135337.206,20080608_061456
