track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KVNX20080601_103233,-42.419,0.179,377.410,311.663,5.137,-97.694,36.687,2568.436,39141.924,20080601_053233
1,KVNX20080601_103638,-38.335,0.116,376.285,309.309,12.788,-97.701,36.698,6394.058,38425.479,20080601_053638
3,KVNX20080601_103233,-42.419,0.098,356.018,303.838,3.079,-97.814,36.723,1539.482,28074.646,20080601_053233
3,KVNX20080601_103638,-38.335,0.065,357.850,303.189,9.466,-97.804,36.726,4732.917,28969.102,20080601_053638
8,KVNX20080601_103638,-38.335,0.124,321.008,282.004,7.772,-98.010,36.822,3886.181,13831.158,20080601_053638
8,KVNX20080601_104044,-34.235,0.203,322.069,281.802,13.164,-98.004,36.823,6582.219,14302.346,20080601_054044
16,KVNX20080601_121456,59.965,0.062,343.012,377.400,17.961,-97.888,36.392,8980.709,44273.980,20080601_071456
16,KVNX20080601_121901,64.048,0.396,343.079,376.927,24.527,-97.887,36.394,12263.483,44083.793,20080601_071901
2,KVNX20080601_103233,-42.419,0.105,420.450,303.377,5.347,-97.453,36.724,2673.473,60248.759,20080601_053233
9,KVNX20080601_104044,-34.235,0.068,126.574,383.079,3.059,-99.094,36.363,1529.690,96149.160,20080601_054044
10,KVNX20080601_104449,-30.152,0.058,331.434,234.195,20.617,-97.951,37.037,10308.704,36463.508,20080601_054449
11,KVNX20080601_105301,-21.952,0.249,344.536,267.733,16.534,-97.878,36.886,8267.097,27498.479,20080601_055301
12,KVNX20080601_110924,-5.569,0.110,297.310,421.179,29.487,-98.142,36.195,14743.408,60604.622,20080601_060924
13,KVNX20080601_115021,35.381,0.069,201.203,145.865,47.990,-98.686,37.434,23995.064,91540.107,20080601_065021
14,KVNX20080601_115427,39.481,0.086,447.693,303.421,22.630,-97.301,36.723,11314.983,73866.167,20080601_065427
15,KVNX20080601_121456,59.965,0.069,312.723,103.002,24.110,-98.055,37.628,12054.756,98704.024,20080601_071456
1,KVNX20080603_102016,-54.098,0.060,449.802,267.380,11.515,-97.287,36.885,5757.595,76656.411,20080603_052016
2,KVNX20080603_105659,-17.382,0.236,427.560,211.617,5.633,-97.410,37.137,2816.742,77593.429,20080603_055659
3,KVNX20080603_105659,-17.382,0.123,440.989,409.409,3.249,-97.343,36.245,1624.601,89230.380,20080603_055659
6,KVNX20080603_110609,-8.215,0.130,439.347,327.950,3.132,-97.349,36.612,1565.792,71061.422,20080603_060609
2,KVNX20080604_103211,-41.923,0.102,32.189,319.916,5.037,-99.625,36.642,2518.466,134275.241,20080604_053211
5,KVNX20080604_111821,4.243,0.054,84.774,337.417,9.344,-99.330,36.566,4672.226,109226.942,20080604_061821
3,KVNX20080605_104030,-33.378,0.052,198.184,198.064,10.392,-98.701,37.199,5195.877,72037.250,20080605_054030
3,KVNX20080605_104943,-24.161,0.492,209.176,179.098,18.531,-98.640,37.284,9265.275,75608.168,20080605_054943
3,KVNX20080605_105856,-14.944,0.105,218.631,161.296,30.578,-98.587,37.365,15289.173,80404.732,20080605_055856
1,KVNX20080605_102200,-51.878,0.102,231.656,305.345,8.843,-98.510,36.716,4421.322,34276.533,20080605_052200
1,KVNX20080605_103116,-42.611,0.101,231.472,305.045,16.764,-98.511,36.717,8382.171,34356.801,20080605_053116
2,KVNX20080605_103116,-42.611,0.123,186.951,226.032,16.822,-98.763,37.072,8410.995,67548.769,20080605_053116
5,KVNX20080605_110808,-5.744,0.062,230.795,306.326,14.434,-98.515,36.712,7217.243,34746.745,20080605_060808
1,KVNX20080606_122952,76.189,0.118,85.756,336.134,8.713,-99.324,36.572,4356.340,108634.757,20080606_072952
2,KVNX20080608_110650,-6.530,0.886,321.049,85.812,15.417,-98.008,37.706,7708.469,107609.819,20080608_060650
2,KVNX20080608_111603,2.686,0.773,327.235,87.452,24.318,-97.973,37.698,12158.790,107143.124,20080608_061603
4,KVNX20080608_113427,21.086,0.783,330.074,162.915,10.975,-97.958,37.358,5487.274,70172.410,20080608_063427
4,KVNX20080608_114338,30.270,0.241,330.279,159.505,22.173,-97.957,37.374,11086.472,71860.557,20080608_064338
1,KVNX20080608_102956,-43.430,0.057,228.388,309.678,12.615,-98.528,36.697,6307.688,36131.353,20080608_052956
6,KVNX20080608_120200,48.636,0.131,368.177,205.423,5.716,-97.744,37.166,2857.761,58294.484,20080608_070200
2,KVNX20080609_101645,-56.500,0.229,204.504,270.511,6.209,-98.663,36.872,3104.315,49972.806,20080609_051645
2,KVNX20080609_102216,-50.983,0.078,209.256,270.334,12.760,-98.636,36.873,6380.246,47735.259,20080609_052216
3,KVNX20080609_102643,-46.533,0.319,392.571,284.594,35.192,-97.609,36.809,17596.237,46922.015,20080609_052643
5,KVNX20080609_103536,-37.650,0.055,241.464,231.944,38.876,-98.457,37.047,19437.763,44883.593,20080609_053536
5,KVNX20080609_104003,-33.200,-1.000,241.464,231.944,45.951,-98.457,37.047,22975.513,44883.593,20080609_054003
5,KVNX20080609_104429,-28.767,0.238,279.743,225.760,31.518,-98.241,37.075,15759.003,38477.111,20080609_054429
7,KVNX20080609_112427,11.200,0.052,311.867,426.791,26.422,-98.062,36.170,13210.825,63672.395,20080609_062427
8,KVNX20080609_120423,51.133,0.197,419.409,278.596,28.409,-97.458,36.835,14204.582,60656.280,20080609_070423
9,KVNX20080609_122211,68.933,0.132,376.523,310.086,33.814,-97.699,36.695,16906.822,38592.509,20080609_072211
1,KVNX20080613_113423_V04,21.305,0.504,434.594,221.464,6.275,-97.371,37.092,3137.424,77915.549,20080613_063423
6,KVNX20080613_115853_V04,45.805,0.510,454.788,233.958,10.706,-97.258,37.035,5353.207,84143.771,20080613_065853
7,KVNX20080613_123138_V04,78.555,0.054,374.917,229.374,14.204,-97.706,37.058,7101.917,51479.699,20080613_073138
1,KVNX20080614_103948_V04,-33.306,0.350,421.910,171.089,32.033,-97.440,37.320,16016.518,88713.297,20080614_053948
1,KVNX20080615_110412_V04,-8.960,0.571,185.915,323.797,14.577,-98.765,36.632,7288.670,58270.348,20080615_060412
1,KVNX20080615_110852_V04,-4.294,0.076,185.697,323.673,20.071,-98.767,36.632,10035.639,58364.267,20080615_060852
3,KVNX20080615_112740_V04,14.506,0.289,66.750,193.416,13.281,-99.441,37.214,6640.470,128224.074,20080615_062740
3,KVNX20080615_113221_V04,19.190,0.225,67.359,192.999,19.247,-99.438,37.216,9623.673,128034.391,20080615_063221
3,KVNX20080615_113703_V04,23.890,-1.000,67.838,192.670,25.554,-99.435,37.217,12777.016,127885.473,20080615_063703
3,KVNX20080615_114143_V04,28.556,0.094,75.022,186.649,15.651,-99.395,37.245,7825.417,125959.974,20080615_064143
2,KVNX20080615_111814_V04,5.073,0.056,48.604,193.400,15.056,-99.544,37.213,7527.989,136531.584,20080615_061814
5,KVNX20080615_115545_V04,42.590,0.078,120.545,431.121,14.951,-99.125,36.146,7475.491,111126.823,20080615_065545
6,KVNX20080615_120943_V04,56.556,0.109,202.143,317.791,8.923,-98.675,36.659,4461.325,49730.784,20080615_070943
7,KVNX20080615_121419_V04,61.156,0.059,191.933,348.807,9.471,-98.731,36.519,4735.737,59288.900,20080615_071419
8,KVNX20080615_123732_V04,84.373,0.063,99.865,364.420,18.506,-99.244,36.445,9252.767,105123.592,20080615_073732
12,KVNX20080616_121016_V04,57.024,0.069,479.375,234.432,8.772,-97.119,37.032,4385.963,95491.441,20080616_071016
12,KVNX20080616_121459_V04,61.741,0.071,479.243,234.800,15.931,-97.120,37.030,7965.521,95366.534,20080616_071459
12,KVNX20080616_121943_V04,66.474,0.052,481.424,234.339,20.894,-97.108,37.032,10447.232,96470.081,20080616_071943
2,KVNX20080616_120048_V04,47.557,0.844,176.426,327.798,10.672,-98.818,36.614,5335.989,63330.873,20080616_070048
2,KVNX20080616_120530_V04,52.257,0.104,177.433,327.239,16.866,-98.813,36.616,8433.014,62778.434,20080616_070530
11,KVNX20080616_121016_V04,57.024,0.312,516.917,299.039,17.850,-96.913,36.739,8925.152,108459.438,20080616_071016
11,KVNX20080616_121459_V04,61.741,0.668,519.701,300.106,24.194,-96.898,36.734,12097.015,109850.459,20080616_071459
1,KVNX20080616_104517_V04,-27.959,0.128,289.195,563.368,17.503,-98.187,35.554,8751.313,131794.544,20080616_054517
3,KVNX20080616_120048_V04,47.557,0.775,277.604,407.641,20.944,-98.252,36.256,10471.855,54972.991,20080616_070048
