track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KBRO20090601_110720_V03,-30.596,0.052,113.805,520.989,29.585,-98.340,24.915,14792.519,144485.812,20090601_060720
2,KBRO20090601_112444_V03,-13.196,0.107,123.460,515.055,27.990,-98.293,24.942,13994.953,139117.751,20090601_062444
3,KBRO20090601_113620_V03,-1.596,0.089,330.190,178.225,2.194,-97.267,26.465,1097.034,62730.738,20090601_063620
4,KBRO20090601_114757_V03,10.021,0.189,280.150,482.639,7.826,-97.517,25.091,3912.762,91857.277,20090601_064757
1,KBRO20090602_120029_V03,22.702,0.303,275.048,483.611,21.462,-97.542,25.087,10731.230,92649.237,20090602_070029
2,KBRO20090603_115304_V03,15.412,0.061,283.648,486.913,10.895,-97.500,25.072,5447.382,93813.509,20090603_065304
1,KBRO20090604_114406_V03,6.552,0.888,297.734,58.090,11.097,-97.430,27.007,5548.279,120960.292,20090604_064406
1,KBRO20090604_115043_V03,13.169,0.392,297.814,57.250,17.832,-97.430,27.011,8916.243,121379.932,20090604_065043
1,KBRO20090604_115624_V03,18.852,0.862,311.692,59.527,29.090,-97.360,27.001,14544.845,120378.427,20090604_065624
1,KBRO20090604_120205_V03,24.536,0.814,309.622,62.785,30.428,-97.370,26.986,15213.762,118705.174,20090604_070205
1,KBRO20090604_120745_V03,30.202,0.717,304.422,63.545,33.038,-97.396,26.983,16519.205,118248.315,20090604_070745
1,KBRO20090604_121325_V03,35.869,0.436,302.847,65.574,36.569,-97.404,26.973,18284.716,117221.822,20090604_071325
2,KBRO20090605_113340_V03,-3.795,0.307,310.191,59.399,7.759,-97.367,27.001,3879.360,120408.403,20090605_063340
2,KBRO20090605_113921_V03,1.889,0.877,307.202,61.183,12.613,-97.382,26.993,6306.424,119463.014,20090605_063921
2,KBRO20090605_114502_V03,7.572,0.955,303.375,63.782,15.530,-97.402,26.982,7765.036,118121.152,20090605_064502
2,KBRO20090605_115043_V03,13.255,0.965,302.054,64.038,17.506,-97.408,26.980,8753.019,117985.289,20090605_065043
2,KBRO20090605_115623_V03,18.922,0.973,302.440,64.869,20.156,-97.406,26.977,10077.969,117571.634,20090605_065623
2,KBRO20090605_120204_V03,24.605,0.907,299.721,66.872,24.089,-97.420,26.968,12044.419,116563.997,20090605_070204
2,KBRO20090605_120744_V03,30.272,0.672,299.081,68.382,23.357,-97.423,26.961,11678.361,115809.829,20090605_070744
2,KBRO20090605_121325_V03,35.955,0.060,298.412,71.386,27.210,-97.427,26.947,13605.198,114309.538,20090605_071325
1,KBRO20090605_104815_V03,-49.211,0.107,468.355,511.797,25.736,-96.585,24.957,12868.028,135278.765,20090605_054815
1,KBRO20090605_105356_V03,-43.528,0.149,471.401,512.002,36.910,-96.570,24.956,18455.007,136311.464,20090605_055356
3,KBRO20090605_113921_V03,1.889,0.096,347.511,355.793,8.163,-97.182,25.664,4081.503,36640.707,20090605_063921
4,KBRO20090605_113921_V03,1.889,0.084,309.170,119.217,7.856,-97.373,26.731,3927.795,90507.728,20090605_063921
1,KBRO20090606_113019_V03,-7.079,0.604,302.368,57.027,7.146,-97.407,27.012,3572.971,121492.279,20090606_063019
1,KBRO20090606_113610_V03,-1.229,0.934,302.447,57.408,11.842,-97.406,27.010,5920.835,121302.193,20090606_063610
1,KBRO20090606_114159_V03,4.588,0.951,301.283,57.777,15.162,-97.412,27.009,7580.854,121113.049,20090606_064159
1,KBRO20090606_114749_V03,10.421,0.945,301.623,59.607,17.066,-97.410,27.000,8532.783,120199.158,20090606_064749
1,KBRO20090606_115338_V03,16.238,0.963,304.071,59.517,20.787,-97.398,27.001,10393.463,120258.522,20090606_065338
1,KBRO20090606_115928_V03,22.071,0.942,303.951,59.228,24.915,-97.399,27.002,12457.379,120402.046,20090606_065928
1,KBRO20090606_120517_V03,27.888,0.768,304.373,58.555,28.887,-97.397,27.005,14443.494,120742.468,20090606_070517
1,KBRO20090606_121106_V03,33.705,0.434,304.960,59.119,31.263,-97.394,27.003,15631.620,120465.925,20090606_071106
3,KBRO20090606_114159_V03,4.588,0.144,275.538,494.161,9.373,-97.540,25.039,4686.596,97847.827,20090606_064159
3,KBRO20090606_114749_V03,10.421,0.198,274.584,494.702,17.539,-97.545,25.037,8769.636,98176.930,20090606_064749
3,KBRO20090606_115338_V03,16.238,0.560,270.500,495.088,18.605,-97.565,25.035,9302.378,98653.100,20090606_065338
3,KBRO20090606_115928_V03,22.071,0.443,269.731,492.756,20.477,-97.569,25.045,10238.306,97559.294,20090606_065928
3,KBRO20090606_120517_V03,27.888,0.087,265.908,490.003,23.845,-97.588,25.058,11922.375,96518.664,20090606_070517
3,KBRO20090606_121106_V03,33.705,0.538,261.556,487.017,30.623,-97.609,25.071,15311.323,95463.479,20090606_071106
3,KBRO20090606_121656_V03,39.538,0.572,257.822,485.121,36.050,-97.628,25.080,18024.774,94932.519,20090606_071656
3,KBRO20090606_122245_V03,45.355,0.107,256.241,485.072,39.652,-97.635,25.080,19825.990,95087.435,20090606_072245
4,KBRO20090606_114749_V03,10.421,0.265,340.586,346.996,16.648,-97.216,25.703,8323.982,31047.864,20090606_064749
4,KBRO20090606_115338_V03,16.238,0.119,339.956,346.865,24.224,-97.220,25.704,12112.175,30793.017,20090606_065338
1,KBRO20090608_110416_V03,-33.057,0.114,532.943,249.855,67.005,-96.254,26.137,33502.716,119139.618,20090608_060416
1,KBRO20090608_111405_V03,-23.240,0.125,531.129,245.722,75.277,-96.263,26.156,37638.402,118708.289,20090608_061405
5,KBRO20090608_115055_V03,13.593,0.122,401.362,114.018,24.329,-96.909,26.754,12164.635,105904.972,20090608_065055
5,KBRO20090608_120044_V03,23.410,0.061,397.489,109.538,31.618,-96.928,26.774,15808.776,106981.186,20090608_070044
7,KBRO20090608_121034_V03,33.243,0.065,310.577,430.315,4.925,-97.366,25.327,2462.330,65372.013,20090608_071034
8,KBRO20090608_123014_V03,52.910,0.077,484.432,167.455,56.240,-96.494,26.511,28120.052,113559.594,20090608_073014
1,KBRO20090609_115356_V03,16.615,0.053,429.574,520.153,20.362,-96.777,24.920,10181.040,127726.972,20090609_065356
1,KBRO20090609_120347_V03,26.465,-1.000,429.574,520.153,36.024,-96.777,24.920,18011.790,127726.972,20090609_070347
1,KBRO20090609_121336_V03,36.282,0.185,419.317,507.222,23.846,-96.828,24.979,11923.101,119558.995,20090609_071336
1,KBRO20090610_103748_V03,-59.532,0.054,297.654,373.628,8.480,-97.430,25.583,4240.133,36832.577,20090610_053748
2,KBRO20090610_113437_V03,-2.715,0.150,289.149,394.386,14.949,-97.473,25.490,7474.333,47503.672,20090610_063437
1,KBRO20090612_121136_V03,34.182,0.084,279.268,479.619,23.006,-97.521,25.105,11503.007,90405.789,20090612_071136
1,KBRO20090613_115602_V03,18.543,0.069,321.044,56.835,6.385,-97.313,27.013,3192.493,122037.012,20090613_065602
1,KBRO20090613_120646_V03,29.276,0.453,322.230,56.560,13.984,-97.307,27.014,6992.152,122226.454,20090613_070646
2,KBRO20090613_121636_V03,39.109,0.060,250.481,455.308,59.516,-97.664,25.214,29758.171,81505.761,20090613_071636
3,KBRO20090613_122625_V03,48.926,0.068,316.270,407.004,26.864,-97.338,25.433,13432.199,54116.671,20090613_072625
1,KBRO20090614_115126_V03,13.852,0.109,331.273,140.845,18.193,-97.262,26.634,9096.272,81099.340,20090614_065126
2,KBRO20090616_125020_V03,72.513,0.055,504.713,201.527,41.293,-96.393,26.356,20646.420,113582.767,20090616_075020
2,KBRO20090616_130103_V03,83.230,0.066,514.255,189.783,64.292,-96.345,26.409,32146.246,120470.921,20090616_080103
1,KBRO20090616_124030_V03,62.680,0.053,271.240,405.005,21.431,-97.562,25.442,10715.273,54436.409,20090616_074030
1,KBRO20090617_122529_V03,47.517,0.076,530.247,127.292,52.387,-96.262,26.690,26193.268,143911.457,20090617_072529
1,KBRO20090618_110431_V03,-33.614,0.054,263.485,297.587,19.108,-97.601,25.926,9554.123,18297.330,20090618_060431
1,KBRO20090618_111010_V03,-27.964,0.058,263.815,294.681,25.373,-97.599,25.939,12686.341,18286.928,20090618_061010
3,KBRO20090618_113930_V03,1.369,0.081,241.421,293.729,27.753,-97.711,25.944,13876.711,29457.020,20090618_063930
3,KBRO20090618_114511_V03,7.052,0.099,238.872,290.179,34.068,-97.724,25.960,17034.069,30955.887,20090618_064511
4,KBRO20090618_122454_V03,46.769,0.085,263.967,157.450,22.181,-97.599,26.559,11090.551,73516.982,20090618_072454
4,KBRO20090618_123035_V03,52.452,0.286,263.701,154.389,28.200,-97.601,26.573,14100.201,75033.387,20090618_073035
2,KBRO20090618_110431_V03,-33.614,0.051,319.861,397.454,15.924,-97.320,25.476,7961.933,49728.616,20090618_060431
1,KBRO20090621_104219_V03,-56.411,0.096,214.252,426.152,8.042,-97.845,25.346,4021.175,76267.741,20090621_054219
1,KBRO20090622_104325_V03,-55.542,0.146,329.213,390.318,5.173,-97.273,25.508,2586.510,47462.387,20090622_054325
2,KBRO20090622_104325_V03,-55.542,0.144,125.585,197.255,12.493,-98.292,26.377,6246.334,101213.806,20090622_054325
2,KBRO20090622_104904_V03,-49.892,0.073,126.397,190.524,8.344,-98.289,26.407,4171.776,102619.457,20090622_054904
4,KBRO20090622_104904_V03,-49.892,0.095,269.224,422.275,7.233,-97.571,25.364,3616.253,63044.340,20090622_054904
2,KBRO20090624_114809_V03,8.682,0.264,305.757,55.456,8.571,-97.390,27.019,4285.511,122305.914,20090624_064809
2,KBRO20090624_115356_V03,14.466,0.824,302.138,53.970,16.295,-97.408,27.026,8147.447,123019.710,20090624_065356
2,KBRO20090624_115943_V03,20.249,0.772,300.653,50.265,18.443,-97.415,27.043,9221.542,124868.078,20090624_065943
2,KBRO20090624_120529_V03,26.016,0.477,296.550,47.864,22.889,-97.436,27.053,11444.680,126079.969,20090624_070529
2,KBRO20090624_121116_V03,31.799,0.160,297.189,45.372,24.177,-97.433,27.065,12088.408,127321.919,20090624_071116
2,KBRO20090624_121703_V03,37.582,0.115,298.647,44.355,23.652,-97.425,27.069,11826.076,127824.347,20090624_071703
5,KBRO20090624_121703_V03,37.582,0.159,159.570,344.375,12.963,-98.118,25.714,6481.483,73637.424,20090624_071703
5,KBRO20090624_122249_V03,43.349,0.098,159.340,344.259,20.075,-98.119,25.714,10037.658,73729.610,20090624_072249
5,KBRO20090624_122837_V03,49.149,0.194,155.922,347.393,13.442,-98.136,25.700,6720.991,75836.014,20090624_072837
5,KBRO20090624_123423_V03,54.916,0.091,155.420,347.796,20.382,-98.139,25.698,10191.181,76137.769,20090624_073423
5,KBRO20090624_124010_V03,60.699,-1.000,154.993,348.139,27.684,-98.141,25.696,13842.215,76394.271,20090624_074010
5,KBRO20090624_124557_V03,66.482,0.099,143.339,341.664,13.926,-98.199,25.725,6962.938,81053.270,20090624_074557
5,KBRO20090624_125143_V03,72.249,0.077,142.779,341.613,20.794,-98.202,25.726,10397.163,81317.321,20090624_075143
1,KBRO20090624_114222_V03,2.899,0.069,318.289,416.921,21.753,-97.328,25.388,10876.495,59171.251,20090624_064222
9,KBRO20090624_124010_V03,60.699,0.067,354.517,556.679,22.240,-97.149,24.757,11120.183,131202.270,20090624_074010
1,KBRO20090625_113737_V03,-2.128,0.276,286.284,69.563,5.978,-97.488,26.955,2989.098,115422.541,20090625_063737
1,KBRO20090625_114420_V03,4.589,0.212,286.769,66.965,12.985,-97.485,26.967,6492.268,116704.936,20090625_064420
1,KBRO20090625_115006_V03,10.356,0.517,290.707,61.350,14.304,-97.465,26.993,7152.107,119415.569,20090625_065006
1,KBRO20090625_115552_V03,16.122,0.456,292.432,62.269,23.113,-97.457,26.988,11556.705,118925.926,20090625_065552
1,KBRO20090625_120139_V03,21.906,0.713,297.895,57.463,25.685,-97.429,27.010,12842.646,121272.896,20090625_070139
1,KBRO20090625_120726_V03,27.689,0.130,295.683,57.190,29.780,-97.440,27.011,14890.059,121423.999,20090625_070726
8,KBRO20090625_115552_V03,16.122,0.551,270.773,496.627,13.361,-97.563,25.028,6680.260,99393.550,20090625_065552
