track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KHGX20080601_103339,-47.144,0.088,377.869,311.160,12.301,-94.678,29.421,6150.314,39332.191,20080601_053339
2,KHGX20080601_111228,-8.328,0.121,510.573,200.683,36.741,-93.989,29.915,18370.564,116409.518,20080601_061228
1,KHGX20080602_102314,-57.368,0.113,371.300,310.075,9.126,-94.712,29.426,4562.962,36004.172,20080602_052314
1,KHGX20080604_110624,-13.886,0.342,263.065,395.848,17.636,-95.268,29.039,8818.205,51359.398,20080604_060624
1,KHGX20080604_111605,-4.203,0.090,267.135,393.994,29.778,-95.248,29.048,14889.192,49786.981,20080604_061605
1,KHGX20080605_102308_V04,-57.030,0.406,293.545,381.251,11.576,-95.112,29.105,5787.830,40753.351,20080605_052308
1,KHGX20080605_102806_V04,-52.063,0.172,293.590,378.765,17.403,-95.112,29.117,8701.386,39512.681,20080605_052806
3,KHGX20080605_102806_V04,-52.063,0.172,264.035,267.212,13.621,-95.265,29.620,6810.383,24333.896,20080605_052806
1,KHGX20080607_102211_V04,-57.802,0.161,288.328,439.758,11.108,-95.139,28.841,5553.997,70122.162,20080607_052211
3,KHGX20080607_102211_V04,-57.802,0.062,250.733,258.727,21.196,-95.333,29.658,10597.778,32135.218,20080607_052211
4,KHGX20080607_120044_V04,40.748,0.050,251.555,416.036,11.839,-95.327,28.948,5919.556,62871.520,20080607_070044
1,KHGX20080608_102811_V04,-51.747,0.090,248.024,252.025,17.320,-95.347,29.688,8660.154,35366.300,20080608_052811
1,KHGX20080609_102119_V04,-58.581,0.552,279.377,409.452,8.997,-95.185,28.978,4498.602,55688.791,20080609_052119
1,KHGX20080611_102831_V04,-51.381,0.147,249.222,165.346,14.055,-95.342,30.079,7027.496,71954.904,20080611_052831
2,KHGX20080611_110756_V04,-11.964,0.056,228.040,234.818,29.854,-95.451,29.765,14927.160,48546.335,20080611_060756
1,KHGX20080612_102157_V04,-57.980,0.183,426.808,239.002,9.100,-94.423,29.745,4550.098,70358.037,20080612_052157
1,KHGX20080613_102408_V03,-55.851,0.069,461.964,347.289,10.477,-94.246,29.256,5238.256,84363.001,20080613_052408
2,KHGX20080613_111434_V03,-5.418,0.103,303.129,422.201,19.066,-95.063,28.921,9532.970,61120.729,20080613_061434
2,KHGX20080613_111928_V03,-0.518,-1.000,303.129,422.201,26.857,-95.063,28.921,13428.470,61120.729,20080613_061928
2,KHGX20080613_112422_V03,4.382,0.065,303.130,409.136,20.214,-95.063,28.980,10107.168,54590.611,20080613_062422
2,KHGX20080614_113215_V03,12.191,0.104,240.595,379.644,3.798,-95.384,29.112,1898.849,49679.230,20080614_063215
2,KHGX20080614_113711_V03,17.124,0.058,241.826,381.596,12.315,-95.378,29.104,6157.521,50104.971,20080614_063711
1,KHGX20080614_102224_V03,-57.659,0.054,170.581,389.555,2.305,-95.743,29.066,1152.512,78691.477,20080614_052224
