track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KSRX20080601_120001_V03,56.222,0.148,394.042,244.945,17.029,-93.843,35.538,8514.523,54485.837,20080601_070001
1,KSRX20080601_120415_V03,60.455,0.313,394.899,246.726,21.605,-93.838,35.530,10802.620,54414.962,20080601_070415
1,KSRX20080601_120830_V03,64.705,0.143,401.384,257.681,12.533,-93.803,35.480,6266.346,54930.875,20080601_070830
1,KSRX20080602_105637_V03,-6.889,0.064,469.450,94.780,37.038,-93.419,36.212,18519.062,133067.885,20080602_055637
1,KSRX20080603_110830_V03,5.256,0.434,412.580,358.641,8.323,-93.745,35.025,4161.554,63468.556,20080603_060830
1,KSRX20080603_111811_V03,14.940,0.288,412.740,358.219,15.340,-93.744,35.027,7669.968,63442.341,20080603_061811
2,KSRX20080605_101224_V03,-50.404,0.133,412.041,365.786,5.783,-93.748,34.993,2891.720,64963.477,20080605_051224
2,KSRX20080605_102205_V03,-40.721,0.169,412.139,365.107,12.531,-93.747,34.996,6265.598,64834.669,20080605_052205
1,KSRX20080605_101224_V03,-50.404,0.179,158.815,369.491,2.406,-95.135,34.975,1203.215,78680.064,20080605_051224
8,KSRX20080605_102205_V03,-40.721,0.174,423.129,327.011,4.880,-93.686,35.167,2440.193,63028.737,20080605_052205
5,KSRX20080606_111236_V03,9.975,0.063,198.857,128.650,9.210,-94.923,36.061,4605.038,99487.095,20080606_061236
5,KSRX20080606_111729_V03,14.858,-1.000,198.857,128.650,16.975,-94.923,36.061,8487.288,99487.095,20080606_061729
5,KSRX20080606_112222_V03,19.741,0.558,206.372,123.074,30.226,-94.881,36.087,15112.887,100086.114,20080606_062222
5,KSRX20080606_112716_V03,24.641,0.470,219.002,108.523,33.224,-94.812,36.153,16611.946,103952.156,20080606_062716
2,KSRX20080606_102347_V03,-38.842,0.690,398.890,141.806,39.968,-93.813,36.002,19983.856,93279.828,20080606_052347
2,KSRX20080606_102839_V03,-33.975,0.229,400.695,141.690,46.495,-93.803,36.003,23247.580,93810.358,20080606_052839
3,KSRX20080606_105757_V03,-4.675,0.126,286.361,513.098,29.536,-94.436,34.330,14767.976,106766.833,20080606_055757
3,KSRX20080606_110250_V03,0.208,0.055,287.135,511.420,36.530,-94.432,34.338,18264.883,105905.706,20080606_060250
10,KSRX20080606_114155_V03,39.291,0.108,190.211,428.193,22.846,-94.961,34.711,11423.018,84390.544,20080606_064155
10,KSRX20080606_114649_V03,44.191,0.460,192.356,426.458,29.818,-94.949,34.719,14908.868,83034.541,20080606_064649
1,KSRX20080606_100416_V03,-58.359,0.122,147.972,216.444,11.555,-95.201,35.664,5777.563,86738.234,20080606_050416
6,KSRX20080606_112222_V03,19.741,0.077,421.600,326.994,2.827,-93.694,35.167,1413.631,62280.247,20080606_062222
8,KSRX20080606_112222_V03,19.741,0.058,339.924,159.039,3.124,-94.140,35.926,1562.099,73252.893,20080606_062222
9,KSRX20080606_113702_V03,34.408,0.094,178.663,438.052,25.429,-95.024,34.667,12714.691,91897.875,20080606_063702
1,KSRX20080608_100306_V03,-59.251,0.155,413.494,356.753,8.158,-93.740,35.033,4079.170,63446.491,20080608_050306
1,KSRX20080608_101246_V03,-49.584,0.130,413.868,356.866,15.505,-93.738,35.033,7752.725,63638.961,20080608_051246
3,KSRX20080608_104149_V03,-20.534,0.503,414.811,357.651,7.196,-93.733,35.029,3597.958,64236.169,20080608_054149
5,KSRX20080608_111051_V03,8.499,0.155,413.266,355.960,8.898,-93.741,35.037,4449.024,63167.666,20080608_061051
1,KSRX20080609_104019_V03,-21.938,0.141,221.611,262.565,17.915,-94.793,35.458,8957.554,43434.514,20080609_054019
1,KSRX20080609_104434_V03,-17.688,-1.000,221.611,262.565,24.673,-94.793,35.458,12336.304,43434.514,20080609_054434
1,KSRX20080609_104849_V03,-13.438,0.063,223.661,260.373,30.443,-94.782,35.468,15221.681,43005.690,20080609_054849
2,KSRX20080609_104434_V03,-17.688,0.059,303.451,215.400,24.271,-94.343,35.672,12135.433,42335.319,20080609_054434
3,KSRX20080609_122206_V03,79.845,0.107,296.642,109.238,74.679,-94.380,36.150,37339.355,95395.739,20080609_072206
1,KSRX20080614_114648_V03,44.623,0.632,389.622,386.536,6.725,-93.871,34.900,3362.423,62290.724,20080614_064648
1,KSRX20080614_115102_V03,48.857,0.239,390.262,387.434,13.040,-93.868,34.895,6520.054,62833.106,20080614_065102
1,KSRX20080614_115517_V03,53.107,0.054,394.256,391.524,15.447,-93.846,34.877,7723.379,65690.131,20080614_065517
