track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KTYX20210601_090746_V06,-15.867,0.205,127.971,133.602,26.361,-76.762,44.500,13180.702,119668.487,20210601_050746
2,KTYX20210601_091238_V06,-11.001,0.080,136.672,139.865,19.175,-76.706,44.472,9587.738,114367.097,20210601_051238
3,KTYX20210601_090746_V06,-15.867,0.097,176.667,407.319,43.125,-76.440,43.270,21562.340,81744.322,20210601_050746
8,KTYX20210601_092208_V06,-1.501,0.054,140.875,377.264,32.326,-76.662,43.404,16163.101,88445.528,20210601_052208
10,KTYX20210601_093123_V06,7.749,0.091,352.051,312.127,7.053,-75.357,43.701,3526.482,26722.689,20210601_053123
14,KTYX20210601_094036_V06,16.966,0.114,96.699,523.854,30.019,-76.921,42.742,15009.323,151196.821,20210601_054036
20,KTYX20210601_102703_V06,63.416,0.056,318.438,561.070,39.686,-75.568,42.581,19843.130,130859.921,20210601_062703
1,KTYX20210602_093759_V06,14.833,0.052,339.501,157.454,14.595,-75.432,44.397,7297.447,73958.839,20210602_053759
2,KTYX20210605_094653_V06,24.965,0.079,298.863,286.174,14.169,-75.687,43.818,7084.618,6936.325,20210605_054653
2,KTYX20210605_100035_V06,38.665,0.088,298.292,284.203,22.587,-75.691,43.827,11293.527,7944.297,20210605_060035
1,KTYX20210605_092612_V06,4.282,0.053,304.488,288.552,12.311,-75.652,43.807,6155.632,6148.015,20210605_052612
9,KTYX20210606_104044_V06,79.152,0.086,35.313,509.274,36.849,-77.298,42.802,18424.713,168712.041,20210606_064044
9,KTYX20210606_104618_V06,84.718,0.420,36.516,511.627,41.769,-77.290,42.792,20884.667,168974.810,20210606_064618
10,KTYX20210607_100948_V06,48.518,0.063,60.690,427.554,22.319,-77.152,43.172,11159.679,135590.723,20210607_060948
10,KTYX20210607_101649_V06,55.535,0.052,61.101,427.624,29.770,-77.149,43.172,14884.914,135425.830,20210607_061649
10,KTYX20210607_102351_V06,62.568,0.790,49.310,445.955,40.776,-77.219,43.089,20388.049,145041.474,20210607_062351
10,KTYX20210607_103051_V06,69.568,0.718,46.641,453.023,46.386,-77.235,43.057,23192.986,147992.164,20210607_063051
10,KTYX20210607_103753_V06,76.601,0.535,44.966,448.465,46.105,-77.246,43.077,23052.692,147549.867,20210607_063753
10,KTYX20210607_104454_V06,83.618,0.429,46.734,444.935,42.559,-77.235,43.093,21279.428,145902.435,20210607_064454
11,KTYX20210607_101649_V06,55.535,0.061,281.757,307.407,14.594,-75.793,43.722,7296.921,9844.762,20210607_061649
11,KTYX20210607_102351_V06,62.568,0.052,288.452,309.095,25.229,-75.752,43.715,12614.480,7349.870,20210607_062351
11,KTYX20210607_103051_V06,69.568,0.050,295.712,324.299,37.030,-75.707,43.646,18515.020,12337.156,20210607_063051
3,KTYX20210607_092036_V06,-0.682,0.102,308.171,305.183,19.016,-75.629,43.732,9508.087,4838.140,20210607_052036
3,KTYX20210607_092738_V06,6.351,0.058,304.521,308.855,29.217,-75.652,43.716,14608.587,4971.066,20210607_052738
1,KTYX20210607_091334_V06,-7.715,0.291,307.044,311.288,21.449,-75.636,43.705,10724.739,6652.905,20210607_051334
2,KTYX20210607_091334_V06,-7.715,0.060,266.874,325.192,28.849,-75.885,43.642,14424.423,20808.429,20210607_051334
4,KTYX20210607_092036_V06,-0.682,0.087,393.009,523.041,39.800,-75.112,42.751,19900.078,120828.248,20210607_052036
3,KTYX20210609_100907_V06,48.323,0.051,370.333,330.086,14.670,-75.244,43.620,7334.818,38248.768,20210609_060907
4,KTYX20210609_104329_V06,82.689,0.224,34.123,224.793,43.212,-77.340,44.082,21605.875,138154.410,20210609_064329
5,KTYX20210609_104329_V06,82.689,0.062,363.594,320.418,15.052,-75.286,43.663,7525.887,33395.501,20210609_064329
1,KTYX20210610_090654_V06,-13.706,0.135,308.305,287.778,5.926,-75.628,43.811,2963.089,7388.633,20210610_050654
3,KTYX20210610_091355_V06,-6.689,0.153,49.506,466.269,58.735,-77.216,42.997,29367.456,150326.887,20210610_051355
15,KTYX20210611_093554_V06,15.446,0.098,223.556,270.302,10.083,-76.156,43.888,5041.538,41005.110,20210611_053554
15,KTYX20210611_094046_V06,20.312,0.338,225.066,270.805,16.152,-76.146,43.886,8075.989,40210.277,20210611_054046
15,KTYX20210611_094552_V06,25.412,0.159,217.325,274.886,24.563,-76.194,43.868,12281.659,43202.842,20210611_054552
15,KTYX20210611_095058_V06,30.512,-1.000,211.421,278.219,32.628,-76.231,43.853,16314.045,45608.654,20210611_055058
15,KTYX20210611_100216_V06,41.812,0.173,232.842,282.696,31.693,-76.097,43.833,15846.637,34675.906,20210611_060216
34,KTYX20210611_102234_V06,62.112,0.155,372.923,301.655,14.050,-75.227,43.747,7024.910,36471.090,20210611_062234
34,KTYX20210611_102748_V06,67.346,0.302,375.377,301.780,19.668,-75.212,43.747,9834.176,37699.117,20210611_062748
34,KTYX20210611_103253_V06,72.429,-1.000,377.332,301.879,25.598,-75.200,43.746,12798.788,38677.608,20210611_063253
34,KTYX20210611_103822_V06,77.912,0.148,381.339,300.240,30.123,-75.175,43.754,15061.349,40669.522,20210611_063822
9,KTYX20210611_092556_V06,5.479,0.516,250.348,268.521,22.848,-75.989,43.897,11423.889,29395.022,20210611_052556
9,KTYX20210611_093102_V06,10.579,0.068,247.390,270.962,29.152,-76.007,43.886,14575.822,30045.981,20210611_053102
21,KTYX20210611_094046_V06,20.312,0.061,97.775,149.967,39.611,-76.950,44.424,19805.710,125901.744,20210611_054046
21,KTYX20210611_094552_V06,25.412,0.075,99.520,150.494,45.427,-76.939,44.422,22713.684,125044.378,20210611_054552
25,KTYX20210611_095058_V06,30.512,0.309,282.825,288.165,17.245,-75.787,43.809,8622.505,10428.955,20210611_055058
25,KTYX20210611_100216_V06,41.812,0.124,280.763,293.066,23.605,-75.799,43.787,11802.724,10224.387,20210611_060216
1,KTYX20210611_085251_V06,-27.604,0.086,303.672,314.853,20.558,-75.657,43.689,10279.083,7650.084,20210611_045251
3,KTYX20210611_090953_V06,-10.571,0.058,31.883,379.735,55.519,-77.335,43.385,27759.644,139861.161,20210611_050953
23,KTYX20210611_094552_V06,25.412,0.742,278.052,294.566,21.145,-75.816,43.780,10572.357,11305.573,20210611_054552
35,KTYX20210611_102234_V06,62.112,0.088,243.946,342.158,11.324,-76.027,43.566,5661.751,35068.898,20210611_062234
39,KTYX20210611_103253_V06,72.429,0.055,380.327,342.446,5.019,-75.183,43.564,2509.560,45425.857,20210611_063253
4,KTYX20210612_090910_V06,-11.173,0.064,353.816,313.277,6.388,-75.346,43.696,3194.206,27714.654,20210612_050910
1,KTYX20210613_090909_V06,-11.112,0.057,46.552,230.815,54.274,-77.262,44.056,27137.131,131360.627,20210613_050909
1,KTYX20210613_091611_V06,-4.079,-1.000,46.552,230.815,65.457,-77.262,44.056,32728.631,131360.627,20210613_051611
1,KTYX20210613_092258_V06,2.704,0.051,37.282,247.675,51.008,-77.317,43.980,25504.055,133938.795,20210613_052258
2,KTYX20210613_091611_V06,-4.079,0.066,274.361,78.338,8.925,-75.842,44.753,4462.280,111570.080,20210613_051611
1,KTYX20210614_094811_V06,27.962,0.148,288.638,291.921,14.475,-75.751,43.792,7237.732,6970.621,20210614_054811
6,KTYX20210615_100214_V06,42.017,0.385,25.603,475.040,27.610,-77.361,42.956,13804.816,162736.331,20210615_060214
6,KTYX20210615_100639_V06,46.433,0.131,26.494,477.965,35.811,-77.356,42.943,17905.582,163153.931,20210615_060639
6,KTYX20210615_101104_V06,50.850,0.174,30.469,486.459,42.032,-77.330,42.905,21015.818,163870.176,20210615_061104
1,KTYX20210617_100934_V06,49.251,0.146,105.217,300.051,45.347,-76.889,43.749,22673.397,97391.498,20210617_060934
2,KTYX20210617_102340_V06,63.351,0.056,353.152,312.445,9.679,-75.350,43.699,4839.584,27294.876,20210617_062340
2,KTYX20210618_090059_V06,-19.435,0.163,390.934,516.229,35.244,-75.124,42.781,17621.794,117286.038,20210618_050059
2,KTYX20210618_090800_V06,-12.419,0.332,393.473,517.373,42.662,-75.109,42.776,21331.179,118309.188,20210618_050800
5,KTYX20210618_094226_V06,22.015,0.243,43.376,445.611,38.705,-77.256,43.090,19352.297,147528.082,20210618_054226
6,KTYX20210619_092415_V06,3.693,0.055,178.420,210.472,8.145,-76.440,44.156,4072.350,75493.357,20210619_052415
6,KTYX20210619_092907_V06,8.560,0.373,178.576,210.648,13.257,-76.439,44.155,6628.684,75378.458,20210619_052907
7,KTYX20210619_093844_V06,18.176,0.509,32.679,451.007,37.385,-77.321,43.064,18692.307,153511.871,20210619_053844
7,KTYX20210619_094330_V06,22.943,-1.000,32.679,451.007,44.964,-77.321,43.064,22481.807,153511.871,20210619_054330
7,KTYX20210619_094822_V06,27.810,-1.000,32.679,451.007,52.702,-77.321,43.064,26350.807,153511.871,20210619_054822
7,KTYX20210619_095314_V06,32.676,0.061,42.515,452.098,50.976,-77.260,43.060,25488.011,149526.476,20210619_055314
5,KTYX20210619_092415_V06,3.693,0.100,344.026,356.780,8.062,-75.408,43.500,4031.231,35924.332,20210619_052415
9,KTYX20210619_094330_V06,22.943,0.055,527.496,285.321,12.266,-74.266,43.813,6133.080,113984.349,20210619_054330
11,KTYX20210619_100215_V06,41.693,0.058,286.631,127.895,18.969,-75.764,44.530,9484.558,86311.538,20210619_060215
2,KTYX20210620_094459_V06,24.253,0.081,34.740,519.908,39.019,-77.300,42.755,19509.476,172280.662,20210620_054459
2,KTYX20210620_100153_V06,41.153,0.074,35.493,515.217,43.142,-77.296,42.776,21570.928,170500.682,20210620_060153
1,KTYX20210620_091111_V06,-9.547,0.070,354.420,313.883,4.277,-75.342,43.693,2138.313,28081.554,20210620_051111
1,KTYX20210623_092027_V06,-1.007,0.061,369.370,317.460,15.979,-75.250,43.676,7989.265,35766.523,20210623_052027
5,KTYX20210624_095155_V06,30.151,0.186,372.611,446.207,12.637,-75.234,43.097,6318.405,81622.442,20210624_055155
