track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
3,KDTX20230601_093020_V06,-28.333,0.055,431.375,369.063,49.390,-82.674,42.386,24695.126,74211.032,20230601_053020
3,KDTX20230601_093458_V06,-23.700,0.176,429.157,366.598,54.776,-82.687,42.397,27387.822,72658.235,20230601_053458
3,KDTX20230601_093934_V06,-19.100,0.095,423.276,369.806,59.021,-82.723,42.383,29510.719,70834.380,20230601_053934
3,KDTX20230601_094411_V06,-14.483,0.367,418.818,361.334,57.359,-82.750,42.421,28679.353,66857.228,20230601_054411
3,KDTX20230601_094848_V06,-9.866,0.209,419.452,361.937,55.262,-82.746,42.419,27630.765,67277.295,20230601_054848
3,KDTX20230601_095325_V06,-5.250,0.287,413.140,362.511,56.774,-82.784,42.416,28387.232,64630.433,20230601_055325
3,KDTX20230601_100240_V06,4.000,0.322,415.562,361.238,53.348,-82.770,42.422,26673.923,65392.380,20230601_060240
3,KDTX20230601_100937_V06,10.950,0.231,415.498,367.783,55.231,-82.770,42.392,27615.721,66959.520,20230601_060937
3,KDTX20230601_101640_V06,18.000,0.058,362.293,365.341,20.249,-83.093,42.405,10124.260,45138.342,20230601_061640
3,KDTX20230601_102342_V06,25.034,0.073,359.283,368.393,29.051,-83.112,42.391,14525.326,45255.100,20230601_062342
1,KDTX20230601_093020_V06,-28.333,0.794,459.779,315.447,25.718,-82.498,42.626,12859.016,80261.730,20230601_053020
1,KDTX20230601_093458_V06,-23.700,0.762,465.622,310.715,33.943,-82.462,42.647,16971.368,82984.313,20230601_053458
1,KDTX20230601_093934_V06,-19.100,0.575,474.204,303.655,39.425,-82.409,42.678,19712.697,87121.129,20230601_053934
1,KDTX20230601_094411_V06,-14.483,-1.000,482.086,297.181,45.378,-82.360,42.707,22689.224,91054.066,20230601_054411
1,KDTX20230601_094848_V06,-9.866,0.290,479.562,290.287,48.854,-82.375,42.738,24426.837,89912.143,20230601_054848
7,KDTX20230601_093458_V06,-23.700,0.137,361.137,396.071,11.386,-83.101,42.267,5693.035,56937.342,20230601_053458
7,KDTX20230601_093934_V06,-19.100,0.053,362.022,399.761,17.318,-83.096,42.250,8659.138,58734.274,20230601_053934
15,KDTX20230601_094848_V06,-9.866,0.130,208.277,161.630,8.775,-84.037,43.321,4387.627,83004.934,20230601_054848
15,KDTX20230601_095325_V06,-5.250,0.086,208.062,161.940,14.993,-84.038,43.320,7496.700,82935.192,20230601_055325
5,KDTX20230601_093020_V06,-28.333,0.051,275.453,121.449,12.713,-83.623,43.503,6356.422,90115.339,20230601_053020
8,KDTX20230601_093458_V06,-23.700,0.131,270.414,344.095,6.524,-83.652,42.501,3262.152,26550.434,20230601_053458
14,KDTX20230601_093934_V06,-19.100,0.057,126.511,227.966,4.262,-84.536,43.019,2131.236,93924.710,20230601_053934
18,KDTX20230601_095325_V06,-5.250,0.152,360.963,388.662,14.327,-83.102,42.300,7163.601,53799.348,20230601_055325
24,KDTX20230601_102342_V06,25.034,0.392,432.897,319.861,18.499,-82.662,42.607,9249.588,67186.465,20230601_062342
26,KDTX20230601_103748_V06,39.134,0.060,273.392,116.680,7.567,-83.636,43.525,3783.501,92620.491,20230601_063748
27,KDTX20230601_105154_V06,53.234,0.107,414.190,265.137,13.105,-82.773,42.855,6552.345,59696.678,20230601_065154
28,KDTX20230601_105154_V06,53.234,0.067,362.304,281.396,7.602,-83.091,42.783,3800.789,32511.258,20230601_065154
29,KDTX20230601_110559_V06,67.317,0.054,404.359,321.648,6.567,-82.836,42.601,3283.264,53290.531,20230601_070559
1,KDTX20230602_093409_V06,-24.044,0.098,475.118,292.875,48.963,-82.403,42.727,24481.377,87631.485,20230602_053409
1,KDTX20230602_094111_V06,-17.010,-1.000,475.118,292.875,60.146,-82.403,42.727,30072.877,87631.485,20230602_054111
1,KDTX20230602_094814_V06,-9.960,0.059,465.220,288.628,52.833,-82.463,42.746,26416.630,82805.539,20230602_054814
2,KDTX20230602_094111_V06,-17.010,0.094,397.781,328.260,6.187,-82.876,42.571,3093.681,50891.433,20230602_054111
6,KDTX20230602_102328_V06,25.273,0.163,296.168,356.336,4.817,-83.495,42.446,2408.306,28233.074,20230602_062328
1,KDTX20230603_093212_V06,-25.556,0.119,279.144,343.981,18.304,-83.599,42.502,9151.779,24337.729,20230603_053212
1,KDTX20230603_093904_V06,-18.689,-1.000,279.144,343.981,29.222,-83.599,42.502,14610.779,24337.729,20230603_053904
1,KDTX20230603_094556_V06,-11.823,0.106,273.059,348.362,9.061,-83.635,42.482,4530.371,27679.900,20230603_054556
2,KDTX20230603_093904_V06,-18.689,0.128,458.130,316.295,31.761,-82.508,42.622,15880.560,79483.573,20230603_053904
2,KDTX20230603_094556_V06,-11.823,-1.000,458.130,316.295,42.679,-82.508,42.622,21339.560,79483.573,20230603_054556
2,KDTX20230603_095300_V06,-4.756,0.088,447.643,313.950,33.648,-82.572,42.633,16824.059,74150.145,20230603_055300
1,KDTX20230605_093404_V06,-22.919,0.060,253.996,349.534,5.746,-83.751,42.476,2873.156,33800.749,20230605_053404
